Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome
2012-12-26,40.82205581665039,41.29289627075195,40.02162170410156,41.081016540527344,22.31852149963379,134652,SRC,1.1666767367444375,1.1290850367218843,1.078355688193815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-27,40.25704193115234,41.36352157592773,40.25704193115234,41.22227096557617,22.83094787597656,203847,SRC,1.1147917225007336,1.107807507306605,1.0647886815630287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-28,41.03393173217773,41.78728103637695,40.93976211547852,41.45769119262695,22.961345672607425,139197,SRC,1.1050536958611796,1.1228772229568185,1.0599167261847502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,41.59894561767578,42.140411376953125,41.22227096557617,41.857906341552734,23.183002471923828,237022,SRC,1.1096736453860565,1.1161438043468423,1.0707319962779431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-02,42.68188095092773,42.68188095092773,41.198726654052734,41.810821533203125,23.15691947937012,355575,SRC,1.114301622738686,1.1196906817825207,1.0736855067109958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-03,41.99916076660156,42.399375915527344,41.151641845703125,41.481231689453125,22.9743766784668,124245,SRC,1.1293984569774322,1.1314720647827057,1.0781063644492117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-04,41.69311141967773,42.35229110717773,41.481231689453125,41.975616455078125,23.248191833496094,178361,SRC,1.1121702573553909,1.1352514630706945,1.0764337731816265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-07,41.83436584472656,42.56417083740234,41.33998107910156,42.140411376953125,23.33945655822754,129810,SRC,1.1184361142235868,1.146147249925776,1.0693344726479102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-08,41.01039123535156,41.975616455078125,40.61017227172852,41.66957092285156,23.078689575195312,282515,SRC,1.136158209833486,1.1545028545737646,1.0377353329123926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-09,41.88145065307617,42.21104049682617,41.76374053955078,41.88145065307617,23.19603538513184,164131,SRC,1.1281620220956412,1.1709493551031898,1.0635046795176508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-10,42.11687088012695,42.140411376953125,41.43415069580078,41.90499114990234,23.209077835083008,144762,SRC,1.1219101429697194,1.1565840946115384,1.0695502332670763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-11,41.90499114990234,41.95207595825195,41.10456085205078,41.76374053955078,23.130842208862305,85591,SRC,1.1347237533275345,1.1547645326551677,1.0798337756302494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-14,41.69311141967773,42.305206298828125,41.69311141967773,42.25812149047852,23.4046573638916,85379,SRC,1.1181059298507567,1.1571137159077325,1.0540249231079912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-15,42.32875061035156,42.32875061035156,41.69311141967773,42.25812149047852,23.4046573638916,51227,SRC,1.116434561092729,1.1718393474710371,1.0518291378519429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-16,42.25812149047852,42.305206298828125,41.45769119262695,41.810821533203125,23.15691947937012,150793,SRC,1.136824591597242,1.1803693220310365,1.0686301957145663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-17,41.83436584472656,42.16395568847656,41.50477600097656,42.069786071777344,23.30034446716309,90349,SRC,1.1186346761824215,1.1827747517597895,1.0521266581920516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-18,41.975616455078125,42.25812149047852,41.66957092285156,41.95207595825195,23.235153198242188,111885,SRC,1.1172837236059496,1.184952411411279,1.0395952622215627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-22,42.37583541870117,45.601104736328125,40.986846923828125,44.84775924682617,24.83892059326172,1112219,SRC,1.0582681934719156,1.1228531028934907,0.9445393552881466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-23,44.73004531860352,46.07194900512695,44.56525039672852,45.930694580078125,25.438709259033203,430547,SRC,1.0194774619279443,1.1068008976390111,0.9232790816070228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-24,45.88360977172852,45.930694580078125,45.29505920410156,45.71881866455078,25.32136917114257,255329,SRC,1.0360449814661237,1.127111283857939,0.9316174149893528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-25,45.78944396972656,46.04840469360352,45.29505920410156,45.97777938842773,25.464794158935547,124925,SRC,1.0317455335923025,1.1129547507184163,0.931415488080716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-28,45.90715408325195,47.50801849365234,45.62464904785156,47.013633728027344,26.03849983215332,263315,SRC,0.9974963508135598,1.0970875144753325,0.9079328958436084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-29,46.99009323120117,47.43739318847656,46.51924896240234,47.013633728027344,26.03849983215332,194248,SRC,1.001502160211426,1.115414718767436,0.8980642885307903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-30,47.20196914672852,47.20196914672852,45.90715408325195,45.95423889160156,25.45175170898437,386753,SRC,1.0112704180920211,1.1317538725879883,0.9086711918302454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-31,45.67173385620117,46.51924896240234,45.153804779052734,45.812984466552734,25.373519897460938,488868,SRC,1.0267212767735956,1.1368103902929796,0.9165361701001696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-01,46.16611862182617,46.96654891967773,45.78944396972656,46.44862365722656,25.725566864013672,303031,SRC,1.0101367136614163,1.121253467813339,0.8880118532525344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-04,46.30736923217773,46.87237930297852,46.260284423828125,46.589874267578125,25.80379295349121,125732,SRC,1.0025268654546335,1.1096352111032175,0.89527837246359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-05,46.66050338745117,46.84883880615234,46.16611862182617,46.84883880615234,25.94722557067871,113244,SRC,0.9904523869363449,1.1188275880471503,0.8824068447249996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-06,46.70758438110352,46.84883880615234,46.260284423828125,46.684043884277344,25.85594749450684,77096,SRC,0.98033308293922,1.1458478457045065,0.8775708520302096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-07,46.472164154052734,47.20196914672852,46.00132369995117,47.131343841552734,26.10369110107422,112777,SRC,0.9945052744980728,1.1390354067835893,0.8643200291804997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-08,47.22551345825195,47.672813415527344,47.22551345825195,47.343223571777344,26.22104263305664,72423,SRC,0.985579140982375,1.140510066719632,0.8271313264245734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-11,46.44862365722656,47.27259826660156,45.31859970092773,47.249053955078125,26.168886184692383,180825,SRC,0.9830592973063548,1.1443030056851904,0.8376176646222352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-12,47.22551345825195,47.22551345825195,46.56633377075195,47.013633728027344,26.03849983215332,225978,SRC,0.981472014455664,1.1535965591909505,0.8457593439280299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-13,47.131343841552734,47.413848876953125,46.77821350097656,47.39030838012695,26.247116088867188,97060,SRC,0.9786390542348228,1.1363469555516412,0.8409954677870465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-14,47.154884338378906,48.331993103027344,47.084259033203125,47.249053955078125,26.168886184692383,104494,SRC,0.9735923375694504,1.15240757802842,0.8739503031807576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-15,47.22551345825195,47.249053955078125,46.70758438110352,47.17842864990234,26.12976837158203,104239,SRC,0.9760479999159096,1.1236944436901604,0.8654243023334242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-19,47.084259033203125,47.71989822387695,46.63695907592773,47.53156280517578,26.32535552978516,114561,SRC,0.974739510050233,1.0800977795501367,0.8502092584966252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-20,47.76698303222656,48.120113372802734,47.06071853637695,47.06071853637695,26.064573287963867,112309,SRC,0.9669834851565744,1.0964987852847894,0.8587158039135937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-21,47.084259033203125,47.31967926025391,46.77821350097656,46.87237930297852,25.96025848388672,119403,SRC,0.9628331545028116,1.0723099084452383,0.8591969730766755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-22,47.131343841552734,48.09657287597656,47.03717422485352,47.460933685302734,26.28623962402344,188768,SRC,0.9479163461901264,1.018668423603714,0.8514744339537758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-25,47.50801849365234,47.50801849365234,46.801753997802734,46.82529830932617,25.93419075012207,88692,SRC,0.9599153782989392,1.0391413978907824,0.8669963966276347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-26,46.919464111328125,48.04948806762695,46.754669189453125,47.36676788330078,26.23407745361328,212385,SRC,0.9600589259493746,1.0141254184536344,0.8649218144958066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-27,47.249053955078125,47.88469314575195,46.77821350097656,47.43739318847656,26.2731876373291,128281,SRC,0.958125237709058,1.004542888249537,0.8626562709056019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-28,48.04948806762695,48.04948806762695,46.51924896240234,46.89592361450195,25.973308563232425,160988,SRC,0.9753115367629316,1.021244804660828,0.881520711520049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-01,46.919464111328125,47.53156280517578,46.82529830932617,47.084259033203125,26.077613830566406,115792,SRC,0.9663272426196846,1.0080100613069751,0.901644653595842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-04,46.801753997802734,47.20196914672852,46.37799453735352,46.472164154052734,25.738603591918945,188853,SRC,0.9826599708724504,1.0382825046254234,0.9095265228103928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
