Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-05-24,118.16999816894533,119.12000274658205,117.83999633789062,119.0,114.75476837158205,263800,VAC,0.9476471093907326,1.047815201736411,0.6847117342259431,1.0168206501033523,-0.0691735407126199,-0.0334405630497287,-0.3321836978764064,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-05-25,118.61000061035156,119.6500015258789,118.44000244140624,119.5999984741211,115.3333740234375,303100,VAC,0.9223243458215452,1.017976545044459,0.7136625076338019,1.0047051141844092,-0.082380768362864,-0.0682397668239305,-0.3149955359490441,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-05-29,119.11000061035156,119.47000122070312,117.16999816894533,118.16000366210938,113.94473266601562,295000,VAC,0.9196852432988792,1.0291977268910726,0.661045115341423,1.0170681966545738,-0.0973829533556945,-0.0584631976050911,-0.3396067429061298,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-05-30,118.91000366210938,122.27999877929688,118.91000366210938,121.93000030517578,117.58023834228516,769100,VAC,0.926433202995404,0.9759698567502648,0.6203607869641566,1.0058059528088674,-0.0793727498134634,-0.1003476137854033,-0.3681300782377976,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-05-31,122.08000183105467,122.91000366210938,119.54000091552734,120.23999786376952,115.9505386352539,640900,VAC,0.9448601642769786,0.9836992278325336,0.6058796137800635,1.0168871932272077,-0.072027028950229,-0.1018515300096885,-0.3682031650360324,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-01,121.06999969482422,122.75,120.33999633789062,121.73999786376952,117.3970184326172,318300,VAC,0.9631181542479192,0.9718253081632304,0.6092947621901519,1.0077177169743037,-0.0445995627263842,-0.1005000564357667,-0.3548212829613903,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-04,121.75,122.12000274658205,121.0,121.66000366210938,117.31988525390624,180300,VAC,0.9455038162617336,0.953148045255126,0.5918794731368574,1.0112024797155206,-0.0656986634537869,-0.1097652232740225,-0.3654137906739756,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-05,120.95999908447266,122.7300033569336,119.7699966430664,121.98999786376952,117.63810729980467,304200,VAC,0.9540944838278752,0.9453233925643468,0.6027815440394494,1.01633028397258,-0.0622358001447048,-0.111841811360562,-0.3580264880226136,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-06,121.83999633789062,123.5999984741211,121.83999633789062,123.16999816894533,118.77601623535156,235200,VAC,0.9631403353372032,0.916538124806898,0.5919557225911007,1.01575942124869,-0.0526190859114867,-0.1367504497585585,-0.3544747656208028,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-07,124.11000061035156,124.48999786376952,122.19000244140624,122.4800033569336,118.1106414794922,218600,VAC,0.9657901900122976,0.8852872405254494,0.592422917437235,1.0174469663824934,-0.0516567763701958,-0.1709478331070909,-0.3427443007802901,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-08,122.48999786376952,124.13999938964844,120.91999816894533,122.01000213623048,117.65740203857422,211600,VAC,0.9781164602277418,0.9002539361859616,0.5968434125895311,1.0052080736804023,-0.0270916134526605,-0.1512774531624447,-0.3107143445166758,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-11,122.12999725341795,122.87000274658205,121.26000213623048,122.01000213623048,117.65740203857422,175000,VAC,0.9657404349525288,0.9185311684118714,0.5806413229348386,1.0105777092882633,-0.0448372743357344,-0.1350975799322221,-0.325583592090593,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-12,121.8000030517578,122.80999755859376,120.68000030517578,122.22000122070312,117.8599090576172,222500,VAC,0.9642446783540328,0.9351169532838076,0.5589038132372491,1.0061680526397327,-0.0419233742856999,-0.1156693890526668,-0.3296403483522824,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-13,122.37999725341795,122.37999725341795,117.7699966430664,117.86000061035156,113.65543365478516,362800,VAC,1.006193845826471,0.9657221281133272,0.5573868173184682,1.0074181839888556,-0.0012243381623846,-0.0814935249013342,-0.3203757496317658,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-14,118.08000183105467,120.1500015258789,118.08000183105467,119.6500015258789,115.381591796875,293300,VAC,0.9950688659403348,0.970413526257768,0.5276938307628178,1.0075359550207903,-0.0124670890804554,-0.0772637052429745,-0.3277652803455765,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-15,119.0,120.56999969482422,118.68000030517578,120.5,116.20125579833984,249500,VAC,0.993112018064005,0.9668994219647108,0.5139983432180635,1.0096019294644618,-0.0164899114004568,-0.0761671160353391,-0.3184135780936741,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-18,119.87999725341795,120.6500015258789,119.1999969482422,120.25,115.96017456054688,231300,VAC,0.9985032039987548,0.98593301249045,0.5613415292399593,1.0102476448598272,-0.0117444408610724,-0.0637510860462782,-0.3104323869297999,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-19,119.41000366210938,119.81999969482422,118.19000244140624,119.6999969482422,115.4298095703125,321500,VAC,1.0023391208342631,0.989205608390854,0.5736230185881783,1.010631938115176,-0.0082928172809129,-0.0642317878156626,-0.3083375526509807,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-20,121.18000030517578,123.04000091552734,119.4800033569336,120.30999755859376,116.01803588867188,298000,VAC,0.9975064964716904,0.9688434373338728,0.5843132074012561,1.0076096239040084,-0.010103127432318,-0.0747895920305221,-0.2945443659004495,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-21,120.5,121.16999816894533,118.06999969482422,119.13999938964844,114.8897705078125,433700,VAC,0.988249022234925,0.987959690366424,0.5976802848985897,1.008634820248486,-0.0203857980135611,-0.0632219184105965,-0.2951998948226075,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-22,119.73999786376952,121.4499969482422,117.48999786376952,117.9800033569336,113.77115631103516,400100,VAC,0.9842347343080468,0.9927402458642456,0.5990200783746852,1.0148038426897,-0.0305691083816531,-0.050760971326033,-0.2905307116588616,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-25,116.76000213623048,117.22000122070312,113.66999816894533,115.22000122070312,111.109619140625,464800,VAC,1.0606664945452149,0.9708852215422814,0.5971538848177893,1.0325715690378434,0.0280949255073714,-0.0870329725068719,-0.2868182243650569,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-26,115.0,115.11000061035156,112.4000015258789,112.7699966430664,108.7470245361328,527200,VAC,1.05639788714361,0.9943807533347506,0.656247399796123,1.0198612964637193,0.0365365906798906,-0.0628295434196279,-0.2555915819787315,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-27,113.13999938964844,113.13999938964844,110.19000244140624,110.30999755859376,106.3747787475586,525100,VAC,1.0698940058833422,0.991631280905388,0.689833322037144,1.0240098685139658,0.0458841373693763,-0.0747997782233849,-0.2463600367089169,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-28,110.1500015258789,110.33000183105467,107.16999816894533,108.66999816894533,104.79328918457033,505000,VAC,1.0960706393215924,0.999948017781122,0.7241275250508428,1.0280310192931803,0.0680396200284119,-0.0556928645885017,-0.2189352999960128,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-06-29,108.75,113.52999877929688,108.51000213623048,112.95999908447266,108.93023681640624,856000,VAC,1.0352338863447514,0.9537993643795952,0.6886697609083366,1.0229810328203164,0.012252853524435,-0.101954417303161,-0.2595085759563958,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-07-02,113.16999816894533,115.0500030517578,113.1500015258789,113.61000061035156,109.55704498291016,511800,VAC,1.0769299229289198,0.9103628510053128,0.6913965253563388,1.028037383723741,0.0488925392051784,-0.1322744190479627,-0.2609184781128809,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-07-03,113.70999908447266,118.5500030517578,113.55999755859376,117.25,113.06719970703124,362400,VAC,1.0215778818057613,0.8724299498027794,0.6771673361248869,1.0316057780571557,-0.0100278962513944,-0.1631251069073305,-0.2769154548780286,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-07-05,117.58000183105467,117.58000183105467,113.81999969482422,115.02999877929688,110.92639923095705,365000,VAC,1.0536381109327824,0.8867374011690347,0.6892703901035431,1.0278585751886449,0.0257795357441377,-0.1378891687280626,-0.2508097396246613,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-07-06,115.0999984741211,117.1500015258789,114.5199966430664,116.38999938964844,112.23786926269533,283100,VAC,1.039178745071286,0.8637886590404806,0.6766177186127452,1.022944787767895,0.0162339573033909,-0.1463688643741785,-0.2636990202529673,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-07-09,116.87999725341795,118.83999633789062,116.8499984741211,118.62999725341795,114.3979721069336,403900,VAC,0.9935935958900844,0.8045081050748978,0.6810378374658064,1.0132572440264689,-0.0196636481363844,-0.1677598406293406,-0.2561823858067109,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-07-10,118.62000274658205,119.25,117.87000274658205,118.29000091552734,114.07009887695312,356400,VAC,0.9952659938911388,0.7939261992659413,0.695374599134422,1.014019569285541,-0.0187535753944021,-0.1587434116199116,-0.2502878624414766,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-07-11,117.61000061035156,119.93000030517578,116.94000244140624,119.33999633789062,115.0826416015625,346000,VAC,0.9819842891646522,0.78811812057614,0.7088889952554052,1.0161209399346474,-0.0341366507699951,-0.1806951490284606,-0.2565144882509037,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-07-12,120.25,120.5500030517578,117.73999786376952,117.83000183105467,113.6265106201172,340100,VAC,0.9841296603146632,0.7958334021564393,0.694661019009009,1.0037965838177765,-0.019666923503113,-0.1669244704193448,-0.2510022943560723,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-07-13,117.36000061035156,118.61000061035156,117.13999938964844,117.8499984741211,113.64579010009766,351200,VAC,1.0074672150456565,0.817325657513359,0.6966854574459708,1.0115806406556596,-0.004113425610003,-0.1673132190523183,-0.2483642014083309,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
2018-07-16,118.5,119.22000122070312,117.76000213623048,118.58999633789062,114.3593978881836,280100,VAC,0.9889535979462704,0.801225606373607,0.7097956110736214,1.0069134712233376,-0.0179598732770672,-0.1842831704883764,-0.2438644987003418,,1189000000.0,1804000000.0,1041000000.0,,84000000.0,2845000000.0,,82000000.0,529000000.0,248000000.0,,-677000000.0,166000000.0,409000000.0,461000000.0,,17000000.0,583000000.0,2096000000.0,1041000000.0,1207000000.0,1088000000.0,398000000.0,145000000.0,48000000.0,-38000000.0,337000000.0,171000000.0,-189000000.0,235000000.0,278000000.0,-99000000.0,3000000.0,142000000.0,21000000.0,-12000000.0,-38000000.0,11000000.0,-9000000.0,-29000000.0,15000000.0,-26000000.0
