Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2012-03-14,26.559999465942383,26.850000381469727,26.26000022888184,26.64999961853028,24.28756523132324,692800,VAC,1.0652910286178885,1.1234523031403574,1.3121954778348035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-15,27.100000381469727,27.5,26.25,27.46999931335449,25.03487777709961,1085300,VAC,1.037495449692301,1.1226793430734678,1.2875866082215928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-16,27.75,27.75,26.790000915527344,26.790000915527344,24.4151611328125,585200,VAC,1.0642029702413391,1.1500558256128477,1.331093538290777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-19,26.5,26.959999084472656,25.84000015258789,26.700000762939453,24.333139419555664,314000,VAC,1.0801498059231172,1.132209707912312,1.3303368908804205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-20,26.540000915527344,26.739999771118164,26.18000030517578,26.270000457763672,23.941255569458008,321100,VAC,1.1046821359877814,1.1686335201093234,1.3505902950363815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-21,26.350000381469727,26.6200008392334,25.93000030517578,26.43000030517578,24.08707046508789,646400,VAC,1.1032917287019697,1.1169128361566425,1.3624670805749697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-22,26.43000030517578,26.63999938964844,26.040000915527344,26.549999237060547,24.19643783569336,507900,VAC,1.0885121136833629,1.125046922166039,1.3566852400404796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-23,26.549999237060547,28.030000686645508,26.31999969482422,27.56999969482422,25.126014709472656,852700,VAC,1.0525934035502806,1.0721798873294006,1.3170110863910156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-26,27.75,29.0,27.68000030517578,28.82999992370605,26.27431869506836,375300,VAC,1.012486978514458,1.0048562246512056,1.2667360661937916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-27,28.8700008392334,29.190000534057617,28.309999465942383,28.5,25.97357177734375,452000,VAC,1.0259647932915208,1.087017698818708,1.2922809193257685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-28,28.440000534057617,28.549999237060547,27.700000762939453,28.299999237060547,25.79130172729492,357000,VAC,1.043462872178594,1.091872915907106,1.3413428565301024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-29,28.11000061035156,28.3799991607666,27.81999969482422,28.31999969482422,25.809526443481445,285000,VAC,1.044491626098122,1.0946330540493103,1.3425141474139284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-30,28.39999961853028,28.81999969482422,28.11000061035156,28.51000022888184,25.98268699645996,299600,VAC,1.0480531676808165,1.1343389947638491,1.3468960817582143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-02,28.459999084472656,28.690000534057617,28.06999969482422,28.270000457763672,25.763965606689453,198300,VAC,1.073222252311971,1.106826916542207,1.3639901810354924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-03,28.26000022888184,28.36000061035156,27.809999465942383,27.979999542236328,25.49967384338379,90100,VAC,1.0729090722365549,1.1011434289914568,1.3888489587201842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-04,27.790000915527344,28.540000915527344,27.39999961853028,28.450000762939453,25.92801094055176,230200,VAC,1.064323039751003,1.083303828341638,1.371880375864046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-05,28.39999961853028,28.86000061035156,28.3700008392334,28.76000022888184,26.210527420043945,95600,VAC,1.0330319792837437,1.0518079605643047,1.3619606945636564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-09,28.200000762939453,28.799999237060547,28.07999992370605,28.71999931335449,26.174072265625,110700,VAC,1.0438718851728863,1.0194986399229542,1.3910167581546324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-10,28.729999542236328,28.729999542236328,27.239999771118164,27.790000915527344,25.32651138305664,366200,VAC,1.1299028360826382,1.0683699058002982,1.4393669531824125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-11,28.64999961853028,28.809999465942383,27.799999237060547,28.39999961853028,25.882434844970703,1158900,VAC,1.1186624023110057,1.038380527419242,1.4161972313621742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-12,28.350000381469727,28.850000381469727,28.239999771118164,28.709999084472656,26.164953231811523,790300,VAC,1.1198189586492056,1.052246720743177,1.377917186149468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-13,28.670000076293945,28.989999771118164,28.559999465942383,28.790000915527344,26.23786354064941,344100,VAC,1.142410580482382,1.0708581012615626,1.3990968579470042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
