Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Accounts Payable,Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-02,39.79999923706055,40.79999923706055,38.90900039672852,39.54999923706055,39.54999923706055,567200,DCT,1.0657396293040131,1.1509482006540446,1.0280657555439705,1.0415781929012056,0.0241614364028075,-0.0125342747257144,-0.2164988815051785,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-03,39.61000061035156,40.810001373291016,39.36000061035156,40.310001373291016,40.310001373291016,427800,DCT,1.0084346351030682,1.165963740977238,0.9774249611409076,1.0581536374396452,-0.049719002336577,-0.0049822758652589,-0.2550217968080881,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-04,40.43999862670898,41.97999954223633,40.02000045776367,41.619998931884766,41.619998931884766,267400,DCT,1.0115329061642189,1.1129264988841414,0.9485824256470848,1.055411022203609,-0.0438781160393901,-0.0460124873955209,-0.2562070746685417,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-07,41.59000015258789,41.970001220703125,38.23500061035156,38.900001525878906,38.900001525878906,526100,DCT,1.120308486416442,1.202570615535212,1.0462724721453562,1.0603009546150792,0.0600075318013628,0.0282493282337688,-0.1499502916721884,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-08,38.70000076293945,40.0,38.400001525878906,39.58000183105469,39.58000183105469,468800,DCT,1.129863546029843,1.134663915355746,1.0315816054111258,1.055428864375226,0.074434681654617,-0.0202695129241796,-0.1404376398958911,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-09,39.52999877929688,39.86000061035156,39.0,39.36000061035156,39.36000061035156,364600,DCT,1.1410060759907843,1.1849593157115514,1.023373936856682,1.0711936781318203,0.0698123978589639,0.0176614025870704,-0.1767170288222916,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-10,39.13999938964844,40.040000915527344,38.88999938964844,39.18999862670898,39.18999862670898,221100,DCT,1.2092370770676923,1.0926257003142965,1.0334269308291892,1.062316503263218,0.1469205738044743,-0.0503163858230719,-0.1656958963264496,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-11,39.02999877929688,40.45000076293945,38.375,39.36000061035156,39.36000061035156,356300,DCT,1.1923272250365091,1.1143292665197906,1.014989841042653,1.073775639924845,0.118551585111664,-0.0358953319260493,-0.1901102383588717,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-14,39.58000183105469,41.0,39.290000915527344,40.810001373291016,40.810001373291016,349500,DCT,1.121048724833959,1.080862512276716,1.044351813224352,1.0697624410001334,0.0512862838338255,-0.0751277091534705,-0.1771062087042485,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-15,41.0,41.380001068115234,40.310001373291016,40.59000015258789,40.59000015258789,374700,DCT,1.1845282495764973,1.050751450247523,1.079329913983699,1.0593177594136232,0.1252104901628741,-0.0603396987195026,-0.1317394796485089,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-16,40.66999816894531,42.525001525878906,39.95500183105469,41.77999877929688,41.77999877929688,498400,DCT,1.1828626044248296,1.0239348977792582,1.0509813578350486,1.0685424132795076,0.1143201911453219,-0.0765329202043323,-0.1567016399266545,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-17,41.86000061035156,43.13999938964844,41.34000015258789,42.84999847412109,42.84999847412109,820100,DCT,1.1717619806870374,0.9992999117767768,1.0525087533284014,1.0520021356846316,0.1197598450024057,-0.1091471866329388,-0.1408568578661537,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-18,42.43999862670898,46.0,41.0,45.29999923706055,45.29999923706055,809500,DCT,1.102869755538532,0.9602649168349668,0.9604856303383132,1.0541479277304715,0.0487218278080603,-0.1684001547706319,-0.2360464023667964,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-21,44.84999847412109,45.0,43.619998931884766,44.43000030517578,44.43000030517578,341900,DCT,1.1685797391925068,0.9484582286788646,0.9653387147209193,1.057296658195766,0.1112830809967408,-0.1719313671135013,-0.2427947641572586,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-22,45.0,46.43999862670898,44.52399826049805,45.720001220703125,45.720001220703125,436600,DCT,1.155949192105212,0.9337269791536644,0.9455380224850198,1.051384072668894,0.1045651194363179,-0.1916679079097889,-0.260000744964951,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-23,45.83000183105469,45.83000183105469,42.869998931884766,43.130001068115234,43.130001068115234,618900,DCT,1.137723127280427,1.0466032523013111,1.0108972268575551,1.0287074732832335,0.1090156539971933,-0.0709918263289115,-0.1754324546718517,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-24,43.34999847412109,45.5,43.25,43.77000045776367,43.77000045776367,303600,DCT,1.0726525079259333,1.0271875397364294,0.964816063527041,1.0314131762138377,0.0412393317120955,-0.1061276828786477,-0.2205199306790034,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-28,43.970001220703125,45.540000915527344,43.63999938964844,43.95000076293945,43.95000076293945,533000,DCT,1.0998862187358658,1.0147894812263516,0.937656390650685,1.0230201952264786,0.0768660235093872,-0.127770440364447,-0.2372676820021186,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-29,44.02000045776367,44.084999084472656,41.630001068115234,42.38999938964844,42.38999938964844,409600,DCT,1.2297712153505076,1.028072716644031,0.9488087237511208,1.0446043805401628,0.1851668348103448,-0.1268661310190162,-0.2570491052207201,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-30,42.709999084472656,44.27000045776367,42.209999084472656,42.720001220703125,42.720001220703125,423800,DCT,1.1741572662480024,0.9751872344802904,0.953183521937009,1.043669894425415,0.1304873718225874,-0.1640470775080335,-0.2447369388021428,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2020-12-31,42.70000076293945,44.130001068115234,42.22999954223633,43.29999923706055,43.29999923706055,240500,DCT,1.2062355765016406,0.9928407029086408,1.0043880472229576,1.045383884821216,0.1608516916804245,-0.1461909435428503,-0.1741391276666779,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-04,43.7599983215332,44.150001525878906,40.290000915527344,41.47999954223633,41.47999954223633,433300,DCT,1.315573777652992,1.0161524105842952,1.041706836097594,1.0757807590012936,0.2397930186516985,-0.1474723127041073,-0.1495532672549879,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-05,41.45000076293945,42.34000015258789,40.29999923706055,42.150001525878906,42.150001525878906,353800,DCT,1.2894423844979397,1.0014234295710978,0.9985764799260048,1.0714255300260027,0.2180168544719369,-0.1482519447777988,-0.1742014661988473,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-06,42.060001373291016,42.060001373291016,40.15299987792969,40.650001525878906,40.650001525878906,408900,DCT,1.3370232825088677,1.07257064790918,1.0602705253696594,1.0611421164765942,0.2758811660322735,-0.0495050674023971,-0.075065921741358,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-07,41.220001220703125,42.470001220703125,40.36000061035156,42.09999847412109,42.09999847412109,447000,DCT,1.340617593166962,1.0249406909694607,1.0437054683913811,1.048112954760671,0.2925046384062912,-0.0863240735911241,-0.0599538980280729,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-08,40.43999862670898,43.72999954223633,39.5,43.58000183105469,43.58000183105469,605000,DCT,1.3620926598505143,1.0036714052475806,1.024781963537868,1.048457502162525,0.313635157687989,-0.1149304751879856,-0.1045394891539883,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-11,43.59999847412109,45.150001525878906,42.96699905395508,44.720001220703125,44.720001220703125,367600,DCT,1.2980768705834986,1.0029069152475287,1.0062611532122958,1.0505801982022729,0.2474966723812259,-0.1186304445975703,-0.1338078126464732,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-12,44.720001220703125,45.50299835205078,43.66999816894531,44.90999984741211,44.90999984741211,461700,DCT,1.2923625275601474,0.9552438581972288,1.0020040114204782,1.0463067685815588,0.2460557589785885,-0.1492406102586366,-0.1212320444086705,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-13,45.119998931884766,48.59000015258789,44.5099983215332,47.38999938964844,47.38999938964844,618600,DCT,1.2302173451767382,0.8955475664340121,0.9489344123208848,1.0474268478686666,0.1827904973080716,-0.1986374708419515,-0.1848880205760003,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-14,48.54999923706055,51.130001068115234,46.88999938964844,46.93000030517578,46.93000030517578,628100,DCT,1.2322608449818564,0.8975068966117068,0.9514170303756546,1.0370807891473377,0.1951800558345187,-0.2044919150143447,-0.1764424089302321,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-15,47.02999877929688,48.08000183105469,45.2599983215332,45.75,45.75,389300,DCT,1.2448087598456712,0.9280874116824624,0.9659016093269722,1.0379703062726533,0.2068384535730179,-0.1783777536427784,-0.1670313865458758,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-19,46.54999923706055,48.08000183105469,46.25,48.08000183105469,48.08000183105469,417900,DCT,1.1200082450774695,0.8947587108862634,0.9222129464219124,1.0431767404393268,0.0768315046381427,-0.2193289525576858,-0.2071897680775074,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-20,48.4900016784668,50.720001220703125,48.10300064086914,49.41999816894531,49.41999816894531,837700,DCT,1.0578713216575704,0.8899231317631374,0.8961959238468452,1.0311275448261352,0.0267437768314351,-0.2222502364923732,-0.2323512603446672,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-21,49.83000183105469,50.93000030517578,49.41999816894531,50.209999084472656,50.209999084472656,637400,DCT,0.9882493494653268,0.8570005888051057,0.8749253357138788,1.0380301751047352,-0.0497808256394083,-0.2638755953939494,-0.2562725486175089,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-22,49.9900016784668,51.2599983215332,49.77000045776367,49.959999084472656,49.959999084472656,416400,DCT,0.9941953378534494,0.8698959143492024,0.8931144865803743,1.0546006276654674,-0.0604052898120179,-0.2508011165254848,-0.2362673531946756,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-25,50.72999954223633,52.72999954223633,49.94499969482422,51.91999816894531,51.91999816894531,450100,DCT,0.914869061540356,0.8226117217010729,0.8605547357646103,1.0270231116838735,-0.1121540501435175,-0.3028932693931052,-0.2767108217755253,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-26,51.93000030517578,52.90999984741211,50.869998931884766,52.84999847412109,52.84999847412109,288400,DCT,0.8949858202970773,0.7867550242487718,0.8467360698584052,1.0299643010441049,-0.1349784807470275,-0.3350820093750519,-0.2886402046449479,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-01-27,51.91999816894531,53.5,47.650001525878906,49.06999969482422,49.06999969482422,736700,DCT,1.007947817242183,0.8167923798720184,0.917261027133871,1.0834518832758422,-0.0755040660336592,-0.3381482344102834,-0.2579966842700516,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
