Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Accounts Payable,Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-09-15,33.34000015258789,33.59199905395508,31.950000762939453,32.349998474121094,32.349998474121094,474100,JAMF,1.0664606376287415,1.00525508474996,1.0800618322952875,1.0501396738132378,0.0163209638155037,-0.2107085130574597,-0.2799331096517488,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-09-16,32.5,33.2599983215332,31.6200008392334,32.29999923706055,32.29999923706055,462200,JAMF,1.062538715339843,1.0421052830487725,1.0863777393631062,1.041938601672908,0.0206001136669349,-0.1624306339495995,-0.2799103452501656,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-09-17,31.65999984741211,33.31999969482422,31.357999801635746,33.06999969482422,33.06999969482422,442500,JAMF,1.0402177757280973,1.0133050689679275,1.036891479648065,1.034780591985331,0.0054371837427662,-0.193932695954704,-0.3166878589160979,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-09-18,33.33000183105469,33.369998931884766,32.79999923706055,33.2599983215332,33.2599983215332,2054100,JAMF,1.0219483882673852,1.0324714938531874,1.0300661470374333,1.04985344404155,-0.0279050557741646,-0.192795031268647,-0.3491431696400628,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-09-21,32.40999984741211,34.90999984741211,32.18000030517578,34.77000045776367,34.77000045776367,336000,JAMF,0.9577221397368464,0.9306873794741642,1.015818211959147,1.0669078702205033,-0.1091857304836568,-0.3294214755435648,-0.4014659843277091,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-09-22,34.9900016784668,36.900001525878906,34.88999938964844,36.4900016784668,36.4900016784668,407400,JAMF,0.9062756419202698,0.8783227668628376,1.0120580599197022,1.073744026458738,-0.1674683845384683,-0.3739661917464018,-0.4144387810996723,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-09-23,36.459999084472656,36.720001220703125,34.9900016784668,35.119998931884766,35.119998931884766,357100,JAMF,0.9402050530185369,0.8909453834612665,1.0330296094160465,1.1048641288809902,-0.1646590758624533,-0.3884008665397839,-0.4376104371850593,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-09-24,34.790000915527344,34.790000915527344,33.18000030517578,34.38999938964844,34.38999938964844,316400,JAMF,0.929049180866126,0.877580716510862,1.0596103307195055,1.0795772912172472,-0.1505281103511212,-0.3917166589181216,-0.4168853406855697,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-09-25,34.25,34.939998626708984,33.61000061035156,34.2400016784668,34.2400016784668,165200,JAMF,0.9842289459971918,0.8603971273459301,1.076518656642837,1.0516507496657936,-0.0674218036686018,-0.3994229075197002,-0.3684348425935011,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-09-28,34.810001373291016,36.0,34.29999923706055,35.880001068115234,35.880001068115234,350900,JAMF,0.9336677536994216,0.8338907242364146,1.0404125061252576,1.0001758008813186,-0.066508047181897,-0.4021893389460607,-0.3775285486456634,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-09-29,35.72999954223633,36.7400016784668,35.61000061035156,36.45000076293945,36.45000076293945,427700,JAMF,0.9171467655815728,0.8101508935130158,1.0288065628280627,1.0177523484754358,-0.100605582893863,-0.4121513867040004,-0.4052936333909251,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-09-30,36.38999938964844,38.09000015258789,35.05899810791016,37.61000061035156,37.61000061035156,496700,JAMF,0.8667906925039628,0.8636000801684837,0.9827173221129912,1.0045339769584258,-0.137743284454463,-0.3699831934335148,-0.4447757478745122,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-01,38.02999877929688,38.09999847412109,35.02000045776367,36.560001373291016,36.560001373291016,486100,JAMF,0.8987964818392349,0.9028992637196324,1.018599570011848,1.0149206669190165,-0.1161241850797816,-0.3520449427584408,-0.3964958759471686,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-02,35.650001525878906,36.130001068115234,33.790000915527344,34.09000015258789,34.09000015258789,434700,JAMF,0.9997067080818876,0.9724259717658692,1.0662950516696208,1.0320563943288297,-0.0323496862469419,-0.2933321381383358,-0.3463996174220933,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-05,34.349998474121094,34.349998474121094,32.77000045776367,33.56999969482422,33.56999969482422,690900,JAMF,1.053917229363874,1.0008936186943576,1.0640453245583554,1.0169315507029275,0.0369856786609463,-0.2417393930025253,-0.3296758804017616,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-06,33.779998779296875,34.5,32.630001068115234,33.08000183105469,33.08000183105469,292000,JAMF,1.0988511626984436,0.998488420526299,1.093712161503295,1.0491302463111982,0.0497209163872454,-0.2552116023359131,-0.3169510984625654,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-07,33.290000915527344,34.13999938964844,33.11000061035156,33.630001068115234,33.630001068115234,270100,JAMF,1.0927742739456183,0.991971440702104,1.075825131016074,1.0272682070512942,0.0655060668943241,-0.2520175059181427,-0.3005660578126725,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-08,34.33000183105469,34.40999984741211,33.20000076293945,33.95000076293945,33.95000076293945,276700,JAMF,0.9949925779139258,0.9902797695540873,1.0268041186144974,1.0483293009850092,-0.0533367230710833,-0.2301312902253998,-0.3067677772880237,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-09,34.02000045776367,34.900001525878906,33.85499954223633,34.58000183105469,34.58000183105469,157700,JAMF,0.9635626931893648,0.9739733522781177,1.0127240776000723,1.0518465726367494,-0.0882838794473845,-0.2524777527327505,-0.3415012773099921,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-12,35.0099983215332,35.02000045776367,34.09000015258789,34.75,34.75,258300,JAMF,0.9746762282556768,0.9623021187542152,1.049208606747415,1.0451976788667212,-0.0705214506110444,-0.2433751218587964,-0.2893440349829748,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-13,35.0,35.650001525878906,34.869998931884766,35.310001373291016,35.310001373291016,253100,JAMF,0.9779098679224594,0.958935125841251,1.0620220487548755,1.0383629693531184,-0.060453101430659,-0.2661534464450955,-0.3090986633873067,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-14,35.66999816894531,35.66999816894531,34.6150016784668,34.97999954223633,34.97999954223633,230900,JAMF,1.0100057831160276,0.9365351272225546,1.068038910785048,1.0653468080457866,-0.055341024929759,-0.2999702829584958,-0.3167087763596719,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-15,34.650001525878906,34.8650016784668,34.06999969482422,34.5,34.5,125300,JAMF,1.0049274831578352,0.9626086691151494,1.0843478216641191,1.0811920070010823,-0.0762645238432473,-0.259784961430261,-0.2949203377251037,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-16,34.650001525878906,34.75,34.220001220703125,34.31999969482422,34.31999969482422,153100,JAMF,0.9326922670794956,0.9947552358165396,1.081002296154336,1.0838882900645634,-0.1511960229850678,-0.231300390234899,-0.3017247397087372,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-19,34.369998931884766,35.2599983215332,34.209999084472656,34.400001525878906,34.400001525878906,296700,JAMF,0.959883691659808,1.0331395156709753,1.090116230715542,1.085679938850043,-0.1257962471902353,-0.2057261339078626,-0.3125059189303996,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-20,34.58000183105469,34.78499984741211,33.900001525878906,33.9900016784668,33.9900016784668,254800,JAMF,0.9232126393405368,1.0676669350833727,1.074433617368712,1.0883390164590112,-0.1651263771184744,-0.1610129843463879,-0.3060355123950593,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-21,33.81999969482422,33.95000076293945,33.20000076293945,33.29999923706055,33.29999923706055,228900,JAMF,0.94324326027176,1.0945946425840507,1.082882948932887,1.0914123806642604,-0.1481691203925004,-0.1248225312736068,-0.3088479289892749,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-22,33.369998931884766,33.779998779296875,32.54999923706055,33.06999969482422,33.06999969482422,222400,JAMF,0.920471751284043,1.1321439060239455,1.0423344886240813,1.094738791139384,-0.1742670398553409,-0.0717311018504072,-0.3217602606057883,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-23,33.790000915527344,34.13999938964844,32.849998474121094,33.02000045776367,33.02000045776367,192700,JAMF,0.9209569783716371,1.11841307671735,1.000302795923519,1.1082827557993673,-0.1873257774277301,-0.0667837713899108,-0.3562718754655281,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-26,32.849998474121094,32.849998474121094,31.31999969482422,31.950000762939453,31.950000762939453,139300,JAMF,0.976212825955128,1.1971830700038124,1.0247261626498525,1.131753622338089,-0.155540796382961,-0.0325341346780316,-0.3686942036033611,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-27,32.2599983215332,34.125,32.16999816894531,33.70000076293945,33.70000076293945,654600,JAMF,0.916617171819734,1.1166172170980386,0.97893177838579,1.148785200454681,-0.232168028634947,-0.1342733592774518,-0.4501777042619139,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-28,33.400001525878906,33.970001220703125,32.119998931884766,33.5,33.5,255000,JAMF,0.94626867949073,1.1385074444671175,0.9217910197243762,1.1717206663972943,-0.2254519869065643,-0.1600543880545126,-0.5374770078601703,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-29,33.529998779296875,34.20000076293945,33.119998931884766,33.43000030517578,33.43000030517578,270200,JAMF,0.9416691371481218,1.1549506508491951,0.9437630556101382,1.1675292886158797,-0.2258601514677576,-0.1440757453805039,-0.484890993748672,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-10-30,33.0099983215332,33.79499816894531,32.11000061035156,32.599998474121094,32.599998474121094,382800,JAMF,0.9533742754122622,1.2101227794306832,0.9159509818399336,1.1783167979264215,-0.2249425225141595,-0.1107451609987812,-0.482700869103958,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-02,32.88999938964844,33.75,31.450000762939453,32.86000061035156,32.86000061035156,240000,JAMF,0.9601338603481846,1.1923310887837686,0.8527084582261635,1.166155805005939,-0.2060219446577544,-0.1221080013047102,-0.5370840325228317,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-03,32.88999938964844,34.15999984741211,32.472999572753906,34.08000183105469,34.08000183105469,144100,JAMF,0.9237088571266108,1.1534624196372725,0.8403755237932775,1.1598423641651217,-0.2361335070385108,-0.1318515299421416,-0.5445463116871894,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-04,34.79999923706055,35.5,34.220001220703125,35.380001068115234,35.380001068115234,244000,JAMF,0.8971169817098318,1.1023176603334572,0.8174109441267626,1.152631411002053,-0.2555144292922212,-0.1802621991637418,-0.5697966152891291,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-05,35.77000045776367,36.43999862670898,35.36000061035156,36.34999847412109,36.34999847412109,151500,JAMF,0.8734525813695426,1.0850068853452024,0.8132049713010921,1.1314046287997348,-0.2579520474301922,-0.168177425515265,-0.5290130921697537,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
2020-11-06,35.77000045776367,36.93999862670898,35.33000183105469,36.75,36.75,136700,JAMF,0.856598626999628,1.0878911440064307,0.7918367450740061,1.13153473850806,-0.2749361115084319,-0.178167474688712,-0.5452813494599561,235099000.0,568756000.0,400930000.0,503878000.0,16234000.0,120908000.0,904808000.0,103000.0,8686000.0,-64981000.0,48092000.0,539818000.0,18833000.0,32433000.0,151519000.0,12477000.0,98581000.0,-271039000.0,46527000.0,3684000.0,201319000.0,38136000.0,-47363000.0,30000000.0,28652000.0,-15303000.0,923000.0,-32600000.0,-6807000.0,604000.0,11904000.0,36807000.0,-14741000.0,-2271000.0,-8324000.0,-7190000.0
