Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-10,47.5,49.9900016784668,46.97999954223633,49.72999954223633,49.42828369140625,869700,TW,0.953951385656055,1.2589895077133186,1.100868018468005,0.93751496128262,0.016436424373435,0.1857835325586143,-0.1101755020458119,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-03-11,48.61000061035156,49.47999954223633,48.11399841308594,48.630001068115234,48.33495330810547,923000,TW,0.9693606155546988,1.3010568935398923,1.1076253137351806,0.9759973030416064,-0.0066366874869076,0.1383758123805141,-0.1761679309167803,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-03-12,45.93000030517578,47.040000915527344,42.27000045776367,43.22999954223633,42.96772003173828,935400,TW,1.14573209762663,1.4513005016988156,1.244590557479627,1.1183169023040096,0.0274151953226204,0.1226503814920321,-0.1839788736602254,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-03-13,43.47999954223633,45.52999877929688,39.650001525878906,43.400001525878906,43.13668823242188,1056500,TW,1.188248716132898,1.457381767141633,1.2371741517350865,1.0020290023992315,0.1862197137336665,0.2349965987207485,-0.0669525800816537,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-03-16,39.630001068115234,41.68999862670898,37.650001525878906,38.869998931884766,38.63417053222656,760900,TW,1.367635703844776,1.6398505842778373,1.3932233091844204,1.154696163181374,0.212939540663402,0.2184248824867465,-0.1379747117305667,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-03-17,38.90999984741211,40.84999847412109,37.0099983215332,40.06999969482422,39.8268928527832,1215400,TW,1.2884949313631373,1.6097318670650047,1.3337331271722743,1.1570109519637126,0.1314839793994247,0.2476417289797943,-0.1050959550460779,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-03-18,40.43999862670898,40.540000915527344,33.22999954223633,36.220001220703125,36.00025177001953,958600,TW,1.4489231502821267,1.7227853453071604,1.4865753264987152,1.2579863744882274,0.1909367757938993,0.2057636462175915,-0.1082083502981401,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-03-19,35.720001220703125,43.9900016784668,35.040000915527344,40.0,39.75731658935547,1220600,TW,1.2859999412788656,1.563236328961935,1.3834436337559015,1.1695174739874898,0.1164824672913757,0.1107149807714822,-0.1645715463025567,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-03-20,39.619998931884766,41.25,36.630001068115234,39.27000045776367,39.03174591064453,1659300,TW,1.3050674271091165,1.5515003120620945,1.451545445251916,1.2321109934680623,0.0729564336410542,0.1047279744645368,-0.1761703078365382,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-03-23,39.040000915527344,39.150001525878906,36.02999877929688,36.63999938964844,36.417701721191406,1006300,TW,1.4334060776299034,1.6989381232139085,1.5880280709046348,1.2782648704797976,0.1551412071501057,0.1945062458809134,-0.0686675768278222,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-03-24,38.220001220703125,40.93999862670898,38.220001220703125,40.34999847412109,40.10519409179688,1045100,TW,1.3135067689266278,1.4784585026103985,1.441270591941511,1.1633792784668344,0.1501274904597933,0.1630288231228291,-0.0457074854066867,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-03-25,40.43999862670898,43.95000076293945,39.869998931884766,41.61000061035156,41.357547760009766,863400,TW,1.35063684594378,1.4231011140111458,1.4159409380487238,1.1630380067850696,0.1875988391587104,0.1268066113811032,-0.0341324174027874,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-03-26,42.06999969482422,43.66400146484375,41.130001068115234,42.63999938964844,42.38129806518555,800400,TW,1.2525797697804402,1.3652432857128842,1.3767998082448762,1.1093241340992537,0.1432556356811865,0.1209174459465267,-0.0031209994302039,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-03-27,41.5099983215332,42.970001220703125,40.05500030517578,42.09999847412109,41.844573974609375,559700,TW,1.2695961384605623,1.4086783445877695,1.3708811425045746,1.195296091343066,0.0743000471174961,0.1178206534835308,-0.0920871036950294,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-03-30,42.220001220703125,42.470001220703125,40.9900016784668,41.970001220703125,41.71536636352539,430700,TW,1.2427923064409063,1.3906160826004788,1.340964184957285,1.1443490799402438,0.0984432265006625,0.1156387682619821,-0.0858113629028605,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-03-31,41.52000045776367,42.27999877929688,40.16999816894531,42.040000915527344,41.784934997558594,772200,TW,1.2350142920135443,1.328757941402288,1.3554268112879062,1.1201491571206488,0.1148651348928955,0.0199838572560568,-0.1216410553838158,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-01,40.77999877929688,42.959999084472656,40.09000015258789,42.709999084472656,42.45087432861328,818000,TW,1.2573169239130495,1.320103930162554,1.3883943214031471,1.1936280309095093,0.0636888930035401,-0.049969867796983,-0.2021414325264758,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-02,42.900001525878906,45.79999923706055,42.77000045776367,45.68999862670898,45.41279220581055,644100,TW,1.182972241782672,1.2609588942711742,1.289720665576284,1.1939662404088118,-0.0109939986261398,-0.1118866462936443,-0.2985412761416379,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-03,46.2400016784668,46.31999969482422,44.97999954223633,45.43999862670898,45.164310455322266,777700,TW,1.176496612667725,1.2214023620655272,1.3173376562442858,1.2106828272376642,-0.0341862145699392,-0.160801486590542,-0.3140960840192817,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-06,46.33000183105469,48.5,45.875,48.11000061035156,47.81811141967773,678500,TW,1.1484098697503062,1.1394648411345591,1.2531900688547344,1.1388974241006424,0.0095124456496638,-0.1488274011043588,-0.2376796103503968,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-07,48.77999877929688,49.619998931884766,47.619998931884766,48.25,47.9572639465332,721800,TW,1.205803045552518,1.1162370207582757,1.2061218566226757,1.1578204984735645,0.0479825470789534,-0.1402729136256137,-0.2603237864416201,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-08,48.880001068115234,49.95000076293945,48.11000061035156,49.27999877929688,48.98100662231445,590500,TW,1.216315057923718,1.1030657370668415,1.198817732946617,1.0946023996533671,0.1217126582703509,-0.1123269827217257,-0.2020265946776929,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-09,49.08000183105469,50.97999954223633,46.5,47.43999862670898,47.15217971801758,929500,TW,1.2381955139777718,1.1483815469091825,1.238128608170712,1.034988442566395,0.2032070714113765,-0.0637918119312521,-0.1188813536408859,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-13,47.5,47.90999984741211,45.70000076293945,47.13999938964844,46.854000091552734,457600,TW,1.2717437295923997,1.1474061255469674,1.234522220444625,1.0242207536395156,0.247522975952884,-0.0883273660244752,-0.1351737098444478,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-14,47.86000061035156,50.63999938964844,47.84999847412109,49.52999877929688,49.22949600219727,963900,TW,1.1911972499183856,1.0964871028515055,1.1992447705451212,1.0130380487332131,0.1781592011851724,-0.1144269778980071,-0.1404243659557391,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-15,48.66999816894531,52.869998931884766,48.11000061035156,51.56999969482422,51.25711441040039,1244500,TW,1.1791741228995565,1.0900025266535909,1.1588046807467136,1.0554691201654949,0.1237050027340618,-0.1624766549916179,-0.2185594875647305,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-16,52.22999954223633,55.27000045776367,52.22999954223633,53.15999984741211,52.83747100830078,1483400,TW,1.169488310829826,1.0656883468415983,1.1467789461950328,1.1191469275195236,0.0503413833103023,-0.2061742410994598,-0.2567695038872084,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-17,54.2400016784668,54.69499969482422,51.0,51.630001068115234,51.31674957275391,1071900,TW,1.171799439474567,1.0928084239083973,1.1745480984848924,1.059274009359354,0.1125254301152129,-0.1338564649879103,-0.1768954338780999,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-20,51.63999938964844,53.34000015258789,51.25,52.47999954223633,52.161598205566406,1031100,TW,1.175114324056502,1.0550754176768062,1.126674345557396,1.0996299435474195,0.0754843805090825,-0.1875160000485176,-0.2159332865961012,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-21,50.900001525878906,52.97999954223633,49.9900016784668,51.43999862670898,51.127906799316406,807900,TW,1.1934292600228875,1.0606402029892992,1.164656998193074,1.1321504200906551,0.0612788399322323,-0.2101732406088976,-0.2058413966993122,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-22,52.470001220703125,52.470001220703125,50.61000061035156,51.25,50.93906021118164,689400,TW,1.2199024081488348,1.0731685015219756,1.1120422868565978,1.1137589563145864,0.1061434518342483,-0.1831414972007314,-0.1941488139874831,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-23,52.060001373291016,53.77000045776367,52.0,52.52000045776367,52.20135498046875,4264800,TW,1.204683961265897,1.0313942897364214,1.066060364774977,1.1400400982322514,0.0646438630336456,-0.2057764486726485,-0.243866905319585,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-24,52.86000061035156,53.2400016784668,51.84000015258789,53.0,52.678443908691406,2008000,TW,1.1554717539682209,1.031688340165184,1.0306763437899775,1.150698834444404,0.0047729195238168,-0.2107747102509667,-0.2458026681029015,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-27,53.66999816894531,56.29999923706055,53.560001373291016,56.20000076293945,55.85902786254883,1455900,TW,1.120284701834836,0.954237450530485,1.0053532347536305,1.0982745432715075,0.0220101585633285,-0.2395636278041434,-0.2499543611689303,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-28,56.060001373291016,57.04999923706055,53.0,53.40999984741211,53.08595657348633,871200,TW,1.236545988064959,1.013645210444113,1.0588090181454446,1.0867168009353638,0.1498291871295951,-0.1655134561570233,-0.2113128111320918,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
2020-04-29,54.20000076293945,54.72200012207031,53.0099983215332,53.45000076293945,53.125709533691406,605100,TW,1.2592240481622703,1.002583691365565,1.109041584204485,1.062179364256442,0.1970446839058284,-0.146836535608513,-0.1225191295969856,1456102000.0,3329386000.0,502589000.0,3378588000.0,1214157000.0,,5095334000.0,3000.0,10724000.0,47833000.0,286379000.0,2694797000.0,1366000.0,281011000.0,460711000.0,193771000.0,256450000.0,1366000.0,64909000.0,597415000.0,1100000.0,-772311000.0,125980000.0,63286000.0,-20000000.0,-7455000.0,-44462000.0,-218142000.0,-24515000.0,1971224000.0,126121000.0,50407000.0,-2100141000.0,2008000.0,311003000.0,113154000.0,-35936000.0,-1095000.0,-53289000.0,78617000.0,-15781000.0
