Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities,Repurchase Of Stock
2020-04-13,35.880001068115234,36.209999084472656,34.5,35.86000061035156,35.86000061035156,1481600,PLAN,1.1268822966987655,1.2375906389500797,1.7166759711521236,1.0242207536395156,0.1026615430592499,0.001857147378637,0.3469800408630508,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-04-14,36.56999969482422,38.15999984741211,36.56999969482422,38.06999969482422,38.06999969482422,3847400,PLAN,1.0816916373859171,1.1662727050642787,1.588127122908605,1.0130380487332131,0.0686535886527039,-0.0446413756852339,0.2484579864077445,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-04-15,37.119998931884766,38.41999816894531,36.65999984741211,37.66999816894531,37.66999816894531,2039500,PLAN,1.1444120707680554,1.2168835248412044,1.5686223261168344,1.0554691201654949,0.0889429506025607,-0.0355956568040043,0.1912581578053902,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-04-16,37.02000045776367,37.400001525878906,34.5099983215332,35.380001068115234,35.380001068115234,3942700,PLAN,1.2628603435922954,1.2815149458389556,1.653193892387372,1.1191469275195236,0.1437134160727717,0.0096523578978975,0.2496454423051306,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-04-17,36.380001068115234,37.619998931884766,35.529998779296875,36.75,36.75,2725400,PLAN,1.2587754645315157,1.2443537290404445,1.645986440230389,1.059274009359354,0.1995014551721616,0.0176888401441368,0.2945429078673967,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-04-20,35.970001220703125,38.150001525878906,35.529998779296875,37.5099983215332,37.5099983215332,3722000,PLAN,1.2788590607098267,1.1844841987014978,1.5339910287997962,1.0996299435474195,0.1792291171624072,-0.058107219023826,0.191383396646299,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-04-21,36.68999862670898,37.459999084472656,35.11000061035156,36.4900016784668,36.4900016784668,3078500,PLAN,1.341463373837701,1.2052616475539784,1.5809809803531076,1.1321504200906551,0.2093129537470459,-0.0655517960442184,0.2104825854607215,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-04-22,37.34999847412109,38.81999969482422,36.90999984741211,38.52000045776367,38.52000045776367,2678100,PLAN,1.3255451912384366,1.1625129347648155,1.4519729917060045,1.1137589563145864,0.2117862349238501,-0.0937970639578915,0.1457818908619235,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-04-23,38.41999816894531,39.06999969482422,37.150001525878906,38.86000061035156,38.86000061035156,2182300,PLAN,1.213329922422056,1.1428203589781245,1.4593411784292714,1.1400400982322514,0.0732898241898045,-0.0943503794309454,0.1494139083347094,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-04-24,39.040000915527344,39.79999923706055,38.310001373291016,39.18000030517578,39.18000030517578,3318100,PLAN,1.150076595771197,1.1768759635323511,1.412710516666566,1.150698834444404,-0.000622238673207,-0.0655870868837995,0.136231504773687,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-04-27,39.70000076293945,40.970001220703125,39.70000076293945,40.13999938964844,40.13999938964844,3226500,PLAN,1.122820139016922,1.1305431429532635,1.357000549301209,1.0982745432715075,0.0245455957454143,-0.0632579353813649,0.1016929533786481,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-04-28,40.9900016784668,41.5,38.61000061035156,38.93000030517578,38.93000030517578,1442900,PLAN,1.1795529876438302,1.1664525941802988,1.409709751808527,1.0867168009353638,0.0928361867084663,-0.0127060724208374,0.1395879225309906,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-04-29,40.0,42.09999847412109,39.5,41.56999969482422,41.56999969482422,2718300,PLAN,1.104642735291208,1.0822709167368214,1.4322829288579602,1.062179364256442,0.0424633710347661,-0.0671493102372566,0.2007222150564895,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-04-30,42.0,42.68999862670898,40.380001068115234,40.86000061035156,40.86000061035156,4109500,PLAN,1.11649530715688,1.098629435122326,1.5053841752990609,1.1015967726975993,0.0148985344592806,-0.0865509239187929,0.2072030898971408,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-01,39.630001068115234,39.97999954223633,38.43000030517578,39.060001373291016,39.060001373291016,2008700,PLAN,1.1625703597251582,1.1618023418490149,1.6006143947684153,1.1717589994825794,-0.0091886397574212,-0.0804180369415463,0.2576811401074628,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-04,37.06999969482422,39.540000915527344,36.4900016784668,39.470001220703125,39.470001220703125,3979900,PLAN,1.106156536537202,1.141626551297287,1.556118476548939,1.1726715956239289,-0.0665150590867269,-0.0947097202693489,0.1822265587421496,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-05,40.27000045776367,41.150001525878906,39.41999816894531,39.59999847412109,39.59999847412109,1589500,PLAN,1.109848546879645,1.1020202290706531,1.502020248336802,1.199456117160557,-0.0896075702809118,-0.1308666022459561,0.1325248226491961,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-06,40.0,41.04999923706055,39.77000045776367,40.369998931884766,40.369998931884766,1315000,PLAN,1.1439187893736158,1.050037168967281,1.522665416078406,1.241846991780565,-0.0979282024069492,-0.2043779606629405,0.136847573511222,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-07,41.61000061035156,42.79999923706055,41.36000061035156,41.59999847412109,41.59999847412109,3966600,PLAN,1.11274044743833,1.0730769477652389,1.492788479613835,1.1857653446877672,-0.0730248972494371,-0.149271788500328,0.1571367405557937,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-08,42.20000076293945,42.59000015258789,41.119998931884766,42.31999969482422,42.31999969482422,1960400,PLAN,1.1247636771590672,1.0578922679727498,1.4832230838943157,1.1243771196277146,0.0003865575313526,-0.1342104975767866,0.1604303749304256,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-11,42.2599983215332,44.0,41.70000076293945,43.52000045776367,43.52000045776367,3391900,PLAN,0.988740770374248,1.0755974467123524,1.461167267548681,1.0573369744033387,-0.0685962040290907,-0.1248678325438175,0.1005033210135275,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-12,43.70000076293945,44.0,42.43000030517578,42.7400016784668,42.7400016784668,1585000,PLAN,1.048432372801406,1.087037839492647,1.5327561900690243,1.114546628139541,-0.066114255338135,-0.149048312016131,0.131591927833319,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-13,42.810001373291016,43.11000061035156,39.560001373291016,40.40999984741211,40.40999984741211,2826300,PLAN,1.1400643372626635,1.1563969244911778,1.639445687952476,1.1712625506774148,-0.0311982134147512,-0.1251371030077439,0.1994277561248227,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-14,40.0,41.2599983215332,39.15999984741211,41.18000030517578,41.18000030517578,1545600,PLAN,1.1265177038820426,1.169985428560577,1.596648846836849,1.1765211541107627,-0.0500034502287201,-0.085810261129444,0.1691112150803513,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-15,40.869998931884766,43.27000045776367,40.52999877929688,43.11000061035156,43.11000061035156,2786800,PLAN,1.0932498353247155,1.1048480722284737,1.441428868241013,1.1588394452292876,-0.065589609904572,-0.1389668876893914,0.0226660124323181,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-18,45.0,45.20000076293945,44.02000045776367,44.68000030517578,44.68000030517578,5323500,PLAN,1.0662488599878046,1.0763204974064668,1.3932408141185462,1.0963411429637036,-0.0300922829758989,-0.0970594185604063,0.0289287773087505,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-19,44.68000030517578,48.060001373291016,44.68000030517578,46.2599983215332,46.2599983215332,3682200,PLAN,1.027237401252649,1.0572849464338476,1.4530913026301044,1.1004426756785022,-0.0732052744258531,-0.1260326711889283,0.0496626951878997,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-20,46.77000045776367,48.29999923706055,46.75,47.970001220703125,47.970001220703125,3031300,PLAN,0.9947884095551762,0.9904106131443792,1.4659161539582195,1.0815042987078811,-0.0867158891527051,-0.1870596277768191,0.0985919127457155,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-21,47.290000915527344,49.70000076293945,47.18999862670898,48.95000076293945,48.95000076293945,4624500,PLAN,0.9609805961666462,0.9769151981511148,1.4057200507888552,1.0852165557818936,-0.1242359596152473,-0.2024446716226051,0.0309335221008579,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-22,49.27999877929688,51.09999847412109,48.95000076293945,51.060001373291016,51.060001373291016,5246100,PLAN,0.8578142980617289,1.1388562468056769,1.370740226818337,1.0467790286512275,-0.1889647305894988,-0.0379577554294441,0.0154733389622894,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-26,48.68999862670898,49.93000030517578,45.83000183105469,47.150001525878906,47.150001525878906,9549900,PLAN,0.9312831055437298,1.3126192446818752,1.4579002256456062,1.0266648888101892,-0.0953817832664594,0.1650537547613129,0.1318713302752026,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-27,46.29999923706055,46.56999969482422,42.5,45.060001373291016,45.060001373291016,6584100,PLAN,0.975366165634218,1.367953784088988,1.5423878802009006,0.98170303926403,-0.006336873629812,0.2373680009063021,0.2477011659346344,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-28,45.22999954223633,47.150001525878906,44.209999084472656,45.06999969482422,45.06999969482422,4822300,PLAN,0.993787468799805,1.3589971247999335,1.5704459564801183,1.0119748096323815,-0.0181873408325767,0.2251862535194848,0.2504390887487573,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-05-29,45.09000015258789,46.36000061035156,45.09000015258789,45.91999816894531,45.91999816894531,3212600,PLAN,0.986716097125918,1.3608450385507074,1.5389808577287332,1.026394901998446,-0.0396788048725279,0.2168715105155256,0.1978601193995928,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-06-01,45.56999969482422,46.41999816894531,45.0,45.91999816894531,45.91999816894531,2520400,PLAN,1.023736938067324,1.3351481667687353,1.5498693599050712,1.0098711599508363,0.0138657781164874,0.1926128586939866,0.2321368881310292,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-06-02,46.2599983215332,46.40999984741211,44.630001068115234,45.619998931884766,45.619998931884766,3657800,PLAN,1.0523892907848802,1.2864971503909728,1.582858412432,1.004165475686864,0.0482238150980161,0.189241300721956,0.2717987259662122,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-06-03,45.65999984741211,46.130001068115234,45.0099983215332,45.40999984741211,45.40999984741211,1625400,PLAN,1.0887469454489886,1.2842986102354688,1.5452543141319623,0.9904777700587754,0.0982691753902132,0.2193247302064043,0.2770543999096124,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
2020-06-04,45.0,45.34999847412109,43.06999969482422,43.65999984741211,43.65999984741211,3767600,PLAN,1.1321575922567413,1.3005038703100784,1.6280348621042853,0.9737129878925916,0.1584446043641497,0.2598058695261007,0.3577617688714594,6853000.0,788447000.0,358126000.0,291681000.0,57947000.0,216059000.0,649807000.0,13000.0,25990000.0,-492453000.0,9156000.0,32379000.0,-4326000.0,61146000.0,309894000.0,307692000.0,-4326000.0,86514000.0,462915000.0,252449000.0,109417000.0,5331000.0,87028000.0,-48506000.0,-5444000.0,46506000.0,-68107000.0,40424000.0,-149217000.0,-16969000.0,-564000.0,-14405000.0,24643000.0,-16313000.0,80607000.0,-3991000.0,11526000.0,
