Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities,Net Borrowings
2018-05-25,173.4600067138672,174.30999755859375,172.5500030517578,174.02999877929688,168.92942810058594,531300,MCO,0.9680513675463888,1.015763584708425,0.914090007920723,1.0047051141844092,-0.0366537466380204,-0.0704527271599644,-0.114568035662123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-29,172.47999572753906,173.30999755859375,169.0399932861328,170.80999755859375,165.8037872314453,898100,MCO,0.9986535208483398,1.0374360960773752,0.8974716543177291,1.0170681966545738,-0.018414675806234,-0.0502248284187885,-0.1031802039298236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-30,172.0500030517578,173.63999938964844,170.8800048828125,173.4199981689453,168.3372802734375,740000,MCO,0.9835085665969796,1.0291647540751796,0.8688309406904473,1.0058059528088674,-0.0222973862118878,-0.0471527164604885,-0.1196599245115069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31,173.4199981689453,173.72000122070312,170.49000549316406,170.57000732421875,165.5708465576172,1027700,MCO,1.0023449773662914,1.0470070964940907,0.8594129621722757,1.0168871932272077,-0.0145422158609163,-0.0385436613481313,-0.1146698166438202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,172.44000244140625,173.7100067138672,172.02000427246094,172.9600067138672,167.89080810546875,588700,MCO,0.9814985005760304,1.0207722660551426,0.8473630387356342,1.0077177169743037,-0.026219216398273,-0.0515530985438545,-0.116753006415908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-04,173.83999633789062,175.24000549316406,172.9199981689453,175.22999572753906,170.09425354003906,532000,MCO,0.9762028409218844,1.010695687035162,0.8344348410202043,1.0112024797155206,-0.0349996387936362,-0.0522175814939864,-0.1228584227906287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05,175.27000427246094,176.6699981689453,175.00999450683594,176.22000122070312,171.0552215576172,671500,MCO,0.980649359627663,1.0058712208219691,0.84697993581781,1.01633028397258,-0.0356809243449171,-0.0512939831029397,-0.113828096244253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-06,176.72000122070312,178.32000732421875,176.11000061035156,178.30999755859375,173.083984375,528400,MCO,0.9839604796939708,0.9961051664992836,0.8399846710355567,1.01575942124869,-0.0317989415547191,-0.0571834080661729,-0.1064458171763468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-07,178.6199951171875,178.72000122070312,176.4199981689453,177.75999450683594,172.5500946044922,616300,MCO,0.9939806740976472,1.0023455456342776,0.8231808425057722,1.0174469663824934,-0.0234662922848462,-0.0538895279982627,-0.1119863757117529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-08,177.75999450683594,179.2899932861328,177.38999938964844,179.2100067138672,173.9575958251953,477700,MCO,0.9934154555705306,1.0008368942198511,0.7933470374286707,1.0052080736804023,-0.0117926181098717,-0.0506944951285552,-0.1142107196775361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-11,179.10000610351562,179.83999633789062,177.41000366210938,177.82000732421875,172.6083526611328,592000,MCO,1.0207513025256847,1.0106900060033268,0.8041287966887731,1.0105777092882633,0.0101735932374213,-0.0429387423407667,-0.1020961183366585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-12,177.35000610351562,178.17999267578125,176.1999969482422,178.0500030517578,172.8316192626953,535400,MCO,1.0219601608342346,1.0222790535595871,0.7878416056654842,1.0061680526397327,0.0157921081945018,-0.0285072887768873,-0.1007025559240473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13,178.32000732421875,179.0,176.82000732421875,176.8699951171875,171.68617248535156,560200,MCO,1.0308135935920366,1.0027979958450446,0.777008209925233,1.0074181839888556,0.0233954096031809,-0.0444176571696168,-0.100754357025001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-14,177.9199981689453,178.5,175.44000244140625,175.92999267578125,170.7737274169922,740500,MCO,1.0384246468427365,1.013512807158295,0.7577827998949591,1.0075359550207903,0.0308886918219462,-0.0341644243424474,-0.0976763112134352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-15,175.5800018310547,176.99000549316406,174.67999267578125,176.8000030517578,171.61822509765625,947800,MCO,1.0434956449496815,1.0082418051399944,0.7356831121636621,1.0096019294644618,0.0338937154852196,-0.0348247328600554,-0.0967288091480754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-18,175.8300018310547,175.8300018310547,174.72000122070312,175.16000366210938,170.0263214111328,839600,MCO,1.0410479549881562,1.0231191405785507,0.7844788292397498,1.0102476448598272,0.0308003101283289,-0.0265649579581774,-0.0872950869300094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-19,173.35000610351562,174.10000610351562,172.50999450683594,173.22999572753906,168.1528778076172,822400,MCO,1.0703689006609487,1.01044213252061,0.8123746434572494,1.010631938115176,0.0597369625457726,-0.0429952636859065,-0.0695859277819096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,174.0,174.85000610351562,173.25,173.47000122070312,168.38584899902344,683500,MCO,1.072923205321814,1.014592488583265,0.8077727590508127,1.0076096239040084,0.0653135814178056,-0.02904054078113,-0.0710848142508929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-21,173.6999969482422,173.89999389648438,172.19000244140625,172.42999267578125,167.37631225585938,515100,MCO,1.0765527103499315,1.0053621175122212,0.8166686023943097,1.008634820248486,0.0679178901014454,-0.0458194912647993,-0.0762115773268875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-22,173.42999267578125,173.61000061035156,172.17999267578125,172.41000366210938,167.35691833496094,752100,MCO,1.0847398085121651,1.004897107496301,0.8214876626826477,1.0148038426897,0.0699359658224652,-0.0386041096939777,-0.068063127350899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,171.6699981689453,172.1699981689453,168.4499969482422,169.60000610351562,164.62928771972656,793600,MCO,1.0950469198439727,1.02538885147989,0.8074097623120275,1.0325715690378434,0.0624753508061293,-0.0325293425692634,-0.0765623468708186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26,169.8699951171875,171.8800048828125,169.2100067138672,169.47000122070312,164.50306701660156,596900,MCO,1.0420725668505697,0.989141973938474,0.8501576820355828,1.0198612964637193,0.0222112703868504,-0.0680683228159045,-0.0616812997392717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-27,169.77000427246094,170.5500030517578,168.44000244140625,168.47000122070312,163.53236389160156,665900,MCO,1.0138897480950584,1.0090578214182977,0.8583673042458532,1.0240098685139658,-0.0101201204189074,-0.0573732377104752,-0.0778260545002077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28,168.47000122070312,171.14999389648438,168.38999938964844,170.5800018310547,165.58053588867188,711100,MCO,1.003165649386637,0.9790613009130732,0.8600699480237085,1.0280310192931803,-0.0248653699065435,-0.0765795814565505,-0.082992877023147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29,171.52000427246094,172.10000610351562,170.52999877929688,170.55999755859375,165.5611572265625,888900,MCO,1.0034591938077546,0.977177412873624,0.8630595925463603,1.0229810328203164,-0.0195218390125617,-0.0785763688091322,-0.0851187443183721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-02,169.7100067138672,171.1999969482422,169.30999755859375,170.97000122070312,165.9591064453125,1040100,MCO,1.005381059875531,0.9560696031075284,0.8765759041497215,1.028037383723741,-0.0226563238482102,-0.0865676669457471,-0.0757390993194981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03,171.83999633789062,172.10000610351562,169.6199951171875,169.75999450683594,164.78457641601562,437100,MCO,1.017200802050351,0.9529623248570604,0.8824092845828655,1.0316057780571557,-0.0144049760068047,-0.0825927318530495,-0.0716735064200499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05,170.5,172.08999633789062,169.50999450683594,171.05999755859375,166.04649353027344,681700,MCO,1.0029813390396252,0.9474196112248614,0.8771727462807237,1.0278585751886449,-0.0248772361490194,-0.0772069586722359,-0.0629073834474807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-06,171.27000427246094,175.0500030517578,171.1300048828125,172.80999755859375,167.7451934814453,682500,MCO,1.002546175874158,0.937825406980166,0.8916234716099707,1.022944787767895,-0.0203986118937369,-0.0723321164344931,-0.0486932672557418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-09,173.39999389648438,175.58999633789062,173.3699951171875,175.4499969482422,170.30780029296875,639200,MCO,0.983756181632019,0.891656718594944,0.8906443805967983,1.0132572440264689,-0.0295010623944499,-0.0806112271092944,-0.046575842675719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-10,175.35000610351562,176.92999267578125,174.8800048828125,176.69000244140625,171.51145935058594,768700,MCO,0.9736827051180252,0.8699088759739061,0.8983937527663048,1.014019569285541,-0.0403368641675156,-0.0827607349119469,-0.0472687088095937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-11,175.97000122070312,178.49000549316406,174.5,178.02999877929688,172.81216430664062,770600,MCO,0.960456293975198,0.8781156686667105,0.9003301246806078,1.0161209399346474,-0.0556646459594493,-0.09069760093789,-0.065073358825701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12,178.97999572753906,181.8000030517578,177.83999633789062,181.509994506836,176.19020080566406,1181000,MCO,0.9331167134516304,0.8642074978169278,0.8613518151044606,1.0037965838177765,-0.0706798703661458,-0.0985503747588563,-0.0843114982606207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-13,181.63999938964844,182.3099975585937,180.6199951171875,181.9600067138672,176.6270294189453,604300,MCO,0.9393271731008846,0.8798669146517162,0.8555188753695435,1.0115806406556596,-0.0722534675547749,-0.1047719619139611,-0.0895307834847581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16,182.0200042724609,183.0800018310547,181.72000122070312,182.32000732421875,176.9764404296875,509500,MCO,0.9295195824777502,0.8898975783406022,0.8500242448739163,1.0069134712233376,-0.0773938887455873,-0.0956111985213811,-0.103635864900047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-17,181.8000030517578,182.9199981689453,180.72000122070312,182.69000244140625,177.3356475830078,534500,MCO,0.9391317351795998,0.868558318803972,0.8615674466817687,1.0107632127673372,-0.0716314775877373,-0.0980649495321697,-0.0984656968193858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-18,183.0800018310547,184.9600067138672,183.0599975585937,184.4900054931641,179.08287048339844,787400,MCO,0.9319796785634406,0.8682355497332013,0.8496188985099743,1.0123701639629037,-0.0803904853994631,-0.0893066969363892,-0.1043953856359738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-19,183.5800018310547,184.3600006103516,182.02999877929688,182.3500061035156,177.00555419921875,541900,MCO,0.9413780029992492,0.8766107861943498,0.8555092327431959,1.0156203938264288,-0.0742423908271795,-0.0757543870290312,-0.0976230372991107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-20,182.22999572753903,185.6499938964844,182.22999572753903,185.4199981689453,179.98561096191406,679000,MCO,0.9295219878501504,0.8501468818248801,0.848557212783106,1.0254269547025363,-0.0959049668523861,-0.0993229106488732,-0.118726319971929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-23,185.6199951171875,187.5500030517578,185.1999969482422,186.1199951171875,180.6650848388672,642700,MCO,0.9255413841830455,0.8296583118997553,0.8563872991597091,1.0245017604647777,-0.0989603762817319,-0.0909443725263267,-0.119025454926737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-24,186.5,186.9199981689453,185.2400054931641,185.6300048828125,180.18942260742188,554600,MCO,0.9252302544167134,0.8375195001326966,0.8678026070858118,1.028705132789729,-0.1034748783730156,-0.102727123417509,-0.117555576248062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-25,185.5399932861328,187.1100006103516,185.0200042724609,187.0200042724609,181.5387115478516,657300,MCO,0.9284851606508724,0.7592458840103582,0.8638798600121824,1.0275315155090796,-0.0990463548582072,-0.1601012943849264,-0.1213770147771386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-26,187.6199951171875,187.97999572753903,184.6600036621093,185.72000122070312,180.2767944335937,787900,MCO,0.9468068376299874,0.7625630786263122,0.8812970709172196,1.0295081833374728,-0.0827013457074854,-0.1503404498759565,-0.1046564512832984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-27,182.0,183.82000732421875,176.1199951171875,176.60000610351562,171.42413330078125,2120000,MCO,1.0006974082937024,0.8012619574145673,0.9207163820718626,1.0411669837331483,-0.0404695754394459,-0.1407889357302274,-0.0742006652939875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-30,176.3800048828125,176.3800048828125,169.8699951171875,170.80999755859375,165.8037872314453,1692100,MCO,1.0349121954052216,0.8538964747020485,0.9463925337818468,1.0547896538977315,-0.0198774584925101,-0.1059766830518746,-0.0519953766900778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31,171.49000549316406,171.63999938964844,168.3000030517578,171.1199951171875,166.10470581054688,1527700,MCO,1.0355566562721217,0.8784801868262232,0.9462646789342264,1.039332918396705,-0.0037762621245833,-0.089361091470884,-0.0463874362747452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-01,171.17999267578125,173.8699951171875,170.69000244140625,171.14999389648438,166.1338653564453,888200,MCO,1.0428144513618012,0.875514305114859,0.950622667734166,1.0441469543239128,-0.0013325029621116,-0.0921667560719321,-0.0477390603797586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-02,169.72999572753906,172.3300018310547,169.5500030517578,171.88999938964844,166.85214233398438,884200,MCO,1.0389668894473088,0.8806690223215339,0.9544277904112204,1.036080044554326,0.0028868448929828,-0.0824126973242872,-0.048373461766255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-03,173.0,173.52000427246094,171.36000061035156,172.67999267578125,167.61900329589844,854200,MCO,1.0224275128107865,0.8745500146152795,0.958563247474142,1.0300075892155895,-0.007580076404803,-0.0912437929559119,-0.0449736552428788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06,172.08999633789062,172.5500030517578,171.47999572753906,171.57000732421875,166.54153442382812,741400,MCO,1.0322561818416036,0.8966868374504076,0.9596071855462284,1.0208245578915285,0.0114316239500753,-0.0810563027324814,-0.0378231631605953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-07,172.08999633789062,174.13999938964844,171.64999389648438,173.25,168.17230224609375,740300,MCO,1.023114521464722,0.8989286239241326,0.9823986919920809,1.0153550048561928,0.0077595166085291,-0.0731455251493653,-0.0214636451497289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-08,173.13999938964844,173.6300048828125,172.27000427246094,172.60000610351562,167.54135131835938,371800,MCO,1.0290584964102882,0.8916261308070408,0.9785243884557272,1.0213436192153664,0.0077148771949218,-0.0716697055090395,-0.0288582493689296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-09,173.4199981689453,173.61000061035156,171.82000732421875,172.0399932861328,166.99774169921875,651300,MCO,1.0356716022968535,0.874540082913909,0.9904767421843792,1.02116669517792,0.0145049071189333,-0.0699464305309013,-0.0171429235130966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-10,170.97000122070312,171.8800048828125,169.58999633789062,170.99000549316406,165.97853088378906,751300,MCO,1.048949999765573,0.8681248540000068,1.00326341299237,1.0270259004091946,0.0219240993563782,-0.0819263975131173,-0.0073976637267685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-13,171.1199951171875,171.85000610351562,169.30999755859375,169.3699951171875,164.40602111816406,675400,MCO,1.0611140382864637,0.8663653754002617,1.0283409561063224,1.0361343742708915,0.0249796640155721,-0.0820338928956373,0.0036875753791256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-14,169.97999572753906,171.3000030517578,169.83999633789062,170.9199981689453,165.9105682373047,494700,MCO,1.064923989123632,0.8649612369592339,1.0178353673257388,1.0304608447362038,0.0344631443874281,-0.0861255556803944,0.0014720549692655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-15,170.0,170.5399932861328,168.63999938964844,169.47000122070312,164.50306701660156,571700,MCO,1.0465856522008932,0.871119435318457,1.0264845898843258,1.0307359015638238,0.0158497506370693,-0.0897809262241424,0.0055379786252396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-16,170.52999877929688,172.47000122070312,170.3800048828125,171.57000732421875,166.54153442382812,804700,MCO,1.0392684351208754,0.8659497404637112,1.020445159662415,1.0271667832483622,0.0121016518725132,-0.0682218235861126,0.0054887034136197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-17,171.6999969482422,172.41000366210938,170.83999633789062,171.5,166.90159606933594,593000,MCO,1.0367346576811636,0.8529699454098957,1.0154282344140824,1.0197024215319763,0.017032236149187,-0.0616441267449502,0.0086660862000336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-20,171.75,172.47999572753906,170.77000427246094,171.22000122070312,166.62913513183594,596300,MCO,1.0439781956514194,0.8831264828587956,1.0320699964753417,1.0223927591148063,0.021585436536613,-0.0367026880896509,0.0222051132754712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-21,171.1999969482422,172.44000244140625,171.1699981689453,171.91000366210938,167.3005828857422,1253100,MCO,1.0155897218687235,0.8762566681724749,1.00785729132721,1.0153576837490752,0.0002320381196483,-0.0376955999785332,0.0105620278179185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22,171.60000610351562,172.82000732421875,171.24000549316406,171.82000732421875,167.2130126953125,772600,MCO,1.0217088659805855,0.8984890411728934,1.0014767569785277,1.0093416701778264,0.0123671958027591,-0.0297701946553098,0.0062539155501342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-23,171.92999267578125,172.52000427246094,171.1300048828125,171.30999755859375,166.71670532226562,541600,MCO,1.009339786229952,0.8940795607080614,0.9991147677281216,1.0113582232611953,-0.0020184370312432,-0.0331037616698818,0.0122504767436634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24,172.22999572753906,173.6699981689453,171.67999267578125,173.1999969482422,168.55599975585938,451100,MCO,0.9977484242500284,0.9190685617127474,0.9836239325338392,0.9990272938710923,-0.0012788696210639,-0.0227458879020471,0.0092871305784095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,173.1999969482422,175.50999450683594,173.1300048828125,175.38999938964844,170.6873016357422,727000,MCO,0.9889958692717064,0.8957550502348303,0.9746684363530194,0.9932191999359588,-0.0042233306642524,-0.0392804910380183,0.0077672460434883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28,175.86000061035156,177.75999450683594,175.86000061035156,176.27000427246094,171.54368591308594,827900,MCO,0.9485449001613284,0.9051099656146476,0.978933556846574,0.9940396115641872,-0.0454947114028588,-0.0351332326296741,-0.0010898125233099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29,176.0800018310547,176.64999389648438,175.2100067138672,176.32000732421875,171.5923614501953,723400,MCO,0.9616605858515384,0.8999042904093797,0.9837331933540924,0.9863033577406792,-0.0246427718891407,-0.0469022569949154,0.0050567556317603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,176.22000122070312,177.22999572753906,175.97000122070312,176.75,172.01083374023438,718800,MCO,0.9424609563713052,0.8650862040670627,0.9877712943836467,0.9878902855184554,-0.0454293291471501,-0.0551675911065518,-0.001463012527849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31,176.02999877929688,178.24000549316406,176.02999877929688,178.02000427246094,173.24679565429688,592500,MCO,0.933827507054403,0.8442097703503165,0.9887480973501444,0.9879708571431072,-0.0541433500887041,-0.0740660768900479,0.0018958487636114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04,177.91000366210938,178.6199951171875,177.24000549316406,178.1300048828125,173.35385131835938,861900,MCO,0.915286599199114,0.8208282112413803,0.9977941923355136,0.979027713770822,-0.063741114571708,-0.0778428991875639,0.007605745706038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-05,177.97000122070312,178.57000732421875,175.27999877929688,176.10000610351562,171.37828063964844,713500,MCO,0.9162975171409348,0.8301195740851557,1.0166078333450712,0.9747074081630952,-0.0584098910221604,-0.0686197667819188,0.0191892322405311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06,176.41000366210938,177.16000366210938,176.10000610351562,176.64999389648438,171.9135284423828,501700,MCO,0.915086239989704,0.8256044343752843,1.017201222204717,0.9766839873062472,-0.0615977473165432,-0.0745838772837428,0.0188049096822566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07,176.25,178.63999938964844,176.25,176.8000030517578,172.0595245361328,785600,MCO,0.9143097702369074,0.8420361556081526,1.0084862726832775,0.9729456327900377,-0.0586358625531302,-0.066474497402227,0.0142920301587241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-10,178.0500030517578,178.97000122070312,176.82000732421875,177.16000366210938,172.40985107421875,477300,MCO,0.8807854853663829,0.8432690636347191,1.0333511165361484,0.9403069119583948,-0.0595214265920119,-0.0547505639251227,0.0296397256745164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-11,176.58999633789062,178.1699981689453,176.02999877929688,177.72000122070312,172.95481872558594,783900,MCO,0.862649227813858,0.8212545524755824,1.0068883639160822,0.921033808447608,-0.05838458063375,-0.0641922908020178,0.0275668702862615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-12,177.91000366210938,179.42999267578125,177.00999450683594,178.89999389648438,174.10317993164062,548100,MCO,0.8716042364846496,0.7926836450679429,0.9975482965595346,0.9287627078344606,-0.057158471349811,-0.0711891875708914,0.0187104517441558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-13,178.8000030517578,179.8000030517578,178.27000427246094,179.25999450683594,174.4535369873047,418300,MCO,0.8728105787227782,0.7956235758861617,0.9983505622808808,0.9265966228653494,-0.0537860441425711,-0.0651829123872466,0.0150411399160673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-14,179.83999633789062,181.69000244140625,177.50999450683594,181.5500030517578,176.68214416503906,535300,MCO,0.8795924463865358,0.7706717680678391,0.9853699455766672,0.9450727450922518,-0.065480298705716,-0.0751613442419804,0.0091612024004533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,181.8699951171875,181.97000122070312,176.58999633789062,176.91000366210938,172.1665496826172,988200,MCO,0.914759028696617,0.774840210236418,1.0200276395499928,0.9498029031390748,-0.0350438744424579,-0.0628562529842911,0.0293438042130818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-18,177.0800018310547,178.3000030517578,176.67999267578125,177.85000610351562,173.08135986328125,887800,MCO,0.8899072208028521,0.747679550315347,1.024251656960291,0.9312963299920388,-0.0413891091891865,-0.0689949302858357,0.0328653301239691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19,177.91000366210938,178.35000610351562,176.75999450683594,177.8000030517578,173.0326690673828,691600,MCO,0.8985939784665943,0.7296693198131301,1.0437193762996733,0.9281535809731144,-0.02955960250652,-0.0689618787873119,0.0375567280629209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-20,178.8699951171875,179.25999450683594,176.89999389648438,178.75,173.95718383789062,719900,MCO,0.8919722347996897,0.7667521778511004,1.0413800042068486,0.9173105895814624,-0.0253383547817726,-0.0636622220724363,0.0425988278768744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
