Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Accounts Payable,Short Term Investments,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-11-05,24.1200008392334,24.65999984741211,23.292999267578125,24.26000022888184,24.26000022888184,451400,SMAR,1.0020609743029194,1.4707337167581016,1.700329744881509,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-06,24.09000015258789,24.84000015258789,23.3799991607666,23.8700008392334,23.8700008392334,232600,SMAR,1.0381231594226177,1.5073313061262483,1.6996228851463733,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-07,24.059999465942383,26.09499931335449,23.81599998474121,24.809999465942383,24.809999465942383,786200,SMAR,0.967351895067378,1.4760177235051704,1.6940749570346842,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-08,24.88999938964844,25.75,24.809999465942383,25.729999542236328,25.729999542236328,368700,SMAR,0.9521958972359382,1.4407306783652696,1.6579868094200636,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-09,25.13999938964844,26.15399932861328,24.81999969482422,25.56999969482422,25.56999969482422,717900,SMAR,0.9385999329854504,1.4466172123558598,1.6288620267097438,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-12,25.170000076293945,25.5,24.309999465942383,25.0,25.0,452000,SMAR,0.9908000183105468,1.490800018310547,1.7332000732421875,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-13,25.0,26.299999237060547,25.0,25.450000762939453,25.450000762939453,259400,SMAR,0.9021610371779336,1.4518663911690886,1.7214145406662456,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-14,25.459999084472656,26.63999938964844,25.459999084472656,26.200000762939453,26.200000762939453,491300,SMAR,0.8744274496288896,1.4122136993345975,1.6431296940248885,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-15,25.86000061035156,27.0,25.39999961853028,26.979999542236328,26.979999542236328,372200,SMAR,0.8650852686654003,1.3873239785115752,1.6115641319478071,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-16,27.0,27.030000686645508,25.700000762939453,26.75,26.75,364300,SMAR,0.8766355425397926,1.4452336391555929,1.606728954849956,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-19,26.39999961853028,26.700000762939453,22.375,22.51000022888184,22.51000022888184,658100,SMAR,1.006219430840734,1.725011169979163,1.7205685983309384,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-20,21.82999992370605,22.63999938964844,20.34000015258789,21.61000061035156,21.61000061035156,837300,SMAR,1.0860712008546616,1.7695511614261217,1.796390495066843,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-21,22.13999938964844,23.34000015258789,22.13999938964844,22.8799991607666,22.8799991607666,307900,SMAR,1.088286736532205,1.663898649091938,1.781468523452845,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-23,22.489999771118164,23.3700008392334,22.170000076293945,23.049999237060547,23.049999237060547,93800,SMAR,1.079826473470311,1.6147506487054275,1.9492408586693508,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-26,23.75,24.8700008392334,23.34000015258789,24.489999771118164,24.489999771118164,279200,SMAR,1.0122499447616566,1.5157206728789585,1.857901201520614,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-27,24.14999961853028,24.600000381469727,23.290000915527344,24.46999931335449,24.46999931335449,308400,SMAR,1.0159379365729784,1.5320802096633754,1.810788827816144,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-28,24.790000915527344,26.239999771118164,24.722999572753903,25.989999771118164,25.989999771118164,367600,SMAR,0.9315120930234264,1.4305502359600903,1.6767988539762788,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-29,25.63999938964844,26.600000381469727,25.38999938964844,26.170000076293945,26.170000076293945,150200,SMAR,0.8624378918236695,1.4493695145050691,1.742453127290121,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-11-30,25.71999931335449,26.93000030517578,25.25,26.89999961853028,26.89999961853028,425200,SMAR,0.8780669581483033,1.4903345992975991,1.696654276463594,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-03,27.299999237060547,27.5,26.01000022888184,27.059999465942383,27.059999465942383,1144200,SMAR,0.915003722008372,1.5059128161213675,1.6958610604337012,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-04,26.450000762939453,28.25,25.729999542236328,26.34000015258789,26.34000015258789,2098100,SMAR,0.964692471534234,1.6017463319021217,1.835990900918815,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-06,25.39999961853028,27.5,25.13999938964844,26.040000915527344,26.040000915527344,807600,SMAR,1.011904740977084,1.7430874728803454,1.8767280035978864,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-07,25.34000015258789,25.34000015258789,23.104999542236328,24.309999465942383,24.309999465942383,2304600,SMAR,1.0608803571410357,1.8490333916260724,1.999177274446604,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-10,24.38999938964844,25.01000022888184,24.229999542236328,24.780000686645508,24.780000686645508,867900,SMAR,1.029862782510614,1.7610975859725058,1.9665051732019525,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-11,24.93000030517578,25.0,23.530000686645508,24.0,24.0,943900,SMAR,1.0516666571299236,1.8099999427795408,1.982083320617676,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-12,24.479999542236328,24.64999961853028,23.90999984741211,24.5,24.5,597000,SMAR,1.083265343490912,1.8648979031309787,1.963265243841677,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-13,24.420000076293945,24.420000076293945,23.834999084472656,24.0,24.0,840400,SMAR,1.115416685740153,1.9024999936421711,1.929583390553792,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-14,24.06999969482422,24.90999984741211,24.049999237060547,24.770000457763672,24.770000457763672,1497500,SMAR,1.1122324880064964,1.6802583028955815,1.919660813819522,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-17,24.5,24.59000015258789,22.57999992370605,22.959999084472656,22.959999084472656,994500,SMAR,1.245209115531833,1.795296292001131,2.07752624847437,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-18,23.14999961853028,24.1299991607666,22.64999961853028,22.90999984741211,22.90999984741211,967000,SMAR,1.2103884647283698,1.817110490850471,2.1126146594604243,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-19,23.09000015258789,24.25,22.84499931335449,23.34000015258789,23.34000015258789,894500,SMAR,1.1910882200220612,1.7527849005980445,2.121679525879223,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-20,23.190000534057617,23.989999771118164,22.761999130249023,23.450000762939453,23.450000762939453,1364000,SMAR,1.185074627351265,1.7010660167095122,2.202558628804266,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-21,23.38999938964844,23.670000076293945,22.15999984741211,22.64999961853028,22.64999961853028,1093900,SMAR,1.2437086335863634,1.8008830729584862,2.319646878604962,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-24,22.14999961853028,23.86000061035156,22.01000022888184,23.46999931335449,23.46999931335449,468500,SMAR,1.2466979584542563,1.690669001536688,2.1942906479207425,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-26,23.40999984741211,24.96999931335449,23.40999984741211,24.89999961853028,24.89999961853028,675800,SMAR,1.1887550536122002,1.6281125115101596,2.095582373677792,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-27,24.450000762939453,24.90999984741211,24.309999465942383,24.88999938964844,24.88999938964844,447500,SMAR,1.2049015872451476,1.6155082390719415,2.129369276804494,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-28,24.920000076293945,24.920000076293945,24.57999992370605,24.790000915527344,24.790000915527344,402100,SMAR,1.2658329165736972,1.556272706988482,2.1315045664032746,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2018-12-31,24.90999984741211,25.0,24.530000686645508,24.86000061035156,24.86000061035156,376200,SMAR,1.2457762893400235,1.5297666068222626,2.131536620172168,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2019-01-02,24.18000030517578,25.25,23.850000381469727,24.209999084472656,24.209999084472656,1200900,SMAR,1.305245831328293,1.5741430008889932,2.235026958140432,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2019-01-03,23.780000686645508,23.78499984741211,22.34000015258789,22.56999969482422,22.56999969482422,775300,SMAR,1.465219323968705,1.693398393331294,2.4085069271320134,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2019-01-04,22.90999984741211,24.0,22.26000022888184,23.6200008392334,23.6200008392334,1960300,SMAR,1.4606265357406194,1.61134631756966,2.2684165930281,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2019-01-07,23.76000022888184,24.809999465942383,23.450000762939453,24.76000022888184,24.76000022888184,1096400,SMAR,1.3760096680081015,1.5605815441219573,2.174878755102214,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2019-01-08,24.90999984741211,25.44499969482422,24.709999084472656,25.40999984741211,25.40999984741211,969200,SMAR,1.397481248908773,1.589138186170739,2.121605673795492,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2019-01-09,25.420000076293945,26.36000061035156,25.334999084472656,26.350000381469727,26.350000381469727,1109800,SMAR,1.330170729777635,1.5388993795072874,2.0204933930819635,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
2019-01-10,25.88999938964844,26.38999938964844,25.11000061035156,25.790000915527344,25.790000915527344,353200,SMAR,1.383481932476163,1.5630089159485698,2.0686311198229053,1547000.0,25892000.0,83386000.0,-80741000.0,15291000.0,57102000.0,116604000.0,,-106633000.0,783000.0,445000.0,19719000.0,58158000.0,78890000.0,17237000.0,77656000.0,-82733000.0,14870000.0,2641000.0,,10135000.0,25273000.0,-809000.0,-2326000.0,51436000.0,-8645000.0,2164000.0,-49106000.0,37046000.0,-380000.0,-36000.0,-13581000.0,4076000.0,-9455000.0,-829000.0,19287000.0,-6006000.0
