Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-08-01,90.08000183105467,90.68000030517578,88.38999938964844,88.58000183105469,82.80585479736328,437300,CR,1.0344289861850464,1.0308027002093052,0.9298815159566994,1.0441469543239128,-0.0097179681388663,0.0631216390225141,-0.0684802121572252,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-02,88.0199966430664,89.2699966430664,87.30999755859375,89.08000183105469,83.27325439453125,221600,CR,1.025355041122176,1.0194951035255642,0.9431058328917308,1.036080044554326,-0.0107250034321499,0.056413383879743,-0.0596954192857446,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-03,88.0199966430664,89.94000244140625,88.0199966430664,89.56999969482422,83.7313232421875,228700,CR,1.0331941299875935,1.0181765880334204,0.937383733983354,1.0300075892155895,0.0031865407720039,0.0523827804622289,-0.0661531687336669,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-06,89.6500015258789,90.30999755859376,89.37999725341797,89.70999908447266,83.86219024658203,179900,CR,1.0271062960875583,1.0407576065651472,0.935021927340694,1.0208245578915285,0.00628173819603,0.0630144663822581,-0.0624084213661296,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-07,90.27999877929688,90.80999755859376,89.97000122070312,90.12000274658205,84.24547576904297,214400,CR,1.023992451519952,1.0474955993915356,0.9472090900536966,1.0153550048561928,0.0086374466637593,0.0754214503180376,-0.0566532470881132,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-08,90.13999938964844,90.83000183105467,89.33999633789062,90.38999938964844,84.49785614013672,285800,CR,1.026042718650677,1.029041191920438,0.9413692790165652,1.0213436192153664,0.0046990994353106,0.0657453556043577,-0.0660133588080916,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-09,90.29000091552734,90.91999816894533,89.58000183105469,89.7699966430664,83.91827392578125,156200,CR,1.0439758363595766,1.0142309499409785,0.9577512678947164,1.02116669517792,0.0228091411816564,0.0697444364961682,-0.0498683978027594,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-10,89.29000091552734,89.58999633789062,88.55999755859375,89.02999877929688,83.22651672363281,123200,CR,1.05129994813298,1.0214208593424714,0.9633345635479168,1.0270259004091946,0.0242740477237852,0.0713696078293472,-0.0473265131712218,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-13,89.13999938964844,89.54000091552734,87.7699966430664,88.55000305175781,82.77781677246094,261700,CR,1.0770639862988018,1.0381804215983,0.97356471340536,1.0361343742708915,0.0409296120279103,0.0897811533024008,-0.0510886673218367,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-14,88.33000183105469,89.37000274658203,88.33000183105469,88.88999938964844,83.09564208984375,177500,CR,1.085818479564637,1.034435255637601,0.9704079653954382,1.0304608447362038,0.0553576348284332,0.0833484629979727,-0.045955346961035,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-15,88.12000274658203,88.29000091552734,86.58000183105469,88.16000366210938,82.41323852539062,283800,CR,1.0908239977752408,1.0433423488909717,0.9726123738528586,1.0307359015638238,0.0600880962114169,0.0824419873483721,-0.0483342374062275,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-16,88.51000213623047,89.62999725341797,88.51000213623047,88.91000366210938,83.11433410644531,241700,CR,1.086703166396211,1.0046218262923994,0.9680525781162078,1.0271667832483622,0.0595363831478488,0.0704502622425755,-0.0469038781325873,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-17,88.88999938964844,89.97000122070312,88.48999786376953,89.38999938964844,83.56304931640625,307800,CR,1.090076342289845,0.9767676249381892,0.9579832546561712,1.0197024215319763,0.0703739207578684,0.0621535527833433,-0.0487788935578775,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-20,89.70999908447266,90.08000183105467,89.13999938964844,89.75,83.89958953857422,182800,CR,1.0892828124904803,0.9731852296017957,0.959217640410418,1.0223927591148063,0.066890053375674,0.0533560586533491,-0.0506472427894524,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-21,89.70999908447266,91.73999786376952,89.70999908447266,91.31999969482422,85.36724090576172,249400,CR,1.0850656276937116,0.9450218088693124,0.9421721106543732,1.0153576837490752,0.0697079439446364,0.0310695407183042,-0.055123152854918,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-22,91.22000122070312,91.22000122070312,89.81999969482422,90.48999786376952,84.59135437011719,319200,CR,1.0891384739543188,0.9620098492382182,0.9467856673218756,1.0093416701778264,0.0797968037764924,0.0337506134100149,-0.0484371741065178,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-23,90.23999786376952,90.54000091552734,89.58999633789062,90.1999969482422,84.32024383544922,157400,CR,1.0968695052480435,0.9389497289319793,0.9403998706843082,1.0113582232611953,0.0855112819868482,0.011766406554036,-0.0464644203001499,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-24,90.66999816894533,90.77999877929688,89.9000015258789,90.61000061035156,84.70353698730469,331300,CR,1.086034449556316,0.9510972628821046,0.9279866571334744,0.9990272938710923,0.0870071556852235,0.00928281326731,-0.0463501448219552,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-27,90.95999908447266,91.8499984741211,90.95999908447266,91.55999755859376,85.59160614013672,115900,CR,1.075643238414417,0.9311011481492936,0.903538683709458,0.9932191999359588,0.0824240384784582,-0.003934393123555,-0.063362506600073,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-28,91.75,92.13999938964844,90.66999816894533,91.0199966430664,85.08679962158203,208000,CR,1.084671800404878,0.9564473319293428,0.9211366745940394,0.9940396115641872,0.0906321888406908,0.016204133685021,-0.0588866947758446,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-29,91.01000213623048,91.94000244140624,90.5,91.6999969482422,85.72246551513672,148500,CR,1.0803504685685903,0.9492448033364737,0.9113245456604616,0.9863033577406792,0.0940471108279111,0.0024382559321785,-0.0673518920618704,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-30,91.19000244140624,91.62999725341795,90.55999755859376,91.0999984741211,85.48787689208984,145100,CR,1.084961562478832,0.9112892408407732,0.9186974071640982,0.9878902855184554,0.0970712769603766,-0.0089645543328413,-0.0705368997473976,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-08-31,90.66000366210938,91.55999755859376,90.58000183105467,91.27999877929688,85.65677642822266,189000,CR,1.0920245956139574,0.897942275036396,0.9146755581642982,0.9879708571431072,0.1040537384708502,-0.0203335722039684,-0.0721766904222346,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-09-04,90.87000274658205,91.0999984741211,89.98999786376953,90.98999786376952,85.38465118408203,308000,CR,1.0891306529210418,0.873657389507804,0.918588572776018,0.979027713770822,0.1101029391502197,-0.0250137209211401,-0.0715998738534575,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-09-05,90.98999786376952,92.2699966430664,90.76000213623048,92.19000244140624,86.51071166992188,224800,CR,1.0657340438403928,0.8519385787201348,0.9276398757859068,0.9747074081630952,0.0910266356772976,-0.0468007621469397,-0.0697787253186332,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-09-06,92.18000030517578,92.47000122070312,91.43000030517578,91.79000091552734,86.13538360595703,245200,CR,1.049133843705239,0.846352729869086,0.9325611825823298,0.9766839873062472,0.0724498563989919,-0.053835581789941,-0.0658351299401306,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-09-07,91.4499969482422,92.01000213623048,90.97000122070312,91.93000030517578,86.26673126220703,179000,CR,1.038507836588043,0.8538017483269219,0.9237896577502754,0.9729456327900377,0.0655622037980052,-0.0547089046834576,-0.0704045847742779,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-09-10,92.5500030517578,93.22000122070312,92.31999969482422,92.38999938964844,86.69841003417969,192600,CR,0.9922068749585304,0.8383566528396388,0.9344752349887808,0.9403069119583948,0.0518999630001355,-0.0596629747202031,-0.0692361558728511,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-09-11,91.94000244140624,93.43000030517578,91.27999877929688,93.36000061035156,87.60865020751953,347800,CR,0.948693207661629,0.8172778447799672,0.887490256283157,0.921033808447608,0.0276593992140209,-0.068168998497633,-0.0918312373466635,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-09-12,93.4800033569336,93.4800033569336,92.36000061035156,93.23999786376952,87.49603271484375,123900,CR,0.9531320302608588,0.7946382543851388,0.886360814350539,0.9287627078344606,0.0243693224263982,-0.0692345782536955,-0.0924770304648396,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-09-13,93.70999908447266,95.1500015258789,93.5,95.01000213623048,89.1570053100586,337700,CR,0.9335859264604692,0.7873377747211254,0.8824823269099992,0.9265966228653494,0.0069893035951198,-0.0734687135522829,-0.1008270954548142,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-09-14,94.91000366210938,96.3499984741211,94.69000244140624,96.1500015258789,90.2267837524414,410400,CR,0.943837604709203,0.7545060313092831,0.8733828814907234,0.9450727450922518,-0.0012351403830488,-0.0913270810005364,-0.1028258616854904,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
2018-09-17,96.44000244140624,96.69000244140624,95.5,95.8000030517578,89.8983383178711,341400,CR,0.9395616029832418,0.7440562396064552,0.8864714925671435,0.9498029031390748,-0.0102413001558331,-0.0936402236142539,-0.1042123427697674,276800000.0,291700000.0,2245000000.0,1345200000.0,3300000.0,130200000.0,3593500000.0,72400000.0,19600000.0,1813300000.0,913400000.0,1206900000.0,-832200000.0,308900000.0,706200000.0,837500000.0,104200000.0,-380100000.0,282400000.0,1518500000.0,-138500000.0,,443400000.0,494100000.0,349300000.0,247400000.0,249400000.0,1100000.0,17500000.0,-86700000.0,115000000.0,-80800000.0,31600000.0,25200000.0,171800000.0,196500000.0,-25000000.0,46500000.0,317500000.0,72700000.0,-78400000.0,6400000.0,-10100000.0,-2600000.0,19000000.0,-49000000.0
