Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-11-15,94.62999725341795,94.6999969482422,92.72000122070312,93.76000213623048,77.22938537597656,4745700,ABBV,1.0472481899431076,1.2628335972639468,1.0795779942129549,1.0570826794517585,-0.0098344895086508,0.1948838789903497,-0.031050105217693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,94.44000244140624,95.16999816894533,93.27999877929688,94.47000122070312,77.81421661376953,4301600,ABBV,1.036519494296893,1.2660294638878389,1.1095961326625008,1.0412088647392546,-0.0046893704423616,0.1955502515502207,-0.0026185781006473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,93.8000030517578,94.48999786376952,93.56999969482422,93.61000061035156,77.10584259033203,3386400,ABBV,1.0405937138750558,1.3076788737294336,1.0755463583186802,1.0392013474275237,0.0013923664475321,0.2323578260504681,-0.0243930135989955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,93.91999816894533,94.30999755859376,92.88999938964844,93.5999984741211,77.09758758544922,4352200,ABBV,1.0460471622167895,1.2725246614783183,1.0659855413007089,1.0381241126825425,0.007923049534247,0.2148151008494596,-0.0411824104884228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,93.6999969482422,95.4000015258789,93.5999984741211,94.68000030517578,77.9871826171875,4346200,ABBV,1.0372836417680564,1.232159543945491,1.0651112470279602,1.03199537924298,0.0052882625250763,0.1895580041420443,-0.0404582181914443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,94.69000244140624,95.4000015258789,94.22000122070312,94.47000122070312,77.81421661376953,2560700,ABBV,1.034720050905629,1.2136823584836751,1.0689866377626231,1.0328322263084138,0.0018878245972151,0.1791787121652954,-0.0406374009333871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,94.0,94.97000122070312,93.5500030517578,94.72000122070312,78.02013397216797,1932900,ABBV,1.0355784204481504,1.22323890808512,1.074115499760176,1.032019884081241,0.0035585363669097,0.1805278860904113,-0.0429095717290601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,94.69000244140624,95.62999725341795,94.44000244140624,95.41999816894533,78.5967025756836,3044600,ABBV,1.0248377302395002,1.22080966803267,1.059197363729754,1.0369551897736955,-0.0121174595341955,0.1637784312423018,-0.0578701317560454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,95.94000244140624,96.88999938964844,94.83000183105467,95.41999816894533,78.5967025756836,5105400,ABBV,1.0135194465991324,1.2091991061391345,1.0710349727286237,1.020376345675996,-0.0068568990768635,0.1557859263857501,-0.040364277302511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,95.76000213623048,96.3499984741211,95.02999877929688,95.81999969482422,78.92619323730469,4081400,ABBV,1.0270298329224108,1.2058325875634388,1.0595544868281477,1.026253639124301,0.0007761937981098,0.151779232908229,-0.0527297766140695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,96.36000061035156,97.52999877929688,96.20999908447266,96.91999816894533,79.8322525024414,7889600,ABBV,1.0312629106155111,1.2159445737211614,1.0384997839689374,1.0246409570196735,0.0066219535958376,0.166519391247313,-0.0723019179649977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,97.19000244140624,98.5199966430664,94.3000030517578,96.31999969482422,79.33804321289062,4823200,ABBV,1.0317690284715948,1.2473597451138552,1.030917503959036,1.029880242563007,0.0018887859085878,0.1791194694225135,-0.0782464267093547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,96.37000274658205,96.6500015258789,94.6500015258789,95.22000122070312,78.43197631835938,4934400,ABBV,1.0618567511485144,1.2512980246756982,1.0553304418303238,1.036157586789428,0.0256991643590864,0.1806867267221394,-0.0620802806247862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,96.27999877929688,96.72000122070312,95.0,95.41000366210938,78.5884780883789,5553000,ABBV,1.0427628126847863,1.2641126387993726,1.0619747165958515,1.0465343935592823,-0.003771580874496,0.1927029837741662,-0.0630504924590122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,95.6999969482422,95.79000091552734,93.47000122070312,94.4000015258789,77.75656127929688,5114200,ABBV,1.06186421353516,1.2689954421771108,1.0615867330578936,1.048372731047773,0.0134914824873868,0.1998560975907874,-0.0663956220231523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,94.02999877929688,94.56999969482422,92.9000015258789,94.23999786376952,77.624755859375,4524500,ABBV,1.0578312381467585,1.2282940217203282,1.0583144100820567,1.0387885930282448,0.0190426451185137,0.1712752088115541,-0.05629659270095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,95.68000030517578,96.54000091552734,94.62000274658205,95.9499969482422,79.03327178955078,5297000,ABBV,1.042022583347178,1.1935975010833524,1.041998546391662,1.0447156071702373,-0.0026930238230593,0.1366154637920678,-0.071827321312607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,96.38999938964844,97.30999755859376,95.7699966430664,96.47000122070312,79.46160125732422,4181100,ABBV,1.0475770439543548,1.1696238695958625,1.007901055295097,1.0484619827112251,-0.0008849387568703,0.1250003497612115,-0.096550136145822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,95.72000122070312,96.69000244140624,94.76000213623048,96.3000030517578,79.32157135009766,4195200,ABBV,1.071912544170886,1.1781729385581403,0.987912285245984,1.0415757419863072,0.0303368021845789,0.1293857317095472,-0.1195841866834509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,96.5999984741211,98.87000274658205,96.5999984741211,97.3499984741211,80.18643188476562,6148700,ABBV,1.0796982282728125,1.1633963819513928,0.9726575983930272,1.0495576207370112,0.0301406075358012,0.1145205897960035,-0.1178366131450732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,97.33000183105467,97.44000244140624,95.6500015258789,96.3000030517578,79.32157135009766,3985800,ABBV,1.0857180890688196,1.0259987725112936,0.9734351899524828,1.0539026313731312,0.0318154576956883,-0.0047277202235815,-0.1270169743591823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,96.86000061035156,97.87999725341795,96.63999938964844,97.4499969482422,80.26880645751953,11564700,ABBV,1.0814838485302671,1.007276499471105,0.955578527616167,1.0520989179928428,0.0293849305374243,0.0065533018583336,-0.1182560339554323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,97.66999816894533,99.0999984741211,97.5500030517578,98.19000244140624,80.87833404541016,4768300,ABBV,1.092309651505511,0.9773243460333736,0.9579111555308826,1.049480051520865,0.0428295999846459,-0.0385691423736112,-0.1134812203825179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,98.41999816894533,98.5500030517578,97.6999969482422,97.91999816894533,80.65595245361328,2817700,ABBV,1.0839041871737822,0.9463848750683072,0.962838746366846,1.0585213557872055,0.0253828313865764,-0.0582220932240767,-0.114735967100308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,97.86000061035156,98.9000015258789,97.22000122070312,97.41000366210938,80.23585510253906,3411900,ABBV,1.0909235182149797,0.9747072125654936,0.972685185449316,1.0561912314345747,0.0347322867804049,-0.0274201676779637,-0.10777087048115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,97.81999969482422,98.3499984741211,97.72000122070312,97.91000366210938,80.64771270751953,2249500,ABBV,1.1140522296769255,0.9736385354287818,0.9729146447567072,1.054691754118366,0.0593604755585595,-0.0403578529796198,-0.1054757969202007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,97.86000061035156,98.69000244140624,97.70999908447266,98.20999908447266,80.89482879638672,2835600,ABBV,1.263555466650294,0.9379496290075862,0.9789573695184036,1.0628648969920689,0.2006905696582253,-0.053188271197689,-0.1091854448405208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,98.1500015258789,98.36000061035156,97.0500030517578,97.75,80.51593017578125,2363800,ABBV,1.2602284726870547,0.9333995616950924,1.0089648969467993,1.054562443450246,0.2056660292368086,-0.0680118022965995,-0.0879913406762058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,97.7300033569336,98.2300033569336,97.44000244140624,98.08999633789062,80.79596710205078,1927300,ABBV,1.1898382534839886,0.9542938685406704,1.006712880316681,1.0427572783556516,0.147080975128337,-0.057653853868499,-0.0975679927749946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,98.19000244140624,98.38999938964844,97.5199966430664,97.79000091552734,80.54886627197266,1870400,ABBV,1.1557927241925112,0.9497027809368724,1.0285320639408144,1.039387058829826,0.1164056653626852,-0.0660411850211594,-0.0733813346372405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,98.13999938964844,98.43000030517578,96.70999908447266,96.70999908447266,79.65928649902344,3214400,ABBV,1.211607165603784,0.9350015927437544,0.9991914646557424,1.0452598484191695,0.1663473171846143,-0.0650431458968981,-0.1025895286490271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,97.13999938964844,98.9000015258789,96.75,98.41000366210938,81.05955505371094,4561300,ABBV,1.1787023708478348,0.9260139498399852,0.9987492279736966,1.0173995405954512,0.1613028302523835,-0.0674946688886678,-0.1018465819826305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,98.5500030517578,100.0999984741211,98.04000091552734,99.9499969482422,82.32804107666016,4702300,ABBV,1.103507204820061,0.9433873038034544,0.9938515792147476,0.9765980219270426,0.1269091828930183,-0.0605614885204011,-0.1015968816707665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,100.06999969482422,100.12000274658205,98.3499984741211,99.37999725341795,81.85853576660156,3579000,ABBV,1.1269637467726412,0.9490008818790904,0.9956210816635696,0.9849127815791188,0.1420509651935223,-0.0493560544399017,-0.0939737781196279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,99.33999633789062,101.1999969482422,98.55999755859376,101.11000061035156,83.28352355957031,4599300,ABBV,1.1317874508365504,0.9271270663672444,0.9700456333549466,0.9789917900086822,0.1527956608278682,-0.0724997527144107,-0.1198437375334519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,101.27999877929688,101.27999877929688,98.18000030517578,99.48999786376952,81.94914245605469,5582000,ABBV,1.0981822579482925,0.9392574673422188,0.9754051627940838,0.942840182406444,0.1553420755418485,-0.052467017132098,-0.1119448428589706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,99.48999786376952,100.66000366210938,98.6999969482422,100.23999786376952,82.56690979003906,4055400,ABBV,1.1183000514682306,0.940046718738594,0.9224705489913798,0.9530778204901076,0.1652222309781229,-0.061177528308821,-0.1668272693594983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,99.6500015258789,100.1999969482422,99.18000030517578,99.69000244140624,82.1138916015625,4608600,ABBV,1.1308343380255308,0.9553386134801696,0.9168353645211594,0.966664672858564,0.1641696651669668,-0.0579359645160386,-0.1689496749384896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,99.37000274658205,99.48999786376952,98.55999755859376,99.2699966430664,82.35445404052734,4240900,ABBV,1.1268260109466397,0.9599778143462472,0.9191953244485108,0.9609362737659176,0.165889737180722,-0.0448959555019035,-0.1558862817582101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,99.33999633789062,100.63999938964844,98.66000366210938,100.33999633789062,83.24214935302734,4372600,ABBV,1.1269683059267883,0.9365496211751476,0.9311615233282146,0.9729510699723092,0.154017235954479,-0.0581756028292073,-0.132103508317165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,100.26000213623048,103.0,100.0,102.48999786376952,85.02578735351562,8528600,ABBV,1.121084840055633,0.9128613217282068,0.927362734981381,0.9917823196316324,0.1293025204240004,-0.0834516853407875,-0.1548455551374102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,103.0,104.83999633789062,102.5500030517578,104.36000061035156,86.5771484375,5384900,ABBV,1.1364507254243978,0.902022499436016,0.9187655095595284,0.9854883712686996,0.1509623541556983,-0.08589729792424,-0.1570628657288542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,104.29000091552734,104.8499984741211,103.44000244140624,103.80999755859376,86.12086486816406,6371200,ABBV,1.1364992344991167,0.8891852203847012,0.8904004895803822,0.981540936006692,0.1549582984924247,-0.0906211828694243,-0.1751174137483538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,104.33000183105467,104.87000274658205,103.5500030517578,104.63999938964844,86.80941772460938,4991300,ABBV,1.1268156955829192,0.8870567829032919,0.8920192183636829,0.9694690060853024,0.1573466894976166,-0.0846552497728759,-0.153796144985053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,104.6999969482422,106.54000091552734,104.45999908447266,106.48999786376952,88.34418487548828,4538100,ABBV,1.1039533919100986,0.9244935575086516,0.8839987118558059,0.962138874344328,0.1418145175657706,-0.0487430424530881,-0.1654455087328268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
