Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Net Borrowings,Repurchase Of Stock
2020-10-26,13.75,13.89900016784668,12.859999656677246,12.920000076293944,12.920000076293944,1024900,QS,1.818885438175701,3.276315911849197,2.3978327677473845,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-10-27,13.109999656677246,13.199999809265137,12.350000381469728,12.399999618530272,12.399999618530272,761000,QS,2.983871059536813,3.433871221046178,2.5016130171010733,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-10-28,12.100000381469728,12.18000030517578,11.5,11.59000015258789,11.59000015258789,969500,QS,4.055219963867346,4.039689307887537,2.455565031042551,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-10-29,11.729999542236328,12.380000114440918,11.65999984741211,12.0,12.0,579600,QS,2.951666514078776,3.9491666158040366,2.456666628519694,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-10-30,12.1899995803833,12.199999809265137,11.25,11.800000190734863,11.800000190734863,782500,QS,3.1957625826211284,3.805084813569201,2.313559219981707,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-02,11.93000030517578,12.329999923706056,11.800000190734863,12.010000228881836,12.010000228881836,657500,QS,3.2098250210149795,3.743546896556434,2.210657679523827,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-03,12.140000343322754,13.06999969482422,12.140000343322754,13.0,13.0,1002000,QS,3.269230769230769,3.5715384850135217,2.0992308396559496,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-04,13.25,13.34000015258789,12.520000457763672,12.93000030517578,12.93000030517578,641800,QS,3.4160863980230847,3.4454754977250484,2.1407579003765136,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-05,13.130000114440918,13.25,12.800000190734863,12.949999809265137,12.949999809265137,661900,QS,4.471042654722982,3.4725870179958718,2.3606177718205656,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-06,13.170000076293944,14.199999809265137,12.979999542236328,14.149999618530272,14.149999618530272,1223800,QS,5.310247449847851,3.8614841599072616,2.010600814835533,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-09,14.75,14.880000114440918,13.100000381469728,14.149999618530272,14.149999618530272,1022700,QS,5.414134464712365,3.578798639918854,1.9434629499203029,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-10,14.489999771118164,14.489999771118164,13.300000190734863,14.130000114440918,14.130000114440918,402500,QS,4.539985916936925,4.707713807806887,1.900212325832108,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-11,14.149999618530272,14.199999809265137,13.800000190734863,14.140000343322754,14.140000343322754,337200,QS,3.967467971145619,4.526166792508059,1.7772276202690185,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-12,14.239999771118164,14.81999969482422,13.710000038146973,14.300000190734863,14.300000190734863,1179400,QS,4.349650344986678,4.353845978398811,1.6825174227292063,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-13,15.949999809265137,19.56999969482422,15.770000457763672,19.5,19.5,7463100,QS,3.21948711688702,3.321025750575921,1.3805128244253306,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-16,19.989999771118164,21.200000762939453,17.600000381469727,19.670000076293945,19.670000076293945,4200700,QS,3.434163842895369,2.819522057415363,1.3345195677775412,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-17,19.239999771118164,19.68000030517578,16.639999389648438,17.200000762939453,17.200000762939453,3262300,QS,4.286627912005583,3.465697556176405,1.505232455886466,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-18,17.6200008392334,19.3799991607666,17.549999237060547,18.11000061035156,18.11000061035156,2398200,QS,5.240198692850108,3.1794588564586976,1.4610711315685043,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-19,18.690000534057617,20.07299995422364,17.549999237060547,20.0,20.0,2894000,QS,6.583499908447266,2.746500015258789,1.4399999618530273,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-20,20.0,21.100000381469727,19.299999237060547,20.13999938964844,20.13999938964844,2749400,QS,5.500993260827565,2.8644488766151843,1.411122191537963,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-23,21.5,22.46999931335449,19.51000022888184,22.049999237060547,22.049999237060547,3653300,QS,5.204988689984473,2.4893424620800912,1.295691640968639,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-24,23.549999237060547,23.799999237060547,20.5,21.6299991607666,21.6299991607666,3491700,QS,5.325936265277198,2.2385575611473687,1.4022191909614068,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-25,20.979999542236328,25.0,20.51000022888184,23.5,23.5,4253900,QS,4.297872340425532,1.868085171313996,1.3017021341526762,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-27,24.799999237060547,40.0,24.5,37.0,37.0,23598100,QS,2.6564865112304688,1.1997297132337414,0.8389189436629012,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-11-30,48.09000015258789,52.79999923706055,40.400001525878906,47.0,47.0,34418900,QS,1.7968084457072806,0.9972340198273354,0.5880850933967754,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-01,42.5,42.5,35.029998779296875,35.41999816894531,35.41999816894531,12922500,QS,1.410502588006212,1.5014117180785642,0.7876906002494309,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-02,31.11000061035156,37.84999847412109,28.6299991607666,37.709999084472656,37.709999084472656,12317000,QS,1.5778308524144071,1.3874304154085044,0.7075046659484394,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-03,39.88999938964844,41.08000183105469,37.84999847412109,38.54999923706055,38.54999923706055,5629900,QS,1.6350194559459852,1.5097276761289302,0.7032425719035814,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-04,40.77000045776367,43.09999847412109,38.880001068115234,42.5,42.5,6088400,QS,1.4588235294117646,1.3720000323127295,0.6437647202435661,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-07,43.150001525878906,44.54999923706055,39.95000076293945,44.16999816894531,44.16999816894531,6315500,QS,1.2857143597405625,1.4093276563404122,0.6203305581704653,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-08,51.72999954223633,59.9900016784668,47.22999954223633,57.900001525878906,57.900001525878906,28201900,QS,0.9177892571539408,0.9849740462235884,0.4656303691533177,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-09,73.2300033569336,87.5,65.0,75.13999938964844,75.13999938964844,53420900,QS,0.7527282650082497,0.7969124508186318,0.3510779794390151,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-10,68.51000213623047,79.5,66.0,76.61000061035156,76.61000061035156,21611000,QS,0.7361963330706216,0.7436366109753734,0.3571335386029832,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-11,72.36499786376953,73.19999694824219,63.68999862670898,64.1500015258789,64.1500015258789,16969000,QS,0.8721745819502207,0.9250194659566672,0.4466094923937377,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-14,62.20000076293945,66.75,55.54999923706055,56.09999847412109,56.09999847412109,15538800,QS,0.9623886478958172,1.1459893523024658,0.5073083753754689,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-15,58.0,63.5,57.5,62.20000076293945,62.20000076293945,15311600,QS,0.8418006425740939,0.9237941861683864,0.4655948348754339,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-16,62.65999984741211,64.70999908447266,59.20000076293945,62.77999877929688,62.77999877929688,8020700,QS,0.7739726202194757,0.7618668805522135,0.4915578402420794,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-17,65.0,69.0,61.63999938964844,67.55000305175781,67.55000305175781,13080300,QS,0.7401924165967729,0.6808290096334796,0.4492968025214611,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-18,69.33000183105469,73.7300033569336,67.1500015258789,73.7300033569336,73.7300033569336,12812400,QS,0.6738098201985754,0.6017902741314902,0.3968533690040883,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-21,75.37999725341797,95.7300033569336,73.2699966430664,94.9000015258789,94.9000015258789,28562200,QS,0.5018967365888471,0.4467860995167273,0.2916754463657994,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-22,108.4499969482422,132.72999572753906,101.12000274658205,131.6699981689453,131.6699981689453,49444600,QS,0.359003577998928,0.3347003896687092,0.202779685078151,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-23,122.0199966430664,123.5,103.0999984741211,110.79000091552734,110.79000091552734,27617300,QS,0.4198032127194863,0.4039173177200347,0.2388302090966429,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-24,114.9000015258789,120.33000183105467,112.0999984741211,114.7699966430664,114.7699966430664,11289300,QS,0.3969678723175551,0.4295547676139006,0.2180883629759838,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-28,122.51000213623048,122.6999969482422,112.69000244140624,115.1999969482422,115.1999969482422,9799900,QS,0.3797743156161391,0.4285590298588813,0.2154513919473062,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-29,113.3499984741211,113.47000122070312,94.0,101.0,101.0,16876100,QS,0.4191089290203434,0.4889109016645073,0.2483168309277826,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-30,105.76000213623048,107.79199981689452,96.02999877929688,98.29000091552734,98.29000091552734,9281000,QS,0.4332078689026456,0.4821446632234389,0.246718890773447,444440000.0,20122000.0,148692000.0,1710000.0,873000.0,172384000.0,24000.0,-295862000.0,436000.0,90000.0,2774000.0,22822000.0,7223000.0,90000.0,38434000.0,131176000.0,148692000.0,107099000.0,2851000.0,43147000.0,319000.0,33301000.0,394000.0,-1501000.0,394000.0,-51283000.0,-8036000.0,-41731000.0,6736000.0,676863000.0,3998000.0,-9846000.0,,
2020-12-31,97.16999816894533,97.88999938964844,84.18000030517578,84.44999694824219,84.44999694824219,15447500,QS,0.5544109104411137,0.562463016181183,0.2754292607391976,2329406000.0,713293000.0,351772000.0,1704000.0,655000.0,1066769000.0,36000.0,-1977639000.0,689699000.0,-31000.0,2193000.0,113216000.0,12350000.0,-31000.0,55408000.0,1009168000.0,351772000.0,884336000.0,5383000.0,-778555000.0,2447000.0,-802648000.0,953724000.0,-10728000.0,100399000.0,-1681777000.0,89813000.0,-61263000.0,8735000.0,676863000.0,1620060000.0,-24093000.0,,
2021-01-04,58.869998931884766,61.0,47.400001525878906,49.959999084472656,49.959999084472656,84762200,QS,0.9485588522433948,0.9161329322759892,0.4643715209784683,2329406000.0,713293000.0,351772000.0,1704000.0,655000.0,1066769000.0,36000.0,-1977639000.0,689699000.0,-31000.0,2193000.0,113216000.0,12350000.0,-31000.0,55408000.0,1009168000.0,351772000.0,884336000.0,5383000.0,-778555000.0,2447000.0,-802648000.0,953724000.0,-10728000.0,100399000.0,-1681777000.0,89813000.0,-61263000.0,8735000.0,676863000.0,1620060000.0,-24093000.0,,
2021-01-05,48.810001373291016,61.22999954223633,47.2599983215332,59.5,59.5,56103100,QS,0.7546218743845194,0.7033613188927914,0.3979831984063156,2329406000.0,713293000.0,351772000.0,1704000.0,655000.0,1066769000.0,36000.0,-1977639000.0,689699000.0,-31000.0,2193000.0,113216000.0,12350000.0,-31000.0,55408000.0,1009168000.0,351772000.0,884336000.0,5383000.0,-778555000.0,2447000.0,-802648000.0,953724000.0,-10728000.0,100399000.0,-1681777000.0,89813000.0,-61263000.0,8735000.0,676863000.0,1620060000.0,-24093000.0,,
2021-01-06,62.9900016784668,74.5,60.650001525878906,63.02999877929688,63.02999877929688,69501600,QS,0.7133111209775308,0.6703157356537602,0.3626844526904902,2329406000.0,713293000.0,351772000.0,1704000.0,655000.0,1066769000.0,36000.0,-1977639000.0,689699000.0,-31000.0,2193000.0,113216000.0,12350000.0,-31000.0,55408000.0,1009168000.0,351772000.0,884336000.0,5383000.0,-778555000.0,2447000.0,-802648000.0,953724000.0,-10728000.0,100399000.0,-1681777000.0,89813000.0,-61263000.0,8735000.0,676863000.0,1620060000.0,-24093000.0,,
