Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Capital Surplus,Treasury Stock,Other Stockholder Equity,Long Term Investments,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-06-04,140.63999938964844,147.1300048828125,139.8300018310547,143.8000030517578,143.8000030517578,2384900,DASH,1.287552086002693,1.3972183164462684,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-07,146.47000122070312,154.14999389648438,134.1199951171875,142.5,142.5,9575700,DASH,1.253052614446272,1.4578245999520287,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-08,139.82000732421875,142.91000366210938,135.68499755859375,136.75999450683594,136.75999450683594,2968300,DASH,1.3178561199673802,1.5382422021570947,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-09,137.58999633789062,141.25999450683594,135.66000366210938,136.97999572753906,136.97999572753906,3055200,DASH,1.2934734866556885,1.5231421075866085,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-10,136.50999450683594,145.25999450683594,136.1199951171875,144.85000610351562,144.85000610351562,3323800,DASH,1.2184328481632043,1.4037279479694804,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-11,145.64999389648438,154.35000610351562,145.0399932861328,154.16000366210938,154.16000366210938,4386100,DASH,1.0984042411039066,1.3612480612251967,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-14,155.4600067138672,160.10000610351562,154.3800048828125,158.8300018310547,158.8300018310547,4722000,DASH,1.0535163376063,1.3945727976229991,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-15,158.0,160.10000610351562,155.3000030517578,158.64999389648438,158.64999389648438,2588000,DASH,1.0549007692969108,1.4050426236231262,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-16,158.0,164.0,157.1580047607422,161.4600067138672,161.4600067138672,4815800,DASH,1.086956476541054,1.3645484836047408,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-17,159.2100067138672,165.00999450683594,158.5800018310547,164.52000427246094,164.52000427246094,4158200,DASH,1.0792608372689885,1.3454898788098628,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-18,165.99000549316406,174.58999633789062,164.0,167.3300018310547,167.3300018310547,9450500,DASH,1.069861963267108,1.3007828917725737,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-21,167.5,177.5,163.52999877929688,173.2100067138672,173.2100067138672,6461800,DASH,1.0552508036168993,1.25281445406599,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-22,174.3300018310547,178.99000549316406,172.4499969482422,178.97999572753906,178.97999572753906,3740000,DASH,1.0537490814930013,1.232093024564366,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-23,176.63999938964844,177.52000427246094,169.41000366210938,174.02999877929688,174.02999877929688,2747600,DASH,1.0578061117575008,1.2453599795883117,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-24,176.11000061035156,180.9499969482422,175.07000732421875,175.3000030517578,175.3000030517578,2682000,DASH,1.0267541492285173,1.1769538147885952,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-25,176.02999877929688,180.94000244140625,174.08999633789062,176.72000122070312,176.72000122070312,7038500,DASH,1.0573223450251183,1.164723859264784,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-28,181.0800018310547,181.25,175.10499572753906,175.60000610351562,175.60000610351562,1865100,DASH,1.0140090624690978,1.1730067686108991,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-29,177.25,184.27999877929688,175.07000732421875,183.91000366210932,183.91000366210932,3571700,DASH,0.9476917503973792,1.109183847703831,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-06-30,180.5,183.7899932861328,174.55999755859375,178.3300018310547,178.3300018310547,4880300,DASH,0.9960747101382,1.108506648606768,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-01,179.36000061035156,182.66000366210932,177.14999389648438,180.58999633789065,180.58999633789065,2570500,DASH,0.9808406250332694,1.1047123542033193,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-02,181.0500030517578,184.6999969482422,180.3500061035156,182.91000366210932,182.91000366210932,2086100,DASH,0.9759991290702826,1.1221911890943586,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-06,183.16000366210932,183.98599243164065,178.22000122070312,182.7700042724609,182.7700042724609,1957700,DASH,0.9921212321073234,1.121190531152282,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-07,184.6300048828125,185.8500061035156,180.1649932861328,185.1499938964844,185.1499938964844,1349300,DASH,0.9806103350999956,1.1040778012838317,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-08,174.97999572753906,181.0,174.3699951171875,178.55999755859375,178.55999755859375,1783400,DASH,1.025705625003632,1.0937500320455085,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-09,180.66000366210932,181.6499938964844,176.5399932861328,180.22999572753903,180.22999572753903,1093600,DASH,1.0550963112132672,1.1041447301637644,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-12,182.2100067138672,183.4199981689453,175.9949951171875,177.17999267578125,177.17999267578125,1157500,DASH,1.0755164546557825,1.1593859727990845,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-13,177.0,179.05999755859375,175.15699768066406,176.49000549316406,176.49000549316406,992300,DASH,1.0664060335198815,1.2036375209020505,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-14,177.38999938964844,178.31100463867188,169.10000610351562,169.3300018310547,169.3300018310547,1591800,DASH,1.150357238408822,1.2642178291464403,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-15,167.8300018310547,174.6300048828125,164.16000366210938,167.3300018310547,167.3300018310547,1702000,DASH,1.1215561830832164,1.28709730927175,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-16,168.50999450683594,169.8300018310547,164.64999389648438,167.36000061035156,167.36000061035156,1158800,DASH,1.1106596809567375,1.2746773485483591,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-19,163.32000732421875,176.99000549316406,163.14999389648438,175.5,175.5,2512100,DASH,1.0919088597311253,1.2289458272124287,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-20,176.24000549316406,180.0,173.64999389648438,177.55999755859375,177.55999755859375,1676700,DASH,1.025343546192126,1.2323722140850415,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-21,177.69000244140625,179.49000549316406,175.67999267578125,179.02000427246094,179.02000427246094,1771400,DASH,1.028264984012025,1.1944475294817578,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-22,179.17999267578125,184.2899932861328,177.8800048828125,182.77999877929688,182.77999877929688,1444200,DASH,1.0016413341380972,0.0,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-23,181.9499969482422,188.6199951171875,180.38999938964844,188.6000061035156,188.6000061035156,2911100,DASH,0.9939023906783852,0.0,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-26,186.2100067138672,188.32000732421875,182.63999938964844,184.08999633789065,184.08999633789065,918000,DASH,1.0225976628000677,0.0,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-27,182.8000030517578,184.0,174.1199951171875,179.99000549316406,179.99000549316406,2291300,DASH,1.061170032617473,0.0,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-28,182.1199951171875,187.5,181.29400634765625,186.8500061035156,186.8500061035156,2123800,DASH,1.0058335365388578,0.0,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-29,184.0,185.3260040283203,177.77999877929688,178.05999755859375,178.05999755859375,2091600,DASH,1.082219474280465,0.0,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-07-30,175.80999755859375,176.74000549316406,173.1300048828125,174.2899932861328,174.2899932861328,1623900,DASH,1.098169724421654,0.0,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
2021-08-02,175.35000610351562,179.52999877929688,169.8000030517578,177.6300048828125,177.6300048828125,1512700,DASH,1.07977254844019,0.0,0.0,74000000.0,1653000000.0,4700000000.0,27000000.0,538000000.0,6353000000.0,6313000000.0,162000000.0,-1613000000.0,13000000.0,316000000.0,33000000.0,4345000000.0,1402000000.0,413000000.0,5517000000.0,4310000000.0,514000000.0,301000000.0,80000000.0,,,,,-6000000.0,54000000.0,-192000000.0,333000000.0,3996000000.0,360000000.0,3294000000.0,-461000000.0,4058000000.0,-7000000.0,2000000.0,252000000.0,88000000.0,1000000.0,-248000000.0,-6000000.0,442000000.0,-106000000.0
