Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2018-09-24,69.69999694824219,70.9000015258789,69.5999984741211,70.4000015258789,68.4408950805664,756900,AWI,0.8234375635751339,0.8211793748192028,1.1785895948860092,0.8905498993775471,-0.0671123358024132,-0.0209261388420842,0.1674275320311062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25,70.5999984741211,70.61000061035156,69.94999694824219,70.30000305175781,68.34368133544922,338500,AWI,0.8489331758418199,0.8301915406248958,1.1979928874296253,0.9049442418293064,-0.0560110659874865,-0.020402403163428,0.1795819418412663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-26,70.4000015258789,70.9000015258789,69.94999694824219,70.1500015258789,68.19784545898438,354500,AWI,0.8233785793842324,0.8551207160491285,1.2082909526841774,0.8967353845070432,-0.0733568051228107,0.0008275491424938,0.1830063038294582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-27,70.1500015258789,70.25,69.72000122070312,69.9000015258789,67.95481872558594,433600,AWI,0.829613794763519,0.8520111319512104,1.2072925103407737,0.8940192753436789,-0.0644054805801598,0.0133251809240428,0.1904700448716272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28,69.75,70.30000305175781,69.52999877929688,69.5999984741211,67.66316223144531,389200,AWI,0.8656609964926271,0.905094305327946,1.2174058203944504,0.9113153745879689,-0.0456543780953416,0.0400368382569558,0.194504687862475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,70.30000305175781,70.51000213623047,69.06999969482422,69.23999786376953,67.31317901611328,414500,AWI,0.8918255425415282,0.915737141405073,1.219090765559019,0.9236523660614412,-0.0318268235199128,0.0358932806515325,0.1899336206293993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02,69.04000091552734,69.44999694824219,68.33000183105469,68.86000061035156,66.94376373291016,677200,AWI,0.9307288442937696,0.9370978453015818,1.2243584870760604,0.9440697883215468,-0.0133409440277773,0.0419106882144899,0.1834500680863371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-03,68.81999969482422,69.98999786376953,68.58000183105469,69.9000015258789,67.95481872558594,670100,AWI,0.9566525062271428,0.9254504391727202,1.2249769674863764,0.9398574419912976,0.016795064235845,0.025188125457667,0.1879291043805793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04,69.83999633789062,69.98999786376953,69.44999694824219,69.73999786376953,67.79926300048828,349000,AWI,0.9549756177429236,0.9315993151474948,1.2443597850017751,0.951596492949428,0.0033791247934956,0.0160523515843551,0.1958513642014812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-05,69.73999786376953,69.98999786376953,68.69000244140625,69.55000305175781,67.61456298828125,411600,AWI,0.9798705223068848,0.9286660259054682,1.2421233312601496,0.963805777686949,0.0160647446199357,0.0052016058603633,0.1941290622967832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08,69.48999786376953,70.18000030517578,69.08000183105469,69.26000213623047,67.33263397216797,889300,AWI,1.0166041899634726,0.9358840363798993,1.2592230423402937,0.9817406222856884,0.034863567677784,0.0165455412804489,0.2072712839774044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-09,69.19999694824219,69.19999694824219,66.2300033569336,66.33999633789062,64.49386596679688,842500,AWI,1.064968876207511,0.9660450780401592,1.3161637885143624,0.985404470737889,0.0795644054696219,0.0337018388526688,0.2601962422903794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-10,66.19999694824219,66.36000061035156,65.30000305175781,65.36000061035156,63.54114532470703,465100,AWI,1.028457945131546,0.967030719346242,1.360192784624778,1.004670879558299,0.023787065573247,0.0021027829745117,0.257781843104194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-11,65.0999984741211,65.73999786376953,64.29000091552734,64.30999755859375,62.52037048339844,401900,AWI,1.0433836872015592,0.9993452451410488,1.3850573604550274,1.005569825537468,0.037813861664091,0.0060628124725252,0.2603222689741233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-12,64.91000366210938,64.91000366210938,62.34999847412109,63.16999816894531,61.41209411621094,718500,AWI,1.0753522682294818,1.0302361441328716,1.4014619215380613,0.9966747140918392,0.0786775541376426,0.0324906674115308,0.2933481034701226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-15,62.88999938964844,63.720001220703125,62.88999938964844,63.33000183105469,61.56764221191406,539700,AWI,1.043896907405567,1.0311160978830438,1.392366893132588,0.9891317727722226,0.0547651346333444,0.0478354094522696,0.2757557783447733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-16,63.27000045776367,64.91999816894531,62.93999862670898,64.80999755859375,63.00645446777344,756700,AWI,1.027773600204011,0.9992158270227752,1.351421864476601,0.9777864585235492,0.0499871416804618,0.0388145462735302,0.259884288315731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-17,64.63999938964844,64.63999938964844,62.2599983215332,63.27999877929688,61.51904678344727,403100,AWI,1.0507268964941632,1.0344658773700923,1.3764732341699235,0.9825023252332036,0.0682245712609596,0.0659545048545644,0.2807220546170819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18,63.040000915527344,63.040000915527344,61.630001068115234,61.720001220703125,60.00244903564453,303700,AWI,1.0675634145283937,1.0731206929852233,1.4044255802648844,0.9779319429497442,0.0896314715786494,0.0783041748902233,0.3021400803894767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-19,61.7599983215332,61.970001220703125,60.11000061035156,60.630001068115234,58.942779541015625,267100,AWI,1.05904670978137,1.0977051024703368,1.4492336534921926,0.968237340120051,0.090809369661319,0.0984791131481169,0.3361438908730296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-22,60.619998931884766,61.09000015258789,60.27000045776367,60.810001373291016,59.117774963378906,264800,AWI,1.0600228942072107,1.0990722942021776,1.4748577339251756,0.9826563959246816,0.0773664982825292,0.0950812117523882,0.3438534116807374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-23,60.0,60.86000061035156,59.31999969482422,60.459999084472656,58.77750778198242,565400,AWI,1.0668211691056648,1.103776561150574,1.4754166474398551,0.9881077347865406,0.0787134343191242,0.0823665600372227,0.3414376960018004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-24,60.130001068115234,60.86000061035156,57.91999816894531,57.970001220703125,56.35680389404297,440500,AWI,1.1297221570534135,1.1767846938843198,1.526135068789607,1.035209336841041,0.0945128202123721,0.1136568528212231,0.3743874027831229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-25,58.27000045776367,60.0,58.27000045776367,59.68000030517578,58.01921844482422,525500,AWI,1.0928285749790096,1.1507944763070708,1.4686549559186792,1.0143747476211535,0.0784538273578561,0.1006750625942196,0.3371060859092054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-26,58.66999816894531,59.16999816894531,56.900001525878906,57.7599983215332,56.152645111083984,607900,AWI,1.1608380634370237,1.1940819067615058,1.5216590889220092,1.053081568236106,0.1077564952009177,0.1197291373819624,0.3730153786221959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-29,58.630001068115234,59.15999984741211,56.59999847412109,57.9900016784668,56.37625503540039,1013400,AWI,1.156233732919756,1.1781076504917856,1.5229168038291874,1.055315029975959,0.100918702943797,0.0936946019012872,0.3635910940534215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30,58.13999938964844,61.52999877929688,56.45000076293945,60.25,58.573360443115234,1041100,AWI,1.1118669875682652,1.13025541765673,1.434035606791556,1.039498234163286,0.0723687534049792,0.070997886263761,0.3315384466205751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31,60.54999923706055,61.900001525878906,60.5,61.75,60.03161239624024,859500,AWI,1.1027999303803089,1.0984161011867182,1.418770386365775,1.0407634740694096,0.0620364563108992,0.05689616132585,0.3160535143353058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01,62.06999969482422,64.36000061035156,61.619998931884766,64.08999633789062,62.30649185180664,696400,AWI,1.0173245741989374,1.0630048245688417,1.3829958024946991,0.9864869819371144,0.030837592261823,0.0378290056839354,0.2953972893317669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-02,65.05000305175781,67.08000183105469,64.44999694824219,66.87000274658203,65.00914764404297,869100,AWI,0.979828724243121,1.0134143437549108,1.3325775427629003,0.988961756405294,-0.009133032162173,-0.0181355300717813,0.2318853901504451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-05,67.05000305175781,67.87000274658203,66.37999725341797,66.5999984741211,64.74664306640625,583500,AWI,0.9705536647030708,1.0373949268907032,1.3298156171374866,0.9641545570690644,0.0063991076340065,-0.0049958640093239,0.2403478808908929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-06,66.52999877929688,68.4000015258789,66.2300033569336,68.1500015258789,66.2535171508789,645900,AWI,0.9397992694825104,1.0204208185163004,1.2969102534885786,0.9564908430667262,-0.0166915735842158,-0.020254741839448,0.2212634288074237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-07,68.43000030517578,70.47000122070312,67.62999725341797,70.41000366210938,68.45063781738281,545000,AWI,0.8973874387787197,0.9771299744693523,1.2750189980742228,0.938443196526784,-0.0410557577480641,-0.0451805547135925,0.2054719215893563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08,70.36000061035156,71.5,69.26000213623047,70.6500015258789,68.6839599609375,598500,AWI,0.8954743237022781,0.9894211014131116,1.256291777079901,0.9476590583772034,-0.0521847346749253,-0.0464583475099997,0.1883414972563901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-09,70.0,70.0199966430664,66.54000091552734,67.22000122070312,65.34939575195312,1451500,AWI,0.9252078927078892,1.0425927292306931,1.3052656968509395,0.9499672718524812,-0.0247593791445919,-0.0069212694354334,0.2408964892249112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-12,68.06999969482422,68.36000061035156,67.0,67.0999984741211,65.23273468017578,729400,AWI,0.9077364407904625,1.040124278012698,1.3368646409405176,0.9554368959668008,-0.0477004551763384,-0.032212012564581,0.2477667836389454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-13,67.26000213623047,68.37999725341797,67.18000030517578,67.93000030517578,66.03963470458984,537400,AWI,0.888379977372782,1.053244780727054,1.304223789725145,0.9321128663785744,-0.0437328890057924,-0.0156613448928253,0.223801491438256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-14,68.27999877929688,68.4000015258789,65.83999633789062,66.11000061035156,64.27027130126953,1017300,AWI,0.92663810789915,1.1086293227958628,1.3220027746804883,0.9389238595591888,-0.0122857516600386,0.0225158801212286,0.2424892714933839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-15,65.75,66.94000244140625,64.94999694824219,66.61000061035156,64.7563705444336,925400,AWI,0.8996630083342494,1.1102417402403724,1.3473035895155687,0.9146569716831342,-0.0149939633488848,0.0362435520670678,0.2785338180315757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-16,66.33000183105469,66.83000183105469,65.56999969482422,66.48999786376953,64.63971710205078,605900,AWI,0.8744455711017477,1.120689665347372,1.3433740649259125,0.8964348880940413,-0.0219893169922935,0.0534423440441427,0.2893037248783552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-19,66.4800033569336,67.61000061035156,65.76000213623047,65.88999938964844,64.0564193725586,509300,AWI,0.875256476206595,1.143980891860091,1.3814353091584175,0.8957911154576635,-0.0205346392510685,0.0491639941973602,0.3012316706130722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-20,65.02999877929688,65.9000015258789,64.16000366210938,64.20999908447266,62.42315673828125,564300,AWI,0.8608378734205434,1.1426832404293952,1.453807220009758,0.8879637982276005,-0.0271259248070571,0.033886301773238,0.3292715530982713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-21,64.47000122070312,65.16999816894531,64.12999725341797,64.45999908447266,62.66619491577149,574900,AWI,0.8970066595984663,1.1496057815500005,1.4530117576145023,0.9212998027107722,-0.0242931431123059,0.0446394953194251,0.3318230891533251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23,64.22000122070312,65.44999694824219,63.88999938964844,64.5,62.7050895690918,367900,AWI,0.8997146996218403,1.1678242349643315,1.478495340272274,0.929240887735936,-0.0295261881140957,0.0698141797563902,0.351292879240612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-26,64.80999755859375,65.87999725341797,64.73999786376953,65.48999786376953,63.66753005981445,584100,AWI,0.8827459048831517,1.1279191849568435,1.4593747740047207,0.914613401743324,-0.0318674968601723,0.0499948275199293,0.3412923164679133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-27,65.2300033569336,66.23999786376953,64.97000122070312,65.22000122070312,63.405059814453125,364600,AWI,0.8948551782127657,1.1239587429493896,1.4902742608621151,0.926901793334764,-0.0320466151219983,0.0531944789447333,0.3622765726432475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-28,65.26000213623047,67.62000274658203,64.30000305175781,67.05000305175781,65.18412780761719,518700,AWI,0.8946562975270763,1.0976295832282863,1.426321195662733,0.9053221834064322,-0.0106658858793559,0.0579449349444136,0.3263984107416633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29,66.62999725341797,67.41000366210938,65.70999908447266,67.05000305175781,65.18412780761719,208100,AWI,0.8882263822690897,1.100777357746786,1.4252700257753737,0.8896719965366943,-0.0014456142676045,0.0614366810907829,0.3238207279514082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,67.08999633789062,67.33000183105469,66.47000122070312,66.98999786376953,65.12578582763672,294300,AWI,0.9403578327368712,1.1100143659326254,1.4304553788603245,0.914333965059734,0.0260238676771371,0.062247352606638,0.3294582672485067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,67.6500015258789,68.12000274658203,66.66999816894531,67.91999816894531,66.2028579711914,407100,AWI,0.9310954242780134,1.0859045414949118,1.405408292701647,0.9162245864028972,0.0148708378751161,0.0478138854746941,0.3228065491275202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-04,67.37999725341797,67.94000244140625,64.97000122070312,65.02999877929688,63.38592529296875,710000,AWI,0.9896969470830946,1.1324675137094795,1.447169877180397,0.9618269940790172,0.0278699530040775,0.0502599806144081,0.3246545601895501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-06,64.18000030517578,65.80000305175781,64.18000030517578,65.3499984741211,63.69783020019531,802700,AWI,0.9872992005511556,1.1118906187829396,1.4900331800136113,0.9694525250380056,0.0178466755131501,0.030574737014021,0.3572726370864132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07,65.0,66.37000274658203,64.2300033569336,64.47000122070312,62.840091705322266,607800,AWI,1.0051186315090983,1.1231803650460843,1.5131758929210457,0.9991068404183748,0.0060117910907235,0.0117620323634033,0.3477100374334951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10,64.58999633789062,65.30000305175781,62.93999862670898,63.880001068115234,62.26500701904297,602900,AWI,1.008453230952952,1.1498733213097732,1.5431889358414126,1.002962635548684,0.0054905954042678,0.0306745643674055,0.3665099480184308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-11,64.73999786376953,64.73999786376953,63.0099983215332,63.02000045776367,61.42674255371094,471400,AWI,1.0258648699605506,1.1844930884676637,1.5596262031869037,0.999317577953094,0.0265472920074566,0.0654012512636075,0.3866408149491389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-12,63.790000915527344,64.22000122070312,62.93000030517578,63.09999847412109,61.50472259521485,417400,AWI,1.01299508642696,1.1856915304221385,1.5495310019280415,0.999901327963336,0.013093758463624,0.0825519274241939,0.392522589112602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-13,63.380001068115234,64.05999755859375,61.84000015258789,62.02999877929688,60.46177673339844,283900,AWI,1.01628239842137,1.2315149089332462,1.5683259964925504,1.01310217819441,0.0031802202269599,0.1030040225383257,0.4120140512533308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14,61.5099983215332,62.66999816894531,60.459999084472656,60.75,59.21413040161133,591000,AWI,1.0551440094329383,1.2421182004672018,1.5967416344228802,1.0368354288357888,0.0183085805971494,0.1268817401161661,0.4274262031597218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17,60.630001068115234,61.220001220703125,59.77000045776367,60.18999862670898,58.66828918457031,400800,AWI,1.0784183402104357,1.2486784390170318,1.6322888720989053,1.07745251528605,0.0009658249243855,0.1056140015840154,0.4208412122644769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-18,60.75,61.61000061035156,60.4900016784668,61.09999847412109,59.55528259277344,395600,AWI,1.065957279180326,1.2364793627490542,1.5977865829365248,1.0611103771593748,0.0048469020209511,0.0844039834610419,0.3747097740802463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19,61.2599983215332,62.15999984741211,59.5,59.77000045776367,58.2589111328125,395700,AWI,1.0806423478335572,1.2730494262001395,1.6563619024969776,1.0767260051985343,0.0039163426350228,0.1085364050816213,0.4058299680295631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-20,59.52000045776367,60.060001373291016,57.43000030517578,57.9900016784668,56.5239143371582,394100,AWI,1.125883715805838,1.346350052522692,1.7040861068452944,1.103472266160576,0.0224114496452618,0.1519801207418114,0.4302486405232497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21,57.93000030517578,58.810001373291016,56.95000076293945,57.52000045776367,56.0657958984375,747000,AWI,1.1484697337853345,1.384014029232012,1.7482183136617089,1.141954602863601,0.0065151309217335,0.1556553664329878,0.4338191713773796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-24,56.900001525878906,57.15999984741211,55.09000015258789,55.130001068115234,53.7362174987793,199900,AWI,1.2040629740533344,1.475832220161718,1.818723957126145,1.166284980250879,0.0377779938024553,0.2019216369869039,0.4722266552220333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26,55.2599983215332,57.90999984741211,54.34000015258789,57.66999816894531,56.21199417114258,509200,AWI,1.1558869155096587,1.4101362567495386,1.7159801099877796,1.1113287815869517,0.0445581339227072,0.1967417889689411,0.4420949014819737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27,56.709999084472656,57.88999938964844,55.77000045776367,57.880001068115234,56.416690826416016,329700,AWI,1.149965275563808,1.4244163194504782,1.6983014135154637,1.1155736616231424,0.0343916139406654,0.2144352307001036,0.4312125426391411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-28,58.20000076293945,59.16999816894531,57.18000030517578,57.65999984741211,56.20225143432617,341600,AWI,1.1800207736561317,1.4352401326999922,1.7061750076341793,1.125268657046021,0.0547521166101105,0.2238229870121855,0.4373067217988644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,58.06999969482422,58.220001220703125,57.2599983215332,58.209999084472656,56.73834609985352,302900,AWI,1.1767737464263062,1.4430319134881582,1.685050381490931,1.1192605847178094,0.0575131617084967,0.235245923650879,0.4276002876658251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02,57.380001068115234,60.060001373291016,57.380001068115234,59.83000183105469,58.31739044189453,529300,AWI,1.149757508624336,1.4130062925697595,1.6570509579230268,1.1282955545492954,0.0214619540750404,0.203846922440501,0.3888859132786175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03,59.380001068115234,60.0,58.29999923706055,59.400001525878906,57.89826202392578,631900,AWI,1.1471380148826416,1.4169914747192622,1.675471524571407,1.156797624498726,-0.0096596096160843,0.1932419142903829,0.3820812694231739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,60.79999923706055,63.2599983215332,60.459999084472656,62.83000183105469,61.24154281616211,859100,AWI,1.0810122496411043,1.345059639893926,1.5985515976819131,1.1153694690580065,-0.0343572194169019,0.1538797776773206,0.3510403454374446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,62.84999847412109,64.0,62.310001373291016,63.2400016784668,61.64117813110352,486800,AWI,1.069734415133736,1.3312671403591774,1.5683356473366166,1.0926917705380343,-0.0229573554042983,0.1549687932200631,0.3470071598781497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,63.84999847412109,64.37999725341797,63.150001525878906,64.36000061035156,62.73285675048828,368500,AWI,1.055780094693586,1.306542847382208,1.5394827206887036,1.081303723883271,-0.0255236291896849,0.1376140001968036,0.3292708281774319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,64.68000030517578,65.30000305175781,63.970001220703125,64.5199966430664,62.888816833496094,598000,AWI,1.0475821618997927,1.3236548556629455,1.5210321822383528,1.0765719272798775,-0.0289897653800847,0.1663969867418155,0.3268253653203985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,64.44999694824219,64.81999969482422,63.880001068115234,64.80000305175781,63.161746978759766,174900,AWI,1.0634259225426488,1.3357242376297398,1.5215893149878608,1.0832896482048868,-0.019863725662238,0.1862506042508807,0.3345637739033602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,64.44999694824219,64.97000122070312,63.77999877929688,64.41999816894531,62.79134750366211,337800,AWI,1.0766844619275078,1.3375350197064162,1.5366455502988234,1.0859071025850418,-0.0092226406575339,0.1986560913584081,0.3424418951758818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,64.0999984741211,65.08000183105469,63.970001220703125,64.6500015258789,63.01553726196289,464100,AWI,1.0614075970638917,1.3454904597059958,1.5527729794732112,1.0927621499400229,-0.0313545528761312,0.1972889713335395,0.3383603502795915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15,64.45999908447266,64.70999908447266,63.36000061035156,63.91999816894531,62.30398178100586,237600,AWI,1.0907386233006775,1.3624248168465367,1.559978974585515,1.0960145102552552,-0.0052758869545777,0.2247814819887239,0.3628986786457591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,63.7400016784668,64.66999816894531,63.040000915527344,63.040000915527344,61.44623947143555,203400,AWI,1.1088197659724692,1.4065662624909492,1.582551841618231,1.0938351035858227,0.0149846623866465,0.2601325301054726,0.3817060873235787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,62.66999816894531,64.31999969482422,62.56999969482422,64.0999984741211,62.479434967041016,229900,AWI,1.0859597417582898,1.3859648276602732,1.478664519068744,1.0858226358732557,0.0001371058850341,0.2490847278048473,0.2947039136119449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18,64.69999694824219,65.43000030517578,64.25,64.91000366210938,63.26895904541016,230700,AWI,1.0993684995482218,1.360330764475015,1.523343594055028,1.066978972170165,0.0323895273780567,0.2464379413767674,0.3548655831534255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22,64.37999725341797,65.18000030517578,63.54999923706055,65.12999725341797,63.4833869934082,493700,AWI,1.1223709181747228,1.3503492923747562,1.5067865600266894,1.0921354993188457,0.0302354188558773,0.2105602711410297,0.3310824573377615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-23,65.5999984741211,66.1500015258789,64.13999938964844,64.58999633789062,62.95704650878906,342500,AWI,1.1419726545600497,1.3524824446618755,1.482685697098343,1.093735096733343,0.0482375578267066,0.2107516111976488,0.3194138257116388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,64.44000244140625,65.41999816894531,64.30000305175781,65.29000091552734,63.63935470581055,176200,AWI,1.1383060570322203,1.330612506687327,1.473711739873851,1.0815305230501042,0.0567755339821161,0.1963347963173038,0.3301489151004992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
