Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Minority Interest,Deferred Long Term Asset Charges,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Other Cashflows From Investing Activities
2017-11-02,38.13999938964844,38.5,38.0,38.41999816894531,38.41999816894531,3227500,HOLX,1.0903175790234136,1.009890710208893,0.9859448951961024,1.0310647944789963,0.0592527845444172,-0.0081556319111064,-0.1185571160894797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,38.75,39.88999938964844,38.720001220703125,39.560001373291016,39.560001373291016,5262500,HOLX,1.0475226791748102,0.954246680726532,0.9782608548913704,1.0262436118253355,0.0212790673494744,-0.0713897248412205,-0.1295494637979958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,39.400001525878906,39.470001220703125,38.810001373291016,39.060001373291016,39.060001373291016,2687400,HOLX,1.0670762631789437,0.9738863179236562,0.9979518221136215,1.0311845275729687,0.0358917356059749,-0.0622246112787882,-0.1077764622224851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,38.93000030517578,39.52000045776367,38.77000045776367,39.5,39.5,2970600,HOLX,1.0807594589040248,0.9569620060015328,0.9827848024006132,1.0414917955670933,0.0392676633369315,-0.0889478040261332,-0.1290415566944569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,39.290000915527344,39.75,38.959999084472656,39.540000915527344,39.540000915527344,3995600,HOLX,1.108244781997871,0.9618107713387156,0.9881132723869372,1.0390384642435906,0.0692063177542803,-0.0991939917590229,-0.1265400330144144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,37.47999954223633,39.7599983215332,36.59000015258789,39.650001525878906,39.650001525878906,5799200,HOLX,1.0988650193717342,0.9881462496187708,0.9808322293320864,1.0401272810196784,0.0587377383520557,-0.0874286031153214,-0.131846763494237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,39.52999877929688,39.84999847412109,38.58000183105469,38.970001220703125,38.970001220703125,4908600,HOLX,1.1208621744145708,1.0082114366127917,0.996150846261734,1.0393664161720684,0.0814957582425024,-0.0676818120276261,-0.117187114093194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,38.79999923706055,40.70000076293945,38.79999923706055,40.63999938964844,40.63999938964844,4259700,HOLX,1.0570866075213363,0.956446838475728,0.952755949857756,1.0305050740272153,0.026581533494121,-0.1102203762905927,-0.1588766109728507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,40.34000015258789,40.54999923706055,39.31999969482422,39.619998931884766,39.619998931884766,4083900,HOLX,1.0986875303589545,0.9805653589469432,0.9823321357443016,1.043144349882203,0.0555431804767514,-0.0843754234958791,-0.1313200850939493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,39.59999847412109,39.77999877929688,39.220001220703125,39.25,39.25,2598600,HOLX,1.1047133913465366,0.9921018758397192,0.9829299829568072,1.0570826794517585,0.047630711894778,-0.0758478424338778,-0.1276981164738406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,39.290000915527344,39.79999923706055,38.84000015258789,39.720001220703125,39.720001220703125,1472600,HOLX,1.094914409413428,0.98716006745829,0.9823766177888588,1.0412088647392546,0.0537055446741734,-0.0833191448793281,-0.1298380929742894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,39.619998931884766,40.20000076293945,39.16999816894531,39.959999084472656,39.959999084472656,2092400,HOLX,1.0870870776267998,0.9967468154054968,0.948198204648394,1.0392013474275237,0.0478857301992761,-0.0785742322734686,-0.1517411672692817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,39.84000015258789,40.22999954223633,39.77000045776367,40.18999862670898,40.18999862670898,2200800,HOLX,1.076138379642975,0.984324526624908,0.9479970086090288,1.0381241126825425,0.0380142669604326,-0.0733850340039506,-0.1591709431801029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,40.31999969482422,40.95000076293945,40.02999877929688,40.59999847412109,40.59999847412109,2693600,HOLX,1.068226614824365,0.9564040219313156,0.9408867536605594,1.03199537924298,0.0362312355813849,-0.0861975178721311,-0.1646827115588451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,40.59000015258789,41.060001373291016,39.869998931884766,40.880001068115234,40.880001068115234,3276300,HOLX,1.0574852840684976,0.929305300534776,0.9295498778653036,1.0328322263084138,0.0246530577600838,-0.1051983457836036,-0.1800741608307067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,40.91999816894531,40.97999954223633,40.310001373291016,40.869998931884766,40.869998931884766,1037000,HOLX,1.0577440829955689,0.9349155880369524,0.9290433621979078,1.032019884081241,0.0257241989143282,-0.1077954339577562,-0.1879817092913284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,40.84000015258789,41.040000915527344,40.47999954223633,40.77000045776367,40.77000045776367,2098600,HOLX,1.062055402278395,0.9477556771106284,0.9354917576996392,1.0369551897736955,0.0251002125046992,-0.1092755596797399,-0.1815757377861603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,40.81999969482422,40.900001525878906,40.36000061035156,40.45000076293945,40.45000076293945,2311100,HOLX,1.0568603014506694,0.9495673454375704,0.9478368214943332,1.020376345675996,0.0364839557746734,-0.1038458343158139,-0.1635624285368014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,40.560001373291016,42.68000030517578,40.560001373291016,42.27000045776367,42.27000045776367,4855300,HOLX,1.0141944279068702,0.914123467499312,0.9093919614483646,1.026253639124301,-0.0120592112174306,-0.1399298871558978,-0.2028923019938525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,42.15999984741211,42.560001373291016,41.66999816894531,41.720001220703125,41.720001220703125,5542900,HOLX,1.042425704841191,0.9266538522589371,0.9295301448853436,1.0246409570196735,0.0177847478215174,-0.1227713302149111,-0.1812715570485915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,41.70000076293945,41.93000030517578,40.369998931884766,40.84999847412109,40.84999847412109,4392600,HOLX,1.071481079381005,0.968665879385338,0.9483476897314698,1.029880242563007,0.041600836817998,-0.0995743963060036,-0.1608162409369209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,40.84999847412109,42.58000183105469,40.84999847412109,41.84999847412109,41.84999847412109,5889200,HOLX,1.0508960847258424,0.9302270424035748,0.9612903466917324,1.036157586789428,0.0147384979364144,-0.1403842555499839,-0.1561203757633775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,41.84000015258789,42.310001373291016,41.52000045776367,41.88999938964844,41.88999938964844,2221400,HOLX,1.0603962477001627,0.9257579218031672,0.9651468344295694,1.0465343935592823,0.0138618541408803,-0.1456517332220391,-0.1598783746252944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,41.81999969482422,42.15999984741211,41.11000061035156,41.43999862670898,41.43999862670898,3069100,HOLX,1.0670850069044735,0.9276061752070996,0.9710425437256468,1.048372731047773,0.0187122758567004,-0.1415331693792236,-0.1569398113553991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,41.43000030517578,41.93999862670898,41.27000045776367,41.68000030517578,41.68000030517578,2166300,HOLX,1.0451055915151175,0.9232245503956468,0.9536948106755144,1.0387885930282448,0.0063169984868727,-0.1337942625131273,-0.1609161921074923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,42.84000015258789,44.0,42.18000030517578,42.68999862670898,42.68999862670898,3666100,HOLX,1.0201452480210087,0.9009135704307608,0.9311314424622734,1.0447156071702373,-0.0245703591492285,-0.1560684668605237,-0.1826944252419955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,43.470001220703125,44.18000030517578,43.09999847412109,43.81999969482422,43.81999969482422,4438400,HOLX,0.9974897167704784,0.8635326429967398,0.903012322464667,1.0484619827112251,-0.0509722659407467,-0.1810908768379111,-0.2014388689762521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,43.810001373291016,43.81999969482422,43.040000915527344,43.56999969482422,43.56999969482422,2950900,HOLX,1.0041312900260857,0.8677989818251606,0.928620596003332,1.0415757419863072,-0.0374444519602215,-0.1809882250234324,-0.1788758759261028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,43.75,43.91999816894531,43.34999847412109,43.68000030517578,43.68000030517578,2885000,HOLX,1.0073260002881983,0.8743131492648759,0.9075091371954814,1.0495576207370112,-0.0422316204488129,-0.1745626428905133,-0.182985074342619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,43.77000045776367,43.93999862670898,42.93000030517578,42.959999084472656,42.959999084472656,2346300,HOLX,1.0207169322303389,0.8880354361941255,0.9266760293689074,1.0539026313731312,-0.0331856991427923,-0.1426910565407496,-0.1737761349427578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,43.400001525878906,43.66999816894531,42.66999816894531,43.52999877929688,43.52999877929688,4541700,HOLX,0.998391920588394,0.8559613913716504,0.9035148847686222,1.0520989179928428,-0.0537069974044488,-0.1447618062411209,-0.1703196768029772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,43.790000915527344,44.18999862670898,43.25,43.36000061035156,43.36000061035156,2264100,HOLX,0.9972324969973336,0.8687730082723328,0.9091327863019996,1.049480051520865,-0.0522475545235314,-0.1471204801346519,-0.1622595896114009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,43.36000061035156,43.81999969482422,43.2599983215332,43.4900016784668,43.4900016784668,2161200,HOLX,0.9875833319225942,0.8652563719432316,0.914003183855507,1.0585213557872055,-0.0709380238646115,-0.1393505963491523,-0.163571529611647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,43.5099983215332,43.900001525878906,43.29999923706055,43.43999862670898,43.43999862670898,1797400,HOLX,0.9875691271201364,0.8607274533074982,0.912292871108629,1.0561912314345747,-0.0686221043144382,-0.1413999269359591,-0.1681631848218371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,43.59999847412109,43.66999816894531,43.119998931884766,43.25,43.25,1358600,HOLX,0.9919075497313042,0.863815043013909,0.9137572360176572,1.054691754118366,-0.0627842043870617,-0.1501813453944925,-0.1646332056592506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,43.2400016784668,43.4900016784668,43.130001068115234,43.369998931884766,43.369998931884766,809400,HOLX,1.0002306233912106,0.8448236175240353,0.9278303589923113,1.0628648969920689,-0.062634273600858,-0.1463142826812399,-0.1603124553666132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,43.34000015258789,43.61000061035156,43.15999984741211,43.22999954223633,43.22999954223633,509200,HOLX,1.012028694500809,0.8507980376766439,0.9504973534048358,1.054562443450246,-0.042533748949437,-0.1506133263150481,-0.1464588842181693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,43.38999938964844,43.45000076293945,43.13999938964844,43.22999954223633,43.22999954223633,847700,HOLX,0.9976868268521863,0.8621327978814884,0.9535045490905129,1.0427572783556516,-0.0450704515034652,-0.149814924527681,-0.1507763240011627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,43.34000015258789,43.369998931884766,42.95000076293945,43.29999923706055,43.29999923706055,1001700,HOLX,0.986143222062518,0.8648961067621898,0.9551963357761786,1.039387058829826,-0.0532438367673079,-0.1508478591958421,-0.1467170628018763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,43.5,43.5,42.68000030517578,42.75,42.75,1217600,HOLX,0.996023434644554,0.8521637498286733,0.9723976536800988,1.0452598484191695,-0.0492364137746155,-0.1478809888119793,-0.1293833396246707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,42.75,43.34999847412109,42.61000061035156,42.869998931884766,42.869998931884766,2533900,HOLX,0.9806391873795894,0.8521110261126581,0.9785398135790234,1.0173995405954512,-0.0367603532158617,-0.1413975926159949,-0.1220559963773036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,43.0,43.79999923706055,42.7599983215332,43.4900016784668,43.4900016784668,1864600,HOLX,0.9266497512464869,0.851000158499832,0.9659691124439208,0.9765980219270426,-0.0499482706805557,-0.1529486338240234,-0.1294793484415933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,44.34999847412109,44.84999847412109,43.720001220703125,43.77000045776367,43.77000045776367,2407700,HOLX,0.922778134960798,0.8400731111082641,0.9387708412806192,0.9849127815791188,-0.0621346466183209,-0.158283825210728,-0.1508240185025783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,43.869998931884766,44.209999084472656,43.75,43.97999954223633,43.97999954223633,1827400,HOLX,0.919736270667606,0.8424283679557446,0.9436107419725038,0.9789917900086822,-0.0592555193410762,-0.1571984511259105,-0.1462786289158947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,43.91999816894531,44.560001373291016,43.4900016784668,44.41999816894531,44.41999816894531,2770100,HOLX,0.8734804330583293,0.8334084192656476,0.9248087240979296,0.942840182406444,-0.0693597493481146,-0.1583160652086692,-0.1625412815551249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,44.59999847412109,45.09000015258789,44.08000183105469,44.220001220703125,44.220001220703125,2862000,HOLX,0.8536860913139467,0.8523292081924028,0.9344187823196808,0.9530778204901076,-0.099391729176161,-0.1488950388550123,-0.1548790360311973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,44.220001220703125,44.43000030517578,42.77999877929688,43.560001373291016,43.560001373291016,4427100,HOLX,0.8732782304008768,0.8877409768094262,0.9439852533406404,0.966664672858564,-0.0933864424576871,-0.125533601186782,-0.1417997861190086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,43.68000030517578,43.720001220703125,43.04999923706055,43.54999923706055,43.54999923706055,2976000,HOLX,0.867967850729448,0.8991963383110096,0.9506315097853776,0.9609362737659176,-0.0929684230364695,-0.105677431537141,-0.1244500964213434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,43.68000030517578,43.900001525878906,43.31999969482422,43.709999084472656,43.709999084472656,3060000,HOLX,0.8700526098342218,0.8833219267686327,0.9544727086375884,0.9729510699723092,-0.1028984601380874,-0.1114032972357221,-0.1087923230077911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,43.91999816894531,44.25,43.58000183105469,43.75,43.75,4073300,HOLX,0.8955428641183035,0.8754285539899553,0.96,0.9917823196316324,-0.096239455513329,-0.1208844530790389,-0.1222082901187913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,44.040000915527344,44.08000183105469,43.5099983215332,44.0,44.0,2087100,HOLX,0.8929545662619851,0.8734090978449042,0.9684091047807172,0.9854883712686996,-0.0925338050067143,-0.1145106995153518,-0.1074192705076654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,43.90999984741211,44.09999847412109,43.41999816894531,43.84999847412109,43.84999847412109,2134700,HOLX,0.886431021310631,0.8807297668362998,0.968757149839052,0.981540936006692,-0.095109914696061,-0.0990766364178257,-0.096760753489684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,43.20000076293945,43.56999969482422,42.54999923706055,43.459999084472656,43.459999084472656,4355500,HOLX,0.8939254324099002,0.8939254324099002,0.987574760080465,0.9694690060853024,-0.0755435736754023,-0.0777866002662677,-0.0582406032682709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,43.52999877929688,43.59999847412109,42.83000183105469,43.2400016784668,43.2400016784668,2738700,HOLX,0.9005549749111321,0.9065679750530806,0.992368135563255,0.962138874344328,-0.0615838994331957,-0.0666686249086591,-0.0570760850253777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,43.150001525878906,43.41999816894531,42.79999923706055,42.95000076293945,42.95000076293945,1724300,HOLX,0.9129219647955408,0.9164144333220684,0.9646100016120316,0.9712482450100663,-0.0583262802145256,-0.0525167515165273,-0.0776447035247425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
