Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Treasury Stock,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2018-07-12,36.959999084472656,37.400001525878906,36.93000030517578,37.16999816894531,36.342803955078125,1051000,PINC,1.0341674566980243,1.199892663498704,1.0675278428323234,1.0037965838177765,0.030370872880248,0.2371347909229197,0.121864529467242,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-07-13,37.20000076293945,37.77000045776367,36.84000015258789,37.58000183105469,36.743690490722656,1423400,PINC,0.997072820177618,1.228046670427687,1.0577434625625173,1.0115806406556596,-0.0145078204780415,0.2434077938620096,0.1126938037082155,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-07-16,37.70000076293945,37.709999084472656,37.41999816894531,37.45000076293945,36.616580963134766,497900,PINC,1.0050734376954993,1.238184247079614,1.0510012848458306,1.0069134712233376,-0.0018400335278383,0.2526754702176307,0.0973411750718672,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-07-17,37.38999938964844,37.59000015258789,37.31999969482422,37.369998931884766,36.53835678100586,406000,PINC,1.019802134217609,1.2229062096647312,1.0722505251708785,1.0107632127673372,0.0090389214502717,0.2562829413285894,0.1122173816697239,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-07-18,37.380001068115234,37.380001068115234,36.9900016784668,37.15999984741211,36.3330307006836,454600,PINC,1.0325618621309327,1.205597446413381,1.0715823405063534,1.0123701639629037,0.020191698168029,0.2480551997437904,0.1175680563604052,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-07-19,37.11000061035156,37.40999984741211,36.790000915527344,37.34000015258789,36.50902557373047,676700,PINC,1.0267810179944417,1.2078199306168398,1.058650211031216,1.0156203938264288,0.0111606241680128,0.2554547573934587,0.1055179409889093,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-07-20,37.34999847412109,37.47999954223633,37.13999938964844,37.18000030517578,36.35258865356445,374600,PINC,1.1820871424684298,1.2087143517790282,1.0626679173645353,1.0254269547025363,0.1566601877658933,0.2592445593052749,0.0953843846095001,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-07-23,37.36000061035156,37.61000061035156,37.06999969482422,37.41999816894531,36.58724212646485,566100,PINC,1.1397651328947196,1.1611438531826188,1.0633353164164456,1.0245017604647777,0.1152633724299421,0.2405411687565368,0.0879225623299995,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-07-24,37.29999923706055,37.92599868774414,36.9900016784668,37.02000045776367,36.19614410400391,352300,PINC,1.1701783887658053,1.1844950394167653,1.0848190281350192,1.028705132789729,0.1414732559760763,0.2442484158665596,0.0994608448011453,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-07-25,37.150001525878906,37.369998931884766,37.060001373291016,37.36000061035156,36.52857971191406,172200,PINC,1.1817452798465458,1.141327758416366,1.092612504004909,1.0275315155090796,0.1542137643374661,0.2219805800210812,0.1073556292155879,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-07-26,37.209999084472656,37.63999938964844,37.15999984741211,37.47999954223633,36.64591217041016,219800,PINC,1.1824972575877222,1.1472784173559043,1.053628655413321,1.0295081833374728,0.1529890742502493,0.2343748888536355,0.0676751332128028,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-07-27,37.33000183105469,37.720001220703125,36.97999954223633,37.130001068115234,36.30370330810547,348000,PINC,1.2022621474155486,1.1912198829900562,0.9964986122433196,1.0411669837331483,0.1610951636824003,0.2491689898452614,0.0015815648774695,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-07-30,37.11000061035156,37.41999816894531,36.92599868774414,37.040000915527344,36.215702056884766,342600,PINC,1.2027538388761676,1.214902911174313,1.0097192578385166,1.0547896538977315,0.1479641849784359,0.2550297534203898,0.0113313473665919,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-07-31,37.13999938964844,37.459999084472656,36.9900016784668,37.400001525878906,36.56769180297852,572800,PINC,1.1780748823205838,1.1941175470355154,0.9879679753841042,1.039332918396705,0.1387419639238787,0.2262762687384082,-0.0046841398248674,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-01,37.70000076293945,37.72999954223633,36.959999084472656,36.9900016784668,36.16681671142578,568000,PINC,1.195728491999822,1.212760288723218,0.9886456094844864,1.0441469543239128,0.1515815376759091,0.2450792275364269,-0.0097161186294382,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-02,36.970001220703125,37.619998931884766,36.970001220703125,37.59000015258789,36.75346374511719,296100,PINC,1.167331728024744,1.1968609297642896,0.9866984960611124,1.036080044554326,0.131251683470418,0.2337792101184684,-0.016102756116363,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-03,37.66999816894531,37.97999954223633,37.66999816894531,37.86000061035156,37.0174560546875,303300,PINC,1.1600633106015887,1.096143675782448,0.9778128472829082,1.0300075892155895,0.1300557213859992,0.1303498682112567,-0.0257240554341127,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-06,37.77999877929688,38.25,37.76399993896485,37.97999954223633,37.13478469848633,293900,PINC,1.1506055526740993,1.1040019780863453,0.9799894418511338,1.0208245578915285,0.129780994782571,0.1262588379034562,-0.0174409068556898,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-07,37.9900016784668,38.18000030517578,37.68000030517578,38.150001525878906,37.301002502441406,290700,PINC,1.1467888782371132,1.0878112550793937,0.9868938501574006,1.0153550048561928,0.1314338733809203,0.1157371060058957,-0.0169684869844092,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-08,38.27999877929688,38.459999084472656,37.59000015258789,37.91999816894531,37.07611846923828,520000,PINC,1.1442509847949671,1.0909811033366457,1.0044832529810332,1.0213436192153664,0.1229073655796006,0.1276852670205653,-0.0028993848436236,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-09,37.880001068115234,38.459999084472656,37.880001068115234,38.18999862670898,37.340110778808594,484800,PINC,1.1338046557966166,1.0604869844018778,0.9968576345718836,1.02116669517792,0.1126379606186964,0.1160004709570675,-0.0107620311255922,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-10,38.04999923706055,38.54999923706055,38.04999923706055,38.25,37.39877700805664,259600,PINC,1.1388235150116817,1.0588234334112108,0.97098042455705,1.0270259004091946,0.111797614602487,0.1087721818980865,-0.0396806521620886,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-13,38.290000915527344,38.70000076293945,38.20000076293945,38.43999862670898,37.58454513549805,278200,PINC,1.1407389123012963,1.0372008785937223,0.9568158051869348,1.0361343742708915,0.1046045380304048,0.0888016102978233,-0.0678375755402619,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-14,36.959999084472656,37.66999816894531,35.207000732421875,37.470001220703125,36.63613510131836,461200,PINC,1.1619962759045943,1.063784322751603,0.9797169766626062,1.0304608447362038,0.1315354311683905,0.1126975301119747,-0.0366463356938671,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-15,37.34999847412109,37.81999969482422,37.27999877929688,37.63999938964844,36.80235290527344,323800,PINC,1.152497181657952,1.0512750639646515,0.955366542019728,1.0307359015638238,0.1217612800941281,0.090374702422052,-0.0655800692393581,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-16,37.68000030517578,38.25,37.5,38.11000061035156,37.26189422607422,332700,PINC,1.1319861154535298,1.0380477769103178,0.9511938085061992,1.0271667832483622,0.1048193322051675,0.1038762128604939,-0.0637626477425959,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-17,38.119998931884766,38.52999877929688,38.09999847412109,38.369998931884766,37.5161018371582,347200,PINC,1.1167578293052678,1.0127704972057383,0.9533490919477222,1.0197024215319763,0.0970554077732912,0.0981564250508923,-0.0534130562663265,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-20,38.5,38.79499816894531,38.25,38.34000015258789,37.48677444458008,512300,PINC,1.1197181256858066,1.001043255306615,0.956703174835933,1.0223927591148063,0.0973253665710003,0.0812140843581685,-0.0531617083639374,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-21,40.20000076293945,45.310001373291016,40.02000045776367,43.95000076293945,42.971927642822266,2818600,PINC,0.9895336220252888,0.8839589543848542,0.8072809423805928,1.0153576837490752,-0.0258240617237863,-0.0299933137661539,-0.1900143211286985,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-22,43.77999877929688,43.93000030517578,42.47999954223633,42.650001525878906,41.70086288452149,1587200,PINC,1.0255567536079473,0.9141850836348206,0.806096089412458,1.0093416701778264,0.0162150834301209,-0.0140741521933825,-0.1891267520159354,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-23,42.88999938964844,43.54399871826172,42.65999984741211,43.31999969482422,42.3559455871582,961900,PINC,1.0318559513127423,0.9002770063143967,0.7786242485043037,1.0113582232611953,0.020497728051547,-0.0269063160635465,-0.2082400424801544,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-24,43.09000015258789,44.220001220703125,43.09000015258789,44.150001525878906,43.167476654052734,768900,PINC,1.0138164269564722,0.8899206837694452,0.761041861172074,0.9990272938710923,0.0147891330853798,-0.0518937658453493,-0.2132949407833556,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-27,44.20000076293945,44.5099983215332,43.88999938964844,44.31999969482422,43.33369064331055,759200,PINC,1.021435047347779,0.8887635526639998,0.7497743551813623,0.9932191999359588,0.0282158474118201,-0.0462719886088488,-0.2171268351281687,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-28,44.29999923706055,44.84999847412109,44.18999862670898,44.63999938964844,43.64656829833984,702100,PINC,1.025537669885365,0.8884409168369068,0.7589606112246046,0.9940396115641872,0.0314980583211778,-0.0518022814074149,-0.2210627581452794,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-29,44.58000183105469,44.79999923706055,44.369998931884766,44.54999923706055,43.55857467651367,524100,PINC,1.03030305153364,0.9014589242359344,0.7654320544367057,0.9863033577406792,0.0439996937929608,-0.0453476231683607,-0.2132443832856263,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
2018-08-30,44.31999969482422,44.41999816894531,43.97999954223633,44.060001373291016,43.0794792175293,548900,PINC,1.0363140015515768,0.886064471465445,0.7784839264087476,0.9878902855184554,0.0484237160331214,-0.0341893237081696,-0.2107503805027482,457386000.0,,3739280000.0,-1427064000.0,506000.0,177215000.0,2312216000.0,575000.0,17992000.0,-1277581000.0,3283436000.0,843170000.0,440640000.0,152386000.0,448882000.0,305624000.0,100250000.0,48349000.0,428618000.0,94053000.0,-2727620000.0,186768000.0,6962000.0,52635000.0,47954000.0,-150058000.0,36953000.0,-92680000.0,-128002000.0,-419375000.0,33301000.0,-4349000.0,507706000.0,123065000.0,-255000.0,-79255000.0,-27164000.0,-11989000.0,341551000.0,-92425000.0,-200129000.0
