Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Dividends Paid,Other Cashflows From Investing Activities,Investments
2021-03-08,26.809999465942383,26.809999465942383,25.100000381469727,25.5,25.5,1587400,SHC,1.0141176709941788,0.9592156503714768,0.958823559330959,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-09,25.75,27.975000381469727,25.75,27.209999084472656,27.209999084472656,1810600,SHC,0.9496509012134972,0.904814467755082,0.9154722780430729,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-10,27.690000534057617,28.690000534057617,27.239999771118164,27.770000457763672,27.770000457763672,3752700,SHC,0.9398631599292228,0.8592005839769804,0.918977314983408,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-11,28.200000762939453,28.84000015258789,27.780000686645508,28.315000534057617,28.315000534057617,1513500,SHC,0.9125904879114246,0.842309727410482,0.8914002929563499,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-12,28.09000015258789,29.31999969482422,27.729999542236328,28.979999542236328,28.979999542236328,1445200,SHC,0.8947550281146353,0.8253968410673097,0.8474810163522569,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-15,29.417999267578125,30.3799991607666,28.43000030517578,28.520000457763672,28.520000457763672,1506400,SHC,0.9049789288806418,0.839060305788375,0.8870967332040635,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-16,27.21999931335449,27.50900077819824,24.641000747680664,27.0,27.0,3668500,SHC,0.9737037376121238,0.866296273690683,0.955925906146014,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-17,26.71999931335449,27.959999084472656,26.200000762939453,27.739999771118164,27.739999771118164,1684100,SHC,0.9401586207242713,0.8431867189127097,0.9300648684187276,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-18,27.290000915527344,27.3700008392334,25.31999969482422,25.6200008392334,25.6200008392334,10493000,SHC,1.0035128119551595,0.922326244602639,1.0214675729525466,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-19,25.75,26.40999984741211,25.1200008392334,25.770000457763672,25.770000457763672,8184600,SHC,0.981373708431902,0.9212262068069178,1.017462120589728,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-22,25.84000015258789,26.739999771118164,25.729999542236328,25.81999969482422,25.81999969482422,3744600,SHC,0.9659179252065212,0.9237025818497824,1.0271107967162283,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-23,25.76000022888184,26.0,25.13999938964844,25.229999542236328,25.229999542236328,1937100,SHC,1.019817677727777,0.9805786848985916,1.0416171685873965,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-24,25.34000015258789,26.01000022888184,24.670000076293945,24.68000030517578,24.68000030517578,2710300,SHC,1.0619934667900313,1.0162074397724534,1.0595623701449557,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-25,24.40999984741211,25.25,24.104999542236328,24.84000015258789,24.84000015258789,2675600,SHC,1.0543478411101814,1.0036231945263705,1.057568449935247,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-26,24.979999542236328,25.51000022888184,24.49099922180176,24.56999969482422,24.56999969482422,2757700,SHC,1.0370370312867283,0.9861619797797754,1.050061032051841,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-29,24.57999992370605,24.809999465942383,23.84000015258789,24.030000686645508,24.030000686645508,2079700,SHC,1.0678318399579765,1.0129005183971826,1.0736578651618058,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-30,24.0,24.84000015258789,23.8700008392334,24.799999237060547,24.799999237060547,1426900,SHC,1.0387097186030023,0.984677452723517,1.0415322870295212,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-03-31,24.88999938964844,25.40999984741211,24.780000686645508,24.959999084472656,24.959999084472656,1346500,SHC,1.0140224516950187,0.9687500477601336,1.0372596289778844,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-01,25.209999084472656,25.520000457763672,24.82999992370605,25.030000686645508,25.030000686645508,1066000,SHC,0.9876148076393616,0.955653192972392,1.026368351150875,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-05,25.21999931335449,25.600000381469727,24.709999084472656,25.530000686645508,25.530000686645508,982300,SHC,0.9177438180576228,0.9365452097272836,0.9886407791724408,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-06,25.6200008392334,26.01000022888184,25.18000030517578,25.8700008392334,25.8700008392334,1237900,SHC,0.9099342926896056,0.9300347385166668,0.9783532526043934,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-07,25.90999984741211,26.100000381469727,25.459999084472656,25.950000762939453,25.950000762939453,1371400,SHC,0.9483622307055336,0.9202311544773004,0.983044295910542,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-08,26.26000022888184,26.424999237060547,25.81999969482422,25.86000061035156,25.86000061035156,1055500,SHC,0.92923434336759,0.9075792250352704,0.9992265871116932,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-09,25.57999992370605,26.06999969482422,25.57999992370605,25.84000015258789,25.84000015258789,876400,SHC,0.9547213595439252,0.8912538912790617,1.0119968832860606,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-12,25.729999542236328,26.31999969482422,25.540000915527344,26.100000381469727,26.100000381469727,1096800,SHC,0.911494274629114,0.8613026518649595,0.9950191162369664,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-13,26.350000381469727,26.350000381469727,25.75,25.84000015258789,25.84000015258789,1154900,SHC,0.8359133225201035,0.875387024212846,1.0027089665019684,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-14,25.799999237060547,26.309999465942383,25.674999237060547,25.93000030517578,25.93000030517578,1399700,SHC,0.8677207765211197,0.858079434559774,0.998843012483902,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-15,26.100000381469727,26.39999961853028,25.790000915527344,25.809999465942383,25.809999465942383,1205400,SHC,0.8523828150027716,0.8814413200596842,1.0096861683523042,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-16,25.809999465942383,26.489999771118164,25.725000381469727,26.290000915527344,26.290000915527344,991200,SHC,0.874476948288726,0.8607835059983174,0.9889691553659832,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-19,26.1299991607666,26.26000022888184,25.82999992370605,26.07999992370605,26.07999992370605,545600,SHC,0.8830521761509603,0.8769172126586225,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-20,26.040000915527344,26.270000457763672,25.61000061035156,25.709999084472656,25.709999084472656,804500,SHC,0.9175418511327322,0.8864255825388644,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-21,25.59000015258789,25.729999542236328,24.729999542236328,25.290000915527344,25.290000915527344,884500,SHC,0.941478790193468,0.893238407860961,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-22,25.32999992370605,25.46999931335449,24.690000534057617,24.940000534057617,24.940000534057617,920700,SHC,0.9570970460340188,0.8981555388477734,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-23,25.030000686645508,25.89999961853028,24.989999771118164,25.729999542236328,25.729999542236328,1590900,SHC,0.9327633279045924,0.89350952895975,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-26,25.770000457763672,26.489999771118164,25.75,26.209999084472656,26.209999084472656,1142900,SHC,0.9217856044003064,0.8931705709704002,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
2021-04-27,26.32999992370605,26.34000015258789,25.76000022888184,26.190000534057617,26.190000534057617,587700,SHC,0.9186712094432616,0.9049255547788112,0.0,643366000.0,1166412000.0,2293080000.0,452302000.0,15897000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,,-6022000.0,-158694000.0,-1027325000.0,73432000.0,-3357000.0,1155961000.0,-38617000.0,39429000.0,-34000000.0,4106000.0,120585000.0,145560000.0,3784000.0,1942000.0,-21204000.0,13811000.0,-53507000.0,,,
