Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Minority Interest,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Net Borrowings,Issuance Of Stock,Repurchase Of Stock
2021-01-08,25.350000381469727,25.584999084472656,24.38500022888184,25.01000022888184,25.01000022888184,2400700,SHC,1.1171531498745122,1.0319871743198423,0.9096361372171454,1.048457502162525,0.0686956477119868,-0.0866147061157238,-0.219685315474711,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-01-11,25.049999237060547,25.700000762939453,24.63999938964844,25.549999237060547,25.549999237060547,2420000,SHC,1.0798434824439564,1.028962884562181,0.8857142793155761,1.0505801982022729,0.0292632842416837,-0.092574475282918,-0.2543546865431929,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-01-12,25.479999542236328,25.88999938964844,25.14999961853028,25.209999084472656,25.209999084472656,1078800,SHC,1.103530373071656,1.034510149576691,0.9071797568338466,1.0463067685815588,0.0572236044900971,-0.0699743188791743,-0.2160562989953022,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-01-13,25.26000022888184,25.52499961853028,24.479999542236328,25.020000457763672,25.020000457763672,1762000,SHC,1.1187050063555417,1.0275778822575872,0.9108713228842344,1.0474268478686666,0.0712781584868751,-0.0666071550183764,-0.2229511100126506,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-01-14,25.51000022888184,26.46999931335449,25.25,25.8700008392334,25.8700008392334,1224100,SHC,1.071511341867274,0.9775802124124228,0.8732121924916527,1.0370807891473377,0.0344305527199362,-0.1244185992136287,-0.254647246814234,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-01-15,25.989999771118164,26.09000015258789,24.36000061035156,25.489999771118164,25.489999771118164,647500,SHC,1.1008238414241258,0.9784229406826542,0.8787759835098524,1.0379703062726533,0.0628535351514725,-0.1280422246425866,-0.2541570123629956,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-01-19,25.51000022888184,25.950000762939453,24.88999938964844,25.14999961853028,25.14999961853028,765200,SHC,1.1129224729886438,1.023061627534925,0.914115312915526,1.0431767404393268,0.0697457325493169,-0.0910260359090242,-0.2152874015838939,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-01-20,25.26000022888184,26.950000762939453,25.26000022888184,26.299999237060547,26.299999237060547,1063100,SHC,1.0376426504633407,0.996577940866969,0.8901140884606564,1.0311275448261352,0.0065151056372054,-0.1155954273885415,-0.238433095730856,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-01-21,26.3799991607666,26.790000915527344,25.809999465942383,26.06999969482422,26.06999969482422,495000,SHC,1.013425407961904,1.004603024190185,0.909090948997775,1.0380301751047352,-0.0246047671428311,-0.11627316000887,-0.2221069353336127,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-01-22,26.040000915527344,27.190000534057617,25.729999542236328,26.799999237060547,26.799999237060547,394400,SHC,0.9944029991492372,0.9507462786417228,0.8705224099948486,1.0546006276654674,-0.0601976285162301,-0.1699507522329645,-0.2588594297802012,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-01-25,26.86000061035156,27.61000061035156,26.59499931335449,27.07999992370605,27.07999992370605,560600,SHC,0.9678729378993908,0.947562773992076,0.8563515730942415,1.0270231116838735,-0.0591501737844827,-0.1779422171021021,-0.2809139844458941,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-01-26,27.190000534057617,27.61000061035156,26.43000030517578,26.440000534057617,26.440000534057617,519300,SHC,0.9890317356403308,0.974281380807846,0.8789712292623633,1.0299643010441049,-0.0409325654037741,-0.1475556528159777,-0.2564050452409898,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-01-27,26.36000061035156,26.479999542236328,24.6200008392334,25.14999961853028,25.14999961853028,943500,SHC,1.0974155387713929,1.0063618230552265,0.9208747593915684,1.0834518832758422,0.0139636554955506,-0.1485787912270753,-0.2543829520123543,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-01-28,25.049999237060547,26.229999542236328,25.049999237060547,25.739999771118164,25.739999771118164,902400,SHC,1.0318570202842157,0.9603729422364572,0.894716429348479,1.0617555757592425,-0.0298985554750266,-0.1759022865796838,-0.2695622654547923,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-01-29,25.709999084472656,26.299999237060547,25.270000457763672,26.09000015258789,26.09000015258789,550400,SHC,1.0107321075127604,0.8980452345015314,0.8708317048860144,1.0699322973380807,-0.0592001898253202,-0.2584589859694589,-0.3117219423174246,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-01,25.76000022888184,26.729999542236328,25.68000030517578,26.520000457763672,26.520000457763672,616900,SHC,0.9619155274717894,0.887631995067936,0.8966817600368466,1.0315574884075709,-0.0696419609357814,-0.2512101105923784,-0.2699938707239997,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-02,26.790000915527344,27.1299991607666,26.38999938964844,26.56999969482422,26.56999969482422,577400,SHC,1.0041400305462929,0.92623262676008,0.924727135002956,1.0393553331681484,-0.0352153026218555,-0.2106525492051134,-0.2344384208046028,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-03,26.64999961853028,27.0,25.600000381469727,26.32999992370605,26.32999992370605,506300,SHC,0.968477025214164,0.9126471992508532,0.9342954976358078,1.0396059646408131,-0.0711289394266491,-0.2097187492161577,-0.2202998077067604,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-04,26.21999931335449,27.479999542236328,25.86000061035156,27.0,27.0,392600,SHC,1.0077777438693576,0.9137037065294054,0.9037036895751954,1.0350444874140108,-0.0272667435446531,-0.1848532305421966,-0.2360552104124297,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-05,27.100000381469727,27.75,27.020000457763672,27.600000381469727,27.600000381469727,304200,SHC,1.0061594229689967,0.8619565429969934,0.8695652053727246,1.0366248108476028,-0.030465387878606,-0.1993366515890956,-0.2576850086011381,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-08,27.75,28.14999961853028,27.31999969482422,28.0,28.0,336700,SHC,1.0112500190734863,0.7714285850524902,0.8225000245230538,1.0368884708904245,-0.0256384518169381,-0.290680163021062,-0.2809645707929289,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-09,27.8700008392334,28.059999465942383,27.299999237060547,27.959999084472656,27.959999084472656,270400,SHC,1.036480704261901,0.8047210563928516,0.8086552700535612,1.0434986931592627,-0.0070179888973616,-0.2761982206504906,-0.2836895385596882,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-10,28.1200008392334,28.40999984741211,27.8700008392334,27.940000534057617,27.940000534057617,456900,SHC,1.0207587656628374,0.7874015597524051,0.8013600201029355,1.0526013459758607,-0.0318425803130233,-0.2907248762620644,-0.2817089793806032,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-11,27.96999931335449,28.459999084472656,27.540000915527344,27.59000015258789,27.59000015258789,449700,SHC,0.978615434964666,0.8332729120685324,0.8300108550880997,1.0387619607072216,-0.0601465257425556,-0.2351487219342706,-0.260632903083568,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-12,27.5,28.0,27.18000030517578,27.81999969482422,27.81999969482422,611700,SHC,0.9971243736670156,0.8278217447619215,0.857656393676762,1.037978242018038,-0.0408538683510223,-0.2271282381920115,-0.2364712648384388,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-16,28.100000381469727,28.6200008392334,27.82999992370605,27.989999771118164,27.989999771118164,487000,SHC,0.915326939933373,0.8428010127005978,0.8978206275906193,1.023482203476065,-0.1081552635426918,-0.221354491676315,-0.2072197491307963,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-17,27.8799991607666,28.0,27.433000564575195,27.71999931335449,27.71999931335449,285100,SHC,0.9296537191957512,0.8589466109572229,0.9173882011217992,1.0274034553097129,-0.0977497361139614,-0.2106095079696232,-0.1975610870086458,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-18,27.59000015258789,28.549999237060547,27.450000762939453,28.059999465942383,28.059999465942383,444900,SHC,0.9201710686474908,0.8506771665553821,0.889522436191336,1.0353108010217529,-0.1151397323742621,-0.2342988676830015,-0.2261540441557542,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-19,28.239999771118164,28.489999771118164,27.82999992370605,27.989999771118164,27.989999771118164,189700,SHC,0.9013933457859554,0.8574490959719372,0.881028940659651,1.0023245570248156,-0.1009312112388601,-0.2096471892329043,-0.2368709863742366,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-22,27.799999237060547,27.89999961853028,27.07999992370605,27.290000915527344,27.290000915527344,349900,SHC,0.9043605524810908,0.8853059375921699,0.9142543028917054,0.9953240943772406,-0.0909635418961497,-0.1921748323932524,-0.2057993739795185,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-23,27.01000022888184,27.3700008392334,26.13999938964844,26.420000076293945,26.420000076293945,405300,SHC,0.940196823650892,0.9106737091772708,0.9258137401150142,1.008586492222307,-0.0683896685714147,-0.1723144692605343,-0.1924008330142539,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-24,26.489999771118164,27.200000762939453,26.174999237060547,26.64999961853028,26.64999961853028,962600,SHC,0.9219512212578124,0.904315224256608,0.9354596871304064,1.0099883968047432,-0.0880371755469308,-0.1613184975464486,-0.1680568289617621,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
2021-02-25,26.6299991607666,26.700000762939453,25.88999938964844,26.209999084472656,26.209999084472656,227600,SHC,0.9168256972920452,0.9271270540202486,0.9721480515934549,1.0266826115313998,-0.1098569142393546,-0.1729649899178843,-0.1692691429651998,643366000.0,1166412000.0,2293080000.0,452302000.0,20545000.0,2761279000.0,2860000.0,9201000.0,-589128000.0,253813000.0,1115936000.0,-127842000.0,21642000.0,102447000.0,140598000.0,8424000.0,-93842000.0,651863000.0,315015000.0,13457000.0,-1307000000.0,673000.0,131019000.0,1824789000.0,36808000.0,52400000.0,15897000.0,,1826000.0,-18774000.0,-10529000.0,-5593000.0,-43680000.0,-5991000.0,1467000.0,21845000.0,36900000.0,-3391000.0,-2591000.0,-16190000.0,23661000.0,-19867000.0,-1116300000.0,1155961000.0,-34000000.0
