Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2019-01-02,164.3300018310547,172.25,163.35000610351562,172.02999877929688,162.60507202148438,3999400,GS,1.1493343115169483,1.18210702852704,1.254270310119114,1.1282955545492954,0.0210387569676528,-0.0270523416022183,-0.0138947345252953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03,170.66000366210938,171.77000427246094,168.2899932861328,169.50999450683594,160.22311401367188,4060200,GS,1.1681317879673332,1.188308482491399,1.2588751533039464,1.156797624498726,0.0113341634686072,-0.0354410779374803,-0.0345151018442866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,172.99000549316406,176.0,171.10000610351562,175.0500030517578,165.45962524414062,3788300,GS,1.1232217789689405,1.164236991497812,1.2417346809102028,1.1153694690580065,0.0078523099109342,-0.0269428707187935,-0.0057765713342656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,175.22999572753906,177.8300018310547,172.27000427246094,176.02000427246094,166.37646484375,3152100,GS,1.0968640036802362,1.1569657237651103,1.2221716071538629,1.0926917705380343,0.0041722331422018,-0.0193326233740038,0.0008431196953959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,177.77999877929688,178.10000610351562,172.89999389648438,175.3699951171875,165.7620849609375,2692700,GS,1.0929463599924296,1.189937408085731,1.2337176887054715,1.081303723883271,0.0116426361091586,0.0210085609003265,0.0235057961941997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,176.10000610351562,177.69000244140625,174.91000366210938,176.47000122070312,166.8018035888672,3321400,GS,1.0842070222054143,1.13740180576851,1.2203123937991072,1.0765719272798775,0.0076350949255368,-0.0198560631526198,0.0261055768811528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,175.66000366210938,178.07000732421875,175.5,176.0,166.35755920410156,2808700,GS,1.1050567814874677,1.1514495557816626,1.2263217239419288,1.0832896482048868,0.0217671332825808,0.0019759224028035,0.0392961828574283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,175.10000610351562,177.0399932861328,172.4199981689453,176.92999267578125,167.2366180419922,3182700,GS,1.1003785668619737,1.1797861846772348,1.2508286710086909,1.0859071025850418,0.0144714642769319,0.0409072563292267,0.0566250158857493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,174.52000427246094,179.5399932861328,174.10000610351562,178.72000122070312,168.92852783203125,3361700,GS,1.0772715858692608,1.156790324183219,1.2529734709915183,1.0927621499400229,-0.0154905640707621,0.0085888358107626,0.0385608417978986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15,178.32000732421875,179.99000549316406,176.39999389648438,179.91000366210938,170.05332946777344,2911800,GS,1.1033295452557133,1.141828048793072,1.2331936993785788,1.0960145102552552,0.007315035000458,0.0041847139352593,0.0361134034388228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,187.0,198.1499938964844,185.6000061035156,197.0800018310547,186.2826690673828,15194200,GS,1.0080678421532507,1.0400059107711108,1.1368090403999076,1.0938351035858227,-0.0857672614325719,-0.1064278216143657,-0.0640367138947446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,195.9499969482422,199.8000030517578,192.8300018310547,199.08999633789065,188.1825714111328,8177000,GS,0.9975388261466456,1.0113507687225534,1.1161118139831616,1.0858226358732557,-0.0882838097266101,-0.1255293311328724,-0.0678487914736374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18,200.3800048828125,203.0,196.9100036621093,202.5399932861328,191.4434814453125,5650900,GS,0.9694878387813596,0.998387351312404,1.1024788705003172,1.066978972170165,-0.0974911333888054,-0.1155054717858437,-0.0659991404012851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22,200.5,201.47000122070312,195.9199981689453,197.67999267578125,186.84979248046875,4648500,GS,0.991501371781768,1.0314655607482588,1.1231036533917913,1.0921354993188457,-0.1006341275370774,-0.1083234604854677,-0.0526004492971365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-23,197.5500030517578,198.08999633789065,194.52999877929688,196.8999938964844,186.11251831054688,3410700,GS,1.0088877082774794,1.0551327490946596,1.0838603041550143,1.093735096733343,-0.0848473884558635,-0.086598084369567,-0.0794115672316899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,196.22000122070312,199.67999267578125,195.759994506836,197.8000030517578,186.9632110595703,2631800,GS,1.0055611683219725,1.0452557823214752,1.0675581566073642,1.0815305230501042,-0.0759693547281317,-0.0890219280485478,-0.0760046681659876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25,199.8300018310547,201.19000244140625,199.4199981689453,200.7400054931641,189.7421264648437,3275000,GS,0.9908340530794678,1.0239952102704155,1.013286513646226,1.071659144914872,-0.0808250918354042,-0.0861588972008706,-0.0836446906301959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,197.9900054931641,200.07000732421875,197.1000061035156,199.72000122070312,188.7780303955078,2369600,GS,0.9888560695138128,1.0305318799908534,1.0403274167121128,1.0717564169540592,-0.0829003474402464,-0.0849865273031202,-0.0745699994775817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29,199.0,201.97000122070312,197.8699951171875,200.5,189.51528930664065,2694100,GS,0.992520575964362,1.039192359079342,1.034922175181887,1.0799450686516954,-0.0874244926873333,-0.0894525296398121,-0.0836227640510729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,200.8999938964844,203.2899932861328,199.6499938964844,202.47999572753903,191.3868103027344,2773300,GS,0.9718067667267865,1.0236253267431656,1.0310780128657837,1.0606854292749508,-0.0888786625481643,-0.0885008073554227,-0.0987607804836716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,200.1000061035156,202.3500061035156,196.9499969482422,198.009994506836,187.1617126464844,5604500,GS,0.9938464009365856,1.0274648352374032,1.053844868223349,1.0491297846528118,-0.0552833837162262,-0.0565645058076889,-0.0553130353308328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,198.0,199.63999938964844,196.5399932861328,196.5399932861328,185.77224731445312,3174200,GS,0.9948430237285798,1.0265671548620632,1.0341190839744816,1.033701269744067,-0.0388582460154872,-0.0513023928239446,-0.0546364613395691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,195.8000030517578,197.759994506836,194.7899932861328,197.72000122070312,186.88758850097656,2400200,GS,0.978901873918434,1.0238938786474212,1.0411590101621793,1.0188657427648729,-0.0399638688464388,-0.0448811488913007,-0.0534373305680708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,198.1199951171875,199.3300018310547,196.8600006103516,198.009994506836,187.1617126464844,2601000,GS,0.9899926870012058,1.0245237378962533,0.9960845698986532,1.0118359015222649,-0.0218432145210588,-0.0437122990439753,-0.0610481975641553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06,197.17999267578125,199.0599975585937,195.8300018310547,196.6199951171875,185.8478546142578,2063100,GS,1.000719145957729,0.9956126267218676,1.006306710537389,1.0285592028780797,-0.0278400569203507,-0.0453312972919469,-0.0531805417954232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07,195.27999877929688,195.8800048828125,191.0500030517578,193.07000732421875,182.4923553466797,2948800,GS,1.022551762698081,1.0207315846502358,1.041734912543409,1.0380111047151712,-0.0154593420170903,-0.0385063788728978,-0.0422337635075862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-08,191.72000122070312,192.6199951171875,188.22000122070312,191.6699981689453,181.1690673828125,2757500,GS,1.0332684078356646,1.0288158202376196,1.0639722781656948,1.0411920338578655,-0.007923626022201,-0.0321468079539459,-0.0276492997773674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-11,192.8800048828125,193.32000732421875,191.07000732421875,191.3300018310547,180.84768676757807,2056500,GS,1.036259177116772,1.0450227361818236,1.054160661368336,1.036831024960284,-0.0005718478435119,-0.0218624937284841,-0.0264914134941345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12,193.0500030517578,195.6499938964844,193.0,194.4900054931641,183.8345489501953,2392900,GS,1.02350067618261,1.019215986744779,1.0406630067395812,1.0266865901713609,-0.0031859139887506,-0.0248695811317094,-0.0357802156518385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-13,195.9199981689453,198.77999877929688,194.6000061035156,194.69000244140625,184.02359008789065,2757300,GS,1.0441607373693735,1.0171891440999583,1.0486079383623943,1.0273780778147723,0.0167826595546012,-0.0151431815657006,-0.0239042714812072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-14,192.2100067138672,194.1300048828125,189.44000244140625,192.52999877929688,181.98190307617188,2865000,GS,1.0488351606851576,1.0383531748061396,1.0277891018940724,1.0248943927666594,0.0239407679184981,-0.0066807460462987,-0.017596671648876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,193.2100067138672,198.88999938964844,193.1000061035156,198.5,187.62486267089844,3065400,GS,0.9828954237262084,0.9889651935076114,1.014406747199517,1.0068242604495434,-0.023928836723335,-0.0397078118311171,-0.0291850234937762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19,196.6600036621093,199.0599975585937,195.6100006103516,198.6699981689453,187.7855682373047,2558200,GS,0.9833681855799862,0.9701778256829704,1.005517719391405,1.018602516828689,-0.0352343312487027,-0.0417789433366267,-0.0294232973642372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-20,198.72999572753903,199.3000030517578,197.509994506836,198.6000061035156,187.71942138671875,2266000,GS,0.9553023886434984,0.9757270544398726,1.0178060667935798,0.9918611625488268,-0.0365587739053283,-0.0377084779434409,-0.0223671638690416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-21,198.97000122070312,199.4499969482422,195.0500030517578,196.3600006103516,185.6021270751953,2785900,GS,0.963899236913087,0.968654482082268,1.0514867242246366,0.9945712384616436,-0.0306720015485567,-0.0391898646646289,-0.0053414046120232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-22,196.6000061035156,197.75,195.1999969482422,196.0,185.26182556152344,2626600,GS,0.9768371130023022,0.9676552440472076,1.0558518394912448,0.9944907779035737,-0.0176536649012712,-0.0238027714694294,0.0074180448645619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-25,198.0,201.5,197.7100067138672,198.6499938964844,187.76663208007807,3032200,GS,0.9604702752612374,0.9512941963877216,1.0165284165404764,0.9897222410498856,-0.0292519657886481,-0.0414557998401498,-0.0213572485018755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-26,198.47000122070312,200.5599975585937,196.5500030517578,198.8999938964844,188.00294494628903,2499800,GS,0.9650682280383812,0.9253535499381907,1.0293337508332348,1.0000281637041897,-0.0349599356658082,-0.0598388354595635,-0.0235096371700955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-27,198.5,199.88999938964844,197.1199951171875,198.1000061035156,188.00296020507807,1804200,GS,0.9691570349782757,0.9289029541686764,1.0564791125887738,1.0030742544286035,-0.0339172194503278,-0.0564534102893047,-0.0072277450008315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,198.0399932861328,198.3999938964844,196.009994506836,196.6999969482422,186.6743011474609,2964300,GS,1.0002033695423214,0.9696788927345824,1.0648208537482815,1.0182043788806252,-0.0180010093383038,-0.0417128823195859,-0.0019998606975641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01,198.75,201.44000244140625,197.42999267578125,198.1999969482422,188.0978240966797,2580500,GS,0.996468291731628,0.9550421065517098,1.0810891121155943,1.0101864486721943,-0.0137181569405663,-0.0562050647021836,0.0224144480685084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04,198.8099975585937,200.8300018310547,194.1499938964844,195.97999572753903,185.99099731445312,2683600,GS,1.024900759743988,0.9728824246831556,1.1121608918652444,1.0217972965916944,0.0031034631522937,-0.0497500254610352,0.0445197275433397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-05,195.8500061035156,196.17999267578125,193.0,196.0,186.009994506836,2338600,GS,1.0317857131431245,0.9727830642448276,1.1180811774820922,1.025853178306934,0.0059325348361904,-0.0598639857134624,0.037555599786776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-06,195.8999938964844,197.5599975585937,194.52999877929688,194.7400054931641,184.8142242431641,2247500,GS,1.0392318022190417,1.0013090339857589,1.1353851577590297,1.0439701731821824,-0.0047383709631407,-0.0469490280870641,0.0423774751523153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-07,193.1300048828125,193.4499969482422,190.0800018310547,192.7700042724609,182.94461059570312,3567800,GS,1.050681940751617,1.0147205153060297,1.1530708894430424,1.051615733678982,-0.0009337929273649,-0.0387259262624606,0.0530843006712953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-08,190.3999938964844,195.7700042724609,189.7100067138672,195.2400054931641,185.28872680664065,3162700,GS,1.0275556897334628,0.978679383042954,1.124607986670929,1.0447938742436944,-0.0172381845102316,-0.0762996072625968,0.020948872579708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-11,197.22999572753903,198.97000122070312,195.72999572753903,195.97000122070312,185.98150634765625,2669000,GS,1.035770814483573,0.9813386143838728,1.1136618795249678,1.0378598344851322,-0.002089020001559,-0.0649672951479501,0.0233738728744399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-12,196.0,197.3999938964844,195.69000244140625,196.6300048828125,186.60787963867188,1977400,GS,1.0315312913803585,0.9791172746238735,1.1159384323229324,1.0369816348467653,-0.0054503434664068,-0.0593913358963918,0.0310010818010539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-13,197.75,198.92999267578125,196.5200042724609,197.25,187.1962738037109,1904500,GS,1.0536882050554712,0.9718129831893216,1.1029502950539591,1.0381516152855237,0.0155365897699475,-0.0612376785853796,0.0259551104429791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-14,197.32000732421875,198.5,196.6999969482422,197.47000122070312,187.4050750732422,1482300,GS,1.0123561089969133,0.991840595731286,1.0940944304566953,1.0368706366121625,-0.0245145276152491,-0.0519446028361391,0.0202760854335504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-15,197.1600036621093,198.8500061035156,196.8500061035156,198.259994506836,188.15478515625,2985200,GS,1.0180572207473382,0.991232765265051,1.088307417975248,1.033509193192778,-0.0154519724454398,-0.0538669551527344,0.0173952796041763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-18,199.17999267578125,203.8500061035156,198.9199981689453,202.47000122070312,192.15020751953125,3354900,GS,1.026818831397988,0.9709193920695358,1.0371715294094477,1.0209918251991643,0.0058270061988237,-0.0774021437467546,-0.0179751886027133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-19,204.8800048828125,206.4499969482422,200.77999877929688,201.1199951171875,190.8690185546875,3284900,GS,1.023816688294121,0.9786353470423044,1.0555923385727417,1.0253191175225085,-0.0015024292283871,-0.0671099637670837,-0.0096081177604714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-20,200.3300018310547,200.3300018310547,193.97000122070312,194.32000732421875,184.4156188964844,5033500,GS,1.0529024739815829,1.0208939999480382,1.083116371840089,1.0305905868421654,0.0223118871394174,-0.0255477221835624,0.0142800853129017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-21,192.8999938964844,195.5500030517578,191.75,194.5800018310547,184.662353515625,4031500,GS,1.0491314185915226,1.0121476294228935,1.085565382739031,1.0288626554622844,0.0202687631292382,-0.0114199444054887,0.0396246890381375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-22,192.6699981689453,193.7100067138672,187.77999877929688,188.9600067138672,179.3288116455078,5703100,GS,1.0612828273967063,1.047300687607302,1.1085439489306652,1.055588179693563,0.0056946477031434,0.0009879228368818,0.031257796555119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-25,189.3300018310547,191.4499969482422,186.5,188.509994506836,178.90174865722656,3751000,GS,1.0683783238610072,1.0621099995266323,1.0868463103559598,1.049775645573302,0.0186026782877051,0.0045185782295453,0.0260542220644477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-26,190.02999877929688,192.4100036621093,188.69000244140625,190.69000244140625,180.9706268310547,2910100,GS,1.0649746279349797,1.077781612299602,1.0508857815677808,1.0495013150566668,0.0154733128783128,0.018114564353457,0.0152329231289092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-27,190.6000061035156,191.6100006103516,188.7400054931641,190.02999877929688,180.34426879882807,2343800,GS,1.0888808077676688,1.0934712813441227,1.0491631216810977,1.0553202646750557,0.0335605430926131,0.0220196367082707,0.0006000719505123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-28,190.7400054931641,191.9100036621093,189.2899932861328,191.17999267578125,181.4356689453125,2343400,GS,1.077100101525848,1.0822698293302726,1.0616744296824172,1.0490338384171682,0.0280662631086796,0.018317674883671,0.0078136150712813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-29,192.67999267578125,193.1100006103516,191.13999938964844,191.9900054931641,182.2043914794922,2632800,GS,1.0663575510384562,1.0780178490030985,1.055089349278579,1.0324632338783333,0.0338943171601229,0.0113578207488567,0.0118488411110386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-01,194.0,198.08999633789065,193.6100006103516,196.7400054931641,186.71226501464844,3562600,GS,1.041933579185012,1.06148740946563,1.0140484416340625,1.0212813420416047,0.0206522371434072,0.0076355866370096,0.0012773057500516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-02,196.2400054931641,197.759994506836,195.3999938964844,197.5,187.4335174560547,2247000,GS,1.0507343790437411,1.0464676480747608,1.007484994475987,1.0336972441913572,0.0170371348523838,-0.0007664600883419,-0.0146445823906851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-03,199.25,201.08999633789065,198.5399932861328,200.8600006103516,190.622314453125,3227900,GS,1.02773060327438,1.0390640909387812,1.0058291196469211,1.0249207136838323,0.0028098895905477,-0.0049604341321032,-0.0172332057788449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-04,200.8000030517578,204.2899932861328,200.5,202.22999572753903,191.9224548339844,2582300,GS,1.0019780041549295,1.0230841886080506,1.0230572364231347,1.0063768150467909,-0.0043988108918613,-0.0212232220113539,-0.0137299121133471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-05,203.3800048828125,205.5,202.0599975585937,202.3800048828125,192.0648193359375,2447100,GS,0.9929339898753968,1.049029407745671,1.0279929706144992,0.9978526240736147,-0.004918634198218,0.0111502198333324,0.0001856634945833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-08,202.7899932861328,203.6300048828125,201.17999267578125,202.5399932861328,192.2165985107422,1891500,GS,0.9955074605621748,1.0610463180157157,1.0303751488337756,0.9970067760311296,-0.0014993154689549,0.0156342360667671,-0.0062614565782135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-09,201.22999572753903,201.58999633789065,198.8600006103516,200.6199951171875,190.3944854736328,2400900,GS,1.0071280003442946,1.0593841345511543,1.0450729954647866,1.0096366937147183,-0.0025086933704236,0.0066376062081363,0.0031237398264787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-10,201.8000030517578,203.1699981689453,200.2700042724609,202.97999572753903,192.6342163085937,1907100,GS,0.960537926485028,1.066565218231632,1.0281413660258056,0.9747325358921805,-0.0141946094071523,0.022802234254307,-0.0119214815713077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-11,204.22999572753903,205.4499969482422,201.57000732421875,202.8300018310547,192.4918670654297,2802100,GS,0.9677069161381948,1.0563593908180382,1.029200769519372,0.9836252853453008,-0.0159183692071058,0.0214306290325234,-0.0066599523972721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12,207.0,209.97000122070312,206.3699951171875,207.83999633789065,197.2465057373047,5096600,GS,0.9449576912118726,1.0367920869805838,1.0176688690511233,0.9813274551009966,-0.036369763889124,0.0044205241747314,-0.0180972643676162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-15,204.1100006103516,205.7400054931641,199.6999969482422,199.9100036621093,189.72067260742188,6617200,GS,0.9961483999641616,1.0728947216455111,1.0598075334012034,0.9921070743335896,0.0040413256305721,0.0436640231823215,0.0255052989748465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-16,199.6199951171875,202.94000244140625,199.2400054931641,201.83999633789065,191.5523376464844,4852600,GS,0.978151003052995,1.0650242711756823,1.0582871459554068,0.984238240605008,-0.006087237552013,0.0349414399573588,0.0216163060888225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-17,201.9600067138672,208.5,201.77999877929688,207.8999938964844,197.303451538086,4195300,GS,0.9487254107137096,1.0602164080696468,1.0261267196675388,0.9851225042245522,-0.0363970935108425,0.0135074430476991,-0.0218864991331269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-18,207.08999633789065,207.8600006103516,205.1499938964844,205.9100036621093,195.4148864746093,2874300,GS,0.9669759055994868,1.0831465692593962,1.0516542499986337,0.9960603425316994,-0.0290844369322126,0.0272565422879575,0.0008156765306144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-22,205.1199951171875,205.58999633789065,204.13999938964844,204.6000061035156,194.17166137695312,1591400,GS,0.955620698212701,1.080016996151112,1.075778017127229,0.9930065863727758,-0.0373858881600748,0.0288159174388138,0.0179718155526644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-23,204.25,205.19000244140625,202.7400054931641,204.13999938964844,193.73507690429688,2120900,GS,0.9403841431209023,1.0930794033247584,1.0776576635895752,0.967174065327414,-0.0267899222065116,0.0470905541013679,0.0309538684966694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-24,203.0,203.5200042724609,199.72999572753903,200.5399932861328,190.318588256836,4606100,GS,0.962401622292621,1.1035852727861502,1.0877790961217035,0.9699825032562136,-0.0075808809635925,0.0629395246120598,0.0416466227183738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-25,199.6999969482422,202.5599975585937,199.1000061035156,201.3999938964844,191.1347503662109,2075300,GS,0.9406156229096329,1.1042596533811075,1.0709383135693034,0.9664471965417172,-0.0258315736320843,0.056698121382956,0.0257584072498822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-26,201.72999572753903,203.1199951171875,200.32000732421875,203.0800018310547,192.7291259765625,1543100,GS,0.9301633892542422,1.088842610098446,1.082038076128188,0.9508996027652468,-0.0207362135110044,0.0593071957034225,0.0323971657628443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29,203.5,208.0,203.2700042724609,206.9199981689453,196.3734130859375,2997000,GS,0.9096002588439918,1.0272264841414542,1.0740725689395914,0.950937124534164,-0.0413368656901723,0.010647150828398,0.022447249026817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,206.94000244140625,207.9900054931641,204.1499938964844,205.9199981689453,195.42437744140625,1833000,GS,0.8902123408684962,1.0213367624107816,1.073250853495482,0.9392273716208748,-0.0490150307523786,0.0151534310742205,0.023016257096567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-01,206.3999938964844,208.4100036621093,204.02999877929688,204.72999572753903,194.29502868652344,1981800,GS,0.8988212735422713,0.989542239537076,1.0784029678358014,0.9512030495001949,-0.0523817759579234,0.0035984027035534,0.019624461763974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-02,204.42999267578125,206.22000122070312,203.1199951171875,204.9900054931641,194.54177856445312,1514700,GS,0.9304640420910956,1.009505321389326,1.101049218439326,0.9730573317075356,-0.0425932896164399,0.0111622477200307,0.0421984548725771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-03,206.009994506836,208.75,205.6699981689453,207.5200042724609,196.94284057617188,1897600,GS,0.9121496452347848,0.995890862880056,1.085774789596157,0.9685577099237416,-0.0564080646889568,0.0066162197493461,0.0349023132982446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-06,202.8000030517578,206.97999572753903,201.7100067138672,206.42999267578125,195.90838623046875,1927800,GS,0.923632601534755,1.0072806777322814,1.0725090917927584,0.9757631777316036,-0.0521305761968484,-0.0049463886627876,0.0183133115714297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
