Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Other Stockholder Equity,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-05-18,74.69999694824219,75.52999877929688,74.30000305175781,74.5999984741211,74.5999984741211,305900,AMED,1.1762734825047036,1.633243952145082,1.6441019307584366,1.0385787395853494,0.1376947429193542,0.559264463861959,0.6466538414883969,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-05-21,75.0199966430664,75.25,73.41999816894531,73.94999694824219,73.94999694824219,262400,AMED,1.1890467063402077,1.6731576533198855,1.6738337239679786,1.025089312179409,0.163957394160799,0.6073180357668184,0.6857168159797096,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-05-22,73.5,74.4000015258789,71.95999908447266,73.20999908447266,73.20999908447266,190800,AMED,1.1869963476657086,1.700450750178646,1.8307608312444807,1.0307376712719063,0.1562586763938021,0.6230425068330074,0.8159318538469034,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-05-23,73.12999725341797,74.05999755859375,71.73999786376953,73.9800033569336,73.9800033569336,157300,AMED,1.1615300947012217,1.6864016825505816,1.835901610722073,1.0150475795387122,0.1464825151625095,0.6051918807417676,0.8245940056802863,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-05-24,74.04000091552734,74.19000244140625,73.48999786376953,74.0,74.0,220900,AMED,1.1740540169380806,1.66013511451515,1.841216216216216,1.0168206501033523,0.1572333668347281,0.5788793497290101,0.8243207841138664,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-05-25,74.04000091552734,75.58999633789062,73.5,74.5999984741211,74.5999984741211,202900,AMED,1.144504008040114,1.6485255478871843,1.879758694313984,1.0047051141844092,0.1397988938557048,0.5623092360187949,0.8511006507311378,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-05-29,74.12999725341797,75.38999938964844,73.97000122070312,75.33000183105469,75.33000183105469,186600,AMED,1.1413779538962985,1.6261781099479484,1.7917164202837166,1.0170681966545738,0.1243097572417246,0.5385171854517847,0.7910645620361638,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-05-30,75.33000183105469,77.6500015258789,75.31999969482422,76.86000061035156,76.86000061035156,240000,AMED,1.111891730494767,1.6264637151120975,1.7626853324444616,1.0058059528088674,0.1060857776858996,0.5501462445764294,0.7741944672425073,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-05-31,76.93000030517578,76.93000030517578,74.80999755859375,76.3499984741211,76.3499984741211,264200,AMED,1.1491813964280444,1.6356254060142013,1.7066143504367342,1.0168871932272077,0.1322942032008367,0.5500746481719792,0.7325315716206382,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-01,76.9800033569336,77.91999816894531,76.2699966430664,76.62999725341797,76.62999725341797,175100,AMED,1.1980947520456646,1.5728827234679408,1.685762720943062,1.0077177169743037,0.1903770350713611,0.5005573588689436,0.7216466757915196,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-04,76.93000030517578,77.30000305175781,76.04000091552734,77.04000091552734,77.04000091552734,139500,AMED,1.1732865824957488,1.6031931550942795,1.6740654165115585,1.0112024797155206,0.1620841027802282,0.540279886565131,0.7167721527007255,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-05,77.72000122070312,82.30000305175781,77.72000122070312,81.30999755859375,81.30999755859375,491300,AMED,1.1099496090251866,1.4998155283470815,1.6328865854015553,1.01633028397258,0.0936193250526065,0.4426503244221726,0.6720785533394923,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-06,81.0199966430664,82.5999984741211,80.22000122070312,80.54000091552734,80.54000091552734,222400,AMED,1.1419170620219372,1.539731819301762,1.609138373855295,1.01575942124869,0.1261576407732472,0.4864432447363054,0.6627078856433913,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-07,80.4800033569336,81.37999725341797,78.27999877929688,78.47000122070312,78.47000122070312,257500,AMED,1.1745889733034396,1.591818551280381,1.5832801826309986,1.0174469663824934,0.1571420069209461,0.5355834776478408,0.6481129644134734,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-08,78.66999816894531,80.6500015258789,78.4000015258789,80.26000213623047,80.26000213623047,216300,AMED,1.1609767982190602,1.5143284036951516,1.4712185234013562,1.0052080736804023,0.1557687245386578,0.4627970143467452,0.5636607662951493,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-11,80.55000305175781,82.44999694824219,80.55000305175781,81.9800033569336,81.9800033569336,247700,AMED,1.1589411837733825,1.463771591683532,1.452183437141674,1.0105777092882633,0.1483634744851192,0.4101428433394385,0.5459585221162423,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-12,81.79000091552734,82.0,80.01000213623047,80.38999938964844,80.38999938964844,175800,AMED,1.169175252859528,1.4969523230695088,1.4203259257628302,1.0061680526397327,0.1630072002197953,0.4461659807330342,0.5317817641732987,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-13,80.16000366210938,82.69000244140625,80.12999725341797,82.11000061035156,82.11000061035156,206000,AMED,1.1398123936451632,1.4552429299179117,1.348800379695014,1.0074181839888556,0.1323942096563075,0.4080272769032502,0.47103781274478,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-14,82.13999938964844,84.05999755859375,81.83000183105469,83.98999786376953,83.98999786376953,218700,AMED,1.1113227611850478,1.4299321529799467,1.2734849601729972,1.0075359550207903,0.1037868061642575,0.3822549214792041,0.4180258490646028,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-15,83.70999908447266,83.80999755859375,82.48999786376953,83.75,83.75,305600,AMED,1.1315820494694495,1.407522355264692,1.2681790935459425,1.0096019294644618,0.1219801200049877,0.3644558172646421,0.4357671722342049,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-18,83.11000061035156,85.22000122070312,82.70999908447266,85.08999633789062,85.08999633789062,174800,AMED,1.1210483428728415,1.4051005136235224,1.333999377382561,1.0102476448598272,0.1108006980130142,0.3554164150867942,0.4622254612128017,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-19,85.12000274658203,86.04000091552734,84.33000183105469,85.95999908447266,85.95999908447266,241000,AMED,1.1121451779004237,1.3791298780175536,1.3237552597424556,1.010631938115176,0.1015132397852476,0.3256924818110369,0.4417946885032965,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-20,85.97000122070312,88.16999816894531,85.97000122070312,87.75,87.75,293200,AMED,1.0973219477552971,1.3847293690738516,1.3081481585815082,1.0076096239040084,0.0897123238512886,0.3410963397094566,0.4292905852798026,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-21,88.18000030517578,88.48999786376953,87.30999755859375,87.93000030517578,87.93000030517578,216500,AMED,1.068918429859678,1.4042989074078878,1.3318548868861788,1.008634820248486,0.060283609611192,0.3531172986308672,0.4389747071649815,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-22,87.80999755859375,88.5999984741211,86.45999908447266,86.9000015258789,86.9000015258789,426900,AMED,1.1019562768098807,1.405063248908685,1.3208285013103858,1.0148038426897,0.0871524341201808,0.3615620317184063,0.431277711276839,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-25,86.9000015258789,86.9000015258789,84.79000091552734,85.93000030517578,85.93000030517578,304700,AMED,1.1219597733005289,1.422320502579371,1.2889561473626474,1.0325715690378434,0.0893882042626854,0.3644023085302177,0.4049840381798012,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-26,85.73999786376953,87.2300033569336,85.66000366210938,86.87999725341797,86.87999725341797,352800,AMED,1.0791897456297612,1.438305743956001,1.3149171440526854,1.0198612964637193,0.0593284491660419,0.3810954472016223,0.4030781622778309,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-27,86.4800033569336,86.88999938964844,83.77999877929688,85.37999725341797,85.37999725341797,543400,AMED,1.0944015629804391,1.4471773428599797,1.4047787104678635,1.0240098685139658,0.0703916944664733,0.3807462837312068,0.4685853517218026,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-28,85.31999969482422,86.2699966430664,84.33999633789062,85.9800033569336,85.9800033569336,331500,AMED,1.0889741055804163,1.3711327609542543,1.4203302858644753,1.0280310192931803,0.0609430862872357,0.3154918785846305,0.4772674608176197,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-06-29,85.01000213623047,86.1500015258789,84.75,85.45999908447266,85.45999908447266,336700,AMED,1.2148373602508895,1.3894219416782505,1.4233559641091709,1.0229810328203164,0.1918563274305731,0.3336681599954942,0.4751776272444383,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-07-02,85.4000015258789,88.05999755859375,85.3499984741211,87.73999786376953,87.73999786376953,295700,AMED,1.2082289117538854,1.3142238473453247,1.3471620677694425,1.028037383723741,0.180191528030144,0.2715865772920491,0.3948470643002227,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-07-03,89.5,92.95999908447266,89.5,91.80999755859376,91.80999755859376,392700,AMED,1.17928329726801,1.2607559424683306,1.312602171232171,1.0316057780571557,0.1476775192108543,0.2252008857582206,0.3585193802292554,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-07-05,91.98999786376952,92.4000015258789,89.80999755859375,90.38999938964844,90.38999938964844,320200,AMED,1.2084301813751614,1.292510262417749,1.3010288667795784,1.0278585751886449,0.1805716061865168,0.2678836925206516,0.360948737051374,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-07-06,90.4499969482422,90.9499969482422,90.01000213623047,90.25,90.25,211100,AMED,1.1994459833795017,1.3170083170122058,1.385152378240781,1.022944787767895,0.1765011956116067,0.3068507935975466,0.4448356393750685,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
2018-07-09,90.11000061035156,92.22000122070312,90.02999877929688,91.97000122070312,91.97000122070312,353000,AMED,1.1983255150774488,1.2756333384544374,1.375448497564268,1.0132572440264689,0.1850682710509799,0.3033653927501989,0.4382282742917507,46061000.0,568780000.0,297056000.0,515321000.0,1105000.0,17900000.0,813482000.0,35000.0,10868000.0,204000.0,3791000.0,319949000.0,-53698000.0,78764000.0,86363000.0,215062000.0,56064000.0,10638000.0,31122000.0,311156000.0,26430000.0,149311000.0,206596000.0,78203000.0,25384000.0,15000.0,-476000.0,-2843000.0,-44027000.0,-5319000.0,-5538000.0,14215000.0,6936000.0,30301000.0,56166000.0,-6939000.0,105731000.0,17123000.0,622000.0,-34672000.0,-216000.0,80872000.0,-10707000.0
