Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2018-06-07,128.32000732421875,128.86000061035156,121.86000061035156,123.37000274658205,123.37000274658205,3135100,WDAY,1.0467698509735686,1.1846477315615804,1.3133662573723652,1.0174469663824934,0.0293228845910751,0.1284126579290401,0.3781990391548401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-08,123.01000213623048,124.9800033569336,122.31999969482422,123.9000015258789,123.9000015258789,2000300,WDAY,1.0623082606637104,1.196206657696535,1.2410007474836084,1.0052080736804023,0.0571001869833081,0.1446752683481285,0.3334429903774015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-11,123.30999755859376,124.27999877929688,121.68000030517578,123.23999786376952,123.23999786376952,2167200,WDAY,1.114167477594225,1.2215189540374785,1.2634697290890111,1.0105777092882633,0.1035897683059616,0.1678902056933848,0.3572448140635794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-12,123.75,127.37000274658205,123.69000244140624,126.58999633789062,126.58999633789062,3293000,WDAY,1.0645390505197438,1.1933802961885451,1.2298760324302616,1.0061680526397327,0.0583709978800111,0.1425939538520706,0.34133187084073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13,127.23999786376952,127.94000244140624,125.2300033569336,126.44000244140624,126.44000244140624,1522500,WDAY,1.050933267297196,1.1446535347435525,1.2026257088144243,1.0074181839888556,0.0435150833083404,0.097437881728891,0.3248631418641903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-14,127.70999908447266,130.75,126.94000244140624,128.1999969482422,128.1999969482422,2564000,WDAY,1.0390015609908214,1.1207487995010543,1.1304991897487595,1.0075359550207903,0.0314656059700311,0.0730715680003117,0.2750400786403651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-15,127.98999786376952,128.64999389648438,125.91000366210938,128.08999633789062,128.08999633789062,2070200,WDAY,1.0398158033361344,1.0981341844296737,1.1117964535375875,1.0096019294644618,0.0302138738716726,0.0550676464296238,0.2793845322258499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-18,126.2300033569336,132.32000732421875,126.2300033569336,131.1300048828125,131.1300048828125,2195400,WDAY,1.0141080666196869,1.0803019780919498,1.17295807085533,1.0102476448598272,0.0038604217598596,0.0306178795552216,0.3011841546855708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-19,129.5,130.2899932861328,127.41000366210938,129.55999755859375,129.55999755859375,1776900,WDAY,1.021380088952288,1.0700062325959587,1.2232942920633096,1.010631938115176,0.0107481508371118,0.016568836389442,0.3413337208241506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,130.10000610351562,131.61000061035156,128.1699981689453,128.17999267578125,128.17999267578125,1703300,WDAY,1.0447808224461586,1.1039164306859528,1.2448120352306866,1.0076096239040084,0.0371711985421501,0.0602834013215578,0.3659544619289809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-21,128.32000732421875,129.88999938964844,124.66999816894533,125.76000213623048,125.76000213623048,1604700,WDAY,1.0409510292493485,1.1433682478024387,1.2697200219733351,1.008634820248486,0.0323162090008624,0.0921866390254182,0.3768398422521378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-22,125.31999969482422,125.73999786376952,122.5,124.01000213623048,124.01000213623048,2462900,WDAY,1.0778969104613263,1.165309184884017,1.288121947757751,1.0148038426897,0.0630930677716263,0.1218079676937382,0.3985711577242042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,122.6999969482422,123.41000366210938,119.04000091552734,120.72000122070312,120.72000122070312,2496000,WDAY,1.1134029349152994,1.2091616943727277,1.2758449529078282,1.0325715690378434,0.0808313658774559,0.1512435003235743,0.391872843724982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26,120.76000213623048,123.5500030517578,120.41999816894533,121.81999969482422,121.81999969482422,2288200,WDAY,1.0716631372418606,1.1983253660584383,1.3409128756585926,1.0198612964637193,0.0518018407781413,0.1411150693040597,0.429073893883738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-27,123.08000183105467,124.52999877929688,117.52999877929688,117.72000122070312,117.72000122070312,2462600,WDAY,1.0524974536280325,1.2391266870929467,1.3888888744867398,1.0240098685139658,0.0284875851140666,0.1726956279641738,0.4526955157406789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28,117.9000015258789,120.69000244140624,117.23999786376952,119.91000366210938,119.91000366210938,2223600,WDAY,1.0342756471973635,1.1917270413831174,1.3922941526937596,1.0280310192931803,0.006244627904183,0.1360861590134936,0.449231327646904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29,120.70999908447266,122.18000030517578,120.54000091552734,121.12000274658205,121.12000274658205,1497000,WDAY,1.043427958946148,1.2026089857913238,1.3720276494996264,1.0229810328203164,0.0204469261258315,0.1468552041085675,0.4238493126348939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-02,120.0,124.37999725341795,119.5999984741211,124.26000213623048,124.26000213623048,1297000,WDAY,1.0524705981890965,1.1247383880905804,1.3516819879797437,1.028037383723741,0.0244332144653551,0.0821011180373048,0.399366984510524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03,124.11000061035156,124.86000061035156,123.0,123.73999786376952,123.73999786376952,935700,WDAY,1.0438015669299343,1.1311621435035248,1.353321558145094,1.0316057780571557,0.0121957888727786,0.0956070867934149,0.3992387671421784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05,124.12000274658205,126.56999969482422,123.2300033569336,126.38999938964844,126.38999938964844,2573600,WDAY,1.0408260438881842,1.0477094612581408,1.2922699787941585,1.0278585751886449,0.0129674686995395,0.0230828913610434,0.3521898490659541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-06,126.20999908447266,129.5500030517578,125.98999786376952,128.75,128.75,1929200,WDAY,1.0310679611650486,1.0226795974287015,1.2774369026850727,1.022944787767895,0.0081231733971536,0.0125220740140423,0.3371201638193601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-09,128.97999572753906,129.94000244140625,125.69000244140624,129.10000610351562,129.10000610351562,2956200,WDAY,1.0457783743137978,0.9628194978712156,1.2807125369561707,1.0132572440264689,0.0325211302873289,-0.0094484478330229,0.3434923136836534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-10,129.14999389648438,130.57000732421875,128.75999450683594,129.13999938964844,129.13999938964844,1815600,WDAY,1.0572247129051853,0.9660058896515658,1.289917938813366,1.014019569285541,0.0432051436196443,0.0133362787657127,0.3442554772374673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-11,128.25,132.0,127.0,131.6199951171875,131.6199951171875,1514600,WDAY,1.0421668686951129,0.9748518638399378,1.3074001535848998,1.0161209399346474,0.0260459287604655,0.0060385942353372,0.3419966700785909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12,132.00999450683594,137.42999267578125,131.52999877929688,137.30999755859375,137.30999755859375,2666100,WDAY,0.998397777112994,0.9249144436537172,1.243682232239418,1.0037965838177765,-0.0053988067047822,-0.0378434289220669,0.2980189188743367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-13,137.0,137.16000366210938,133.3800048828125,134.75999450683594,134.75999450683594,2090000,WDAY,1.0195903791723182,0.995770316943722,1.2738202037653068,1.0115806406556596,0.0080097385166586,0.0111314403780446,0.3287705449110051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16,135.25,135.61000061035156,132.44000244140625,132.8800048828125,132.8800048828125,1302300,WDAY,1.0475616483533643,1.0328867772170949,1.288380423369372,1.0069134712233376,0.0406481771300266,0.0473780003551115,0.3347203135954087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-17,130.72999572753906,133.67999267578125,129.32000732421875,133.1999969482422,133.1999969482422,1275500,WDAY,1.0514264734268526,0.9792041716522164,1.3181682121155016,1.0107632127673372,0.0406632606595154,0.0125809033160746,0.3581350686143471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-18,133.02000427246094,133.83999633789062,131.77999877929688,133.19000244140625,133.19000244140625,1503200,WDAY,1.0710262878720185,0.9587806487534284,1.2951422542085111,1.0123701639629037,0.0586561239091147,0.0012384020838378,0.341127970062563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-19,132.52999877929688,135.5,131.86000061035156,132.97999572753906,132.97999572753906,814100,WDAY,1.0775304398393708,0.9754850758642276,1.2534968250633365,1.0156203938264288,0.061910046012942,0.0231199026408465,0.3003645550210299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-20,133.02999877929688,133.58999633789062,132.1199951171875,132.3300018310547,132.3300018310547,1041000,WDAY,1.0958209967530248,0.9731731050960756,1.3044660525099283,1.0254269547025363,0.0703940420504882,0.0237033126223222,0.3371825197548932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-23,132.17999267578125,134.02999877929688,130.72000122070312,133.9199981689453,133.9199981689453,1400200,WDAY,1.091248516933872,0.9118130397246946,1.3555107621065652,1.0245017604647777,0.0667467564690944,-0.0087896447013873,0.380098008020119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-24,134.80999755859375,134.8300018310547,129.60000610351562,130.91000366210938,130.91000366210938,1535000,WDAY,1.112825518298774,0.9612710474189208,1.4212817382453942,1.028705132789729,0.0841203855090451,0.0210244238687151,0.4359235549115203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-25,131.32000732421875,134.13999938964844,131.32000732421875,133.6699981689453,133.6699981689453,1205300,WDAY,1.1296476551840102,0.9025959690175918,1.3973217725583111,1.0275315155090796,0.1021161396749306,-0.0167512093776929,0.41206489776899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-26,132.8000030517578,135.77999877929688,131.5500030517578,134.41000366210938,134.41000366210938,1420100,WDAY,1.1284873784922034,0.9132504773125278,1.4083028653282768,1.0295081833374728,0.0989791951547305,0.000346948810259,0.4223493431277586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-27,134.35000610351562,134.52000427246094,128.25,130.5500030517578,130.5500030517578,1901300,WDAY,1.1662963688056829,0.9806204617376084,1.4437379649299151,1.0411669837331483,0.1251293850725345,0.0385695685928136,0.448820917564065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-30,130.47000122070312,130.47000122070312,122.3000030517578,123.9000015258789,123.9000015258789,2061000,WDAY,1.2411622024651627,1.073607769445242,1.5061339653928454,1.0547896538977315,0.186372548567431,0.1137346116913187,0.5077460549209207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31,124.62999725341795,126.16000366210938,122.3000030517578,124.0199966430664,124.0199966430664,1335200,WDAY,1.2402032069172195,1.1118368256894922,1.5272537396306944,1.039332918396705,0.2008702885205144,0.1439955473923849,0.5346016244217228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-01,123.61000061035156,127.26000213623048,122.91999816894533,126.37999725341795,126.37999725341795,1446700,WDAY,1.2228200399169835,1.051115676727853,1.5057762872883045,1.0441469543239128,0.1786730855930707,0.083434615541062,0.5074145591743798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-02,125.33000183105467,131.16000366210938,125.01000213623048,130.77999877929688,130.77999877929688,1200300,WDAY,1.1981190082883764,0.996482707911212,1.449151292563423,1.036080044554326,0.1620389637340504,0.0334009882653908,0.4463500403859475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-03,130.8000030517578,130.99000549316406,127.68000030517578,129.16000366210938,129.16000366210938,819600,WDAY,1.1010374936648146,1.0450603275039785,1.4536233716063194,1.0300075892155895,0.071029904449225,0.0792665199327871,0.4500864688892985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06,129.08999633789062,132.1300048828125,128.52999877929688,131.5500030517578,131.5500030517578,803700,WDAY,1.0985936976040975,1.096465238669842,1.4332192239627126,1.0208245578915285,0.0777691397125692,0.1187220984869529,0.4357888752558889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-07,131.5399932861328,133.5500030517578,131.02999877929688,132.75,132.75,1663500,WDAY,1.091751357256356,1.0997363878957744,1.4372127554510947,1.0153550048561928,0.0763963524001631,0.1276622388222764,0.4333504183092849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-08,132.75999450683594,135.2899932861328,131.72999572753906,135.00999450683594,135.00999450683594,1321200,WDAY,1.064069398616526,1.0364417329762663,1.4275980544788862,1.0213436192153664,0.0427257794011595,0.073145896660186,0.4202154166542293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-09,135.0,138.1300048828125,134.08999633789062,136.52999877929688,136.52999877929688,1258800,WDAY,1.070460669473369,0.9748773697616016,1.381747568909309,1.02116669517792,0.0492939742954487,0.0303908563167912,0.3741279032118332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-10,135.92999267578125,138.5399932861328,135.05999755859375,137.1699981689453,137.1699981689453,1054900,WDAY,1.0804841342297349,0.9846176231062366,1.3812787325938618,1.0270259004091946,0.0534582338205402,0.0345663715931123,0.3706176558747232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-13,137.0,139.3800048828125,136.89999389648438,137.08999633789062,137.08999633789062,1410200,WDAY,1.0981107105371242,0.9657159743687064,1.4202348978721842,1.0361343742708915,0.0619763362662326,0.0173167060728073,0.3955815171449874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-14,137.47999572753906,138.77999877929688,135.52000427246094,137.39999389648438,137.39999389648438,1078500,WDAY,1.099490640720357,0.991120805859553,1.4281659712108614,1.0304608447362038,0.0690297959841532,0.0400340132199246,0.4118026588543881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-15,136.5500030517578,142.5,135.85000610351562,139.1999969482422,139.1999969482422,4244000,WDAY,1.0397270035957906,0.9642959674593162,1.4017241335841242,1.0307359015638238,0.0089911020319668,0.0033956059167167,0.380777522325038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-16,139.72999572753906,141.8300018310547,139.16000366210938,140.0500030517578,140.0500030517578,1949600,WDAY,1.0259192398780734,0.8858978721262297,1.4098535711939346,1.0271667832483622,-0.0012475433702887,-0.0482736919235941,0.3948971149451394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-17,139.4499969482422,142.77000427246094,138.63999938964844,142.64999389648438,142.64999389648438,1538700,WDAY,0.9860498400314054,0.8889590114571958,1.3875219147882436,1.0197024215319763,-0.0336525815005711,-0.0256550606976501,0.3807597665741948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-20,142.6999969482422,144.22000122070312,141.66000366210938,143.2899932861328,143.2899932861328,2192300,WDAY,0.988624539741805,0.928885563123246,1.3199805167968617,1.0223927591148063,-0.0337682193730013,0.0090563921747994,0.3101156335969912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-21,144.0,147.8000030517578,143.85000610351562,145.00999450683594,145.00999450683594,1758300,WDAY,0.956003104160364,0.9327632551593512,1.2359148197350942,1.0153576837490752,-0.0593545795887111,0.018810987008343,0.2386195562258029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22,144.38999938964844,146.97000122070312,144.38999938964844,146.13999938964844,146.13999938964844,1026200,WDAY,0.9682496276924364,0.9595593014452414,1.2451074823718384,1.0093416701778264,-0.04109204248539,0.0313000656170381,0.2498846409434449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-23,146.13999938964844,147.72999572753906,145.1999969482422,145.67999267578125,145.67999267578125,1154300,WDAY,0.9870263626807372,0.95243003140998,1.2522652515626431,1.0113582232611953,-0.0243318605804581,0.0252467090320367,0.2654009605781849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24,147.64999389648438,151.72000122070312,147.5,151.0,151.0,1875100,WDAY,0.9570198311710988,0.9657616015301634,1.2036423841059605,0.9990272938710923,-0.0420074626999935,0.0239471519153688,0.2293055821505308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,151.5500030517578,152.8000030517578,149.69000244140625,151.67999267578125,151.67999267578125,1292100,WDAY,0.9623550123233238,0.9579378300890298,1.197323374075751,0.9932191999359588,-0.0308641876126349,0.0229022888161811,0.2304221837662199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28,152.0,153.22000122070312,150.91000366210938,152.25999450683594,152.25999450683594,2610400,WDAY,0.9587547681212156,1.0771049909149772,1.218310828138587,0.9940396115641872,-0.0352848434429716,0.1368617926706554,0.238287458768703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29,152.97999572753906,154.5800018310547,152.27999877929688,153.77999877929688,153.77999877929688,1754500,WDAY,0.9485628578170188,1.091169231263828,1.2182338264078063,0.9863033577406792,-0.0377404999236603,0.1443626838595327,0.2395573886854742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,154.0,155.80999755859375,152.8800048828125,153.80999755859375,153.80999755859375,1595100,WDAY,0.9290683061226028,1.0728821721071593,1.2103244692607962,0.9878902855184554,-0.0588219793958525,0.1526283769335447,0.2210901623493003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31,152.88999938964844,155.35000610351562,152.5,154.5399932861328,154.5399932861328,1471900,WDAY,0.9425392130852368,1.0879384766862104,1.210301549190738,0.9879708571431072,-0.0454316440578703,0.1696626294458458,0.2234493006042052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04,154.4199981689453,157.1199951171875,152.39999389648438,156.69000244140625,156.69000244140625,3368900,WDAY,0.8919522134738543,1.0238687228036365,1.1914608432737654,0.979027713770822,-0.0870755002969677,0.1251976123746923,0.2012723966442898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-05,153.0,155.47000122070312,141.02000427246094,142.2100067138672,142.2100067138672,6446300,WDAY,0.984248608484556,1.1228463901071637,1.318542898912271,0.9747074081630952,0.0095412003214607,0.2241070492400891,0.3211242978077309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06,143.3000030517578,146.24000549316406,143.02999877929688,144.52000427246094,144.52000427246094,2438000,WDAY,0.9162745243163452,1.1274563909797457,1.3252836501319831,0.9766839873062472,-0.060409462989902,0.2272680793207185,0.3268873376095227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07,144.0,147.42999267578125,142.13999938964844,144.92999267578125,144.92999267578125,2405100,WDAY,0.908507588650063,1.142068672029405,1.3296765090230374,0.9729456327900377,-0.0644380441399746,0.2335580190190255,0.335482266498484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-10,145.19000244140625,145.25999450683594,141.41000366210938,143.66000366210938,143.66000366210938,1817500,WDAY,0.865237365189781,1.1461087964590604,1.375330619479629,0.9403069119583948,-0.0750695467686138,0.2480891688992185,0.3716192286179971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-11,143.8000030517578,147.8000030517578,143.25999450683594,146.14999389648438,146.14999389648438,1737000,WDAY,0.8535751297284239,1.10865552888124,1.3074239467050095,0.921033808447608,-0.0674586787191842,0.2232086856036398,0.3281024530751889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-12,147.0,148.4199981689453,144.14999389648438,148.2100067138672,148.2100067138672,1551200,WDAY,0.8657310015936225,1.0374467818740707,1.2866877289629015,0.9287627078344606,-0.063031706240838,0.1735739492352364,0.3078498841475228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-13,148.9600067138672,152.17999267578125,148.77999877929688,150.5399932861328,150.5399932861328,1648000,WDAY,0.8436296377309509,1.0343431224811317,1.2796599440754308,0.9265966228653494,-0.0829669851343984,0.1735366342077233,0.2963505217106174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-14,151.7899932861328,153.0800018310547,150.47000122070312,151.07000732421875,151.07000732421875,827100,WDAY,0.88826369190156,1.0305818156695543,1.2555767755322849,0.9450727450922518,-0.0568090531906918,0.1847487033597348,0.279368032356071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,151.47000122070312,151.47000122070312,144.5399932861328,144.72999572753906,144.72999572753906,1828000,WDAY,0.9483175848244996,1.0506460446862291,1.314171233075295,0.9498029031390748,-0.0014853183145753,0.21294958146552,0.3234873977383841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-18,145.0,147.36000061035156,143.30999755859375,143.67999267578125,143.67999267578125,1743600,WDAY,0.9077811756999524,1.0086998890849102,1.3422189304998653,0.9312963299920388,-0.0235151542920862,0.1920254084837274,0.3508326036635434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19,143.1999969482422,143.77000427246094,138.39999389648438,140.66000366210938,140.66000366210938,2006600,WDAY,0.907862886560138,1.012441347607269,1.3703255721720309,0.9281535809731144,-0.0202906944129762,0.2138101490068268,0.3641629239352786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-20,140.83999633789062,142.3800048828125,139.52000427246094,141.66000366210938,141.66000366210938,1244000,WDAY,0.915713665588448,1.0857686967555416,1.3679231524058495,0.9173105895814624,-0.0015969239930142,0.2553542968320048,0.3691419760758753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-21,141.75999450683594,142.7899932861328,138.47999572753906,138.6300048828125,138.6300048828125,1819100,WDAY,0.9289475167237996,1.1432590341978257,1.3958017253448884,0.911986622194144,0.0169608945296555,0.3062248494838773,0.3916267034455065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,137.64999389648438,141.63999938964844,135.8300018310547,141.5,141.5,1463000,WDAY,0.8629682021932973,1.127632491580168,1.310742058096842,0.8905498993775471,-0.0275816971842498,0.285526977918881,0.2995799952419391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25,142.0,144.82000732421875,141.25,143.7899932861328,143.7899932861328,1557000,WDAY,0.875165186825464,1.110508381191926,1.2955699421685607,0.9049442418293064,-0.0297790550038424,0.2599144374036023,0.2771589965802017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-26,143.77999877929688,145.7100067138672,142.7899932861328,144.50999450683594,144.50999450683594,1429800,WDAY,0.8348903613041909,1.1053907104370395,1.294789341380125,0.8967353845070432,-0.0618450232028522,0.2510975435304048,0.2695046925254059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-27,145.25,147.3000030517578,145.02000427246094,145.97000122070312,145.97000122070312,1054000,WDAY,0.8409262106835566,1.0551483385931224,1.3071179109142623,0.8940192753436789,-0.0530930646601223,0.2164623875659549,0.2902954454451159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28,145.92999267578125,147.19000244140625,144.49000549316406,145.97999572753906,145.97999572753906,1122600,WDAY,0.876969502803664,1.118988977149968,1.3364845308507574,0.9113153745879689,-0.0343458717843047,0.2539315100789777,0.3135833983187819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,147.19000244140625,148.38999938964844,145.52000427246094,145.8699951171875,145.8699951171875,1614600,WDAY,0.9119079229803,1.1208610781720332,1.342770971918053,0.9236523660614412,-0.011744443081141,0.2410172174184927,0.3136138269884332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02,145.5,145.64999389648438,141.80999755859375,142.89999389648438,142.89999389648438,1481800,WDAY,0.964940554787811,1.1682995386912294,1.3698391067938025,0.9440697883215468,0.0208707664662641,0.2731123816041375,0.3289306878040792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-03,144.6300048828125,147.47999572753906,143.3800048828125,145.66000366210938,145.66000366210938,1513500,WDAY,0.9119867705485056,1.1408759336658574,1.3243855472474573,0.9398574419912976,-0.027870671442792,0.2406136199508042,0.2873376841416601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
