Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities,Net Borrowings
2018-06-22,41.60699844360352,41.792999267578125,41.19400024414063,41.20899963378906,41.20899963378906,3368000,CSGP,1.0620981325765837,1.0184668784410404,0.8122497614483501,1.0148038426897,0.0472942898868837,-0.0250343387492382,-0.0773010285851966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,41.08599853515625,41.994998931884766,39.83399963378906,39.94900131225586,39.94900131225586,3509000,CSGP,1.0813787414927498,1.045608113753583,0.8192445259158104,1.0325715690378434,0.0488071724549064,-0.0123100802955702,-0.0647275832670357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26,40.07400131225586,40.8849983215332,39.880001068115234,40.75899887084961,40.75899887084961,2862000,CSGP,1.0348635018938714,1.0325081773263838,0.8307613287639452,1.0198612964637193,0.0150022054301521,-0.0247021194279948,-0.0810776530109094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-27,40.90900039672852,41.382999420166016,40.83000183105469,41.16899871826172,41.16899871826172,4525000,CSGP,1.00697132727081,1.0064612369333945,0.8303821294738073,1.0240098685139658,-0.0170385412431557,-0.0599698221953783,-0.1058112292722536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28,40.94599914550781,41.7400016784668,40.7869987487793,41.53400039672852,41.53400039672852,5660000,CSGP,1.0012278780579045,0.9751047241572722,0.8304762291386327,1.0280310192931803,-0.026803141235276,-0.0805361582123515,-0.1125865959082228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29,41.553001403808594,42.24700164794922,41.22299957275391,41.26300048828125,41.26300048828125,2782000,CSGP,1.0144439489211643,0.9909603980752988,0.8563603741126805,1.0229810328203164,-0.008537083899152,-0.0647933836074574,-0.091817962752052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-02,41.04199981689453,41.63199996948242,40.66899871826172,41.56800079345703,41.56800079345703,4032000,CSGP,1.025957432281508,0.9625433223435648,0.8651366703735647,1.028037383723741,-0.0020799514422333,-0.0800939477097107,-0.087178333095655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03,41.13399887084961,41.83700180053711,40.81999969482422,40.85300064086914,40.85300064086914,1859000,CSGP,1.0354685696234762,0.9666854321669184,0.8794212805628417,1.0316057780571557,0.0038627915663205,-0.0688696245431915,-0.0746615104400737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05,41.02799987792969,41.41400146484375,39.70600128173828,41.35499954223633,41.35499954223633,2673000,CSGP,1.0208197332986502,0.9312296460693306,0.8668117644508584,1.0278585751886449,-0.0070388418899944,-0.0933969238277667,-0.073268365277346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-06,41.34199905395508,42.30699920654297,41.34199905395508,42.2400016784668,42.2400016784668,1609000,CSGP,0.9943181423075288,0.908546339403464,0.8577888321310204,1.022944787767895,-0.0286266454603661,-0.1016111840111951,-0.0825279067346921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-09,42.257999420166016,42.928001403808594,41.917999267578125,42.88600158691406,42.88600158691406,1816000,CSGP,0.982978050414559,0.870307324794873,0.8564100005087923,1.0132572440264689,-0.0302791936119098,-0.1019606209093654,-0.0808102227637249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-10,42.89899826049805,42.992000579833984,41.91699981689453,41.95000076293945,41.95000076293945,2075000,CSGP,1.0079856752891554,0.8939213186648906,0.8859356433757352,1.014019569285541,-0.0060338939963855,-0.0587482922209624,-0.0597268182001634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-11,41.749000549316406,42.1870002746582,41.749000549316406,42.04100036621094,42.04100036621094,2441000,CSGP,1.0195047617250153,0.9236222138582368,0.904117361395674,1.0161209399346474,0.0033838217903678,-0.0451910557463637,-0.0612861221106348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12,42.28499984741211,42.65800094604492,42.12300109863281,42.619998931884766,42.619998931884766,1188000,CSGP,1.0057249997023965,0.8929844922975247,0.8843970374963628,1.0037965838177765,0.0019284158846202,-0.0697733802782594,-0.0612662758687185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-13,42.619998931884766,42.79199981689453,42.275001525878906,42.448001861572266,42.448001861572266,938000,CSGP,1.0152657081934655,0.9359451175372988,0.8751648282914501,1.0115806406556596,0.0036850675378059,-0.0486937590283784,-0.0698848305628515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16,42.39899826049805,42.91400146484375,42.30799865722656,42.78099822998047,42.78099822998047,1629000,CSGP,1.0023375398647962,0.9184451378546636,0.8768379091096019,1.0069134712233376,-0.0045759313585413,-0.0670636390073197,-0.0768222006643614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-17,42.63800048828125,42.7599983215332,42.16299819946289,42.63199996948242,42.63199996948242,1519000,CSGP,1.0078344819391103,0.911357681288271,0.9007553247338004,1.0107632127673372,-0.0029287308282268,-0.0552655870478707,-0.0592778187673541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-18,42.60599899291992,43.45199966430664,42.354000091552734,42.46799850463867,42.46799850463867,1366000,CSGP,1.0135631589409642,0.9030093334690292,0.9005133601090335,1.0123701639629037,0.0011929949780604,-0.0545329132005613,-0.0535009240369146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-19,42.34199905395508,42.57500076293945,42.26900100708008,42.33399963378906,42.33399963378906,1604000,CSGP,1.021117801644391,0.9101667350898446,0.8974819249272186,1.0156203938264288,0.0054974078179621,-0.0421984381335365,-0.055650345115088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-20,42.51300048828125,42.70000076293945,42.45899963378906,42.5,42.5,1135000,CSGP,1.0115058450137868,0.9004941154928771,0.9035529641544118,1.0254269547025363,-0.0139211096887497,-0.0489756769808762,-0.0637305686006233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-23,42.44300079345703,43.10200119018555,42.27799987792969,43.07500076293945,43.07500076293945,1655000,CSGP,1.0001625065434343,0.8341265158163147,0.9071155106252268,1.0245017604647777,-0.0243392539213431,-0.0864761686097672,-0.0682972434612193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-24,43.23400115966797,43.23400115966797,41.79600143432617,42.40900039672852,42.40900039672852,2450000,CSGP,1.024523117871167,0.8450092716149159,0.928010531367202,1.028705132789729,-0.004182014918562,-0.0952373519352897,-0.0573476519666718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-25,42.869998931884766,44.69599914550781,42.01499938964844,43.76800155639648,43.76800155639648,4942000,CSGP,0.9926658072383896,0.8117345689670276,0.91043680670246,1.0275315155090796,-0.03486570827069,-0.1076126094282571,-0.0748200680868611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-26,43.6619987487793,43.98699951171875,42.56700134277344,43.20000076293945,43.20000076293945,1618000,CSGP,1.0157407475270033,0.8077777613926329,0.9275231374189036,1.0295081833374728,-0.0137674358104695,-0.1051257671096358,-0.0584303847816145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-27,43.20299911499024,43.61800003051758,41.84000015258789,42.18000030517578,42.18000030517578,2172000,CSGP,1.0393314458208989,0.8246325437265776,0.9389757872538468,1.0411669837331483,-0.0018355379122494,-0.1174183494182171,-0.0559412601120032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-30,42.26499938964844,42.595001220703125,40.97499847412109,41.45600128173828,41.45600128173828,2133000,CSGP,1.066504242672747,0.8718158330175583,0.9604157997806658,1.0547896538977315,0.0117145887750151,-0.0880573247363649,-0.0379721106912588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31,41.678001403808594,42.178001403808594,41.17699813842773,41.584999084472656,41.584999084472656,2581000,CSGP,1.0605987859382835,0.8749068226804649,0.9703499357597076,1.039332918396705,0.0212658675415784,-0.0929344556166422,-0.022302179449264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-01,41.5890007019043,43.04499816894531,41.45800018310547,41.85900115966797,41.85900115966797,2708000,CSGP,1.056308043152127,0.8667908918238679,0.9489476342389004,1.0441469543239128,0.0121610888282142,-0.1008901693629231,-0.0494140938750242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-02,41.61899948120117,42.73199844360352,41.60499954223633,42.64699935913086,42.64699935913086,1226000,CSGP,1.047482860607058,0.8442798100656952,0.9502896109048088,1.036080044554326,0.0114028160527321,-0.1188019095801259,-0.0525116412726666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-03,42.696998596191406,42.858001708984375,41.77199935913086,42.30199813842773,42.30199813842773,1005000,CSGP,1.04607350475214,0.8458702441967264,0.9620112875437984,1.0300075892155895,0.0160659155365503,-0.1199235633744649,-0.0415256151732225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06,42.29999923706055,42.73600006103516,41.869998931884766,42.21599960327149,42.21599960327149,1371000,CSGP,1.0356500161611382,0.8715179117550345,0.9659370916511386,1.0208245578915285,0.0148254582696099,-0.1062252284278545,-0.031493257055685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-07,42.17900085449219,42.303001403808594,41.63800048828125,42.0,42.0,2458000,CSGP,1.033500035603841,0.8753809247698102,0.9786428724016462,1.0153550048561928,0.0181450307476482,-0.0966932243036877,-0.0252194647401636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-08,42.005001068115234,42.45800018310547,39.821998596191406,42.15599822998047,42.15599822998047,1557000,CSGP,1.034206314719596,0.8658554175743571,0.9720562283287704,1.0213436192153664,0.0128626955042294,-0.0974404187417231,-0.0353264094958865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-09,42.23799896240234,43.01399993896485,42.0,42.28499984741211,42.28499984741211,1152000,CSGP,1.0496393291004342,0.8443655834105189,0.9686649930774318,1.02116669517792,0.028472633922514,-0.1001209300342913,-0.038954672620044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-10,42.071998596191406,43.11000061035156,41.92699813842773,42.86100006103516,42.86100006103516,1318000,CSGP,1.0147220204358336,0.8298919680868768,0.9434684134237896,1.0270259004091946,-0.012303879973361,-0.1201592834262473,-0.067192663295349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-13,42.87799835205078,43.571998596191406,42.8129997253418,42.86399841308594,42.86399841308594,1467000,CSGP,1.0229796716782924,0.8075074711610514,0.960759628853722,1.0361343742708915,-0.013154702592599,-0.1408917971348476,-0.0638937518734746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-14,42.869998931884766,43.430999755859375,42.70500183105469,43.09600067138672,43.09600067138672,894000,CSGP,1.0093744041748522,0.8262715937655511,0.9542880733707828,1.0304608447362038,-0.0210864405613515,-0.1248151988740772,-0.0620752389856904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-15,42.93399810791016,43.57500076293945,42.80400085449219,42.88100051879883,42.88100051879883,943000,CSGP,0.9876168457299648,0.8460390123758595,0.9480422421605486,1.0307359015638238,-0.043119055833859,-0.1148613491667399,-0.0729043690985375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-16,43.26900100708008,43.26900100708008,42.80899810791016,42.96599960327149,42.96599960327149,769000,CSGP,0.989154224094067,0.8148070379860073,1.057417471413076,1.0271667832483622,-0.0380125591542952,-0.1193645260638165,0.0424610151642808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-17,42.97700119018555,43.16699981689453,42.84000015258789,43.04399871826172,43.04399871826172,684000,CSGP,0.9645711886304222,0.8391878710986069,1.062935594146827,1.0197024215319763,-0.0551312329015543,-0.0754262010562389,0.0561734459327782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-20,43.02799987792969,43.31399917602539,42.62200164794922,43.22800064086914,43.22800064086914,932000,CSGP,0.971939455139318,0.8304802672723636,1.1031738460801268,1.0223927591148063,-0.0504533039754883,-0.0893489036760829,0.0933089628802563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-21,43.25400161743164,43.43999862670898,42.72200012207031,42.98899841308594,42.98899841308594,1800000,CSGP,0.9761799925958188,0.8299333020270633,1.084044823337866,1.0153576837490752,-0.0391776911532564,-0.0840189661239448,0.0867495598285745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22,42.90399932861328,43.13800048828125,42.7130012512207,43.08200073242188,43.08200073242188,1040000,CSGP,0.9691285964336892,0.8657211886852194,1.0767837751494462,1.0093416701778264,-0.0402130737441371,-0.0625380471429838,0.0815609337210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-23,43.07600021362305,43.55799865722656,42.90700149536133,43.44900131225586,43.44900131225586,1688000,CSGP,0.9631061568170732,0.827936166224535,1.055490327171585,1.0113582232611953,-0.048252066444122,-0.0992471561534081,0.0686260361871268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24,43.58100128173828,43.9379997253418,43.375,43.446998596191406,43.446998596191406,930000,CSGP,0.9660046165854652,0.8632357189203617,1.0517182249764474,0.9990272938710923,-0.0330226772856271,-0.0785787306944328,0.0773814230210178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,43.62099838256836,44.19300079345703,43.51300048828125,43.880001068115234,43.880001068115234,751000,CSGP,0.951937075926818,0.8441886592043609,1.0482680031668594,0.9932191999359588,-0.0412821240091407,-0.0908468820684876,0.0813668128573283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28,43.98899841308594,44.45500183105469,43.68899917602539,43.8390007019043,43.8390007019043,743000,CSGP,0.95996712881188,0.8426058665707866,1.0617942834101004,0.9940396115641872,-0.0340724827523073,-0.0976373316735351,0.0817709140402164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29,43.92399978637695,44.46699905395508,43.92399978637695,44.2130012512207,44.2130012512207,713000,CSGP,0.9371678058645028,0.861443483199086,1.0529029204309546,0.9863033577406792,-0.0491355518761763,-0.0853630642052091,0.0742264827086225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,44.167999267578125,44.29600143432617,43.823001861572266,44.10499954223633,44.10499954223633,1102000,CSGP,0.918263244991442,0.8294297950822971,1.0625779880937851,0.9878902855184554,-0.0696270405270134,-0.0908240000913175,0.0733436811822892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31,44.09799957275391,44.42100143432617,44.071998596191406,44.21599960327149,44.21599960327149,1699000,CSGP,0.9247783552681016,0.8491043752290037,1.0531708377192948,0.9879708571431072,-0.0631925018750055,-0.0691714720113607,0.0663185891327619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04,44.18600082397461,44.834999084472656,43.91299819946289,44.672000885009766,44.672000885009766,1330000,CSGP,0.8956617298138585,0.8212079299452448,1.0501655907516136,0.979027713770822,-0.0833659839569636,-0.0774631804836993,0.059977144122138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-05,44.70000076293945,44.71099853515625,43.34999847412109,44.2509994506836,44.2509994506836,1772000,CSGP,0.8924544319919061,0.8204786255055329,1.0578970036035789,0.9747074081630952,-0.0822529761711891,-0.0782607153615416,0.0604784024990388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06,44.22800064086914,44.33200073242188,43.67900085449219,43.72100067138672,43.72100067138672,1858000,CSGP,0.8808353193095521,0.8283661969717302,1.0680679279775116,0.9766839873062472,-0.0958486679966951,-0.0718221146872969,0.0696716154550511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07,43.459999084472656,43.887001037597656,43.20100021362305,43.40700149536133,43.40700149536133,1195000,CSGP,0.8841200170315457,0.855345844518158,1.0710714626257318,0.9729456327900377,-0.0888256157584919,-0.0531648084922216,0.0768772201011784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-10,43.59400177001953,43.79899978637695,43.18199920654297,43.59799957275391,43.59799957275391,1288000,CSGP,0.8560943547414749,0.8372631476161334,1.0864947920868346,0.9403069119583948,-0.08421255721692,-0.0607564799437084,0.0827834012252026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-11,43.55099868774414,44.48199844360352,43.3390007019043,44.38399887084961,44.38399887084961,2481000,CSGP,0.8448990842199471,0.805425423758094,1.0478550965066693,0.921033808447608,-0.0761347242276609,-0.0800214195195062,0.0685336028768487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-12,44.35300064086914,44.35300064086914,43.2509994506836,43.492000579833984,43.492000579833984,1558000,CSGP,0.8928079029102898,0.7932493226351303,1.0715533769481669,0.9287627078344606,-0.0359548049241708,-0.070623510003704,0.0927155321327881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-13,43.698001861572266,43.91999816894531,43.45100021362305,43.8489990234375,43.8489990234375,739000,CSGP,0.8679559158823089,0.7681133094476505,1.058040138665019,0.9265966228653494,-0.0586407069830404,-0.0926931788257577,0.0747307163002054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-14,43.935001373291016,43.935001373291016,43.47999954223633,43.5,43.5,2311000,CSGP,0.9133103469322468,0.773724172307157,1.0567816372575431,0.9450727450922518,-0.031762398160005,-0.0721089400026625,0.0805728940813292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,43.5,43.5,42.25199890136719,42.34999847412109,42.34999847412109,1750000,CSGP,0.9277922368971224,0.7746163279137308,1.0907674594691783,0.9498029031390748,-0.0220106662419524,-0.0630801353069783,0.1000836241322673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-18,42.130001068115234,42.84600067138672,42.130001068115234,42.5,42.5,1823000,CSGP,0.9141882503733916,0.7538588579963236,1.0974587833180147,0.9312963299920388,-0.0171080796186471,-0.0628156226048591,0.1060724564816928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19,42.584999084472656,42.584999084472656,41.45199966430664,41.51900100708008,41.51900100708008,2052000,CSGP,0.9236493675967298,0.7718634867815078,1.1548447866892528,0.9281535809731144,-0.0045042133763845,-0.0267677118189342,0.1486821384525005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-20,41.73600006103516,42.31800079345703,41.33700180053711,42.01499938964844,42.01499938964844,1785000,CSGP,0.9170772055151726,0.8020945198738331,1.13945022598552,0.9173105895814624,-0.0002333840662896,-0.0283198800497036,0.1406690496555457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-21,42.02999877929688,42.54899978637695,41.83200073242188,41.96500015258789,41.96500015258789,2688000,CSGP,0.9119742587701904,0.8057666877892328,1.1528177809161146,0.911986622194144,-1.2363423953609676e-05,-0.0312674969247156,0.1486427590167327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,41.78300094604492,42.055999755859375,41.48199844360352,41.75199890136719,41.75199890136719,2169000,CSGP,0.86055760803345,0.8076020946847502,1.1440889733026005,0.8905498993775471,-0.029992291344097,-0.0345034189765368,0.1329269104476975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25,41.62200164794922,42.483001708984375,41.57099914550781,41.84600067138672,41.84600067138672,2622000,CSGP,0.8563780997035647,0.806146360905033,1.1565740580534816,0.9049442418293064,-0.0485661421257417,-0.0444475828832907,0.1381631124651225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-26,41.755001068115234,42.49399948120117,41.53900146484375,41.970001220703125,41.970001220703125,2304000,CSGP,0.8465093839550402,0.7975220192645387,1.1436740196310111,0.8967353845070432,-0.0502260005520029,-0.056771147642096,0.1183893707762919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-27,42.0099983215332,42.30099868774414,41.64500045776367,41.77099990844727,41.77099990844727,1097000,CSGP,0.8354121276706692,0.7835101077925266,1.1380143976032182,0.8940192753436789,-0.0586071476730096,-0.0551758432346408,0.1211919321340717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28,41.78300094604492,42.2509994506836,41.46699905395508,42.08399963378906,42.08399963378906,1594000,CSGP,0.826513669060053,0.8046050840150734,1.137415668576372,0.9113153745879689,-0.0848017055279157,-0.0604523830559168,0.1145145360443966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,42.31700134277344,42.5009994506836,41.428001403808594,41.435001373291016,41.435001373291016,1540000,CSGP,0.8722576829528655,0.8250512776864752,1.162254117290498,0.9236523660614412,-0.0513946831085755,-0.0547925830670652,0.1330969723608783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02,41.275001525878906,41.667999267578125,40.44100189208984,40.5,40.5,3868000,CSGP,0.8983456646954572,0.8516790130991995,1.203407381787712,0.9440697883215468,-0.0457241236260896,-0.0435081439878923,0.1624989627979887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-03,40.742000579833984,41.007999420166016,40.0989990234375,40.88999938964844,40.88999938964844,3421000,CSGP,0.8873319023631532,0.8641721463097352,1.1958669354462534,0.9398574419912976,-0.0525255396281445,-0.036090167405318,0.1588190723404563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04,40.83000183105469,40.92100143432617,39.69499969482422,40.01100158691406,40.01100158691406,2143000,CSGP,0.8999025040796503,0.8988028385747481,1.2097172904333486,0.951596492949428,-0.0516939888697776,-0.0167441249883916,0.1612088696330547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-05,40.0,40.52000045776367,39.323001861572266,39.492000579833984,39.492000579833984,3104000,CSGP,0.906056947483002,0.9097284921233728,1.2169553496317975,0.963805777686949,-0.0577488302039469,-0.013735927921732,0.1689610806684311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08,39.369998931884766,39.369998931884766,38.3759994506836,38.51100158691406,38.51100158691406,4305000,CSGP,0.9553633585421044,0.930824923916054,1.2508633611175275,0.9817406222856884,-0.026377263743584,0.0114864288166036,0.1989116027546382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-09,38.32400131225586,39.03400039672852,37.78400039672852,38.37699890136719,38.37699890136719,2968000,CSGP,0.9580217289742852,0.944133276343648,1.2692498235639096,0.985404470737889,-0.0273827417636037,0.0117900371561576,0.2132822773399265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-10,38.21799850463867,38.21799850463867,37.2239990234375,37.32400131225586,37.32400131225586,4430000,CSGP,0.9779497955032488,0.98403170478962,1.326438690374533,1.004670879558299,-0.0267210840550502,0.0191037684178897,0.224027748853949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-11,37.22499847412109,38.13399887084961,37.08000183105469,37.5,37.5,5429000,CSGP,0.9521066284179688,0.9910666910807292,1.2649866739908855,1.005569825537468,-0.0534631971194993,-0.0022157415877943,0.1402515825099815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-12,38.05400085449219,39.36399841308594,38.05400085449219,38.83000183105469,38.83000183105469,3948000,CSGP,0.916044244591736,0.9788822181083268,1.2518670697428405,0.9966747140918392,-0.0806304695001032,-0.0188632586130139,0.1437532516749018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-15,38.9109992980957,39.3489990234375,38.05899810791016,38.05899810791016,38.05899810791016,3728000,CSGP,0.9094563883227498,0.990383422248389,1.2825613429691551,0.9891317727722226,-0.0796753844494728,0.0071027338176148,0.1659502281813403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-16,38.35200119018555,39.845001220703125,38.09999847412109,39.729000091552734,39.729000091552734,2095000,CSGP,0.8962974421105361,0.9350599857759004,1.2315940545299398,0.9777864585235492,-0.0814890164130131,-0.0253412949733445,0.1400564783690698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-17,39.72299957275391,39.9900016784668,38.9900016784668,39.29199981689453,39.29199981689453,2042000,CSGP,0.9233177109253232,0.954698188242088,1.262979747308829,0.9825023252332036,-0.0591846143078803,-0.0138131842734399,0.1672285677559872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18,39.14799880981445,39.45399856567383,38.48099899291992,38.85300064086914,38.85300064086914,2460000,CSGP,0.901062937054698,0.9883664155444616,1.27660663670716,0.9779319429497442,-0.0768690058950462,-0.0064501025505383,0.1743211368317523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-19,39.11199951171875,39.26399993896485,38.20800018310547,38.3489990234375,38.3489990234375,1405000,CSGP,0.9419281485254094,0.9972359384698636,1.3078567904378413,0.968237340120051,-0.0263091915946416,-0.0019900508523562,0.1947670278186783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-22,38.507999420166016,38.75600051879883,38.1619987487793,38.53099822998047,38.53099822998047,1888000,CSGP,0.9317174009248892,0.9860632017480028,1.294697876477501,0.9826563959246816,-0.0509389949997922,-0.0179278807017865,0.1636935542330628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
