Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Dividends Paid
2017-11-22,65.20999908447266,65.76000213623047,64.88999938964844,65.4800033569336,57.62691116333008,1213500,BG,1.0258094684629826,1.1675091379242208,1.089470930786376,1.0328322263084138,-0.0070227578454311,0.1330054916058412,-0.0201531079096344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,65.76000213623047,65.94000244140625,65.0999984741211,65.25,57.42448425292969,248400,BG,1.0246742215954792,1.159134589706941,1.087568565522772,1.032019884081241,-0.0073456624857615,0.1164235677122322,-0.0294565059664642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,65.48999786376953,65.58000183105469,64.73999786376953,65.16000366210938,57.34528732299805,966100,BG,1.030540175588947,1.2042801560302814,1.0739941792315335,1.0369551897736955,-0.0064150141847487,0.1472489192399131,-0.043073316254266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,65.25,65.83999633789062,65.11000061035156,65.44999694824219,57.60049819946289,1907600,BG,1.0249047906818878,1.185416326564401,1.0703188986481451,1.020376345675996,0.0045284450058917,0.1320031468110167,-0.0410803513829896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,65.72000122070312,67.30999755859375,65.72000122070312,66.41999816894531,58.45416259765625,1273000,BG,1.023637626825573,1.1729517350187373,1.0626168800047613,1.026253639124301,-0.0026160122987279,0.1188983803635275,-0.0496673834374559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,66.5999984741211,68.25,66.5999984741211,66.91000366210938,58.88542175292969,1938000,BG,1.0379612942345589,1.1580458213865097,1.0548345929053682,1.0246409570196735,0.0133203372148853,0.1086206389126613,-0.0559671090285669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,66.8499984741211,67.72000122070312,66.23999786376953,67.13999938964844,59.08781814575195,890800,BG,1.0495978667378718,1.1233574294150035,1.0708307431406674,1.029880242563007,0.0197176241748648,0.0551171537236618,-0.0383331875277233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,67.25,68.04000091552734,66.69000244140625,67.48999786376953,59.39583969116211,844900,BG,1.0363020200750623,1.1319932103908583,1.0586751167915405,1.036157586789428,0.0001444332856344,0.0613819124372996,-0.0587356056635695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,67.69000244140625,67.73999786376953,66.04000091552734,66.05999755859375,58.13734436035156,1449700,BG,1.0434456386714326,1.1555835047422778,1.0743866481859086,1.0465343935592823,-0.0030887548878497,0.0841738497170714,-0.0506385608689552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,66.06999969482422,69.01000213623047,66.06999969482422,68.33000183105469,60.13511276245117,2182500,BG,1.0190253664998337,1.0931912903903749,1.0535157854966162,1.048372731047773,-0.0293473645479394,0.0240519458040515,-0.0744665695844297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,69.5,70.5999984741211,68.55000305175781,69.20999908447266,60.90956497192383,2628400,BG,1.0026004759668912,1.0720225123233262,1.0515343540962443,1.0387885930282448,-0.0361881170613536,0.0150036994145521,-0.0630766486867624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,69.12000274658203,70.45999908447266,68.98999786376953,69.79000091552734,61.42000198364258,2153400,BG,1.009313649529203,1.0586440434795976,1.0197220214913651,1.0447156071702373,-0.0354019576410342,0.001662006188313,-0.0941038462129038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,70.05999755859375,70.4800033569336,69.38999938964844,69.66999816894531,61.31438827514648,1307000,BG,1.0010048404178908,1.0492032108854,1.0328171759710063,1.0484619827112251,-0.0474571422933343,0.0045796910507489,-0.0716340154699128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,69.87000274658203,70.66999816894531,68.62000274658203,68.68000030517578,60.443138122558594,1620300,BG,1.02184015380182,1.0839577335311017,1.054634875302355,1.0415757419863072,-0.0197355881844871,0.0351705266825086,-0.05286159662708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,68.56999969482422,69.0,66.11000061035156,66.22000122070312,58.27815628051758,2731000,BG,1.0638779745254208,1.10948743522157,1.089684484838226,1.0495576207370112,0.0143203537884095,0.0606116430661807,-0.0008097266998743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,66.7699966430664,67.3499984741211,66.11000061035156,66.12000274658203,58.19015884399414,1521400,BG,1.0532364821992315,1.0964047215583432,1.08627754413358,1.0539026313731312,-0.0006661491738997,0.065678228823468,-0.0141746201780852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,66.33000183105469,67.97000122070312,66.12999725341797,67.69000244140625,59.571876525878906,1802400,BG,1.145811489324371,1.077960555595044,1.0483648930836216,1.0520989179928428,0.0937125713315281,0.0772373579822727,-0.0254696684879778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,67.70999908447266,68.97000122070312,66.94999694824219,67.02999877929688,58.99101638793945,1051100,BG,1.2249738281615512,1.0986317313066405,1.051586570505274,1.049480051520865,0.1754937766406861,0.0827382428996557,-0.0198058054081264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,67.05000305175781,67.18000030517578,66.37000274658203,66.91000366210938,58.88542175292969,1099200,BG,1.2041544499192172,1.0918802627027182,1.055137123407828,1.0585213557872055,0.1456330941320114,0.0872732944103342,-0.0224375900593261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,67.08000183105469,67.63999938964844,66.31999969482422,67.25,59.18462371826172,1241300,BG,1.1900371346397856,1.0930932560673634,1.0440804171784868,1.0561912314345747,0.1338459032052108,0.090965875823906,-0.0363756387519793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,67.56999969482422,68.19000244140625,66.9000015258789,66.98999786376953,58.95581817626953,981700,BG,1.1942078745957434,1.1105526695263397,1.0280256493177509,1.054691754118366,0.1395161204773773,0.0965562811179381,-0.050364792359157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,66.9000015258789,67.43000030517578,66.55000305175781,66.73999786376953,58.73579788208008,486800,BG,1.2256518490947437,1.0942095650018246,1.0531208943526686,1.0628648969920689,0.162786952102675,0.1030716647965493,-0.0350219200062558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,66.55000305175781,67.2699966430664,66.55000305175781,67.16999816894531,59.11423110961914,574500,BG,1.2038112493055664,1.1102731265843555,1.052108674501455,1.054562443450246,0.1492488058553203,0.1088617625926635,-0.0448475631215501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,67.31999969482422,67.36000061035156,66.75,66.86000061035156,58.84138870239258,477000,BG,1.1957823824919125,1.1382952660296324,1.0521400536547458,1.0427572783556516,0.1530251041362609,0.1263475436204628,-0.0521408194369297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,67.05999755859375,67.22000122070312,66.66000366210938,67.1500015258789,59.096622467041016,582200,BG,1.1828739351238475,1.125887363173803,1.0587564731721406,1.039387058829826,0.1434868762940215,0.110143397215771,-0.0431569254059143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,67.30000305175781,67.91999816894531,67.08000183105469,67.08000183105469,59.03502655029297,811300,BG,1.1875368562204511,1.1338117787149615,1.0532182822620113,1.0452598484191695,0.1422770078012816,0.1337670400743089,-0.0485627110427582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,67.2300033569336,68.02999877929688,66.44999694824219,67.98999786376953,59.835880279541016,944500,BG,1.156052452383607,1.10857354224574,1.0255666704089486,1.0173995405954512,0.1386529117881558,0.1150649235170868,-0.0750291395473785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,68.37999725341797,70.20999908447266,68.05999755859375,69.44999694824219,61.12078857421875,2124600,BG,1.1647227689551558,1.073533707208786,0.9984655278644062,0.9765980219270426,0.1881247470281132,0.0695849148849305,-0.0969829330211079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,69.77999877929688,71.20999908447266,69.75,70.47000122070312,62.01844787597656,2026900,BG,1.1714204979233307,1.063563353484526,0.9723728921148074,0.9849127815791188,0.1865077163442118,0.0652064171655337,-0.1172219676683901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,70.5,70.98999786376953,69.55000305175781,69.94000244140625,61.55202865600586,795500,BG,1.162996486937649,1.0796791793496263,0.995379937212958,0.9789917900086822,0.1840046969289668,0.0800523602679711,-0.0945094336754405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,69.75,69.7699966430664,68.23999786376953,68.93000030517578,60.66315841674805,1041200,BG,1.1600170866398662,1.0968129945493417,1.0051163079375718,0.942840182406444,0.2171769042334222,0.1050885100750248,-0.0822336977154827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,69.22000122070312,69.95999908447266,68.87000274658203,69.62999725341797,61.279205322265625,988100,BG,1.159701060310349,1.0846306045277956,0.9886119725278474,0.9530778204901076,0.2066232398202413,0.0834063574803805,-0.1006858458230307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,69.38999938964844,69.52999877929688,67.81999969482422,69.38999938964844,61.06795883178711,924300,BG,1.1480041445225782,1.0846124635891,0.9929074368094298,0.966664672858564,0.1813394716640142,0.0713378855928916,-0.0928776026502192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,69.68000030517578,70.76000213623047,69.36000061035156,70.44000244140625,61.99204635620117,1044800,BG,1.1287622432879327,1.0693016971488802,0.9727870117260994,0.9609362737659176,0.1678259695220151,0.0644279273007295,-0.1022945944806216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,70.41999816894531,70.7300033569336,69.16999816894531,69.73999786376953,61.3759994506836,968600,BG,1.076283255693984,1.0921536295748429,0.9845841503851924,0.9729510699723092,0.1033321857216748,0.0974284055704879,-0.0786808812601871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,69.5199966430664,70.9800033569336,69.41000366210938,70.18000030517578,61.76322555541992,1172400,BG,1.1066683985080716,1.0570625066897317,0.9825959820908824,0.9917823196316324,0.114886078876439,0.0607494996207373,-0.0996123080279088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,70.37000274658203,70.88999938964844,69.66000366210938,70.44999694824219,62.00084686279297,1046600,BG,1.129705564767445,1.0488691730526083,0.984436801481559,0.9854883712686996,0.1442171934987455,0.0609493756923522,-0.0913915738068236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,69.94999694824219,70.26000213623047,69.44000244140625,69.63999938964844,61.28799819946289,954100,BG,1.0990674195229126,1.050666548157598,0.989051853381626,0.981540936006692,0.1175264835162206,0.0708601449034725,-0.07646604994711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,69.41000366210938,77.83000183105469,68.6500015258789,77.55999755859375,68.25814056396484,4701700,BG,0.9742532775379076,0.9411725914191452,0.8901443443420842,0.9694690060853024,0.004784271452605,-0.0305394412570226,-0.1556710190066517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,79.58999633789062,82.44000244140625,78.4000015258789,82.11000061035156,72.262451171875,8434300,BG,0.9262709384195928,0.8819119378553788,0.8526593334335629,0.962138874344328,-0.035867935924735,-0.0913246621063609,-0.1967848871550698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,81.66999816894531,81.8499984741211,79.81999969482422,80.56999969482422,70.90714263916016,3885900,BG,0.9568383315538586,0.90776012027621,0.8296131318242713,0.9712482450100663,-0.0144099134562079,-0.0611710645623857,-0.2126415733125027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
