Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-11-02,81.25,82.04000091552734,81.25,81.6500015258789,75.65406799316406,2629500,WM,1.0257294932599714,0.9740246446950576,1.01724049604029,1.0310647944789963,-0.0053353012190249,-0.0440216974249418,-0.087261515245292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,81.87000274658203,82.62999725341797,81.69999694824219,81.69999694824219,75.70038604736328,2001000,WM,1.0273164190082422,0.98548557925807,1.0096907934036006,1.0262436118253355,0.0010728071829064,-0.0401508263096824,-0.0981195252857656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,81.62999725341797,81.70999908447266,81.23999786376953,81.23999786376953,75.274169921875,1313300,WM,1.0382061790719472,0.9968809089818144,1.0136660661059993,1.0311845275729687,0.0070216514989784,-0.03923002022063,-0.0920622182301074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,81.27999877929688,81.70999908447266,81.20999908447266,81.62999725341797,75.63552856445312,2088600,WM,1.0413731502869763,0.9948271583767916,1.0088231437303934,1.0414917955670933,-0.0001186452801169,-0.0510826516508744,-0.1030032153646767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,81.54000091552734,82.20999908447266,81.52999877929688,81.83999633789062,75.83011627197266,1301600,WM,1.0485267181831948,1.0145049830444186,1.0168546679538253,1.0390384642435906,0.0094882539396041,-0.04649978005332,-0.0977986374475263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,81.55000305175781,81.76000213623047,81.01000213623047,81.4000015258789,75.42242431640625,1213100,WM,1.0451797978669943,1.0375237412004814,1.0155226179695902,1.0401272810196784,0.0050525168473158,-0.0380511115336108,-0.0971563748567332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,81.20999908447266,81.52999877929688,81.06999969482422,81.31999969482422,75.34829711914062,1815600,WM,1.0548603834811725,1.05251217794317,1.0294471920560968,1.0393664161720684,0.0154939673091041,-0.0233810706972477,-0.0838907682988312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,81.31999969482422,82.19000244140625,81.2699966430664,82.13999938964844,76.10807800292969,1902800,WM,1.0360088246987311,1.0385785851491405,1.0204005999415775,1.0305050740272153,0.0055037506715158,-0.0280886296171802,-0.0912319608890293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,81.70999908447266,82.5,81.52999877929688,82.37999725341797,76.33045196533203,1438800,WM,1.047754449495916,1.0260354420409834,1.017795984621359,1.043144349882203,0.0046100996137128,-0.0389053404018389,-0.0958562362168919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,82.19999694824219,82.25,78.33000183105469,81.7300033569336,75.72819519042969,1129900,WM,1.0591619092216422,1.0392378644601177,1.0220569611900083,1.0570826794517585,0.0020792297698837,-0.0287118538134794,-0.0885711382406395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,81.8499984741211,82.25,81.52999877929688,81.69999694824219,75.70038604736328,2141200,WM,1.053768312091239,1.0517997972425674,1.0372772129893355,1.0412088647392546,0.0125594473519843,-0.0186794150950506,-0.0749374977738126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,81.61000061035156,81.72000122070312,80.54000091552734,80.6500015258789,74.72749328613281,2157800,WM,1.0692325692656484,1.0792029797394136,1.0364955186906528,1.0392013474275237,0.0300312218381246,0.0038819320604481,-0.0634438532270229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,80.87999725341797,81.30999755859375,80.69000244140625,80.91999816894531,74.97766876220703,1963800,WM,1.0656648967644071,1.0800737890605243,1.0445275199433262,1.0381241126825425,0.0275407840818646,0.0223642284316656,-0.0626404318458055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,81.0199966430664,81.16999816894531,80.6500015258789,80.87000274658203,74.93133544921875,1371700,WM,1.067815484554137,1.0729113975604292,1.045673631050563,1.03199537924298,0.0358201053111568,0.0303098577569824,-0.0598958341688415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,80.87000274658203,80.87999725341797,80.23999786376953,80.26000213623047,74.36614990234375,2363700,WM,1.0755549217631102,1.068917097212362,1.0513540132056811,1.0328322263084138,0.0427226954546964,0.0344134508939824,-0.0582700254903292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,80.33000183105469,80.5,79.76000213623047,80.37999725341797,74.47732543945312,540700,WM,1.076825578484171,1.0694473981068424,1.0534310357049637,1.032019884081241,0.0448056944029302,0.0267363761121337,-0.0635940357842725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,80.5,81.05000305175781,80.36000061035156,80.8499984741211,74.91281127929688,996500,WM,1.0728035480700016,1.065344009535825,1.0473700301823856,1.0369551897736955,0.0358483582963058,0.0083127727454568,-0.0696974653034139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,81.04000091552734,81.6500015258789,80.86000061035156,81.61000061035156,75.61701202392578,877500,WM,1.0629362141472645,1.057024057353682,1.0409785907420772,1.020376345675996,0.0425598684712684,0.0036108776002976,-0.0704206592890575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,81.48999786376953,82.97000122070312,81.33999633789062,82.62000274658203,76.55284118652344,1930900,WM,1.0475088833552224,1.0377758115610487,1.0278838788455256,1.026253639124301,0.0212552442309215,-0.016277543094161,-0.0844003845966916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,82.44000244140625,82.87999725341797,81.98999786376953,82.25,76.60405731201172,3620200,WM,1.062006063951855,1.042033048268702,1.0313764640864278,1.0246409570196735,0.0373651069321814,-0.0073921342051463,-0.0794252378475073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,82.38999938964844,82.6500015258789,80.81999969482422,81.80999755859375,76.19425964355469,2383800,WM,1.0768853584092977,1.0718495786594764,1.0272835486847114,1.029880242563007,0.0470051158462907,0.0036093029681347,-0.0818803819836793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,82.37999725341797,83.93000030517578,82.29000091552734,83.1500015258789,77.44227600097656,2263400,WM,1.0582081853194822,1.0480463353875478,1.0162001648389432,1.036157586789428,0.0220505985300543,-0.0225649625660109,-0.1012105576161668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,83.4000015258789,83.9000015258789,83.06999969482422,83.31999969482422,77.6006088256836,2469500,WM,1.056769033789006,1.045787511034761,1.0233495984325256,1.0465343935592823,0.0102346402297237,-0.0256221439904453,-0.1016756106223382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,83.43000030517578,83.69000244140625,83.12000274658203,83.5,77.76824951171875,1431100,WM,1.0501796288520628,1.0405226404950731,1.0083082513508952,1.048372731047773,0.0018068978042897,-0.0286167040912501,-0.1196741037301507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,83.80999755859375,83.94999694824219,83.29000091552734,83.91000366210938,78.15010833740234,1171200,WM,1.0400426972151822,1.0335211603380203,0.9962719012864129,1.0387885930282448,0.0012541041869373,-0.0234976525707537,-0.1183391014965938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,84.0,84.56999969482422,83.68000030517578,84.56999969482422,78.76480865478516,1668400,WM,1.0426861616986125,1.0271196018621327,0.9794104163161438,1.0447156071702373,-0.0020294454716247,-0.0298624354291519,-0.1344154513881251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,85.87000274658203,85.87000274658203,84.98999786376953,85.37000274658203,79.50990295410156,2861500,WM,1.0339693184930183,1.0105454846230717,0.9625339753636752,1.0484619827112251,-0.0144926642182068,-0.0340780352115792,-0.1419172160772439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,85.12999725341797,85.48999786376953,84.52999877929688,84.63999938964844,78.82999420166016,2223700,WM,1.04158799427626,1.0248447481491485,0.9781226152091406,1.0415757419863072,1.2252289952829898e-05,-0.0239424586994445,-0.1293738567202943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,84.58000183105469,85.51000213623047,84.1500015258789,85.33999633789062,79.48193359375,2069900,WM,1.0373801480842124,1.0123149139323868,0.9679670173978216,1.0495576207370112,-0.0121774726527987,-0.0365608782230024,-0.1225271941402788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,85.51000213623047,85.56999969482422,84.66000366210938,84.66000366210938,78.84864044189453,1509000,WM,1.0389793793794182,1.0004927986853025,0.974427879884844,1.0539026313731312,-0.014923251993713,-0.0302336940495726,-0.1260242844268211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,86.05000305175781,86.81999969482422,85.44000244140625,85.87000274658203,79.97557067871094,4166500,WM,1.0255036032235645,0.9707042880182488,0.9419755178077718,1.0520989179928428,-0.0265953147692783,-0.0300189095945224,-0.1318590437638276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,86.1500015258789,86.5199966430664,85.81999969482422,86.12000274658203,80.20841979980469,2561700,WM,1.0294935507945435,0.982247064085323,0.9482810838081864,1.049480051520865,-0.0199865007263215,-0.0336464243216617,-0.1231112921052141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,86.44000244140625,86.5,85.44999694824219,85.6500015258789,79.77066802978516,1891900,WM,1.034442453930157,0.9777763346522628,0.960213667165884,1.0585213557872055,-0.0240789018570486,-0.0268306336401211,-0.11736104630127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,85.75,86.44000244140625,85.70999908447266,85.79000091552734,79.90106964111328,1299900,WM,1.0315887079979524,0.9748913207775616,0.96477529919669,1.0561912314345747,-0.0246025234366222,-0.0272360594658958,-0.115680756733776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,86.04000091552734,86.16000366210938,85.56999969482422,85.79000091552734,79.90106964111328,1726400,WM,1.0322879484011571,0.985908248162644,0.9615930535435964,1.054691754118366,-0.0224038057172089,-0.0280881402457575,-0.1167973881333115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,85.95999908447266,86.25,85.72000122070312,85.91000366210938,80.0128402709961,791400,WM,1.0442319448124773,0.9782107993340226,0.9684882196737564,1.0628648969920689,-0.0186329521795913,-0.0129271008712527,-0.119654594685168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,85.91999816894531,86.33999633789062,85.66000366210938,85.87999725341797,79.98487854003906,529100,WM,1.0272472385432043,0.9942415797053314,0.9688267912578844,1.054562443450246,-0.0273152049070417,-0.0071697842863605,-0.1281294463651207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,85.9800033569336,86.1500015258789,85.72000122070312,86.11000061035156,80.19908905029297,678000,WM,1.0213679697826883,0.998124879005656,0.9681178060389912,1.0427572783556516,-0.0213893085729632,-0.0138228434035134,-0.1361630670526843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,86.19999694824219,86.30999755859375,85.69999694824219,86.29000091552734,80.36672973632812,745800,WM,1.024800196092057,1.0023350485692382,0.9773470764853954,1.039387058829826,-0.0145868627377689,-0.0134089173887936,-0.1245663220926595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,86.56999969482422,86.88999938964844,86.30000305175781,86.30000305175781,80.37606048583984,1133900,WM,1.0179605205518227,0.981130418827588,0.9807484557976984,1.0452598484191695,-0.0272993278673467,-0.0189143198130645,-0.1210325375070711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,86.1500015258789,86.48999786376953,85.55000305175781,86.0999984741211,80.18978118896484,1885600,WM,1.0049941797046515,0.9761691848304124,0.9893680067855082,1.0173995405954512,-0.0124053608907996,-0.0173394338982406,-0.1112278031708189,547000000.0,4933000000.0,15787000000.0,6019000000.0,23000000.0,631000000.0,21829000000.0,6000000.0,202000000.0,8588000000.0,3773000000.0,6247000000.0,-7508000000.0,513000000.0,22000000.0,3262000000.0,739000000.0,8000000.0,11559000000.0,2694000000.0,269000000.0,-775000000.0,2374000000.0,8425000000.0,96000000.0,1040000000.0,89000000.0,-1620000000.0,85000000.0,-1361000000.0,-16000000.0,95000000.0,1949000000.0,199000000.0,-797000000.0,-3000000.0,3180000000.0,1376000000.0,-12000000.0,-750000000.0,-271000000.0,6000000.0,53000000.0,-1509000000.0
2018-01-03,87.51000213623047,87.54000091552734,86.66999816894531,87.3499984741211,81.35397338867188,2104800,WM,0.935890145085522,0.9697972321327089,0.9765988310481593,0.9765980219270426,-0.0407078768415205,-0.0341515601911466,-0.1188496298373549,547000000.0,4933000000.0,15787000000.0,6019000000.0,23000000.0,631000000.0,21829000000.0,6000000.0,202000000.0,8588000000.0,3773000000.0,6247000000.0,-7508000000.0,513000000.0,22000000.0,3262000000.0,739000000.0,8000000.0,11559000000.0,2694000000.0,269000000.0,-775000000.0,2374000000.0,8425000000.0,96000000.0,1040000000.0,89000000.0,-1620000000.0,85000000.0,-1361000000.0,-16000000.0,95000000.0,1949000000.0,199000000.0,-797000000.0,-3000000.0,3180000000.0,1376000000.0,-12000000.0,-750000000.0,-271000000.0,6000000.0,53000000.0,-1509000000.0
2018-01-04,87.69000244140625,88.41000366210938,87.58000183105469,88.0999984741211,82.05248260498047,2539400,WM,0.9284904214245884,0.9437373120406056,0.961399035201361,0.9849127815791188,-0.0564223601545305,-0.0546196242783865,-0.1281958245818364,547000000.0,4933000000.0,15787000000.0,6019000000.0,23000000.0,631000000.0,21829000000.0,6000000.0,202000000.0,8588000000.0,3773000000.0,6247000000.0,-7508000000.0,513000000.0,22000000.0,3262000000.0,739000000.0,8000000.0,11559000000.0,2694000000.0,269000000.0,-775000000.0,2374000000.0,8425000000.0,96000000.0,1040000000.0,89000000.0,-1620000000.0,85000000.0,-1361000000.0,-16000000.0,95000000.0,1949000000.0,199000000.0,-797000000.0,-3000000.0,3180000000.0,1376000000.0,-12000000.0,-750000000.0,-271000000.0,6000000.0,53000000.0,-1509000000.0
2018-01-05,88.30999755859375,88.3499984741211,87.44999694824219,87.98999786376953,81.9500503540039,1606400,WM,0.9288556371415642,0.9486876751233572,0.961796633330407,0.9789917900086822,-0.050136152867118,-0.050939143958298,-0.1280927375579915,547000000.0,4933000000.0,15787000000.0,6019000000.0,23000000.0,631000000.0,21829000000.0,6000000.0,202000000.0,8588000000.0,3773000000.0,6247000000.0,-7508000000.0,513000000.0,22000000.0,3262000000.0,739000000.0,8000000.0,11559000000.0,2694000000.0,269000000.0,-775000000.0,2374000000.0,8425000000.0,96000000.0,1040000000.0,89000000.0,-1620000000.0,85000000.0,-1361000000.0,-16000000.0,95000000.0,1949000000.0,199000000.0,-797000000.0,-3000000.0,3180000000.0,1376000000.0,-12000000.0,-750000000.0,-271000000.0,6000000.0,53000000.0,-1509000000.0
2018-01-08,87.69999694824219,88.1500015258789,87.55000305175781,88.05000305175781,82.00592041015625,1529200,WM,0.8985805698932334,0.9486124807883388,0.9491988783739028,0.942840182406444,-0.0442596125132105,-0.043112003685978,-0.1381511272791517,547000000.0,4933000000.0,15787000000.0,6019000000.0,23000000.0,631000000.0,21829000000.0,6000000.0,202000000.0,8588000000.0,3773000000.0,6247000000.0,-7508000000.0,513000000.0,22000000.0,3262000000.0,739000000.0,8000000.0,11559000000.0,2694000000.0,269000000.0,-775000000.0,2374000000.0,8425000000.0,96000000.0,1040000000.0,89000000.0,-1620000000.0,85000000.0,-1361000000.0,-16000000.0,95000000.0,1949000000.0,199000000.0,-797000000.0,-3000000.0,3180000000.0,1376000000.0,-12000000.0,-750000000.0,-271000000.0,6000000.0,53000000.0,-1509000000.0
2018-01-09,88.1500015258789,88.30999755859375,87.62999725341797,87.69000244140625,81.6706314086914,1259000,WM,0.9134451088130828,0.9560613982618716,0.9529802378069588,0.9530778204901076,-0.0396327116770248,-0.0451628487855434,-0.1363175805439193,547000000.0,4933000000.0,15787000000.0,6019000000.0,23000000.0,631000000.0,21829000000.0,6000000.0,202000000.0,8588000000.0,3773000000.0,6247000000.0,-7508000000.0,513000000.0,22000000.0,3262000000.0,739000000.0,8000000.0,11559000000.0,2694000000.0,269000000.0,-775000000.0,2374000000.0,8425000000.0,96000000.0,1040000000.0,89000000.0,-1620000000.0,85000000.0,-1361000000.0,-16000000.0,95000000.0,1949000000.0,199000000.0,-797000000.0,-3000000.0,3180000000.0,1376000000.0,-12000000.0,-750000000.0,-271000000.0,6000000.0,53000000.0,-1509000000.0
