Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Dividends Paid,Other Cashflows From Financing Activities
2020-12-23,26.200000762939453,28.200000762939453,25.88999938964844,28.170000076293945,28.170000076293945,960400,LESL,1.1125310638164183,0.8693645617604158,0.9275825023073366,1.0287074732832335,0.0838235905331847,-0.2482305168698069,-0.2587471792220702,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-24,27.90999984741211,28.950000762939453,26.1200008392334,27.479999542236328,27.479999542236328,693400,LESL,1.0873362321146152,0.905021879676839,0.9181222693784332,1.0314131762138377,0.0559230559007775,-0.2282933429382381,-0.2672137248276112,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-28,27.690000534057617,27.76499938964844,25.86000061035156,26.850000381469727,26.850000381469727,406100,LESL,1.065176907826331,0.9575418517392712,0.9504655528934762,1.0230201952264786,0.0421567125998523,-0.1850180698515274,-0.2244585197593274,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-29,26.82999992370605,28.295000076293945,26.815000534057617,27.93000030517578,27.93000030517578,782600,LESL,1.0171858051196432,0.9151449762499928,0.9631220667600696,1.0446043805401628,-0.0274185754205196,-0.2397938714130545,-0.2427357622117713,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-30,27.940000534057617,28.06999969482422,27.424999237060547,27.459999084472656,27.459999084472656,478100,LESL,1.0695557836285858,0.8900218990858341,0.955935938644774,1.043669894425415,0.0258858892031708,-0.2492124129024898,-0.2419845220943778,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2020-12-31,27.420000076293945,28.11000061035156,26.86000061035156,27.75,27.75,536800,LESL,1.0619819572379996,0.8929729977169553,0.916396407393722,1.045383884821216,0.0165980724167835,-0.2460586487345358,-0.2621307674959136,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-04,27.729999542236328,27.729999542236328,26.5,26.64999961853028,26.64999961853028,1365800,LESL,1.0757973916201906,0.936210173361174,0.9467166943106972,1.0757807590012936,1.6632618897061135e-05,-0.2274145499272285,-0.2445434090418848,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-05,25.479999542236328,26.940000534057617,25.0,26.280000686645508,26.280000686645508,602600,LESL,1.0673515412545056,0.955479450314912,0.9562404301433944,1.0714255300260027,-0.0040739887714971,-0.1941959240339845,-0.2165375159814577,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-06,26.049999237060547,26.940000534057617,25.280000686645508,25.420000076293945,25.420000076293945,653400,LESL,1.0912667068395403,1.0106215758046149,0.9756097231560752,1.0611421164765942,0.0301245903629461,-0.1114541395069623,-0.1597267239549422,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-07,25.6299991607666,26.020000457763672,25.01000022888184,25.61000061035156,25.61000061035156,540300,LESL,1.0527137228405776,1.018352178920469,0.9582194584411012,1.048112954760671,0.0046007680799069,-0.0929125856401158,-0.1454399079783528,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-08,25.979999542236328,26.51000022888184,25.280000686645508,26.299999237060547,26.299999237060547,371300,LESL,1.010646414249737,0.9908745331528388,0.9631178957607108,1.048457502162525,-0.0378110879127884,-0.1277273472827274,-0.1662035569311456,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-11,26.170000076293945,28.21999931335449,25.7450008392334,27.350000381469727,27.350000381469727,1264600,LESL,0.9477147976149704,0.9641682073649878,0.9451553938179728,1.0505801982022729,-0.1028654005873023,-0.1573691524801113,-0.1949135720407963,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-12,27.25,27.549999237060547,26.40999984741211,27.440000534057617,27.440000534057617,471900,LESL,0.9628279723793124,0.9449708382108932,0.9103498198271528,1.0463067685815588,-0.0834787962022464,-0.1595136302449722,-0.2128862360019959,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-13,27.559999465942383,27.93000030517578,26.89200019836425,27.39999961853028,27.39999961853028,343100,LESL,0.8930656808040879,0.9291970598150804,0.899635035099044,1.0474268478686666,-0.1543611670645787,-0.1649879774608832,-0.2341873977978411,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-14,27.540000915527344,28.56999969482422,27.36000061035156,27.600000381469727,27.600000381469727,1018600,LESL,0.8710145138862926,0.9304347808059088,0.9199275014030416,1.0370807891473377,-0.1660662752610451,-0.1715640308201427,-0.2079319379028451,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-15,27.8799991607666,28.229999542236328,27.059999465942383,27.82999992370605,27.82999992370605,413600,LESL,0.8282428781980046,0.9644268855971192,0.8886094002886039,1.0379703062726533,-0.2097274280746487,-0.1420382797281216,-0.2443235955842441,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-19,28.1299991607666,29.81399917602539,27.895000457763672,29.46999931335449,29.46999931335449,1351600,LESL,0.837801191358332,0.9267051273247472,0.839497806160691,1.0431767404393268,-0.2053755490809948,-0.1873825361192019,-0.2899049083387288,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-20,29.43000030517578,29.729999542236328,27.96999931335449,28.1299991607666,28.1299991607666,970100,LESL,0.8723783024406808,0.9946676280481558,0.8738002366522714,1.0311275448261352,-0.1587492423854544,-0.1175057402073548,-0.2547469475392411,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-21,28.21999931335449,29.64999961853028,27.46500015258789,28.549999237060547,28.549999237060547,456700,LESL,0.840630495318745,1.0210157757444307,0.8528897034036053,1.0380301751047352,-0.1973996797859901,-0.0998604084546244,-0.2783081809277824,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-22,28.59000015258789,28.809999465942383,27.71999931335449,28.280000686645508,28.280000686645508,356900,LESL,0.8447665774255044,1.0318245967707942,0.8603252946593901,1.0546006276654674,-0.2098340502399629,-0.0888724341038931,-0.2690565451156598,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-25,28.690000534057617,31.350000381469727,28.690000534057617,29.31999969482422,29.31999969482422,686300,LESL,0.7939973031703361,1.0146657677234454,0.8281037155307881,1.0270231116838735,-0.2330258085135373,-0.1108392233707327,-0.3091618420093475,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-26,29.31999969482422,30.51499938964844,28.53499984741211,30.3799991607666,30.3799991607666,583000,LESL,0.7992100512629782,0.935483899321372,0.8015141887467809,1.0299643010441049,-0.2307542497811266,-0.1863531343024517,-0.3338620857565721,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-27,29.84000015258789,32.84000015258789,29.0049991607666,31.34000015258789,31.34000015258789,1575400,LESL,0.7750478875961845,0.9419272595417032,0.7227185548261703,1.0834518832758422,-0.3084039956796577,-0.2130133547405985,-0.4525391565777523,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-28,31.5,32.06999969482422,28.18000030517578,29.8799991607666,29.8799991607666,800800,LESL,0.8032128739652968,0.9712182487564412,0.7864792724243531,1.0617555757592425,-0.2585427017939454,-0.1650569800596998,-0.3777994223789181,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-01-29,29.84000015258789,30.309999465942383,27.89999961853028,28.600000381469727,28.600000381469727,495200,LESL,0.7786713342910535,1.0479020599164888,0.8758740875154231,1.0699322973380807,-0.2912609630470272,-0.1086021605545015,-0.3066795596880159,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-02-01,28.600000381469727,28.6299991607666,27.0,28.40999984741211,28.40999984741211,760700,LESL,0.7367124399010623,0.9591693117338128,0.8634283990987056,1.0315574884075709,-0.2948450485065086,-0.1796727939265016,-0.3032472316621407,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-02-02,28.39999961853028,29.690000534057617,28.100000381469727,29.3700008392334,29.3700008392334,839300,LESL,0.7664283141188152,0.9533537351009091,0.8481443355676219,1.0393553331681484,-0.2729270190493332,-0.1835314408642843,-0.3110212202399369,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-02-03,29.920000076293945,30.280000686645508,29.06399917602539,29.46999931335449,29.46999931335449,713500,LESL,0.7451645604389737,0.9395996328208174,0.8255853576718877,1.0396059646408131,-0.2944414042018394,-0.1827663156461936,-0.3290099476706805,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-02-04,31.5,31.5,28.209999084472656,28.670000076293945,28.670000076293945,873600,LESL,0.8140913878785366,0.9403557381489084,0.841995093317381,1.0350444874140108,-0.2209530995354741,-0.1582011989226935,-0.2977638066702441,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-02-05,29.239999771118164,30.299999237060547,27.950000762939453,28.049999237060547,28.049999237060547,769700,LESL,0.8595365870276624,0.9308378367388402,0.8606060622545012,1.0366248108476028,-0.1770882238199403,-0.1304553578472488,-0.2666441517193615,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-02-08,28.07999992370605,28.670000076293945,27.040000915527344,27.739999771118164,27.739999771118164,616600,LESL,0.8745494026333926,0.9718817342075968,0.8226387845389797,1.0368884708904245,-0.1623390682570318,-0.0902270138659554,-0.2808258107770031,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-02-09,26.600000381469727,27.39999961853028,25.489999771118164,26.959999084472656,26.959999084472656,1331200,LESL,0.8801928912491465,1.0174332802916828,0.8260386206982424,1.0434986931592627,-0.1633058019101162,-0.0634859967516594,-0.266306187915007,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-02-10,26.75,26.93000030517578,25.75,26.57999992370605,26.57999992370605,1549100,LESL,0.8897667301133971,1.0109104934672593,0.8126411002057684,1.0526013459758607,-0.1628346158624636,-0.0672159425472103,-0.2704278992777703,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-02-11,26.0,26.18000030517578,24.5,25.920000076293945,25.920000076293945,12470600,LESL,0.8846450708982531,1.0594135418073232,0.8715277810993672,1.0387619607072216,-0.1541168898089685,-0.0090080921954798,-0.2191159770723004,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-02-12,25.39999961853028,26.64999961853028,25.190000534057617,26.420000076293945,26.420000076293945,6385900,LESL,0.8724450859386174,1.03255112066117,0.8595760415931949,1.037978242018038,-0.1655331560794205,-0.0223988622927631,-0.234551616922006,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-02-16,26.71999931335449,26.950000762939453,24.200000762939453,24.46999931335449,24.46999931335449,4316500,LESL,0.9362484875473204,1.1524316123519185,0.9624029382055662,1.023482203476065,-0.0872337159287445,0.0882761079750056,-0.1426374385158494,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-02-17,24.3799991607666,24.68000030517578,23.31999969482422,24.040000915527344,24.040000915527344,1929600,LESL,0.9812811669799564,1.1738767986122371,0.9600665160041142,1.0274034553097129,-0.0461222883297562,0.104320679685391,-0.1548827721263308,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-02-18,23.86000061035156,24.0,22.780000686645508,23.049999237060547,23.049999237060547,3065800,LESL,1.0316703459326473,1.2290672824906712,1.0281996332925605,1.0353108010217529,-0.0036404550891055,0.1440912482522875,-0.0874768470545297,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
2021-02-19,23.299999237060547,24.96999931335449,23.15999984741211,24.690000534057617,24.690000534057617,3458400,LESL,0.9518023285412198,1.176184701797365,0.9902794748510796,1.0023245570248156,-0.0505222284835957,0.1090884165925234,-0.127620452182808,121186000.0,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,-278063000.0,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,-278063000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,,39336000.0,-26811000.0,-10425000.0,-10425000.0,-20945000.0,58561000.0,66173000.0,103409000.0,31525000.0,1762000.0,1813000.0,-7276000.0,-20630000.0,,
