Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Treasury Stock,Other Stockholder Equity,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock,Issuance Of Stock
2020-12-28,27.690000534057617,27.76499938964844,25.86000061035156,26.850000381469727,26.850000381469727,406100,LESL,1.065176907826331,0.9575418517392712,0.9504655528934762,121186000.0,,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,-278063000.0,-278063000.0,-61068000.0,-5147000.0,-4170000.0,-4170000.0,-4299000.0,42054000.0,8171000.0,17488000.0,10940000.0,32142000.0,4121000.0,-9562000.0,-9200000.0,-5147000.0,-99000.0,458686000.0
2020-12-29,26.82999992370605,28.295000076293945,26.815000534057617,27.93000030517578,27.93000030517578,782600,LESL,1.0171858051196432,0.9151449762499928,0.9631220667600696,121186000.0,,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,-278063000.0,-278063000.0,-61068000.0,-5147000.0,-4170000.0,-4170000.0,-4299000.0,42054000.0,8171000.0,17488000.0,10940000.0,32142000.0,4121000.0,-9562000.0,-9200000.0,-5147000.0,-99000.0,458686000.0
2020-12-30,27.940000534057617,28.06999969482422,27.424999237060547,27.459999084472656,27.459999084472656,478100,LESL,1.0695557836285858,0.8900218990858341,0.955935938644774,121186000.0,,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,-278063000.0,-278063000.0,-61068000.0,-5147000.0,-4170000.0,-4170000.0,-4299000.0,42054000.0,8171000.0,17488000.0,10940000.0,32142000.0,4121000.0,-9562000.0,-9200000.0,-5147000.0,-99000.0,458686000.0
2020-12-31,27.420000076293945,28.11000061035156,26.86000061035156,27.75,27.75,536800,LESL,1.0619819572379996,0.8929729977169553,0.916396407393722,121186000.0,,1573437000.0,-826999000.0,15143000.0,746438000.0,157000.0,-549093000.0,5457000.0,,9073000.0,157072000.0,258196000.0,6583000.0,8341000.0,244046000.0,372133000.0,-948185000.0,31481000.0,1179550000.0,148966000.0,92372000.0,-278063000.0,-278063000.0,-61068000.0,-5147000.0,-4170000.0,-4170000.0,-4299000.0,42054000.0,8171000.0,17488000.0,10940000.0,32142000.0,4121000.0,-9562000.0,-9200000.0,-5147000.0,-99000.0,458686000.0
2021-01-04,27.729999542236328,27.729999542236328,26.5,26.64999961853028,26.64999961853028,1365800,LESL,1.0757973916201906,0.936210173361174,0.9467166943106972,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-05,25.479999542236328,26.940000534057617,25.0,26.280000686645508,26.280000686645508,602600,LESL,1.0673515412545056,0.955479450314912,0.9562404301433944,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-06,26.049999237060547,26.940000534057617,25.280000686645508,25.420000076293945,25.420000076293945,653400,LESL,1.0912667068395403,1.0106215758046149,0.9756097231560752,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-07,25.6299991607666,26.020000457763672,25.01000022888184,25.61000061035156,25.61000061035156,540300,LESL,1.0527137228405776,1.018352178920469,0.9582194584411012,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-08,25.979999542236328,26.51000022888184,25.280000686645508,26.299999237060547,26.299999237060547,371300,LESL,1.010646414249737,0.9908745331528388,0.9631178957607108,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-11,26.170000076293945,28.21999931335449,25.7450008392334,27.350000381469727,27.350000381469727,1264600,LESL,0.9477147976149704,0.9641682073649878,0.9451553938179728,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-12,27.25,27.549999237060547,26.40999984741211,27.440000534057617,27.440000534057617,471900,LESL,0.9628279723793124,0.9449708382108932,0.9103498198271528,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-13,27.559999465942383,27.93000030517578,26.89200019836425,27.39999961853028,27.39999961853028,343100,LESL,0.8930656808040879,0.9291970598150804,0.899635035099044,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-14,27.540000915527344,28.56999969482422,27.36000061035156,27.600000381469727,27.600000381469727,1018600,LESL,0.8710145138862926,0.9304347808059088,0.9199275014030416,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-15,27.8799991607666,28.229999542236328,27.059999465942383,27.82999992370605,27.82999992370605,413600,LESL,0.8282428781980046,0.9644268855971192,0.8886094002886039,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-19,28.1299991607666,29.81399917602539,27.895000457763672,29.46999931335449,29.46999931335449,1351600,LESL,0.837801191358332,0.9267051273247472,0.839497806160691,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-20,29.43000030517578,29.729999542236328,27.96999931335449,28.1299991607666,28.1299991607666,970100,LESL,0.8723783024406808,0.9946676280481558,0.8738002366522714,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-21,28.21999931335449,29.64999961853028,27.46500015258789,28.549999237060547,28.549999237060547,456700,LESL,0.840630495318745,1.0210157757444307,0.8528897034036053,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-22,28.59000015258789,28.809999465942383,27.71999931335449,28.280000686645508,28.280000686645508,356900,LESL,0.8447665774255044,1.0318245967707942,0.8603252946593901,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-25,28.690000534057617,31.350000381469727,28.690000534057617,29.31999969482422,29.31999969482422,686300,LESL,0.7939973031703361,1.0146657677234454,0.8281037155307881,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-26,29.31999969482422,30.51499938964844,28.53499984741211,30.3799991607666,30.3799991607666,583000,LESL,0.7992100512629782,0.935483899321372,0.8015141887467809,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-27,29.84000015258789,32.84000015258789,29.0049991607666,31.34000015258789,31.34000015258789,1575400,LESL,0.7750478875961845,0.9419272595417032,0.7227185548261703,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-28,31.5,32.06999969482422,28.18000030517578,29.8799991607666,29.8799991607666,800800,LESL,0.8032128739652968,0.9712182487564412,0.7864792724243531,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-01-29,29.84000015258789,30.309999465942383,27.89999961853028,28.600000381469727,28.600000381469727,495200,LESL,0.7786713342910535,1.0479020599164888,0.8758740875154231,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-01,28.600000381469727,28.6299991607666,27.0,28.40999984741211,28.40999984741211,760700,LESL,0.7367124399010623,0.9591693117338128,0.8634283990987056,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-02,28.39999961853028,29.690000534057617,28.100000381469727,29.3700008392334,29.3700008392334,839300,LESL,0.7664283141188152,0.9533537351009091,0.8481443355676219,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-03,29.920000076293945,30.280000686645508,29.06399917602539,29.46999931335449,29.46999931335449,713500,LESL,0.7451645604389737,0.9395996328208174,0.8255853576718877,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-04,31.5,31.5,28.209999084472656,28.670000076293945,28.670000076293945,873600,LESL,0.8140913878785366,0.9403557381489084,0.841995093317381,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-05,29.239999771118164,30.299999237060547,27.950000762939453,28.049999237060547,28.049999237060547,769700,LESL,0.8595365870276624,0.9308378367388402,0.8606060622545012,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-08,28.07999992370605,28.670000076293945,27.040000915527344,27.739999771118164,27.739999771118164,616600,LESL,0.8745494026333926,0.9718817342075968,0.8226387845389797,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-09,26.600000381469727,27.39999961853028,25.489999771118164,26.959999084472656,26.959999084472656,1331200,LESL,0.8801928912491465,1.0174332802916828,0.8260386206982424,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-10,26.75,26.93000030517578,25.75,26.57999992370605,26.57999992370605,1549100,LESL,0.8897667301133971,1.0109104934672593,0.8126411002057684,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-11,26.0,26.18000030517578,24.5,25.920000076293945,25.920000076293945,12470600,LESL,0.8846450708982531,1.0594135418073232,0.8715277810993672,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-12,25.39999961853028,26.64999961853028,25.190000534057617,26.420000076293945,26.420000076293945,6385900,LESL,0.8724450859386174,1.03255112066117,0.8595760415931949,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-16,26.71999931335449,26.950000762939453,24.200000762939453,24.46999931335449,24.46999931335449,4316500,LESL,0.9362484875473204,1.1524316123519185,0.9624029382055662,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-17,24.3799991607666,24.68000030517578,23.31999969482422,24.040000915527344,24.040000915527344,1929600,LESL,0.9812811669799564,1.1738767986122371,0.9600665160041142,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-18,23.86000061035156,24.0,22.780000686645508,23.049999237060547,23.049999237060547,3065800,LESL,1.0316703459326473,1.2290672824906712,1.0281996332925605,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-19,23.299999237060547,24.96999931335449,23.15999984741211,24.690000534057617,24.690000534057617,3458400,LESL,0.9518023285412198,1.176184701797365,0.9902794748510796,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-22,24.950000762939453,26.030000686645508,24.270000457763672,24.540000915527344,24.540000915527344,3036200,LESL,0.9360227569845176,1.2025264518311325,0.97392007851996,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-23,24.209999084472656,24.75,22.559999465942383,24.0,24.0,1412700,LESL,0.946666638056437,1.2079166571299236,1.0050000349680583,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-24,23.850000381469727,24.440000534057617,23.450000762939453,23.88999938964844,23.88999938964844,997400,LESL,0.9154458517361742,1.2205944157557058,1.0192549603839924,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-25,23.989999771118164,24.184999465942383,22.51000022888184,23.280000686645508,23.280000686645508,1617300,LESL,0.927405477482349,1.249999979517305,1.0463917479317597,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
2021-02-26,23.280000686645508,24.56999969482422,22.459999084472656,24.280000686645508,24.280000686645508,2464400,LESL,0.971169656377956,1.2051070593657534,1.0094727980120213,27341000.0,192753000.0,1133518000.0,-386410000.0,9304000.0,747108000.0,187000.0,-579350000.0,5457000.0,93295000.0,17092000.0,104077000.0,192871000.0,14729000.0,8341000.0,253753000.0,355627000.0,-507046000.0,37116000.0,795394000.0,174535000.0,69046000.0,,,-65629000.0,-302000.0,-392085000.0,66601000.0,-7127000.0,-30257000.0,-52995000.0,-119294000.0,6595000.0,-25569000.0,-5694000.0,-9562000.0,9596000.0,-2706000.0,-99000.0,458686000.0
