Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-11-06,124.1500015258789,126.0500030517578,123.79000091552734,125.13999938964844,125.13999938964844,362000,CRL,1.020536996223102,1.111714845738568,1.028687840461885,0.9564908430667262,0.0640461531563757,0.0710392853828194,-0.0469589842192696,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-07,128.60000610351562,138.88999938964844,127.86000061035156,136.22999572753906,136.22999572753906,723200,CRL,0.9455333010228866,1.0254716386224012,0.9545621182152402,0.938443196526784,0.0070901044961027,0.0031611094394563,-0.1149849582696262,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-08,136.36000061035156,138.7100067138672,135.36000061035156,136.10000610351562,136.10000610351562,547000,CRL,0.9535635044761728,1.0349742416853056,0.9510653683803374,0.9476590583772034,0.0059044460989693,-0.0009052072378057,-0.1168849114431733,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-09,135.44000244140625,137.47000122070312,134.42999267578125,136.4499969482422,136.4499969482422,592300,CRL,0.9374862662508344,1.0342983366745366,0.941297217398442,0.9499672718524812,-0.0124810056016466,-0.0152156619915899,-0.1230719902275863,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-12,136.32000732421875,136.9199981689453,133.14999389648438,133.69000244140625,133.69000244140625,519300,CRL,0.934699654443048,1.0596902953235905,0.9716507706207652,0.9554368959668008,-0.0207372415237528,-0.0126459952536885,-0.1174470866808069,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-13,133.74000549316406,135.89999389648438,130.63999938964844,131.19000244140625,131.19000244140625,297600,CRL,0.9166094806173024,1.0853723358473484,0.9735498044353422,0.9321128663785744,-0.0155033857612719,0.016466210227469,-0.1068724938515467,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-14,132.30999755859375,133.38999938964844,128.17999267578125,128.7100067138672,128.7100067138672,417400,CRL,0.9324061524060244,1.123999616366725,0.9752155240121118,0.9389238595591888,-0.0065177071531642,0.0378861736920908,-0.1042979791749926,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-15,127.8499984741211,131.25,126.6500015258789,130.5800018310547,130.5800018310547,572300,CRL,0.9095573210110064,1.1128043767880846,0.9627048347504016,0.9146569716831342,-0.0050996506721278,0.0388061886147801,-0.1060649367335914,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-16,130.0,132.88999938964844,129.10000610351562,130.8800048828125,130.8800048828125,460900,CRL,0.8709504401824711,1.0751069794034336,0.9585115546149908,0.8964348880940413,-0.0254844479115701,0.0078596581002043,-0.0955587854325664,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-19,130.17999267578125,130.60000610351562,124.0199966430664,125.0,125.0,371800,CRL,0.8852000122070313,1.14056005859375,0.9872000122070312,0.8957911154576635,-0.0105911032506322,0.0457431609310192,-0.093003626338314,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-20,123.75,125.79000091552734,121.66000366210938,123.54000091552734,123.54000091552734,633600,CRL,0.8506556221393244,1.1508013365335537,1.0241217071835436,0.8879637982276005,-0.037308176088276,0.0420043978773965,-0.1004139597279432,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-21,124.3499984741211,127.27999877929688,124.05999755859376,125.1500015258789,125.1500015258789,213500,CRL,0.8803036102733409,1.1513383506279482,1.0194965623832388,0.9212998027107722,-0.0409961924374312,0.0463720643973728,-0.1016921060779383,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-23,124.04000091552734,129.50999450683594,124.04000091552734,127.4000015258789,127.4000015258789,242400,CRL,0.8663265417949187,1.1083202139488206,1.0011774059975065,0.929240887735936,-0.0629143459410173,0.0103101587408793,-0.1260250550341555,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-26,128.8300018310547,130.14999389648438,127.12000274658205,129.27000427246094,129.27000427246094,237600,CRL,0.8642376230237614,1.089038401225519,0.9923415683418912,0.914613401743324,-0.0503757787195626,0.0111140437886048,-0.1257408891949161,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-27,128.49000549316406,130.02000427246094,127.56999969482422,129.6999969482422,129.6999969482422,285100,CRL,0.8726291670642148,1.0642251505555458,1.006861984661446,0.926901793334764,-0.0542726262705492,-0.0065391134491104,-0.1211357035574216,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-28,130.02999877929688,134.7100067138672,130.02999877929688,134.5800018310547,134.5800018310547,218100,CRL,0.825456938820284,1.0289790001740395,0.9757765309668492,0.9053221834064322,-0.0798652445861481,-0.010705648109833,-0.1241462539542205,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-29,133.5399932861328,134.9199981689453,132.22000122070312,133.0,133.0,469400,CRL,0.788120298457325,1.0372180221672345,0.998947373010162,0.8896719965366943,-0.1015516980793692,-0.0021226544887686,-0.1025019248138033,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-11-30,132.30999755859375,135.30999755859375,131.9499969482422,134.85000610351562,134.85000610351562,367100,CRL,0.8138672230815623,1.0407860567375726,0.9786429013536588,0.914333965059734,-0.1004667419781717,-0.0069809565884146,-0.1223542102581589,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-12-03,137.36000061035156,139.72000122070312,136.16000366210938,137.22999572753906,137.22999572753906,326800,CRL,0.8202288206878187,1.0237558104432032,0.9430154316920932,0.9162245864028972,-0.0959957657150786,-0.0143348455770144,-0.1395863118820334,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-12-04,137.5399932861328,137.69000244140625,133.0500030517578,133.6199951171875,133.6199951171875,464300,CRL,0.8799581359656133,1.059048044289545,0.9787457233821938,0.9618269940790172,-0.0818688581134037,-0.0231594888055264,-0.143769593608653,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-12-06,131.5,132.27000427246094,128.19000244140625,130.83999633789062,130.83999633789062,406000,CRL,0.9017884528142576,1.077575737078602,1.0146743979110713,0.9694525250380056,-0.0676640722237479,-0.0037401446903164,-0.1180861450161268,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-12-07,130.0,131.0800018310547,127.47000122070312,128.86000061035156,128.86000061035156,357000,CRL,0.9280614292367444,1.1134564259501722,1.0665839033867384,0.9991068404183748,-0.0710454111816303,0.0020380932674912,-0.0988819521008121,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-12-10,128.64999389648438,129.75,125.66999816894533,127.70999908447266,127.70999908447266,612200,CRL,0.9334429562216364,1.1346017926179888,1.0898911865886105,1.002962635548684,-0.0695196793270476,0.0154030356756211,-0.0867878012343712,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-12-11,129.94000244140625,131.02999877929688,128.33999633789062,128.80999755859375,128.80999755859375,403000,CRL,0.907848805665973,1.1319773334540042,1.0733638469633813,0.999317577953094,-0.0914687722871209,0.012885496249948,-0.0996215412743835,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-12-12,131.02999877929688,132.9199981689453,129.41000366210938,129.77999877929688,129.77999877929688,325100,CRL,0.8973647725372834,1.118200003715347,1.0564032007479605,0.999901327963336,-0.1025365554260524,0.0150604007174024,-0.1006052120674789,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-12-13,130.07000732421875,130.07000732421875,126.47000122070312,127.91999816894533,127.91999816894533,410200,CRL,0.914868671470227,1.1470450111619857,1.048155126253002,1.01310217819441,-0.098233506724183,0.0185341247670651,-0.1081568189862176,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-12-14,127.48999786376952,130.02999877929688,124.55999755859376,124.95999908447266,124.95999908447266,281100,CRL,0.9479033115882972,1.1286011508687748,1.096670889005802,1.0368354288357888,-0.0889321172474916,0.0133646905177391,-0.0726445422573565,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-12-17,123.70999908447266,123.83000183105467,119.38999938964844,120.25,120.25,500700,CRL,0.9913513437378184,1.1837838345406704,1.165239044633576,1.07745251528605,-0.0861011715482317,0.040719397107654,-0.0462086152008522,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-12-18,121.5199966430664,121.5999984741211,118.8499984741211,120.01000213623048,120.01000213623048,266600,CRL,0.9798349657923282,1.193233850505955,1.1824013946388008,1.0611103771593748,-0.0812754113670466,0.0411584712179426,-0.0406754142174776,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-12-19,120.0999984741211,121.8499984741211,118.12000274658205,118.7699966430664,118.7699966430664,311000,CRL,1.0003367931014393,1.1891892690510522,1.2096489200105784,1.0767260051985343,-0.076389212097095,0.0246762479325339,-0.0408830144568359,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-12-20,118.2699966430664,118.2699966430664,112.5999984741211,113.98999786376952,113.98999786376952,561100,CRL,1.0352662895674871,1.257478717643258,1.2402843015382543,1.103472266160576,-0.0682059765930889,0.0631087858623775,-0.0335531647837903,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
2018-12-21,114.0,115.37000274658205,110.2300033569336,110.6500015258789,110.6500015258789,877200,CRL,1.0732941753141756,1.312697677333776,1.286669617296751,1.141954602863601,-0.0686604275494253,0.0843390145347517,-0.0277295249875784,369762000.0,2560192000.0,1865906000.0,1045080000.0,18936000.0,163844000.0,2929922000.0,875000.0,52826000.0,288658000.0,288297000.0,804906000.0,-1804645000.0,75555000.0,163794000.0,463504000.0,22654000.0,28546000.0,-144731000.0,781973000.0,826625000.0,71101000.0,-129588000.0,28489000.0,430016000.0,1086223000.0,114956000.0,77838000.0,-37089000.0,-8432000.0,-72586000.0,-135579000.0,-208476000.0,80492000.0,38870000.0,123355000.0,46437000.0,-106909000.0,11234000.0,316265000.0,131159000.0,-516000.0,-17838000.0,-48279000.0,-4858000.0,55808000.0,-82431000.0
