Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Good Will,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Other Cashflows From Financing Activities,Change To Netincome,Investments,Net Borrowings,Change To Operating Activities,Effect Of Exchange Rate,Dividends Paid,Change To Account Receivables,Capital Expenditures
2018-09-18,79.58999633789062,80.29000091552734,77.87999725341797,79.4000015258789,75.78691101074219,555800,CPA,0.9688915595263,0.9323823264652226,1.0334213113509765,0.9312963299920388,0.0375952295342613,0.1157078458640398,0.0420349845146545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19,79.70999908447266,81.4000015258789,78.88999938964844,80.08000183105469,76.43596649169922,429400,CPA,0.9436813371908191,0.9239602479983512,1.0588389712550088,0.9281535809731144,0.0155277562177048,0.1253290493979091,0.0526763230182565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-20,80.22000122070312,81.06999969482422,78.37000274658203,80.70999908447266,77.03730773925781,446000,CPA,0.9062072601811508,0.963574508137414,1.0474209586316685,0.9173105895814624,-0.0111033294003114,0.1331601082138772,0.0486397823016943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-21,80.25,80.37000274658203,78.22000122070312,78.86000061035156,75.27149200439453,491400,CPA,0.9208722697226888,0.9841290048586128,1.080511879959274,0.911986622194144,0.0088856475285447,0.1470948201446643,0.0763368580598919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,78.7699966430664,78.7699966430664,77.51000213623047,77.93000030517578,74.38380432128906,458100,CPA,0.8760425263143211,0.9908163732094968,1.108035747803456,0.8905498993775471,-0.014507373063226,0.1487108595482097,0.0968736849485529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25,77.97000122070312,78.9800033569336,77.4000015258789,78.94999694824219,75.35738372802734,323700,CPA,0.8909435558080326,1.0074544080772336,1.10880546322491,0.9049442418293064,-0.0140006860212738,0.1568604642889098,0.090394517636551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-26,78.52999877929688,80.66999816894531,78.44999694824219,80.05999755859375,76.41688537597656,448500,CPA,0.8852110708803833,1.025672830800448,1.0709277070927907,0.8967353845070432,-0.0115243136266598,0.1713796638938132,0.0456430582380715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-27,80.37999725341797,81.55000305175781,80.12999725341797,80.9800033569336,77.29500579833984,358500,CPA,0.8435417049353725,0.9874407906419084,1.0275880148977254,0.8940192753436789,-0.0504775704083063,0.1487548396147409,0.0107655494285789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28,80.08999633789062,81.02999877929688,78.33999633789062,79.83999633789062,76.20687866210938,602800,CPA,0.8999248942893631,1.0486235892400408,1.0681416632661194,0.9113153745879689,-0.0113904802986056,0.1835661221690506,0.0452405307341439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,79.9000015258789,79.91999816894531,76.70999908447266,76.93000030517578,73.4292984008789,416900,CPA,0.9415053729924334,1.094594694283614,1.117675729451583,0.9236523660614412,0.0178530069309923,0.2147508335300735,0.0885185845219633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02,77.04000091552734,79.4800033569336,76.51000213623047,78.44999694824219,74.88014221191406,448600,CPA,1.0002549239965806,1.0889724484420802,1.073443175484911,0.9440697883215468,0.0561851356750336,0.1937852913549883,0.0325347564951876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-03,79.33999633789062,83.2300033569336,79.26000213623047,83.0,79.22309112548828,1066700,CPA,0.9765060026893482,1.06519218303592,0.9901925369482014,0.9398574419912976,0.0366485606980504,0.1649298693208667,-0.0468553261575956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04,82.76000213623047,83.37000274658203,81.33999633789062,82.83999633789062,79.07036590576172,894800,CPA,0.9598022406792184,1.0579787881235183,0.9799404877174264,0.951596492949428,0.0082057477297904,0.1424318245603786,-0.0685679330828675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-05,82.81999969482422,83.13999938964844,80.51000213623047,81.91999816894531,78.1922378540039,491800,CPA,0.9699706687984258,1.0729441546060017,1.0003889230879712,0.963805777686949,0.0061648911114767,0.1494797345608968,-0.0476053458753951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08,82.16000366210938,84.55999755859375,81.72000122070312,84.12000274658203,80.29212951660156,528400,CPA,0.953756491084706,1.0349125099177598,0.9863261767095368,0.9817406222856884,-0.0279841312009825,0.1155740148183095,-0.0656255816533524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-09,82.9800033569336,85.08999633789062,81.81999969482422,83.68000030517578,79.87214660644531,555100,CPA,0.9548279769169974,1.0199456452487066,0.9597637864621672,0.985404470737889,-0.0305764938208915,0.0876024060612162,-0.0962037597618158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-10,83.69000244140625,83.94000244140625,80.69000244140625,80.7300033569336,77.05638885498047,514600,CPA,0.9816671097388252,1.0867570929911925,1.0108481886269565,1.004670879558299,-0.0230037698194738,0.1218291566194622,-0.0915627528936275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-11,81.08000183105469,81.58000183105469,76.73999786376953,76.86000061035156,73.36248779296875,473000,CPA,1.0202966627314636,1.1656684104691375,1.0544616925033965,1.005569825537468,0.0147268371939954,0.1723859778006139,-0.0702733989775075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-12,78.19000244140625,78.58000183105469,75.76000213623047,77.27999877929688,73.76338195800781,357100,CPA,1.0327379727220278,1.2040535712845073,1.0272610095203776,0.9966747140918392,0.0360632586301886,0.2063080945631665,-0.080852808547561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-15,77.30000305175781,77.94000244140625,76.62999725341797,77.05000305175781,73.5438461303711,434700,CPA,1.0565866272235631,1.158859256651174,1.0519934615130453,0.9891317727722226,0.0674548544513404,0.1755785682203997,-0.0646176532747695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-16,77.70999908447266,80.05999755859375,76.87999725341797,79.38999938964844,75.77735900878906,419600,CPA,1.0565563429984424,1.1569057085526098,1.022140412734626,0.9777864585235492,0.0787698844748931,0.1965044278033647,-0.0693971634262438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-17,79.11000061035156,80.30000305175781,77.37000274658203,79.4800033569336,75.86327362060547,380100,CPA,0.9433818964673688,1.21700527306593,1.0663199695963743,0.9825023252332036,-0.0391204287658347,0.2484939005504021,-0.0294312099564673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18,79.08999633789062,79.69000244140625,76.73999786376953,76.93000030517578,73.4292984008789,348900,CPA,0.9867413716521076,1.2815150877575774,1.0786423226081288,0.9779319429497442,0.0088094287023634,0.2866985696625774,-0.0236431772672789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-19,76.80999755859375,77.06999969482422,74.91999816894531,75.56999969482422,72.13119506835938,257000,CPA,1.001058451215204,1.3295836427137475,1.114217854581686,0.968237340120051,0.032821111095153,0.3303576533915277,0.0011280919625231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-22,73.87999725341797,75.0999984741211,72.0999984741211,73.13999938964844,69.811767578125,402100,CPA,1.0583813678313263,1.3397693950669525,1.189926569073506,0.9826563959246816,0.0757249719066448,0.3357783126171632,0.0589222468290677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-23,71.5199966430664,72.66999816894531,69.02999877929688,72.62000274658203,69.3154296875,828200,CPA,1.1286147355203653,1.3130442851054538,1.1642458728990264,0.9881077347865406,0.1405070007338247,0.2916342839921024,0.0302669214609716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-24,72.52999877929688,73.80000305175781,68.19999694824219,68.2699966430664,65.16337585449219,550300,CPA,1.2230850052698168,1.4039610148301844,1.2241149670053977,1.035209336841041,0.1878756684287754,0.3408331737670877,0.0723673009989136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-25,68.9000015258789,71.13999938964844,68.31999969482422,70.33999633789062,67.13917541503906,557600,CPA,1.1553881527706724,1.3662363441365095,1.177527418544361,1.0143747476211535,0.1410134051495188,0.3161169304236584,0.0459785485348871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-26,69.2699966430664,71.16999816894531,67.41999816894531,70.87000274658203,67.64507293701172,887000,CPA,1.1784956084081712,1.3805437960835178,1.398242460983209,1.053081568236106,0.1254140401720653,0.3061910267039744,0.2495987506833956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-29,71.5,72.4000015258789,67.37999725341797,68.30999755859375,65.2015609741211,476500,CPA,1.2279870616991448,1.4599449409607823,1.4043002544201746,1.055315029975959,0.1726720317231858,0.3755318923702839,0.2449745446444087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30,68.38999938964844,71.95999908447266,67.77999877929688,71.8499984741211,68.5804672241211,610500,CPA,1.1958949954160534,1.3718406728951085,1.29714342418644,1.039498234163286,0.1563967612527674,0.3125831415021394,0.1946462640154589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31,72.75,73.0,71.16999816894531,72.43000030517578,69.13407897949219,686700,CPA,1.2230118229325648,1.351088810270923,1.2746699182103884,1.0407634740694096,0.1822483488631552,0.309568870410055,0.1719530461799192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01,73.12999725341797,78.94999694824219,73.12999725341797,78.47000122070312,74.89923095703125,580600,CPA,1.077233693707936,1.239108494567489,1.2071699320946356,0.9864869819371144,0.0907467117708217,0.2139326756825827,0.1195714189317034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-02,79.01000213623047,82.4800033569336,78.83999633789062,81.05000305175781,77.36182403564453,666000,CPA,1.033342606865958,1.1928075914236032,1.1789159315970297,0.988961756405294,0.0443808504606638,0.161257717596911,0.0782237789845745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-05,80.76000213623047,80.76000213623047,76.95999908447266,79.51000213623047,75.89191436767578,336900,CPA,1.0067133761355462,1.1894747371272922,1.1495163765462102,0.9641545570690644,0.0425588190664819,0.147083946227265,0.0600486402996165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-06,79.16000366210938,80.29000091552734,78.69999694824219,79.45999908447266,75.84417724609375,299500,CPA,0.9862361594069358,1.205102922750197,1.1715050566097256,0.9564908430667262,0.0297453163402096,0.1644273623944485,0.0958582319285707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-07,80.0999984741211,80.63999938964844,78.01000213623047,80.2300033569336,76.57913970947266,403900,CPA,1.002969101202794,1.1868614930528192,1.166985890044425,0.938443196526784,0.06452590467601,0.1645509638698743,0.0974388135595585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08,79.51000213623047,80.1500015258789,78.55999755859375,79.9000015258789,76.26416015625,425000,CPA,1.0111585563003798,1.155085945553144,1.1565180046290071,0.9476590583772034,0.0634994979231763,0.1192064966300325,0.0885677248054963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-09,78.25,80.12999725341797,78.25,79.25,75.64372253417969,577800,CPA,0.9869369690121026,1.1566544028134176,1.1809031653167283,0.9499672718524812,0.0369696971596215,0.1071404041472909,0.1165339576907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-12,79.0,79.54000091552734,78.12999725341797,78.41999816894531,74.85150146484375,296500,CPA,1.003052410086051,1.1584586832489785,1.1941804533227005,0.9554368959668008,0.04761551411925,0.0861223926716994,0.1050825960211283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-13,78.6500015258789,80.5999984741211,78.58000183105469,79.80999755859375,76.1782455444336,613000,CPA,0.9508899245706112,1.131065260467499,1.1594802518018574,0.9321128663785744,0.0187770581920367,0.0621591348476195,0.0790579535149684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-14,80.27999877929688,81.80999755859375,79.81999969482422,81.41000366210938,77.7054443359375,532300,CPA,0.9633576134648102,1.1082151334589034,1.1350668551266725,0.9389238595591888,0.0244337539056215,0.0221016907842692,0.0555533519395681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-15,69.58999633789062,84.66999816894531,68.5,83.87999725341797,80.06304931640625,2372700,CPA,0.9251110917985322,1.0911227189874924,1.1061650897691868,0.9146569716831342,0.010454120115398,0.0171245308141878,0.0373953182851938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-16,81.94999694824219,81.97000122070312,72.16999816894531,74.9800033569336,71.56803894042969,1734100,CPA,1.021712335908089,1.207833834333664,1.2252955738491689,0.8964348880940413,0.1252774478140478,0.1405865130304349,0.1712252338016116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-19,74.66999816894531,77.55999755859375,74.31999969482422,75.91000366210938,72.45572662353516,688900,CPA,0.9752490202873206,1.1762743635645123,1.2144707593000972,0.8957911154576635,0.079457904829657,0.0814574659017814,0.1342671207547519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-20,74.83999633789062,77.37999725341797,73.83999633789062,75.6500015258789,72.2075424194336,511200,CPA,0.9780667252934606,1.1863722394276566,1.2536107198490511,0.8879637982276005,0.0901029270658601,0.0775753007714994,0.1290750529375643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-21,76.47000122070312,78.83999633789062,76.0999984741211,77.41000366210938,73.8874740600586,344900,CPA,1.0046518284377668,1.1355976341356708,1.219810381019144,0.9212998027107722,0.0833520257269946,0.0306313479050954,0.0986217125579669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23,78.0199966430664,83.33000183105469,75.87999725341797,81.95999908447266,78.23041534423828,353500,CPA,0.9469061131089036,1.0562856739105058,1.1489655998346762,0.929240887735936,0.0176652253729675,-0.0417243812974355,0.0217631388030141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-26,82.2699966430664,83.55999755859375,81.37999725341797,83.5,79.70034790039062,796300,CPA,0.924722327627171,1.0313184799785269,1.1420179267971886,0.914613401743324,0.0101089258838469,-0.0466058774583872,0.0239354692603812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-27,83.80999755859375,85.2699966430664,81.04000091552734,81.2699966430664,77.57180786132812,442700,CPA,0.9786948443136224,1.0614963847525034,1.1883668066815296,0.926901793334764,0.0517930509788583,-0.0092678792521527,0.060369118462662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-28,81.33999633789062,83.61000061035156,80.0,83.5199966430664,79.71942138671875,361400,CPA,0.983182288344972,1.009743531045698,1.1530382284057474,0.9053221834064322,0.0778601049385397,-0.0299411172381747,0.0531154434846776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29,82.3499984741211,83.02999877929688,81.54000091552734,83.01000213623047,80.0666732788086,358100,CPA,0.9532585595558206,1.004757444828953,1.1584263336439404,0.8896719965366943,0.0635865630191263,-0.0345832318270502,0.056977035819975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,83.06999969482422,85.08000183105469,81.95999908447266,85.02999877929688,82.0150375366211,712000,CPA,0.9743619344410982,0.9943932371306644,1.1477305550064534,0.914333965059734,0.0600279693813641,-0.0533737761953229,0.0467334433946355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,85.8499984741211,88.1500015258789,84.08000183105469,87.66000366210938,84.55179595947266,615800,CPA,0.9506045320799076,0.9558257062814975,1.1139902979262657,0.9162245864028972,0.0343799456770103,-0.0822649497387201,0.031388554352139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-04,86.5999984741211,88.0,83.26000213623047,83.6500015258789,80.68397521972656,508200,CPA,1.010639492936917,1.0140491952557869,1.1637539348356234,0.9618269940790172,0.0488124988578998,-0.0681583378392844,0.0412386178447765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-06,82.29000091552734,83.5999984741211,79.30999755859375,82.87999725341797,79.94126892089844,423400,CPA,1.0556226905318942,1.0206751019415614,1.174688410891251,0.9694525250380056,0.0861701654938886,-0.0606407798273571,0.0419278679640529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07,82.33000183105469,83.26000213623047,78.9800033569336,79.20999908447266,76.40140533447266,363500,CPA,1.0949375804179813,1.0622429308319232,1.24883990898819,0.9991068404183748,0.0958307399996065,-0.0491754018507577,0.0833740535006395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10,79.86000061035156,79.9000015258789,76.5199966430664,77.55000305175781,74.8002700805664,428800,CPA,1.1215989521248042,1.073420315596721,1.2949344981105586,1.002962635548684,0.1186363165761201,-0.0457784413456465,0.1182555102875768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-11,78.58999633789062,80.1500015258789,78.18000030517578,79.62999725341797,76.80651092529297,337300,CPA,1.0818787142341606,1.039942355274559,1.2358825701291016,0.999317577953094,0.0825611362810666,-0.0791494819294971,0.0628971818913368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-12,80.68000030517578,81.01000213623047,79.11000061035156,79.94999694824219,77.11515808105469,493500,CPA,1.056410310697712,1.0317483669280598,1.213804451643401,0.999901327963336,0.0565089827343762,-0.0713912360698847,0.0567960388279615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-13,79.9000015258789,80.54000091552734,76.2699966430664,77.4000015258789,74.65558624267578,335600,CPA,1.1217054391111037,1.0748498480929014,1.23347623879475,1.01310217819441,0.1086032609166935,-0.053661038302019,0.0771642935555303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14,76.01000213623047,78.5999984741211,75.43000030517578,77.83999633789062,75.0799789428711,451200,CPA,1.1390031768490694,1.0217994665722578,1.2270254610282434,1.0368354288357888,0.1021677480132805,-0.0934369937787777,0.0577100297650849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17,77.68000030517578,77.9800033569336,74.80000305175781,75.0999984741211,72.43712615966797,350200,CPA,1.2260986621804104,1.0490199620221394,1.3036758520399063,1.07745251528605,0.1486461468943603,-0.0940444754108769,0.0922281922054779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-18,76.04000091552734,78.5199966430664,75.69000244140625,77.61000061035156,74.8581314086914,464100,CPA,1.138513148192407,1.031187329956109,1.275500990898209,1.0611103771593748,0.077402771033032,-0.1208880493319033,0.0524241820419304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19,77.94999694824219,80.2699966430664,76.5,76.79000091552734,74.06721496582031,491300,CPA,1.1836175999970333,1.040624680036481,1.2780229329249335,1.0767260051985343,0.1068915947984989,-0.1238883410820372,0.0274909984575191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-20,77.70999908447266,78.97000122070312,74.55999755859375,75.80999755859375,73.1219482421875,390100,CPA,1.2626305267814664,1.0457061801457392,1.2667075323656336,1.103472266160576,0.1591582606208903,-0.1486637516351412,-0.007129933956411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21,75.91999816894531,76.36000061035156,73.12999725341797,73.26000213623047,70.6623764038086,540600,CPA,1.3316952892502465,1.1083664737284382,1.3308791464003067,1.141954602863601,0.1897406863866455,-0.1199921890705859,0.0164800041159773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-24,72.08999633789062,74.5999984741211,72.0,73.22000122070312,70.62379455566406,184300,CPA,1.3579623934918343,1.1459789244708918,1.4319270305230682,1.166284980250879,0.1916774132409553,-0.1279316587039223,0.0854297286189564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26,74.25,77.0999984741211,73.37000274658203,76.95999908447266,74.23118591308594,366900,CPA,1.260005056718498,1.0870160530256543,1.3262184687393048,1.1113287815869517,0.1486762751315464,-0.1263784147549431,0.0523332602334989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27,75.87999725341797,76.83000183105469,73.68000030517578,76.80000305175781,74.07685852050781,235800,CPA,1.228645904248274,1.0979372365053996,1.3358509617791088,1.1155736616231424,0.1130722426251316,-0.1120438522449749,0.0687620909027861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-28,76.80000305175781,78.05999755859375,75.66999816894531,76.41000366210938,73.70069122314453,206200,CPA,1.241329460770425,1.1183058513801674,1.3528931438266096,1.125268657046021,0.1160608037244039,-0.0931112943076393,0.0840248579912947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,76.69000244140625,78.9000015258789,76.69000244140625,78.70999908447266,75.91912841796875,310600,CPA,1.208232806129955,1.100601133247418,1.3018881159359703,1.1192605847178094,0.0889722214121455,-0.1071848565898612,0.0444380221108644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02,77.73999786376953,81.80000305175781,77.30999755859375,81.26000213623047,78.37872314453125,396200,CPA,1.1914838878735232,1.0441221361562487,1.2577874044996056,1.1282955545492954,0.0631883333242278,-0.1650372339730097,-0.0103776401448036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03,79.98999786376953,81.22000122070312,77.88999938964844,79.12999725341797,76.3242416381836,432300,CPA,1.247188141588975,1.0406578547658725,1.3075430746450585,1.156797624498726,0.090390517090249,-0.1830917056630068,0.0141528194968254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,80.38999938964844,83.66999816894531,79.41999816894531,82.8499984741211,79.9123306274414,441200,CPA,1.1773086026337494,1.01861304115829,1.2620595289275078,1.1153694690580065,0.0619391335757431,-0.1725668210583153,0.0145482766830393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,83.08000183105469,83.72000122070312,81.25,83.33000183105469,80.37532043457031,306500,CPA,1.1621263842253131,1.0210863758873556,1.2294649791541568,1.0926917705380343,0.0694346136872787,-0.1552119712517585,0.0081364916956898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,84.41000366210938,85.0199966430664,82.81999969482422,84.54000091552734,81.54241180419922,334300,CPA,1.138159532713874,0.9857395171205792,1.209467748048803,1.081303723883271,0.056855808830603,-0.1831893300648253,-0.0007441444624687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,85.2300033569336,87.7300033569336,85.2300033569336,87.48999786376953,84.3878173828125,403100,CPA,1.093496358336769,0.9295905027448088,1.1787755585450703,1.0765719272798775,0.0169244310568914,-0.2276673661763211,-0.0154312583728839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,86.69999694824219,87.05000305175781,84.22000122070312,86.7300033569336,83.65476989746094,410000,CPA,1.07909584836857,0.9262383128261916,1.2015048521641711,1.0832896482048868,-0.0041937998363168,-0.2232353205526674,0.0144793110796705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,86.33999633789062,87.81999969482422,86.0,86.9800033569336,83.89590454101562,365100,CPA,1.0894457860951634,0.932377439024612,1.201434123373423,1.0859071025850418,0.0035386835101216,-0.206501489323396,0.0072304682504813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,85.86000061035156,86.87000274658203,84.54000091552734,86.1500015258789,83.09532928466797,188800,CPA,1.0937899022088018,0.9530527143670492,1.2247860734330562,1.0927621499400229,0.0010277522687789,-0.1951487740054071,0.0103734442394365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15,86.45999908447266,86.45999908447266,83.13999938964844,84.45999908447266,81.46524810791016,440600,CPA,1.0813403456307018,0.940995033346248,1.2357194305612955,1.0960145102552552,-0.0146741646245533,-0.1966483015115647,0.0386391346215395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,85.87000274658203,88.5,85.41000366210938,86.81999969482422,83.7415771484375,329100,CPA,1.0448053128885688,0.930150992476797,1.2106597962714885,1.0938351035858227,-0.0490297906972538,-0.2162827399086795,0.0098140419768362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,87.0999984741211,89.80000305175781,87.0999984741211,88.66000366210938,85.5163345336914,378300,CPA,1.013986068264061,0.9045983257614532,1.185305702297936,1.0858226358732557,-0.0718365676091947,-0.2322817740939726,0.001345096841137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
