Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2019-11-04,111.5500030517578,111.8000030517578,109.06999969482422,109.48999786376952,104.41373443603516,827300,ATO,0.9802833859563224,1.0863368722296391,0.8755138660254337,1.017747736512303,-0.0374643505559809,0.0067467469436428,-0.0097171688910068,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-05,109.02999877929688,109.2300033569336,107.56999969482422,107.91999816894533,102.91651916503906,1032900,ATO,0.9923085214442018,1.11192222913955,0.8903101040114685,1.0255920535009635,-0.0332835320567617,0.0255338869203081,-0.0036310698440099,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-06,108.0500030517578,109.12999725341795,107.77999877929688,108.7699966430664,103.72711181640624,786800,ATO,0.9826130576387276,1.0901080634199587,0.9150236250820112,1.02472378454011,-0.0421107269013824,-0.0067345960639357,-0.0229208033483638,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-07,108.55999755859376,109.7300033569336,107.11000061035156,108.18000030517578,103.16446685791016,1216600,ATO,0.9920610697861918,1.1105508789286889,0.8992830410177569,1.021753728436673,-0.0296926586504808,0.0146529216006301,-0.0273192824029673,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-08,107.7699966430664,108.52999877929688,106.8000030517578,107.31999969482422,102.3443374633789,953400,ATO,1.004226404055857,1.1283496926492178,0.9357643238718886,1.0184480680698833,-0.0142216640140262,0.0357671132986607,-0.0010622126865865,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-11,107.47000122070312,107.73999786376952,106.76000213623048,107.51000213623048,102.52552795410156,520300,ATO,0.9959993975395266,1.1274776149768575,0.9187940432018332,1.02732105527683,-0.0313216577373033,0.03617108187919,-0.0154190278860202,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-12,107.4499969482422,107.52999877929688,106.72000122070312,107.0,102.03917694091795,841100,ATO,1.005820413640038,1.123737679800462,0.9338577599919968,1.024242363400095,-0.018421949760057,0.0271520147992441,-0.001875025267748,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-13,107.20999908447266,109.56999969482422,106.88999938964844,109.12000274658205,104.06088256835938,874400,ATO,0.9989935824476438,1.0984967302243756,0.9089163888210302,1.0310099359995386,-0.0320163535518948,0.0015338310152634,-0.0458748770941008,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-14,109.48999786376952,109.86000061035156,108.8499984741211,109.56999969482422,104.49002838134766,789400,ATO,0.996909179709248,1.094399876983439,0.9198369826128856,1.030070938868324,-0.033161759159076,0.0111696720151179,-0.0509447093921616,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-15,109.58000183105467,109.75,109.20999908447266,109.48999786376952,104.41373443603516,727200,ATO,1.011410801494726,1.0723175848221909,0.943712119723066,1.0243368944408853,-0.0129260929461592,0.0293881058059715,-0.0135173449646678,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-18,109.56999969482422,110.63999938964844,109.0500030517578,109.29000091552734,104.2229995727539,963100,ATO,1.019333099426626,1.0513560891423197,0.9556671146909784,1.0296677569338806,-0.0103346575072544,0.0421956910946637,-0.007778452705483,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-19,109.33000183105467,109.55999755859376,108.62000274658205,108.63999938964844,103.6031494140625,662300,ATO,1.0388498904817507,1.042303264810296,0.9629749963768842,1.0348511569492849,0.0039987335324658,0.0463958228649886,-0.0120959725750157,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-20,108.37999725341795,108.93000030517578,108.20999908447266,108.79000091552734,103.74618530273438,557000,ATO,1.0267901240015236,0.9954577878575286,0.9644496853264616,1.0367429245182895,-0.0099528005167659,0.0353706164641332,-0.0198802926862449,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-21,108.8499984741211,108.86000061035156,107.41999816894533,108.04000091552734,103.0309600830078,671500,ATO,1.028986245595349,0.9654338999060608,0.985347374507145,1.0414325601773815,-0.0124463145820326,0.011894626679452,-0.0178328353585635,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-22,107.41000366210938,107.72000122070312,106.38999938964844,107.31999969482422,102.89193725585938,651900,ATO,1.0296309901372154,1.0101829626200074,0.9815928102188808,1.0399834010172984,-0.0103524108800829,0.0276065091670415,-0.0194220995338031,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-25,107.3499984741211,107.6500015258789,106.63999938964844,106.76000213623048,102.35504913330078,767300,ATO,1.0315660223879446,1.0027752929531797,0.989676563171662,1.0272769628028116,0.004289059585133,0.0529223641927815,-0.0248125343803387,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-26,106.9000015258789,107.83000183105467,106.66999816894533,107.29000091552734,102.8631820678711,1208500,ATO,1.029639347589016,1.0573875005071396,0.9989193385224368,1.019753497826135,0.009885849762881,0.0771504477646364,-0.031862655569853,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-27,106.9499969482422,107.0199966430664,106.08999633789062,106.91999816894533,102.5084457397461,1513100,ATO,1.0462027091869024,1.0444120703599966,0.9862103915402716,1.0184708296222131,0.0277318795646892,0.1010930642418345,-0.0200805803459904,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-11-29,107.3000030517578,107.72000122070312,106.87999725341795,106.95999908447266,102.54679107666016,503900,ATO,1.0319745989383389,1.0451487547850746,0.980360557645469,1.027957565839464,0.0040170330988749,0.1175312042717251,-0.0135860627205464,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-12-02,106.54000091552734,106.93000030517578,105.68000030517578,105.76000213623048,101.39630126953124,981700,ATO,1.0505862357692306,0.9988603646471964,0.9487625332801214,1.0333786657950568,0.0172075699741738,0.1446939889922064,0.0072941984833745,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-12-03,106.18000030517578,106.54000091552734,105.12999725341795,105.47000122070312,101.11827087402344,773600,ATO,1.0520527209834722,1.004464916936112,0.9624882693789708,1.0417166514803613,0.0103360695031109,0.1090523246859772,-0.0030828656003815,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-12-04,106.36000061035156,107.16999816894533,106.02999877929688,106.98999786376952,102.57556915283205,1114300,ATO,1.0440226452115076,0.9659631596935168,0.9549550253127884,1.0344529937206122,0.0095696514908953,0.1288403835810903,-0.0186766143326493,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-12-05,106.47000122070312,106.8499984741211,106.01000213623048,106.76000213623048,102.35504913330078,698800,ATO,1.0372798476671043,0.8911466939815581,0.9681845717027454,1.0367512645970387,0.0005285830700656,0.1396582904273837,-0.026433071719436,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-12-06,106.61000061035156,107.26000213623048,106.4000015258789,106.5199966430664,102.12493896484376,634200,ATO,1.042996715903216,0.949660683175802,0.9601176477619432,1.0330572442281234,0.0099394716750926,0.1467689390380603,-0.0227300473197319,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-12-09,106.73999786376952,107.02999877929688,105.8499984741211,106.30999755859376,101.92361450195312,669100,ATO,1.0477847994196117,0.8854668032802838,0.9645813128979802,1.0340376238600335,0.0137471755595781,0.1845740469992571,-0.0240438123603822,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-12-10,106.5,106.87999725341795,106.13999938964844,106.75,102.34545135498048,637800,ATO,1.0542390196131488,1.0174595290527355,0.9442246718375908,1.0438020196584652,0.0104369999546836,0.2797939862371105,-0.042094641862005,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-12-11,106.97000122070312,107.45999908447266,106.58000183105467,107.1999969482422,102.77688598632812,770900,ATO,1.0523321207687053,0.9920980149314402,0.9440327092549928,1.044148768614289,0.0081833521544163,0.3124483105045074,-0.0451395283812254,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-12-12,107.0500030517578,107.11000061035156,105.9499969482422,106.51000213623048,102.11536407470705,676900,ATO,1.0679747752338251,0.9293717006992808,0.9380009585739886,1.0379600676281349,0.0300147076056902,0.2370941459900543,-0.0490315943052304,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-12-13,106.5,107.20999908447266,105.95999908447266,107.0500030517578,102.63308715820312,720200,ATO,1.071555294088962,0.8091332768969882,0.9344023382130848,1.049983828710455,0.021571465378507,0.1425493241478647,-0.0258318576633871,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-12-16,106.97000122070312,108.5,106.9000015258789,108.43000030517578,103.9561538696289,767700,ATO,1.0604075037093397,0.7460120517482315,0.904891337652756,1.044141152852935,0.0162663508564047,0.1023371847257629,-0.061010690109725,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-12-17,108.66000366210938,109.61000061035156,108.47000122070312,108.6500015258789,104.16706848144533,720600,ATO,1.0669121198214129,0.8193217418741401,0.906687396078892,1.0401829423118685,0.0267291775095446,0.1084401691737967,-0.0396696224436945,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-12-18,108.5,110.38999938964844,108.06999969482422,110.1500015258789,105.6051788330078,1362200,ATO,1.0539264819624965,0.8237638494534198,0.9027826562890798,1.0376155592547895,0.0163109227077069,0.0949446917709183,-0.0580716150586393,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-12-19,109.8499984741211,110.87000274658205,109.8499984741211,110.80999755859376,106.23795318603516,1183200,ATO,1.0547784420352695,0.8729944894803315,0.908351712384669,1.034943648284932,0.0198347937503375,0.1055358443126411,-0.0617226743143142,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
2019-12-20,111.0,112.81999969482422,110.6500015258789,112.26000213623048,107.62812042236328,1802000,ATO,1.0456083855478329,0.8719228203407478,0.906613530995497,1.0184381935354383,0.0271701920123945,0.1329655381230698,-0.0590503474820197,3712194000.0,7617396000.0,5750223000.0,260220000.0,346707000.0,13367619000.0,597000.0,27961000.0,2152015000.0,2878504000.0,730706000.0,-114583000.0,289330000.0,24550000.0,1209440000.0,-114583000.0,11787669000.0,458031000.0,101883000.0,5019517000.0,230571000.0,3529452000.0,136054000.0,213398000.0,,-2784000.0,9908000.0,-1683660000.0,359356000.0,725670000.0,-140912000.0,713426000.0,511406000.0,10779000.0,968769000.0,391456000.0,12601000.0,-245717000.0,35594000.0,18724000.0,-101395000.0,133129000.0,-1693477000.0
