Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Dividends Paid,Other Cashflows From Financing Activities,Other Cashflows From Investing Activities
2020-04-28,26.979999542236328,27.5,26.15999984741211,26.670000076293945,26.670000076293945,1584200,YETI,1.2035994893998403,1.833145828638564,1.8297712447491596,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-04-29,27.670000076293945,29.39999961853028,27.01000022888184,28.6200008392334,28.6200008392334,1922300,YETI,1.1250873451687131,1.7749824509935708,1.7966455856443162,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-04-30,28.32999992370605,28.88999938964844,27.31999969482422,27.61000061035156,27.61000061035156,1260000,YETI,1.202100611843716,1.8294095329572704,2.169865937089136,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-01,26.76000022888184,27.38999938964844,25.670000076293945,26.059999465942383,26.059999465942383,1862400,YETI,1.3054490082482215,1.98119731873326,2.2544129395236534,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-04,25.670000076293945,26.56999969482422,25.059999465942383,26.5,26.5,1648200,YETI,1.305283024625958,1.916981103285304,1.9415094627524323,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-05,26.81999969482422,27.920000076293945,26.739999771118164,26.8799991607666,26.8799991607666,1067600,YETI,1.3325893159664317,1.875000115306608,2.069940518110553,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-06,27.01000022888184,28.15999984741211,26.790000915527344,27.26000022888184,27.26000022888184,1522000,YETI,1.3591342232567647,1.755319078223053,2.059427693260559,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-07,29.850000381469727,30.489999771118164,27.63999938964844,28.31999969482422,28.31999969482422,2218400,YETI,1.296257043787391,1.6825565691862436,1.965042447936521,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-08,28.5,29.46999931335449,28.26000022888184,29.09000015258789,29.09000015258789,2232200,YETI,1.2636644251878073,1.6988655176940188,1.9639051484512575,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-11,27.700000762939453,27.8700008392334,26.299999237060547,27.21999931335449,27.21999931335449,7961400,YETI,1.2274063442397196,1.836517374706216,2.1058045973830084,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-12,27.57999992370605,28.07999992370605,27.01000022888184,27.34000015258789,27.34000015258789,8612700,YETI,1.3046817106754456,1.806144871708829,2.1166788079336216,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-13,27.479999542236328,27.690000534057617,24.6299991607666,26.170000076293945,26.170000076293945,3157700,YETI,1.370653375136118,1.90523501967878,2.19640807698371,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-14,25.530000686645508,26.25,24.81999969482422,26.1299991607666,26.1299991607666,4589300,YETI,1.4198239443430831,1.889781961503382,2.305013451078477,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-15,25.799999237060547,27.440000534057617,25.3799991607666,26.93000030517578,26.93000030517578,2509000,YETI,1.3980691087717072,1.87114737536649,2.2940957326102644,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-18,28.14999961853028,28.84000015258789,27.950000762939453,28.5,28.5,1916100,YETI,1.3480701111910636,1.767368383574904,2.162456177828605,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-19,28.270000457763672,29.11000061035156,28.01000022888184,28.030000686645508,28.030000686645508,1271600,YETI,1.4031395243523097,1.8451658920345435,2.2158401387390256,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-20,28.5,29.100000381469727,27.93000030517578,29.030000686645508,29.030000686645508,1500800,YETI,1.3940751038052952,1.7685152923956189,2.1901481339028352,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-21,28.959999084472656,30.38999938964844,28.65999984741211,30.040000915527344,30.040000915527344,1764800,YETI,1.430093134992786,1.7187083719903704,2.13648463212935,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-22,30.190000534057617,30.56999969482422,29.1200008392334,30.440000534057617,30.440000534057617,1311600,YETI,1.3771352639118175,1.6787121411823942,2.075229864016196,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-26,32.0,33.22999954223633,31.790000915527344,31.989999771118164,31.989999771118164,2013300,YETI,1.3429196433836377,1.576117490768677,1.952797801427417,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-27,32.58000183105469,33.970001220703125,32.20000076293945,33.75,33.75,2128200,YETI,1.230814841941551,1.5188147650824653,1.8610370777271408,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-28,32.06999969482422,32.88999938964844,31.64999961853028,31.979999542236328,31.979999542236328,3371700,YETI,1.3358349541025591,1.6066291996113733,2.016572820102668,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-05-29,31.690000534057617,32.459999084472656,31.270000457763672,32.099998474121094,32.099998474121094,3949700,YETI,1.331152696991095,1.6679128803912906,1.95669795510826,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-06-01,32.43000030517578,33.130001068115234,31.86000061035156,32.20000076293945,32.20000076293945,1096900,YETI,1.361801162582275,1.6559005724059734,1.9819875212014828,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-06-02,32.5099983215332,33.7400016784668,32.0099983215332,33.189998626708984,33.189998626708984,1857800,YETI,1.2850257092676458,1.4980416775519825,2.021693318785609,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-06-03,33.959999084472656,34.47999954223633,33.369998931884766,34.02000045776367,34.02000045776367,2373600,YETI,1.266607865161106,1.4553203308448095,2.0464433218634515,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-06-04,33.869998931884766,35.29999923706055,33.70000076293945,34.59000015258789,34.59000015258789,1440900,YETI,1.2142237587373277,1.4157271177993729,2.0604219811700197,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-06-05,35.439998626708984,36.790000915527344,35.43000030517578,35.81999969482422,35.81999969482422,1712900,YETI,1.173646043375089,1.3955891151414517,1.9056393835227652,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-06-08,36.84000015258789,38.970001220703125,36.77000045776367,37.04999923706055,37.04999923706055,3713500,YETI,1.1303644245752995,1.3174089710767691,1.9112010530829808,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-06-09,36.45000076293945,37.310001373291016,35.459999084472656,36.709999084472656,36.709999084472656,1644300,YETI,1.1389267887771624,1.3307000733427783,1.96731144161892,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-06-10,37.36000061035156,37.93000030517578,36.5,36.7599983215332,36.7599983215332,1515300,YETI,1.1033733195121462,1.3014146446400752,2.0035365856569243,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-06-11,34.90999984741211,35.20000076293945,33.06999969482422,33.40999984741211,33.40999984741211,1676400,YETI,1.2406465415219123,1.4405866892526584,2.1541455118048383,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-06-12,35.18000030517578,35.869998931884766,34.220001220703125,35.66999816894531,35.66999816894531,1320100,YETI,1.2321279231576412,1.342865264500663,2.028875987147881,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-06-15,34.04999923706055,36.209999084472656,33.68000030517578,35.869998931884766,35.869998931884766,1654700,YETI,1.2216337050367938,1.282408736263181,2.013660594027186,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-06-16,39.09000015258789,39.09000015258789,36.68999862670898,37.09999847412109,37.09999847412109,1663100,YETI,1.1902965407994743,1.2024259419166563,2.003234575512604,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-06-17,37.0,38.040000915527344,36.880001068115234,37.650001525878906,37.650001525878906,1277900,YETI,1.1965470759966694,1.2002655191301232,1.9359892811570576,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-06-18,37.06999969482422,38.90999984741211,37.0099983215332,38.41999816894531,38.41999816894531,1199500,YETI,1.1910463431130711,1.2243623934774035,1.902394581501279,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
2020-06-19,38.709999084472656,39.619998931884766,38.68999862670898,39.33000183105469,39.33000183105469,1933800,YETI,1.191965392462787,1.1299261774155187,1.775235099015298,90850000.0,310678000.0,507534000.0,122005000.0,2389000.0,29243000.0,629539000.0,868000.0,3218000.0,-189545000.0,13307000.0,54293000.0,4000.0,3471000.0,72515000.0,170312000.0,1082000.0,15185000.0,4000.0,120378000.0,360547000.0,-23138000.0,82688000.0,280580000.0,185700000.0,83823000.0,,6614000.0,-48691000.0,-32961000.0,-45687000.0,-6927000.0,3561000.0,50434000.0,-7536000.0,-13516000.0,-51000.0,86893000.0,28959000.0,-40541000.0,-19940000.0,69206000.0,-32077000.0,-636000.0,-2135000.0,
