Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Minority Interest,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2018-03-12,127.23999786376952,127.23999786376952,124.7699966430664,125.26000213623048,118.87490844726562,1173300,RCL,0.915934886027829,0.9113238721708484,1.051836408711745,0.9681602160142494,-0.0522253299864203,-0.1266353300164225,-0.0453221330560911,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-03-13,126.12999725341795,127.0199966430664,125.38999938964844,125.9499969482422,119.5297393798828,1145700,RCL,0.9030566920205922,0.914396449301532,1.0479904834377376,0.9690913782459089,-0.0660346862253166,-0.1296863941414181,-0.0500532939930371,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-03-14,126.37999725341795,126.6500015258789,124.66000366210938,125.62999725341795,119.22603607177734,1259800,RCL,0.9210380365766218,0.9176063266632304,1.0635376982241531,0.9826382916238804,-0.0616002550472587,-0.1305766185780583,-0.0459362612704394,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-03-15,125.87999725341795,126.1500015258789,124.63999938964844,124.6500015258789,118.29600524902344,843500,RCL,0.9383072646026576,0.9061012322629934,1.066464137990547,0.995714794917482,-0.0574075303148244,-0.1414627336720236,-0.0457790050219215,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-03-16,124.52999877929688,125.11000061035156,124.26000213623048,124.75,118.39089965820312,1262100,RCL,0.9482966969657678,0.8993284585659812,1.053856581619015,0.99283022632097,-0.0445335293552021,-0.1467124386668107,-0.0465344327159709,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-03-19,124.83999633789062,125.58999633789062,123.4800033569336,124.41999816894533,118.07772827148438,959300,RCL,0.9482398813595988,0.8909626248103276,1.0517755612248725,0.9977193171282256,-0.0494794357686269,-0.1596864225986175,-0.0636378705263365,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-03-20,125.29000091552734,126.95999908447266,124.38999938964844,124.86000061035156,118.49530029296876,1432400,RCL,0.9537882444202124,0.8985361025678533,1.047097444302567,0.9892852301876452,-0.0354969857674328,-0.1521378441631036,-0.0592424249235563,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-03-21,124.83000183105467,125.12999725341795,123.08000183105467,123.37000274658205,117.08126068115234,1069600,RCL,0.970333130784256,0.8591699832041744,1.0599075659411283,0.9886352809649156,-0.0183021501806597,-0.1768768325364398,-0.04506549764388,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-03-22,124.11000061035156,124.91999816894533,120.0500030517578,120.18000030517578,114.05386352539062,1697000,RCL,0.9757863060585976,0.8895909819798534,1.0932576765631603,1.001420944386749,-0.0256346383281513,-0.1731820015148574,-0.0391348006931018,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-03-23,120.48999786376952,120.95999908447266,116.9800033569336,117.04000091552734,111.07392120361328,1607400,RCL,1.0123888283560851,0.9003096503041724,1.1199962414177491,1.0208790000721215,-0.0084901717160363,-0.1682624722679137,-0.0268222691098067,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-03-26,118.54000091552734,119.97000122070312,117.30999755859376,119.91999816894533,113.8071060180664,1035700,RCL,0.9417112441069456,0.8746622376930903,1.0826431050635437,1.0055604459985763,-0.0638492018916309,-0.1764016770170647,-0.0320679207614822,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-03-27,120.0,121.23999786376952,117.69000244140624,118.3000030517578,112.26969909667967,966100,RCL,0.9452239671952146,0.8807735208808941,1.0946481695995778,1.0208143643040246,-0.0755903971088099,-0.1869592917263239,-0.0386263728347064,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-03-28,118.37999725341795,118.93000030517578,115.94000244140624,116.52999877929688,110.58992004394533,1199300,RCL,0.9284304463492226,0.8972589764282651,1.089061707282983,1.0137855361542834,-0.0853550898050607,-0.1743673067862089,-0.0334477575999658,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-03-29,117.2300033569336,118.72000122070312,116.5500030517578,117.73999786376952,111.7382354736328,1071900,RCL,0.9305249835549608,0.883596092082388,1.062067818427102,1.0027391855749308,-0.0722142020199699,-0.1736071963475349,-0.0382741375169946,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-02,118.0,118.66000366210938,114.73999786376952,116.26000213623048,110.33367919921876,1228400,RCL,0.9219852138648574,0.8986506109673744,1.0824588138453852,1.0209426799016277,-0.09895746603677,-0.1926252652796636,-0.0397340643368342,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-03,116.56999969482422,116.97000122070312,114.62000274658205,115.6500015258789,109.75477600097656,875700,RCL,0.9194984796790274,0.9108695407366914,1.0761901789392274,1.0073860021346626,-0.0878875224556351,-0.1778113106395611,-0.0274250696354954,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-04,114.22000122070312,117.0999984741211,113.91999816894533,116.8499984741211,110.8936004638672,1057800,RCL,0.9187849147501836,0.9308659222681508,1.0274962322100667,1.0086288213636454,-0.0898439066134617,-0.1534546272424313,-0.0298043973182775,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-05,117.5199966430664,118.79000091552734,116.86000061035156,117.81999969482422,111.8141632080078,1918000,RCL,0.8916991102305137,0.9315676092301524,1.0028166503885927,1.0070075641703935,-0.1153084539398797,-0.1459334604682216,-0.0273373922028028,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-06,117.13999938964844,117.7300033569336,114.0199966430664,114.83000183105467,108.97657775878906,1106300,RCL,0.9062962893990651,0.956787833022888,1.048300876700828,1.0294048035181318,-0.1231085141190666,-0.1357835778674186,-0.0146258519754962,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-09,115.88999938964844,117.37000274658205,115.05999755859376,115.12999725341795,109.26128387451172,1143300,RCL,0.91348915707912,0.9516739467198564,1.0344152454822764,1.0371214117684873,-0.1236322546893672,-0.1475018137153475,-0.0275168112763657,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-10,116.16999816894533,116.8000030517578,110.87999725341795,112.91999816894533,107.1639404296875,2622300,RCL,0.9499644458797089,0.9607692248546796,1.088955924851376,1.029383087600204,-0.079418641720495,-0.1214568303269504,0.0190350334797413,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-11,112.7699966430664,115.01000213623048,112.70999908447266,113.16000366210938,107.39171600341795,1560600,RCL,0.9460940276769466,0.9694858222624576,1.0775320656431455,1.0343834471238158,-0.0882894194468691,-0.1124864121394155,0.0073066172409423,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-12,113.62999725341795,115.08999633789062,113.51000213623048,114.7300033569336,108.88167572021484,1125400,RCL,0.9337574421012632,0.9585860163506732,1.027886451299349,1.0271557935683588,-0.0933983514670956,-0.1223139175050287,-0.020575865711458,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-13,115.37999725341795,115.7300033569336,113.25,113.73999786376952,107.94213104248048,1136800,RCL,0.9374012550438424,0.9976131224126108,1.0239429903087962,1.0272560919411189,-0.0898548368972762,-0.0907364961152383,-0.0209210776073913,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-16,114.76000213623048,116.08999633789062,114.43000030517578,115.70999908447266,109.81171417236328,1221600,RCL,0.9332814617638934,0.9689811349646684,1.0015290510316617,1.0235757079403338,-0.0902942461764404,-0.110099291894238,-0.0292255071922042,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-17,116.30999755859376,117.30999755859376,116.25,116.95999908447266,110.9980010986328,1521700,RCL,0.9178350962592612,0.9507141860492292,0.9928999988315133,1.014767811419326,-0.0969327151600647,-0.1131592107243042,-0.0205239097912788,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-18,117.6999969482422,118.95999908447266,117.22000122070312,118.3000030517578,112.26969909667967,1268400,RCL,0.9041419425916256,0.9330589000078422,0.9143008140987404,1.0120135674144035,-0.1078716248227781,-0.1287219216624673,-0.0657306280945365,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-19,117.83000183105467,119.08000183105467,117.81999969482422,117.9800033569336,111.96601104736328,1561800,RCL,0.9087981289226226,0.930730574792501,0.9250940114308032,1.024856428629928,-0.1160582997073054,-0.1308972139793245,-0.0764844800745759,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-20,118.4499969482422,119.9800033569336,118.12999725341795,119.08999633789062,113.01942443847656,2333600,RCL,0.9027626622469688,0.9354834942453876,0.8751224712397635,1.0270315688040224,-0.1242689065570535,-0.1415520435530155,-0.1170895553583748,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-23,119.5500030517578,120.7300033569336,118.8499984741211,119.70999908447266,113.60782623291016,1596400,RCL,0.8882299513021626,0.9372755871828286,0.8406045878647932,1.0289721591416667,-0.140742207839504,-0.143257301313484,-0.1483468744607393,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-24,120.5199966430664,120.58000183105467,116.63999938964844,117.2699966430664,111.29219818115234,1343500,RCL,0.909866060805944,0.9585783268462938,0.8778400321211115,1.0406249194487622,-0.1307588586428182,-0.1217889390340424,-0.1429369830896851,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
2018-04-25,117.12999725341795,118.8000030517578,115.77999877929688,118.48999786376952,112.4499969482422,1594900,RCL,0.9266605179195452,0.942427481398728,0.8937197834920928,1.03953065299256,-0.1128701350730146,-0.1276504958611611,-0.1375372185907691,7900000.0,3390117000.0,11658623000.0,10702303000.0,2355755000.0,22360926000.0,2352000.0,99320000.0,9022405000.0,406304000.0,288512000.0,-1712571000.0,1418927000.0,120112000.0,4854873000.0,1188514000.0,-334265000.0,19735180000.0,907637000.0,10670000.0,10413791000.0,318641000.0,6397446000.0,111393000.0,360113000.0,,-10396000.0,36780000.0,-213592000.0,-1968121000.0,-2675796000.0,331082000.0,2525000.0,1625133000.0,-12491000.0,2331000.0,2874566000.0,951194000.0,130942000.0,-437455000.0,2424000.0,-32043000.0,-47747000.0,-85947000.0,-564138000.0,-224998000.0
