Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Deferred Long Term Liab,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-11-24,41.130001068115234,41.36000061035156,41.08000183105469,41.31999969482422,39.404396057128906,279800,ARMK,1.0389641406184502,0.9916608791063684,0.9598481106673176,1.032019884081241,0.0069442565372095,-0.0510501428883403,-0.1571769608219186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,41.380001068115234,41.5099983215332,41.16999816894531,41.369998931884766,39.45207977294922,952700,ARMK,1.0439930822734127,0.99312781530606,0.9555286794997472,1.0369551897736955,0.0070378924997169,-0.0639034214843082,-0.1615388159860523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,41.41999816894531,42.41999816894531,41.34000015258789,42.27000045776367,40.31034469604492,1034300,ARMK,1.011119118132054,0.9748292698622092,0.9282867651199026,1.020376345675996,-0.0092572275439419,-0.0785839098911751,-0.1831124849112321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,42.27000045776367,42.70000076293945,42.27000045776367,42.58000183105469,40.605987548828125,1030500,ARMK,1.0164395784685891,0.9691443073193058,0.917042005085012,1.026253639124301,-0.0098140606557117,-0.0849090473359039,-0.1952422583572052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,42.70000076293945,42.869998931884766,42.43999862670898,42.59999847412109,40.62505722045898,1316100,ARMK,1.0147887036291925,0.9672775025200444,0.9286475614376672,1.0246409570196735,-0.009852253390481,-0.0821476799538039,-0.1821541404962678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,42.52000045776367,43.13999938964844,42.45000076293945,43.06999969482422,41.07326126098633,1093600,ARMK,0.9955886022886924,0.975577288202432,0.9271504542212772,1.029880242563007,-0.0342916402743145,-0.0926629874889096,-0.1820134764471135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,43.4900016784668,43.560001373291016,42.68000030517578,42.7599983215332,40.77763366699219,1277000,ARMK,0.9990646058996342,0.9826499783153962,0.934812320596856,1.036157586789428,-0.0370929808897937,-0.0879613196381624,-0.1825984018582539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,42.66999816894531,42.86000061035156,42.34000015258789,42.41999816894531,40.45340347290039,907600,ARMK,1.0179158756982924,0.976581332451705,0.9437268691551988,1.0465343935592823,-0.0286185178609899,-0.0948283225735013,-0.181298339899665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,42.43000030517578,42.709999084472656,42.16999816894531,42.470001220703125,40.501075744628906,760100,ARMK,1.0259008238962113,0.9681137454114178,0.9319637144331312,1.048372731047773,-0.0224719071515617,-0.1010255991749055,-0.1960186406479147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,42.540000915527344,42.63999938964844,42.20000076293945,42.540000915527344,40.567832946777344,889600,ARMK,1.026328365091577,0.9662850010352984,0.9096330153590906,1.0387885930282448,-0.0124602279366676,-0.0907338118734757,-0.2049779874239161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,42.720001220703125,42.93999862670898,42.63999938964844,42.68999862670898,40.71087646484375,949300,ARMK,1.031389288268339,0.9645338242327292,0.9033755455340048,1.0447156071702373,-0.0133263189018981,-0.0924482130585554,-0.2104503221702641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,42.869998931884766,43.040000915527344,42.56999969482422,42.91999816894531,40.930206298828125,884600,ARMK,1.0267941755188077,0.9539923546135144,0.887291408968529,1.0484619827112251,-0.0216678071924174,-0.0906311652211365,-0.2171597824723902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,42.79999923706055,42.79999923706055,42.25,42.27000045776367,40.31034469604492,1082600,ARMK,1.040927537932539,0.9736431372233576,0.9097351547702472,1.0415757419863072,-0.0006482040537683,-0.0751440696252354,-0.1977613171591876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,42.40999984741211,42.540000915527344,42.06999969482422,42.06999969482422,40.119625091552734,1242900,ARMK,1.060613177430055,0.972552274059084,0.9121482793909624,1.0495576207370112,0.0110555566930437,-0.0763235180963053,-0.178345932147138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,41.9900016784668,42.459999084472656,41.88999938964844,42.0,40.05287170410156,1294700,ARMK,1.0602380848068786,0.9498246603210402,0.9196528064825203,1.0539026313731312,0.0063354534337474,-0.0809018324138349,-0.1807993578291448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,42.220001220703125,42.61000061035156,42.18000030517578,42.459999084472656,40.49154281616211,1829900,ARMK,1.068770840958433,0.9225336952871112,0.885065073014895,1.0520989179928428,0.0166719229655902,-0.0781895023256601,-0.1887694885567044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,42.5099983215332,42.810001373291016,42.380001068115234,42.4900016784668,40.52015686035156,2325400,ARMK,1.069427974614474,0.9407586962898916,0.8801809357005704,1.049480051520865,0.0199479230936088,-0.0751347921170931,-0.1912114402128301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,42.84999847412109,42.93999862670898,42.459999084472656,42.900001525878906,40.9111442565918,1939000,ARMK,1.0624709837960555,0.9254580888761372,0.869425567043877,1.0585213557872055,0.0039496280088497,-0.0791488794162467,-0.2081491464232771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,42.959999084472656,43.369998931884766,42.869998931884766,42.91999816894531,40.930206298828125,1228700,ARMK,1.0596460746748624,0.9268956517330365,0.8711289359313034,1.0561912314345747,0.0034548432402876,-0.0752317285104209,-0.2093271199991627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,43.060001373291016,43.27999877929688,42.86000061035156,42.880001068115234,40.89207077026367,1101300,ARMK,1.0678638431935636,0.9249545529217432,0.8796782831018775,1.054691754118366,0.0131720890751976,-0.0890418354866583,-0.1987121585750304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,43.02000045776367,43.02000045776367,42.72999954223633,42.79999923706055,40.81578826904297,468500,ARMK,1.0745326887493325,0.8943568431534072,0.8937715883956188,1.0628648969920689,0.0116677917572638,-0.096781057051868,-0.1943712259633057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,42.650001525878906,42.790000915527344,42.52999877929688,42.66999816894531,40.69179916381836,553200,ARMK,1.0677293036511948,0.9090651630043036,0.9002649358387664,1.054562443450246,0.0131668602009487,-0.0923462009873883,-0.1966913017842386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,42.810001373291016,43.290000915527344,42.66999816894531,42.93000030517578,40.939754486083984,465600,ARMK,1.060563574118829,0.9089305915676796,0.9009011367847388,1.0427572783556516,0.0178062957631774,-0.1030171308414898,-0.2033797363069367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,42.95000076293945,43.220001220703125,42.810001373291016,43.18999862670898,41.18769836425781,535600,ARMK,1.0606621699069787,0.915529788161793,0.8992021752491499,1.039387058829826,0.0212751110771527,-0.1002141777962388,-0.202711223328905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,43.13999938964844,43.13999938964844,42.72999954223633,42.7400016784668,40.75856018066406,505500,ARMK,1.0694900292121043,0.9042920791134016,0.9133742058204828,1.0452598484191695,0.0242301807929348,-0.0957526595272509,-0.1884067874842867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,43.0099983215332,43.41999816894531,42.880001068115234,43.27999877929688,41.27353286743164,1057300,ARMK,1.0466725738425482,0.8876812461522408,0.9019779735108728,1.0173995405954512,0.0292730332470969,-0.1058273725764122,-0.1986178364454542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,43.16999816894531,43.34000015258789,43.09999847412109,43.22999954223633,41.22584915161133,939000,ARMK,1.0198936644388428,0.8882441178302172,0.8990678265575003,0.9765980219270426,0.0432956425118001,-0.1157046744936383,-0.1963806343280139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,43.290000915527344,43.380001068115234,42.77999877929688,42.880001068115234,40.89207077026367,832600,ARMK,0.9923041983519738,0.8838038059403461,0.9052341544856431,0.9849127815791188,0.0073914167728549,-0.114553130378646,-0.1843607052975543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,43.04999923706055,43.11000061035156,42.2599983215332,42.720001220703125,40.7394905090332,2003600,ARMK,0.9824438394911876,0.8873486333259454,0.9058002382670608,0.9789917900086822,0.0034520494825054,-0.1122781857557098,-0.1840891326213377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,42.61000061035156,43.209999084472656,42.25,43.18000030517578,41.17816162109375,1247600,ARMK,0.9390922764402376,0.8693047491858898,0.9075593110930938,0.942840182406444,-0.0037479059662063,-0.1224197352884269,-0.1797906945599606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,43.2599983215332,43.93000030517578,43.20000076293945,43.56999969482422,41.550086975097656,1284600,ARMK,0.9398669091174838,0.8693470298581376,0.9114343911085698,0.9530778204901076,-0.0132109113726238,-0.1318772171892774,-0.1778634272423083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,43.54999923706055,43.900001525878906,43.33000183105469,43.65999984741211,41.63591766357422,740900,ARMK,0.9347227925588886,0.876740122364472,0.912088260446598,0.966664672858564,-0.0319418802996753,-0.1365344556317362,-0.1736967790130511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,43.68000030517578,44.02999877929688,43.540000915527344,44.02999877929688,41.98876190185547,1231400,ARMK,0.9313083498272298,0.8655017460545019,0.9021403635580012,0.9609362737659176,-0.0296279239386878,-0.1393720237936487,-0.1729412426487198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,44.08000183105469,44.27999877929688,43.93999862670898,44.06999969482422,42.02689743041992,1331100,ARMK,0.9361505238357212,0.85311405479791,0.900865554534819,0.9729510699723092,-0.0368005461365881,-0.1416111692064449,-0.1623994771105605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,44.220001220703125,44.29999923706055,43.95000076293945,44.0,41.960147857666016,1489600,ARMK,0.9686284984337158,0.860167746084608,0.9290317894258164,0.9917823196316324,-0.0231538211979167,-0.1361452609843862,-0.1531765006929748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,44.220001220703125,44.619998931884766,44.09000015258789,44.619998931884766,42.5514030456543,1153900,ARMK,0.9432606921183602,0.8479908952319649,0.9172492591618074,0.9854883712686996,-0.0422276791503393,-0.1399289021282911,-0.1585791161265751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,44.720001220703125,44.79999923706055,44.43999862670898,44.52999877929688,42.465579986572266,1116500,ARMK,0.932558798221036,0.8488038686691286,0.9116525844142392,0.981540936006692,-0.0489821377856559,-0.1310025345849969,-0.1538653189144968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,44.900001525878906,45.45000076293945,44.880001068115234,45.380001068115234,43.276180267333984,1474200,ARMK,0.9173006765955688,0.8419634520098609,0.8803981562667178,0.9694690060853024,-0.0521683294897337,-0.129748580666307,-0.1654172070820181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,45.40999984741211,45.470001220703125,44.900001525878906,45.43999862670898,43.33338928222656,1443400,ARMK,0.9118972448648666,0.8423961326766428,0.8896343775848209,0.962138874344328,-0.0502416294794613,-0.1308404672850969,-0.1598098430038118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,45.5,45.630001068115234,45.20000076293945,45.58000183105469,43.46690368652344,743000,ARMK,0.9260332185771,0.8248514119159025,0.8833728784226338,0.9712482450100663,-0.0452150264329664,-0.1440797729226932,-0.1588818267141403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
