Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Deferred Long Term Asset Charges,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2017-10-27,62.130001068115234,62.22999954223633,61.09999847412109,61.209999084472656,59.78417205810547,665700,HXL,1.0116685985545488,1.105338786944564,1.137659868880049,1.0327543330408862,-0.0210857344863373,0.0269198333485232,0.0415310701449793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,61.119998931884766,61.4900016784668,60.93999862670898,60.970001220703125,59.54976272583008,511000,HXL,1.0210856549963796,1.055817923357654,1.1462710657166375,1.0448229351223306,-0.023737280125951,0.0097069897851751,0.0358815733217705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,61.20000076293945,61.34999847412109,60.68999862670898,60.68999862670898,59.3980598449707,546400,HXL,1.0108148273263269,1.0672817692296082,1.1541706310736508,1.0378093145840102,-0.0269944872576832,0.0136254008151168,0.0465906799452273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,61.22999954223633,61.880001068115234,60.68999862670898,61.619998931884766,60.4327278137207,1120400,HXL,0.984745308332992,1.0525857184004346,1.1394598069432436,1.0388512590749122,-0.0541059507419201,-0.0019982999514152,0.030017200684175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,61.59999847412109,62.81999969482422,61.33000183105469,62.65999984741211,61.45269393920898,1045000,HXL,0.9540376753900116,1.010972252009767,1.118465149814193,1.0310647944789963,-0.0770271190889847,-0.0070740901102324,0.0139631385286109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,62.369998931884766,62.90999984741211,61.470001220703125,61.54999923706055,60.36407470703125,834000,HXL,0.98407806330605,1.0322969802983808,1.1397772255954215,1.0262436118253355,-0.0421655485192857,0.0066605747306283,0.0319669069060553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,61.18000030517578,61.959999084472656,60.5,61.790000915527344,60.599456787109375,491600,HXL,0.9826833223969303,1.0459605267199907,1.1441224430597825,1.0311845275729687,-0.0485012051760384,0.0098495975175463,0.0383941587236758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,61.7599983215332,62.02000045776367,61.09000015258789,61.45000076293945,60.26600646972656,496200,HXL,0.9845403057985976,1.066258092922486,1.163030342620113,1.0414917955670933,-0.0569514897684956,0.02034828289482,0.0512039835250428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,61.58000183105469,61.650001525878906,60.900001525878906,61.18999862670898,60.01102066040039,346200,HXL,0.969766320870654,1.0933831034478594,1.1806033602963832,1.0390384642435906,-0.0692721433729366,0.0323783403501207,0.0659500548950315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,61.18000030517578,61.59000015258789,60.59999847412109,60.7599983215332,59.58930206298828,480200,HXL,1.0036209000486398,1.1251945940900756,1.1787160829494798,1.0401272810196784,-0.0365063809710386,0.0496197413559833,0.0660370901231564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,60.5,60.84000015258789,60.16999816894531,60.41999816894531,59.2558479309082,526300,HXL,1.0129097860021186,1.12920504726378,1.183687711095296,1.0393664161720684,-0.0264566301699498,0.0533117986233622,0.0703497507403678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,60.33000183105469,61.22999954223633,60.0,60.25,59.0891227722168,400400,HXL,1.0131121271019965,1.1150978198058483,1.197357187047345,1.0305050740272153,-0.0173929469252187,0.0484306050395275,0.0857246262167381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,59.869998931884766,60.18999862670898,59.619998931884766,60.04999923706055,58.89298629760742,891300,HXL,1.0311406402834793,1.1214809679965785,1.1911482265407205,1.043144349882203,-0.0120037095987237,0.0565401855537561,0.0774960057024696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,59.81999969482422,59.91999816894531,59.29999923706055,59.52999877929688,58.38300323486328,592300,HXL,1.0441794098748662,1.117308909375479,1.189749799310724,1.0570826794517585,-0.0129032695768922,0.049359191101882,0.0791216998800761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,59.58000183105469,60.65999984741211,59.45000076293945,59.81999969482422,58.66741561889648,392300,HXL,1.0292544314891612,1.1284725304013945,1.1960635947865286,1.0412088647392546,-0.0119544332500933,0.0579933180637763,0.0838488840233804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,59.7400016784668,59.81999969482422,59.13999938964844,59.150001525878906,58.01032257080078,443400,HXL,1.0375317171802725,1.1454892853042318,1.2019752933144596,1.0392013474275237,-0.0016696302472511,0.0701682376252663,0.1020359213967838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,59.380001068115234,60.130001068115234,59.380001068115234,60.11000061035156,58.95182800292969,344800,HXL,1.0369323071738414,1.1220282197311378,1.1932989203738509,1.0381241126825425,-0.001191805508701,0.064318659102279,0.0861309685847191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,60.15999984741211,60.7400016784668,60.0,60.2599983215332,59.098934173583984,710000,HXL,1.0365084730730767,1.1185703521932742,1.1944931044069198,1.03199537924298,0.0045130938300965,0.0759688123898274,0.0889236391875152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,60.2400016784668,60.4900016784668,60.150001525878906,60.25,59.0891227722168,304300,HXL,1.0302076345562603,1.0948113859525772,1.1928587600442329,1.0328322263084138,-0.0026245917521534,0.0603077396341975,0.0832347213482225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,60.40999984741211,60.63999938964844,60.119998931884766,60.29999923706055,59.13816833496094,196000,HXL,1.0313432820416757,1.095066309671157,1.2081830048360558,1.032019884081241,-0.0006766020395649,0.0523552876764483,0.0911579333468195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,60.45000076293945,61.25,60.36000061035156,60.91999816894531,59.74622344970703,572500,HXL,1.0216677007969677,1.099544671938922,1.1930858120429977,1.0369551897736955,-0.015287488976728,0.0425134351485536,0.0760183165571981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,61.29999923706055,61.65999984741211,60.81999969482422,61.630001068115234,60.44253921508789,290700,HXL,1.0035697224974816,1.0938677152141394,1.1904161461702307,1.020376345675996,-0.0168066231785144,0.040454535460755,0.079016896139096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,61.560001373291016,61.900001525878906,61.5,61.66999816894531,60.48176956176758,197900,HXL,1.0,1.1006310780373527,1.1924109676149373,1.026253639124301,-0.0262536391243008,0.0465777233821429,0.08012670417272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,61.790000915527344,62.34000015258789,61.5,62.0,60.8054084777832,287700,HXL,1.008064543955551,1.0992974617643552,1.13296193113917,1.0246409570196735,-0.0165764130641226,0.0498722792905068,0.0221602292052349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,61.9900016784668,62.040000915527344,60.119998931884766,61.220001220703125,60.04043960571289,309900,HXL,1.0298922292377377,1.130486660697298,1.149036475138795,1.029880242563007,1.1986674730790623e-05,0.0622463850059564,0.0398725444704042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,61.91999816894531,62.290000915527344,60.650001525878906,60.68000030517578,59.51084518432617,401300,HXL,1.0385630224742155,1.1275038843527905,1.1761346544010924,1.036157586789428,0.0024054356847875,0.0568925863992317,0.0587239319459824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,60.709999084472656,60.84000015258789,59.7400016784668,59.77999877929688,58.6281852722168,277500,HXL,1.0744395204719206,1.1417970701723668,1.192834133221316,1.0465343935592823,0.0279051269126382,0.0703874151471604,0.0678089241664521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,60.0,60.9900016784668,59.970001220703125,60.56999969482422,59.40296173095703,482500,HXL,1.0417698799072446,1.10904121658373,1.1732989642393172,1.048372731047773,-0.0066028511405284,0.0399018719974066,0.0453166091582712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,60.7400016784668,60.97999954223633,60.290000915527344,60.720001220703125,59.55007553100586,999800,HXL,1.0288208180353278,1.1122414472898228,1.1373386002352874,1.0387885930282448,-0.009967774992917,0.0552226343810486,0.0227275974522807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,60.97999954223633,60.97999954223633,60.130001068115234,60.5,59.33431243896485,510000,HXL,1.0586777123046516,1.106349990298399,1.1318511207374191,1.0447156071702373,0.0139621051344143,0.0493679530071144,0.0180252530331501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,60.43999862670898,60.630001068115234,59.18000030517578,59.34000015258789,58.1966667175293,578100,HXL,1.0886417307079808,1.125951410165256,1.1335092695570312,1.0484619827112251,0.0401797479967556,0.0813278903306049,0.029058078116112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,59.33000183105469,62.02000045776367,58.77999877929688,60.97999954223633,59.80506896972656,1315800,HXL,1.0464085564444423,1.0992841989240658,1.1026953208220167,1.0415757419863072,0.0048328144581351,0.0504969920754727,-0.0048011511074181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,60.90999984741211,61.90999984741211,60.83000183105469,61.20000076293945,60.02082824707031,666200,HXL,1.0580064318899716,1.0954962787830254,1.0839701031517532,1.0495576207370112,0.0084488111529603,0.046620486627636,-0.0065241083863472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,61.220001220703125,61.66999816894531,61.0099983215332,61.040000915527344,59.86390686035156,559900,HXL,1.0596330941688263,1.0596328392775258,1.085660427182526,1.0539026313731312,0.0057304627956951,0.0289063465426506,-0.014791737129139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,61.29999923706055,62.13999938964844,61.2599983215332,61.91999816894531,60.72695159912109,740000,HXL,1.0524870398686972,1.0410139174026645,1.0626119166998658,1.0520989179928428,0.0003881218758543,0.0402907197898931,-0.0112226448717336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,62.68000030517578,62.7599983215332,61.810001373291016,62.15999984741211,60.96232986450195,497100,HXL,1.0472972469838857,1.066972973815194,1.066421816180794,1.049480051520865,-0.0021828045369793,0.0510794854082092,-0.0049705597326066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,61.959999084472656,62.22999954223633,61.560001373291016,61.56999969482422,60.383697509765625,605200,HXL,1.055709048024085,1.0506741833964823,1.082183813938068,1.0585213557872055,-0.0028123077631208,0.0460672151040983,0.0046091004709138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,61.77000045776367,61.77000045776367,61.2599983215332,61.369998931884766,60.18754959106445,308000,HXL,1.064037868385368,1.0474050097589622,1.094379351246894,1.0561912314345747,0.0078466369507932,0.0452776295155048,0.0139232953164278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,61.65999984741211,62.36000061035156,61.40999984741211,62.33000183105469,61.12905502319336,304200,HXL,1.0648162217937842,1.0381845055247818,1.0797783285277056,1.054691754118366,0.0101244676754181,0.0241881171163802,0.0013878868507977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,62.31999969482422,62.59000015258789,61.880001068115234,62.459999084472656,61.25654602050781,261500,HXL,1.0826128425667996,1.01645500109727,1.0891019300243192,1.0628648969920689,0.0197479455747309,0.0253171008919946,0.0009591156653947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,62.58000183105469,62.90999984741211,62.0099983215332,62.06999969482422,60.87406539916992,194400,HXL,1.097953843303053,1.0436633662683843,1.083978081901288,1.054562443450246,0.0433913998528068,0.0422520022766923,-0.012978155721717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,62.040000915527344,62.43000030517578,61.869998931884766,62.18999862670898,60.99175262451172,228200,HXL,1.0861875401144638,1.048415491966725,1.1091636289856623,1.0427572783556516,0.0434302617588122,0.0364677695575554,0.0048827558939867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,62.310001373291016,62.459999084472656,61.9900016784668,62.2400016784668,61.04078674316406,337300,HXL,1.0981685689495144,1.0604506734253765,1.0998862854901634,1.039387058829826,0.0587815101196884,0.0447067074673446,-0.0020271130878914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,62.38999938964844,62.470001220703125,61.84000015258789,61.84999847412109,60.658302307128906,397500,HXL,1.1107516975123275,1.0444599499031837,1.085399161447462,1.0452598484191695,0.0654918490931579,0.0444152112625311,-0.0163818318573074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,62.220001220703125,62.459999084472656,60.9900016784668,61.66999816894531,60.48176956176758,677200,HXL,1.092589795239122,1.0452339975198883,1.0936131991223172,1.0173995405954512,0.0751902546436706,0.0517253787912352,-0.0069826108340098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,61.88999938964844,62.68999862670898,61.63999938964844,62.5,61.2957763671875,525500,HXL,1.025742890358171,1.0416123776474453,1.0890472681649357,0.9765980219270426,0.0491448684311283,0.0376635853235898,-0.0064011927205784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,62.93000030517578,63.22999954223633,62.70000076293945,63.04999923706055,61.835182189941406,679800,HXL,1.0252167803988248,1.0363396731911874,1.074771177445239,0.9849127815791188,0.0403039988197059,0.0379827368721952,-0.0148236823379583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,63.41999816894531,63.41999816894531,62.380001068115234,63.02000045776367,61.805763244628906,715400,HXL,1.0292021792357862,1.040012442900603,1.0979001988024943,0.9789917900086822,0.0502103892271039,0.0403856238189478,0.0080108279140957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,63.06999969482422,64.27999877929688,62.75,64.2300033569336,62.99243927001953,822000,HXL,0.9862607180121952,1.0088777448678594,1.083624809166546,0.942840182406444,0.0434205356057512,0.0171532603935425,-0.0037251964865085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,64.33000183105469,64.33000183105469,63.02999877929688,63.09999847412109,61.88421630859375,766600,HXL,1.0069393418159978,1.0375826872378344,1.1030303695294754,0.9530778204901076,0.05386152132589,0.0363584401904193,0.0137325511785972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,62.810001373291016,62.84999847412109,62.20000076293945,62.470001220703125,61.266357421875,750500,HXL,1.034574967523023,1.0494896581748336,1.110458707416307,0.966664672858564,0.0679102946644589,0.0362150801786254,0.0246736679566579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,62.810001373291016,64.1500015258789,62.369998931884766,64.05000305175781,62.815914154052734,476900,HXL,1.022975116924554,1.0282932066705066,1.0700580531207766,0.9609362737659176,0.0620388431586363,0.0234194368223559,-0.0050235530859443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,64.11000061035156,65.01000213623047,63.869998931884766,64.5999984741211,63.35531997680664,448300,HXL,1.0356673446643911,1.021244363558111,1.048361783808581,0.9729510699723092,0.0627162746920818,0.026519139553756,-0.0149032478367985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,64.6500015258789,65.31999969482422,63.7400016784668,63.810001373291016,62.58053588867188,551200,HXL,1.0714123743867154,1.0252527382927954,1.0673186504304266,0.9917823196316324,0.0796300547550828,0.0289397312238011,-0.0148896396883646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,64.02999877929688,64.94000244140625,63.93000030517578,64.75,63.50242233276367,458300,HXL,1.053692128669456,1.0065005368305784,1.0657760279030557,0.9854883712686996,0.0682037574007565,0.0185807394703223,-0.0100523473853268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,64.75,64.88999938964844,64.4000015258789,64.68000030517578,63.43377685546875,869000,HXL,1.038723456868524,1.0464682204062543,1.0658430586385632,0.981540936006692,0.0571825208618319,0.0666618171521288,0.0003251553098271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,64.9800033569336,65.33999633789062,64.58999633789062,65.16999816894531,63.914329528808594,610800,HXL,1.0333733259531412,1.0236883158801815,1.053516738349787,0.9694690060853024,0.0639043198678387,0.0519762832040135,0.007701375001051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,64.94999694824219,65.19999694824219,64.36000061035156,65.0999984741211,63.845680236816406,372900,HXL,1.021711248567674,1.0270973561074717,1.0640549229295369,0.962138874344328,0.0595723742233461,0.0538607561457319,0.0146107023409041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,65.0199966430664,65.25,64.70999908447266,65.0,63.74761581420898,434700,HXL,1.038541851486935,1.0289857821663564,1.0633754721051425,0.9712482450100663,0.0672936064768684,0.0600545973277606,0.0211207669683684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,65.02999877929688,65.70999908447266,64.97000122070312,65.30000305175781,64.04183197021484,613500,HXL,1.037606216087007,1.0198091729050829,1.062803584092667,0.9795485186833895,0.0580576974036174,0.0568977240939945,0.0092744759810721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,66.68000030517578,69.2699966430664,64.97000122070312,66.37000274658203,65.0912094116211,1158900,HXL,1.0161988880208777,0.9992925154439916,1.0458209944518255,0.966216685842239,0.0499822021786386,0.0349662644727457,-0.0100717975154394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,66.51000213623047,67.97000122070312,65.30999755859375,67.62000274658203,66.31712341308594,1095500,HXL,0.9968212161589118,0.974004517552165,1.027827329833078,0.9510576163473856,0.0457635998115261,0.0212236656981426,-0.0250138508651838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,67.55999755859375,69.05000305175781,67.44999694824219,68.1500015258789,66.8369140625,979000,HXL,0.9678999293186832,0.9694491651568504,1.0320854595564062,0.9505813448789944,0.0173185844396887,0.0112257326843143,-0.0321443714573228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
