Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Capital Surplus,Deferred Long Term Asset Charges,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Effect Of Exchange Rate,Other Cashflows From Investing Activities
2018-08-09,78.05999755859375,79.05000305175781,77.77999877929688,78.68000030517578,72.1592788696289,2240300,BBY,0.9858921400485786,0.8583845039696826,0.7768467025112229,1.02116669517792,-0.0352745551293415,-0.0861020094751277,-0.2307729631862529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-10,78.23999786376953,79.25,78.0,78.70999908447266,72.18678283691406,1740000,BBY,0.9941559974744404,0.8567797679605262,0.7694700383632227,1.0270259004091946,-0.0328699029347542,-0.0932714835525979,-0.2411910383559159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-13,78.94999694824219,79.2300033569336,77.0199966430664,77.06999969482422,70.68270874023438,2098600,BBY,1.0193332112907258,0.8684861737095182,0.7946528607406058,1.0361343742708915,-0.0168011629801656,-0.0799130945863808,-0.2300005199865908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-14,77.44999694824219,79.01000213623047,77.30000305175781,78.52999877929688,72.02172088623047,2982000,BBY,0.9982171668715918,0.8680928590170942,0.781298228787596,1.0304608447362038,-0.032243677864612,-0.0829939336225341,-0.2350650835688772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-15,78.26000213623047,78.26000213623047,75.73999786376953,76.37999725341797,70.0499038696289,3631800,BBY,1.014464611269018,0.8747517448247747,0.8001068116700163,1.0307359015638238,-0.0162712902948056,-0.0861486167178248,-0.2208397995890698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-16,78.12999725341797,78.37000274658203,76.4800033569336,76.91000366210938,70.53597259521484,3702800,BBY,1.016104522832218,0.8134068467936812,0.9067136448165884,1.0271667832483622,-0.0110622604161441,-0.1207647172561425,-0.1082428114322067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-17,76.91999816894531,78.69999694824219,76.69000244140625,78.4800033569336,71.97586822509766,1824200,BBY,0.996289811099636,0.8141792349200834,0.8888328211268557,1.0197024215319763,-0.0234126104323405,-0.1004348372347625,-0.117929327087193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-20,78.54000091552734,79.72000122070312,78.27999877929688,79.37999725341797,72.80126190185547,2472800,BBY,1.008054321185864,0.7867031180522494,0.865607558083785,1.0223927591148063,-0.0143384379289424,-0.1331260528961971,-0.1442573251160854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-21,79.4000015258789,81.81999969482422,79.16999816894531,81.43000030517578,74.68135833740234,4696300,BBY,0.9960160941745198,0.772579527176159,0.8344828466890429,1.0153576837490752,-0.0193415895745554,-0.1413727409748492,-0.1628124168202483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22,81.9000015258789,84.37000274658203,80.62999725341797,80.94999694824219,74.24114990234375,4080500,BBY,0.9867639659740852,0.7994005407085197,0.8363016671777515,1.0093416701778264,-0.0225777042037411,-0.1288586951196835,-0.158921174250642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-23,80.98999786376953,82.7300033569336,80.98999786376953,82.5999984741211,75.75439453125,3394500,BBY,0.9480574623739084,0.7875719085371748,0.8254843251474427,1.0113582232611953,-0.0633007608872868,-0.1396114138407683,-0.1613799658370154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24,83.05000305175781,83.0999984741211,80.91999816894531,82.08000183105469,75.27749633789062,4144800,BBY,0.975752353454605,0.8037120448308728,0.8350348016554958,0.9990272938710923,-0.0232749404164873,-0.1381024047839217,-0.1393020002999337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,83.04000091552734,83.19999694824219,81.41999816894531,81.66000366210938,74.89231872558594,5293300,BBY,0.963897038044735,0.7891245222480274,0.8359792593655074,0.9932191999359588,-0.0293221618912237,-0.1459110190248211,-0.1309219309440236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28,77.5,79.25,74.76000213623047,77.56999969482422,71.14126586914062,18462100,BBY,1.0289829256459346,0.8374748569058197,0.8976925942782918,0.9940396115641872,0.0349433140817473,-0.1027683413385021,-0.0823307750915921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29,77.79000091552734,77.98999786376953,76.62000274658203,77.62999725341797,71.19629669189453,5435900,BBY,1.0236528890708705,0.8679218280722957,0.898434831883655,0.9863033577406792,0.0373495313301913,-0.0788847193319994,-0.080241605838677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,77.5999984741211,78.5,77.19000244140625,78.01000213623047,71.5447998046875,3228200,BBY,0.9695447197126744,0.8027108979772903,0.8878234330611932,0.9878902855184554,-0.0183455658057809,-0.1175428971963242,-0.1014108738503026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31,77.94999694824219,79.63999938964844,77.62000274658203,79.55999755859375,72.96633911132812,5222200,BBY,0.948253965664852,0.7873252114944577,0.8768948447925332,0.9879708571431072,-0.0397168914782551,-0.1309506357459068,-0.1099574037939996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04,79.51000213623047,80.9800033569336,79.16000366210938,80.68000030517578,73.99352264404297,3640300,BBY,0.9119030932582316,0.7552029550200604,0.8745180558724723,0.979027713770822,-0.0671246205125905,-0.1434681554088838,-0.1156703907570032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-05,80.44000244140625,81.23999786376953,78.7300033569336,79.06999969482422,72.51696014404297,3617800,BBY,0.9228388849885792,0.7517417516338604,0.9001419577161063,0.9747074081630952,-0.0518685231745159,-0.1469975892332141,-0.0972766433884337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06,79.5,79.97000122070312,78.97000122070312,79.2300033569336,72.66370391845703,3218800,BBY,0.9061229122474308,0.742933588907472,0.900256473603966,0.9766839873062472,-0.0705610750588163,-0.1572547227515551,-0.0981398389184944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07,78.94999694824219,79.56999969482422,77.86000061035156,78.19000244140625,71.70989990234375,3026100,BBY,0.917660514343835,0.7643491546053052,0.9020497576379166,0.9729456327900377,-0.0552851184462026,-0.1441614984050744,-0.0921444848866367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-10,78.63999938964844,78.73999786376953,76.91999816894531,77.30999755859375,70.9028091430664,3211300,BBY,0.9208208903269028,0.7330734492202132,0.9314591160819652,0.9403069119583948,-0.019486021631492,-0.1649461783396286,-0.0722522747796667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-11,77.16999816894531,77.94999694824219,76.68000030517578,77.56999969482422,71.14126586914062,2582900,BBY,0.9173453353849612,0.7233009724355761,0.9224165296460084,0.921033808447608,-0.0036884730626468,-0.1621458708420241,-0.0569049639838121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-12,77.55999755859375,78.31999969482422,77.05000305175781,78.25,71.76492309570312,2847500,BBY,0.9312242807322526,0.6763538056968191,0.9245736826057912,0.9287627078344606,0.002461572897792,-0.1875190269420151,-0.0542641622095875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-13,78.26000213623047,79.19000244140625,77.87000274658203,78.55999755859375,72.04923248291016,2702200,BBY,0.9344630675660236,0.6703313564466741,0.9158587946571856,0.9265966228653494,0.0078664447006742,-0.1904751318267342,-0.0674506277076278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-14,78.61000061035156,79.05999755859375,77.62999725341797,78.38999938964844,71.89331817626953,3041700,BBY,0.9598409287884234,0.6587293426087378,0.9178450082938908,0.9450727450922518,0.0147681836961716,-0.1871037697010816,-0.058363734882323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,78.25,78.9000015258789,76.91000366210938,77.04000091552734,71.06314849853516,2830500,BBY,0.9583332841263126,0.6592321836676566,0.9364702290187794,0.9498029031390748,0.0085303809872376,-0.1784642795530525,-0.0542136063181315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-18,76.52999877929688,77.91000366210938,76.44000244140625,77.69999694824219,71.67192077636719,3301700,BBY,0.9350064752843834,0.6335348836120058,0.9279934112411278,0.9312963299920388,0.0037101452923447,-0.1831395969891769,-0.0633929155951941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19,77.79000091552734,78.18000030517578,77.12000274658203,77.73999786376953,71.70882415771484,2311900,BBY,0.910599499798862,0.6251739144266013,0.940959902304698,0.9281535809731144,-0.0175540811742522,-0.1734572841738407,-0.0652027459320543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-20,77.88999938964844,79.69999694824219,77.69999694824219,79.55999755859375,73.38762664794922,3429200,BBY,0.907365613469836,0.6530409458800717,0.9112723349457218,0.9173105895814624,-0.0099449761116262,-0.177373454043465,-0.0875088413842524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-21,79.80000305175781,81.52999877929688,79.79000091552734,80.63999938964844,74.38383483886719,5208100,BBY,0.8887649982491658,0.6491674357550506,0.9127833259039976,0.911986622194144,-0.0232216239449782,-0.1878667489588977,-0.0913916959953843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,80.97000122070312,81.66000366210938,79.27999877929688,79.41999816894531,73.25849151611328,3651800,BBY,0.8681692419093792,0.6512744506769691,0.952741040874547,0.8905498993775471,-0.0223806574681679,-0.1908310629843179,-0.0584210219803559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25,79.31999969482422,79.98999786376953,77.23999786376953,77.86000061035156,71.81951904296875,2633400,BBY,0.8883896133309426,0.6852855804964939,0.9744365768073352,0.9049442418293064,-0.0165546284983638,-0.1653083632918298,-0.0439743687810237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-26,78.41000366210938,80.41999816894531,78.19999694824219,79.62999725341797,73.45219421386719,2497500,BBY,0.8596006388349405,0.678150544594738,0.9534143039447518,0.8967353845070432,-0.0371347456721026,-0.1761426223118967,-0.0718703449099673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-27,79.52999877929688,79.80999755859375,78.06999969482422,78.26000213623047,72.18848419189453,2726500,BBY,0.8686431430341235,0.6758612365881697,0.9691969542234116,0.8940192753436789,-0.0253761323095553,-0.1628247144389978,-0.0476255112457348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28,77.95999908447266,80.13999938964844,77.95999908447266,79.36000061035156,73.2031478881836,3341600,BBY,0.8884828507028173,0.6696668943227342,0.9524385028978468,0.9113153745879689,-0.0228325238851514,-0.195390572748256,-0.0704626296341286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,79.56999969482422,79.81999969482422,78.27999877929688,79.01000213623047,72.88029479980469,2130400,BBY,0.887988944541184,0.7110150822302614,0.9501079605207648,0.9236523660614412,-0.035663421520257,-0.168828778523279,-0.0790491844088548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02,79.0,79.06999969482422,75.08000183105469,75.19999694824219,69.36588287353516,3946200,BBY,0.9718086103877892,0.7690102481047743,0.9927126543608752,0.9440697883215468,0.0277388220662423,-0.1261769089823176,-0.0481957646288481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-03,75.38999938964844,75.7300033569336,74.37000274658203,75.01000213623047,69.19062042236328,3263800,BBY,0.9584057828946736,0.7767337089518492,0.9907629910531016,0.9398574419912976,0.0185483409033758,-0.1235286047632039,-0.0462848720526954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04,75.01000213623047,75.20999908447266,73.01000213623047,73.1500015258789,67.47492218017578,3675400,BBY,0.9719755818388202,0.7832618523162348,1.014845648605569,0.951596492949428,0.0203790888893922,-0.1322851112469049,-0.0336627721947249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-05,72.58000183105469,74.5999984741211,71.66999816894531,72.55000305175781,66.92147064208984,3022400,BBY,0.9880084787934968,0.7847404290083453,1.0265953571845097,0.963805777686949,0.0242027011065478,-0.1387239910367596,-0.0213989117788566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08,72.19000244140625,72.6500015258789,70.16999816894531,71.37999725341797,65.84224700927734,3795700,BBY,1.020033661352885,0.8084711314791586,1.046834123689539,0.9817406222856884,0.0382930390671966,-0.1108673636202917,-0.0051176346733501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-09,70.9000015258789,72.94000244140625,70.7699966430664,71.33999633789062,65.80534362792969,4040600,BBY,1.0264927182299202,0.8003099740552087,1.0326287807942227,0.985404470737889,0.0410882474920312,-0.1320332651322816,-0.0233387654297603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-10,71.79000091552734,72.27999877929688,70.62000274658203,70.77999877929688,65.28878784179688,3459700,BBY,0.95775662889721,0.8018023187059072,1.0554215865041463,1.004670879558299,-0.046914250661089,-0.163125617665823,-0.0469893550164377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-11,70.75,72.5199966430664,70.19000244140625,70.75,65.2611083984375,3611200,BBY,0.9491166840310576,0.8233600704426891,1.0712152018540306,1.005569825537468,-0.0564531415064104,-0.1699223622258344,-0.0535198896268733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-12,71.94999694824219,72.95999908447266,71.26000213623047,72.44999694824219,66.82923889160156,3576800,BBY,0.9254658002187812,0.816416445248453,1.033474278384399,0.9966747140918392,-0.0712089138730579,-0.1813290314728877,-0.0746395396835395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-15,72.7300033569336,73.7699966430664,72.54000091552734,72.98999786376953,67.32734680175781,3213900,BBY,0.9117685186968894,0.7974014502426703,1.0120654116329906,0.9891317727722226,-0.0773632540753332,-0.1858792381881039,-0.1045457031548242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-16,73.2300033569336,74.9800033569336,72.80999755859375,74.80999755859375,69.00614929199219,2301100,BBY,0.9060285530627962,0.7718071230967187,0.9954462101540624,0.9777864585235492,-0.071757905460753,-0.1885941576525263,-0.0960913660068074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-17,74.69000244140625,75.06999969482422,72.55000305175781,73.83000183105469,68.10218048095703,2565600,BBY,0.8997696579171927,0.7860091130815953,1.0226782932974725,0.9825023252332036,-0.0827326673160109,-0.1825022594339326,-0.0730728862553691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18,73.47000122070312,73.8499984741211,71.86000061035156,72.6500015258789,67.01371002197266,2451000,BBY,0.8561597773856591,0.8229056103399726,1.0311880487557463,0.9779319429497442,-0.1217721655640851,-0.1719109077550273,-0.0710974511196613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-19,72.87999725341797,72.93000030517578,70.47000122070312,70.79000091552734,65.29801940917969,2934000,BBY,0.8974431055405105,0.8468043551260221,1.077633371820298,0.968237340120051,-0.0707942345795404,-0.1524216341961977,-0.0354563907988649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-22,71.19999694824219,72.5199966430664,70.5999984741211,72.19000244140625,66.58940887451172,2149700,BBY,0.8600914275160412,0.8203336683850048,1.0546262165005138,0.9826563959246816,-0.1225649684086402,-0.1836574140647845,-0.0763781057439243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-23,70.91000366210938,71.98999786376953,69.56999969482422,71.66999816894531,66.10974884033203,2838800,BBY,0.8727500788504556,0.8290971048697787,1.061286740186566,0.9881077347865406,-0.1153576559360849,-0.1923128962435726,-0.0726922112514887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-24,71.66000366210938,72.87000274658203,68.7699966430664,68.94999694824219,63.60076904296875,3973100,BBY,0.933139901730748,0.8656031827145921,1.0785766552946878,1.035209336841041,-0.1020694351102933,-0.1975246583485045,-0.0731710107117962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-25,69.26000213623047,70.44999694824219,68.87999725341797,69.16999816894531,63.80371475219727,2665000,BBY,0.9350871389349638,0.8516346132172998,1.0779336139025302,1.0143747476211535,-0.0792876086861897,-0.1984848004955512,-0.0536152561069436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-26,68.44000244140625,69.33000183105469,66.08000183105469,68.44999694824219,63.13955307006836,3884700,BBY,0.9582175921380672,0.8714844527631829,1.0716313262933526,1.053081568236106,-0.0948639760980386,-0.2028683166163605,-0.0770123840064607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-29,68.97000122070312,70.02999877929688,67.0,67.9800033569336,62.706031799316406,3286700,BBY,0.9424829404532544,0.882103916471641,1.06456158622607,1.055315029975959,-0.1128320895227046,-0.2023091321188573,-0.0947641235496958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30,68.05999755859375,70.88999938964844,67.68000030517578,70.51000213623047,65.03974151611328,3156800,BBY,0.9160402557734184,0.8495955783119289,0.9656338047334108,1.039498234163286,-0.1234579783898675,-0.2096619530810402,-0.1368633554375702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31,71.26000213623047,71.70999908447266,70.12999725341797,70.16000366210938,64.7168960571289,2509400,BBY,0.9548174239113532,0.845218013449457,0.9779716602497852,1.0407634740694096,-0.0859460501580564,-0.1963019264114111,-0.1247452117806839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01,70.06999969482422,73.13999938964844,69.19999694824219,73.08000183105469,67.41036224365234,2977900,BBY,0.8519430631339474,0.8126869211421824,0.9422277644409652,0.9864869819371144,-0.1345439188031669,-0.2124888977427238,-0.1453707487219669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-02,73.88999938964844,75.11000061035156,70.45999908447266,71.88999938964844,66.31269073486328,4078300,BBY,0.8663234402973767,0.8191323552472884,0.9702451880446912,0.988961756405294,-0.1226383161079173,-0.2124175185794037,-0.1304469645677639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-05,71.83999633789062,72.05999755859375,69.5199966430664,71.0999984741211,65.58397674560547,3085200,BBY,0.8520393200595192,0.8482132792506663,0.983737276243299,0.9641545570690644,-0.112115237009545,-0.1941775116493609,-0.1057304600032946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-06,71.04000091552734,71.91000366210938,70.08999633789062,71.68000030517578,66.11898040771484,2393400,BBY,0.8244837761515896,0.8361495910560701,0.9745035595736012,0.9564908430667262,-0.1320070669151365,-0.2045259692996783,-0.1011432651075535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-07,71.94000244140625,72.86000061035156,70.55999755859375,72.80999755859375,67.16130828857422,2308900,BBY,0.8038006958335752,0.8242796434429437,0.9748488208577858,0.938443196526784,-0.1346425006932087,-0.1980308857400011,-0.0946982556270806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08,72.44999694824219,73.58999633789062,72.01000213623047,73.2300033569336,67.5487060546875,2946900,BBY,0.8114352527021337,0.8279446525673206,0.9584498941916548,0.9476590583772034,-0.1362238056750697,-0.2079347963557907,-0.1095003856318559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-09,73.1500015258789,73.29000091552734,67.70999908447266,67.79000091552734,62.53076934814453,6359000,BBY,0.8312222510573104,0.8967629827747154,0.9852191297912052,0.9499672718524812,-0.1187450207951706,-0.1527510158914111,-0.079150077834823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-12,67.5999984741211,68.37999725341797,66.55000305175781,67.1500015258789,61.940406799316406,4200700,BBY,0.8307427968654407,0.9050101660952868,0.9964227440192356,0.9554368959668008,-0.1246940991013602,-0.1673261244819922,-0.0926751132823365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-13,64.94999694824219,67.69999694824219,64.8499984741211,67.05000305175781,61.848175048828125,5587900,BBY,0.7848005024076785,0.8980954816368563,0.989736527090886,0.9321128663785744,-0.1473123639708958,-0.170810643983023,-0.0906857711960029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-14,67.62999725341797,69.0999984741211,66.08999633789062,66.55000305175781,61.38695526123047,4390100,BBY,0.7867609581821579,0.9149861964370116,0.9840599390189868,0.9389238595591888,-0.1521629013770308,-0.1711272462376225,-0.0954535641681175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-15,65.93000030517578,68.27999877929688,64.80999755859375,67.77999877929688,62.52154159545898,5487000,BBY,0.7574707374722593,0.900016882608881,0.9732383497948432,0.9146569716831342,-0.1571862342108748,-0.1739813055644234,-0.0955314216891497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-16,67.44000244140625,67.55999755859375,65.5199966430664,66.43000030517578,61.276275634765625,5276100,BBY,0.7645228773729382,0.914667294353656,0.9572735408767664,0.8964348880940413,-0.131912010721103,-0.1525800269495731,-0.0967967991707908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-19,66.0999984741211,67.29000091552734,62.18000030517578,62.20000076293945,57.37444305419922,7457300,BBY,0.7914091984197725,1.114711104769658,1.031346843554206,0.8957911154576635,-0.104381917037891,0.0198942071069272,-0.0488567949911393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-20,61.0,65.54000091552734,60.06999969482422,63.52999877929688,58.60125732421875,11885200,BBY,0.7650089493741947,1.0916918327131002,1.0212556099583074,0.8879637982276005,-0.1229548488534058,-0.0171051059430569,-0.1032800569531793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-21,64.41999816894531,65.0,60.84000015258789,62.09000015258789,57.272979736328125,9104500,BBY,0.8367842103328091,1.1002976068366048,1.0331739507364175,0.9212998027107722,-0.084515592377963,-0.0046686793939705,-0.0880147177247596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23,61.9900016784668,62.970001220703125,61.880001068115234,62.54999923706055,57.6972885131836,3849900,BBY,0.8369121767817753,1.0801254981984127,1.0106513733092723,0.929240887735936,-0.0923287109541607,-0.0178845570095285,-0.1165510877223896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-26,63.619998931884766,64.8499984741211,63.459999084472656,64.33999633789062,59.34841537475586,5711700,BBY,0.8039200965738733,1.0461609976352102,1.004928964712369,0.914613401743324,-0.1106933051694507,-0.0317633598017039,-0.1131534928244384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-27,64.0,64.9800033569336,63.31999969482422,64.68000030517578,59.66203308105469,4055000,BBY,0.8249279861361003,1.0481383556209944,1.0227081202584851,0.926901793334764,-0.1019738071986637,-0.0226259083836617,-0.1052895679603824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-28,64.9800033569336,65.80999755859375,64.04000091552734,65.58999633789062,60.50143051147461,3956600,BBY,0.8233135165021478,1.0389726109320838,1.0136241371185415,0.9053221834064322,-0.0820086669042844,-0.0007120373517888,-0.0862986478025282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29,65.0199966430664,65.08999633789062,63.900001525878906,64.06999969482422,59.099365234375,4235200,BBY,0.8255485993778685,1.0593755938340403,1.0285742612704538,0.8896719965366943,-0.0641233971588257,0.0200349171780371,-0.0728750365535115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,63.869998931884766,65.0,63.34000015258789,64.58999633789062,59.57902145385742,3992300,BBY,0.8228017766101433,1.071903934638654,1.0422983115365498,0.914333965059734,-0.0915321884495907,0.0241369213126667,-0.0586988000752679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,66.08999633789062,67.55999755859375,65.7699966430664,66.98999786376953,61.79281997680664,6536200,BBY,0.8385923934123511,1.0351563963763075,1.0078568435811526,0.9162245864028972,-0.0776321929905461,-0.0029342596439101,-0.074744899992974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
