Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-06-16,82.04000091552734,84.44999694824219,80.55000305175781,81.98999786376953,81.98999786376953,4655000,DDOG,1.0647640605724995,1.0451275115750638,1.3546774312565852,1.0166643907242152,0.0480996698482842,-0.0183384093612835,0.0580471744021278,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-06-17,83.37000274658203,84.98999786376953,82.25,83.04000091552734,83.04000091552734,4969500,DDOG,1.10958572222775,1.0614161659187489,1.2938343118601343,1.0230961122793614,0.0864896099483887,0.0116498639503954,-0.0204040420273641,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-06-18,83.87999725341797,87.11499786376953,82.12000274658203,86.6500015258789,86.6500015258789,6667700,DDOG,1.0469705669146314,1.0780150261649046,1.226543530383612,1.0320780068346933,0.0148925600799381,0.0201899880751776,-0.0881159936431357,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-06-19,88.25,89.56999969482422,85.19999694824219,86.79000091552734,86.79000091552734,8109100,DDOG,1.0312247846052025,1.0496600704358636,1.1547413315301978,1.0472002394231807,-0.0159754548179782,0.0085482717154998,-0.1676165379019205,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-06-22,87.66999816894531,89.5999984741211,87.08000183105469,89.01000213623047,89.01000213623047,4979800,DDOG,0.957420505285162,0.9928098036817378,1.1113357577224583,1.0416111253467466,-0.0841906200615846,-0.0445020763713247,-0.1967544664887559,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-06-23,90.0,93.0,87.88999938964844,89.69000244140625,89.69000244140625,6748400,DDOG,0.9459247856896414,1.0107035238972126,1.107258276901845,1.0305967789015436,-0.0846719932119021,-0.0404236605587695,-0.2072058295024752,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-06-24,90.05999755859375,92.88999938964844,86.45099639892578,88.5,88.5,4140700,DDOG,0.992429399220957,1.0423728813559323,1.112316411767302,1.0730616563589168,-0.0806322571379598,-0.0664988168004867,-0.2523792251000807,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-06-25,88.13999938964844,91.552001953125,86.69000244140625,89.5999984741211,89.5999984741211,3215100,DDOG,0.98526786029795,1.01473213970205,1.0181920190911975,1.0527413251046664,-0.0674734648067164,-0.075747491768064,-0.308959592288766,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-06-26,90.55999755859376,91.08000183105467,83.80000305175781,84.5,84.5,14063100,DDOG,1.0666271864309818,1.208994126178809,1.100946731115939,1.09603731200819,-0.0294101255772083,0.0881650875016688,-0.2745899514080316,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-06-29,85.0199966430664,85.23999786376953,80.08999633789062,83.72000122070312,83.72000122070312,4920900,DDOG,1.107978986905364,1.2363831895242912,1.0908982381676038,1.0675591621777658,0.0404198247275982,0.128067883491173,-0.2903858968436192,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-06-30,84.29000091552734,87.16999816894531,83.7699966430664,86.94999694824219,86.94999694824219,2752200,DDOG,1.079471005228702,1.1902242840258284,1.1114433902415697,1.0503414786147147,0.0291295266139872,0.0917099142754147,-0.2716577759437601,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-01,87.19000244140625,89.75,86.01000213623047,89.37999725341797,89.37999725341797,2447300,DDOG,1.070373697793852,1.195905154109421,1.1181472981929907,1.0614698745417157,0.0089038232521363,0.074962943227838,-0.2701084380919525,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-02,90.5,91.06999969482422,88.33999633789062,89.58999633789062,89.58999633789062,4516700,DDOG,1.051679931600291,1.1599509143521871,1.1636343817541732,1.0609433180919134,-0.0092633864916225,0.0533113831386526,-0.2203476512959812,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-06,91.3499984741211,92.5999984741211,88.0199966430664,88.95999908447266,88.95999908447266,5769400,DDOG,1.0602518060421957,1.1738983968065633,1.1868255723653995,1.060100399776527,0.0001514062656686,0.0593272516320919,-0.1951716611111371,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-07,90.01000213623047,92.16999816894533,88.55000305175781,90.08999633789062,90.08999633789062,2898100,DDOG,0.9991120634375416,1.1395272264977547,1.1638361942081976,1.0770138498901505,-0.0779017864526089,-0.0079876290739624,-0.2382113816788456,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-08,91.8499984741211,96.83999633789062,91.0,96.12999725341795,96.12999725341795,3914900,DDOG,0.7831062200162525,1.1629044430410882,1.0593987230585262,1.077606770930481,-0.2945005509142285,0.0207653926631188,-0.3396489858724967,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-09,97.98999786376952,98.98999786376952,93.16999816894533,96.0999984741211,96.0999984741211,4841200,DDOG,0.7946409893475074,1.1675338057206806,1.0389177723533125,1.1044879116126745,-0.3098469222651671,0.0001531800601295,-0.3698947747600538,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-10,96.81999969482422,98.13999938964844,95.125,96.41000366210938,96.41000366210938,4141000,DDOG,0.7849807844672781,1.2122186319604276,1.0277978692457463,1.085711270031918,-0.3007304855646399,0.070102364765576,-0.3691478737896199,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-13,97.7699966430664,98.63999938964844,85.66500091552734,86.66000366210938,86.66000366210938,5577900,DDOG,0.8840295104193262,1.3102930793136538,1.2033232676274574,1.102834219482497,-0.2188047090631707,0.1587408064584399,-0.2188346879289537,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-14,87.5999984741211,90.83000183105467,83.0,88.88999938964844,88.88999938964844,3781100,DDOG,0.9272133955998588,1.274496587843608,1.162560434778504,1.0836330203006346,-0.1564196247007757,0.1349567668225424,-0.2310197090078638,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-15,88.97000122070312,90.93000030517578,85.48999786376953,88.4800033569336,88.4800033569336,3155600,DDOG,0.9181735395741628,1.2698914596226296,1.186708815735729,1.0561175899815567,-0.1379440504073938,0.1624709564622526,-0.1706311986608943,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-16,87.6500015258789,87.9000015258789,83.37999725341797,85.31500244140625,85.31500244140625,3390400,DDOG,0.9781397709688288,1.308796817286581,1.2772665780035928,1.0603047606893516,-0.0821649897205228,0.2114348643610222,-0.0824208818671083,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-17,85.5999984741211,87.86000061035156,85.30999755859375,87.30000305175781,87.30000305175781,3225000,DDOG,0.956013701797828,1.2438716213275565,1.185796025478856,1.0508986066031938,-0.0948849048053658,0.1457177575597805,-0.178997121579105,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-20,88.30999755859375,93.13999938964844,88.0999984741211,92.13999938964844,92.13999938964844,3425600,DDOG,0.8950510285109499,1.108856076033616,1.0635988783282966,1.0499296408975316,-0.1548786123865817,0.0142357909958381,-0.3239921248962663,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-21,92.7699966430664,93.0,89.33999633789062,90.72000122070312,90.72000122070312,4404500,DDOG,0.9455467110346676,1.0906084778449852,1.1022927541272904,1.035121986103813,-0.0895752750691454,-0.0073660095363219,-0.2452608299301453,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-22,90.87999725341795,92.36000061035156,88.52999877929688,89.5,89.5,1578500,DDOG,0.9622346675595758,1.1405586796765883,1.1480446927374302,1.0249122036135947,-0.0626775360540189,0.044762671482208,-0.197869786338235,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-23,88.8499984741211,91.3000030517578,83.57099914550781,85.22000122070312,85.22000122070312,3378900,DDOG,0.9896737283477214,1.170617234302445,1.194437919003441,1.042919681119605,-0.0532459527718839,0.0977086194612515,-0.1527791135612439,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-24,83.4000015258789,86.75,81.54100036621094,84.83999633789062,84.83999633789062,2244200,DDOG,0.9873880275694172,1.1943659382950658,1.2495286033962858,1.0525520783774,-0.0651640508079828,0.1232426964686026,-0.0972687545114552,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-27,86.19999694824219,88.58000183105469,85.67500305175781,87.83000183105469,87.83000183105469,1782500,DDOG,0.9823522370551772,1.1047477713360274,1.2583399104972928,1.045546571033957,-0.0631943339787801,0.0716765153579506,-0.0880248655871485,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-28,87.72000122070312,89.72000122070312,87.05999755859375,88.27999877929688,88.27999877929688,1311200,DDOG,0.946307227805704,1.0920933959586678,1.2677843193988854,1.059971727560168,-0.1136644997544639,0.0397539852415465,-0.0996403174978881,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-29,89.22000122070312,90.87000274658205,87.27999877929688,90.12999725341795,90.12999725341795,1968200,DDOG,0.9206702084281576,1.0068789833071756,1.2748253081914036,1.0491737417135036,-0.128503533285346,-0.0171825836609449,-0.0802827944520161,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-30,89.79000091552734,94.06999969482422,89.79000091552734,92.76000213623048,92.76000213623048,2349400,DDOG,0.9007115257398706,0.9522423436486154,1.2550667905113562,1.0469317050835845,-0.1462201793437139,-0.0973933921482601,-0.1268931186875279,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-07-31,94.78800201416016,95.0,91.1999969482422,93.86000061035156,93.86000061035156,2429600,DDOG,0.913807757141726,0.9603664905549462,1.2555934126120571,1.0584584032817186,-0.1446506461399925,-0.1162921557237138,-0.131600123109163,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-08-03,95.81999969482422,96.66999816894533,93.66999816894533,95.66999816894533,95.66999816894533,4630000,DDOG,0.88000422340067,1.0203826133057217,1.2077976927281426,1.0645312650354448,-0.1845270416347748,-0.0518222545959197,-0.1681891282167709,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-08-04,95.76000213623048,96.1500015258789,92.12999725341795,94.22000122070312,94.22000122070312,2848100,DDOG,0.8501379477431017,1.0820419828846335,1.248142612508061,1.02982774469698,-0.1796897969538782,-0.011201314630959,-0.1244046356130457,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-08-05,94.30999755859376,95.36000061035156,91.6999969482422,94.31999969482422,94.31999969482422,2899900,DDOG,0.843617471928285,1.0639312849746303,1.196564895838785,1.0154342721529666,-0.1718168002246816,-0.0142616402281452,-0.1681639230606366,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
2020-08-06,92.72000122070312,93.37000274658205,87.31500244140625,90.01000213623047,90.01000213623047,8160600,DDOG,0.8885679531024071,1.0542161663992862,1.1949782802560245,0.9945470827091798,-0.1059791296067726,-0.0603430463585055,-0.1684605796338438,1435000.0,905821000.0,255700000.0,782341000.0,17409000.0,142357000.0,1038041000.0,3000.0,17962000.0,-123616000.0,6951000.0,9058000.0,133000.0,37855000.0,597297000.0,200239000.0,133000.0,85751000.0,903942000.0,771848000.0,176674000.0,104972000.0,,15429000.0,-176639000.0,70274000.0,-202220000.0,730207000.0,714216000.0,-32302000.0,714216000.0,-16710000.0,536209000.0,-1040000.0,-21000.0,24234000.0,11618000.0,-47510000.0,-90046000.0,32712000.0,-13315000.0
