Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2019-10-11,52.93000030517578,52.9900016784668,51.95000076293945,51.9900016784668,50.87216567993164,3206300,DHI,1.0438544783816657,1.068616111194554,0.7525972318339619,1.046331019445505,-0.0024765410638396,-0.0543603993671752,-0.122575528427307,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-10-14,52.16999816894531,52.630001068115234,52.0099983215332,52.290000915527344,51.16571044921875,1947200,DHI,1.0390133025328672,1.0688163620617466,0.7538594522956606,1.0486679415024387,-0.0096546389695715,-0.0578760582745476,-0.1267437470294582,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-10-15,52.470001220703125,52.77999877929688,52.27000045776367,52.630001068115234,51.49840545654297,3204400,DHI,1.0309708934771693,1.0859289016190965,0.7826345603903052,1.0411449978382394,-0.0101741043610701,-0.0269124853761546,-0.1040336918254198,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-10-16,52.72999954223633,53.70000076293945,52.38999938964844,53.66999816894531,52.51604461669922,3638700,DHI,0.9968324441629935,1.0732975340759043,0.7894018827660759,1.0521863086694416,-0.055353864506448,-0.042729022787544,-0.1279253370534757,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-10-17,54.22999954223633,54.40999984741211,53.27000045776367,53.4900016784668,52.33991622924805,3866400,DHI,1.0213123410464342,1.1063546442410117,0.8827189345651555,1.045139526059733,-0.0238271850132987,-0.0050129852635376,-0.0325978141676883,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-10-18,53.58000183105469,54.02000045776367,53.220001220703125,53.970001220703125,52.80958557128906,3546100,DHI,1.0031500212804134,1.0875928110631568,0.9050684079332456,1.0489642593361574,-0.045814238055744,-0.0157866791362799,-0.0429247591868342,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-10-21,54.15999984741211,54.36000061035156,53.08000183105469,53.16999816894531,52.02679443359375,4397000,DHI,1.0263305117156476,1.1258432004899068,0.8935191756989326,1.0401557689402523,-0.0138252572246047,0.0455170216064848,-0.0265267207222028,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-10-22,53.79999923706055,53.79999923706055,52.95000076293945,53.29999923706055,52.15399932861328,7296200,DHI,1.0114445308018851,1.1552826250828527,0.878503931214031,1.0392857492778664,-0.0278412184759813,0.060164868649001,-0.0163053435465505,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-10-23,53.41999816894531,53.560001373291016,52.97999954223633,53.34000015258789,52.19313430786133,2382500,DHI,1.0144357046500918,1.1421914459582534,0.8701116939725044,1.040533347199015,-0.0260976425489232,0.0519787613579854,-0.0273381616521746,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-10-24,53.34000015258789,54.040000915527344,53.150001525878906,53.97999954223633,52.81937789916992,2099600,DHI,1.0155613604026437,1.1206576523100098,0.8838390779677117,1.0483311387448295,-0.0327697783421858,0.032310005833138,-0.0178073822650859,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-10-25,53.959999084472656,54.41999816894531,53.52999877929688,53.709999084472656,52.55517959594727,2934000,DHI,1.0345817765446457,1.105745471173929,0.8852849581096063,1.0472237990930433,-0.0126420225483976,0.0412033258655275,-0.0093506164162838,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-10-28,53.52000045776367,53.66999816894531,51.720001220703125,51.81999969482422,50.7058219909668,4281600,DHI,1.0705729747167274,1.1371692644129536,0.9156318952422344,1.0479818360763853,0.0225911386403421,0.0673719847805924,0.0083612639123882,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-10-29,51.7400016784668,52.54999923706055,51.40999984741211,51.560001373291016,50.45140838623047,5218600,DHI,1.0769444167623023,1.1220846734808592,0.971270725250111,1.0403561361801832,0.0365882805821191,0.0372793846057011,0.0399167530757231,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-10-30,51.56999969482422,52.2599983215332,50.150001525878906,52.18999862670898,51.0678596496582,7431000,DHI,1.0543332168284276,1.1471762475206604,0.9390357143684164,1.028957528147249,0.0253756886811786,0.0538929981736848,0.0103328076220785,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-10-31,52.27000045776367,52.66999816894531,52.060001373291016,52.369998931884766,51.243988037109375,5146300,DHI,1.048985640464922,1.16085692693324,0.9078477640348196,1.028953970896263,0.020031669568659,0.0610948278761389,-0.0063926980576984,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-01,52.5,53.33000183105469,52.36000061035156,53.29999923706055,52.15399932861328,3414400,DHI,1.0415990277254197,1.1457926201398525,0.8656713666862251,1.0210186331905924,0.0205803945348272,0.069280589413841,-0.0130774113738819,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-04,53.34999847412109,53.58000183105469,50.84000015258789,51.150001525878906,50.05023193359375,6209700,DHI,1.0936180296162423,1.210083055597221,0.9113374716318932,1.017747736512303,0.075870293103939,0.1304929303112247,0.0261064367154526,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-05,51.15999984741211,51.15999984741211,50.310001373291016,50.709999084472656,49.61968612670898,6937100,DHI,1.072245533981426,1.2273286425534558,0.9401550013096288,1.0255920535009635,0.0466534804804625,0.1409403003342137,0.0462138274541503,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-06,50.84000015258789,52.11000061035156,50.72999954223633,52.04999923706055,50.93087387084961,4830300,DHI,1.0579400853389986,1.1907060499251645,1.007138971463513,1.02472378454011,0.0332163007988886,0.09386339044127,0.0691945430331379,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-07,52.04999923706055,52.2400016784668,50.20000076293945,51.02999877929688,49.93280792236328,4878200,DHI,1.083804560358135,1.2158862014428875,1.0286550697630923,1.021753728436673,0.0620508319214623,0.1199882441148287,0.102052746342368,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-08,51.0099983215332,51.540000915527344,50.86000061035156,51.150001525878906,50.05023193359375,3183700,DHI,1.0965599440503495,1.2157872401139969,1.034533863684311,1.0184480680698833,0.0781118759804662,0.1232046607634398,0.0977073271258359,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-11,51.25,52.650001525878906,51.16999816894531,52.650001525878906,51.517974853515625,4334000,DHI,1.0357849995942283,1.18153171150988,1.0165683731394477,1.02732105527683,0.0084639443173983,0.0902251784122125,0.0823553020515942,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-12,54.91999816894531,55.66999816894531,51.81999969482422,54.27000045776367,53.1031379699707,9582600,DHI,1.013184639330193,1.1471893340758264,1.0059475589858504,1.024242363400095,-0.0110577240699019,0.0506036690746085,0.0702147737261055,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-13,54.27999877929688,55.33000183105469,54.04999923706055,54.33000183105469,53.1618537902832,9974700,DHI,1.0100344710029614,1.149070314775459,1.0388515808017775,1.0310099359995386,-0.0209754649965772,0.052107415566347,0.0840603148866464,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-14,54.27000045776367,55.06999969482422,53.880001068115234,54.2599983215332,53.09335708618164,8772500,DHI,0.9928487391063654,1.1474006698469368,1.0949093285328717,1.030070938868324,-0.0372221997619586,0.0641704648786156,0.1241276365278244,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-15,54.52999877929688,54.560001373291016,53.369998931884766,53.5,52.34969711303711,5933600,DHI,0.9898890627150788,1.136431706431442,1.055345857320461,1.0243368944408853,-0.0344478317258064,0.0935022274152226,0.0981163926327272,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-18,53.66999816894531,54.970001220703125,53.560001373291016,54.630001068115234,53.45540237426758,5334300,DHI,0.9613335119292332,1.069829878841902,1.0222403276154814,1.0296677569338806,-0.0683342450046473,0.060669480794246,0.0587947602190199,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-19,54.63999938964844,54.83000183105469,53.900001525878906,54.13999938964844,52.97593688964844,3211300,DHI,0.9948640933271232,1.0512656001977054,1.0257099927963085,1.0348511569492849,-0.0399870636221616,0.0553581582523982,0.0506390238444085,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-20,54.40999984741211,55.0099983215332,54.119998931884766,54.56999969482422,53.39668655395508,5287900,DHI,0.97066322913015,1.0298917937555243,1.0215138701069275,1.0367429245182895,-0.0660796953881395,0.0698046223621289,0.037183892094221,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-21,54.56999969482422,55.02999877929688,53.880001068115234,53.90999984741211,52.75087738037109,2801000,DHI,0.9899902562320272,0.9941637187321156,1.0615562577856497,1.0414325601773815,-0.0514423039453543,0.0406244455055069,0.0583760479199411,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-22,54.16999816894531,54.630001068115234,53.93000030517578,54.11000061035156,52.94657897949219,3934400,DHI,0.9828083288687562,1.0194955513216926,0.9999639759797596,1.0399834010172984,-0.0571750721485421,0.0369190978687267,-0.0010509337729243,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-25,54.130001068115234,54.84999847412109,54.130001068115234,54.81999969482422,53.64131927490234,3648800,DHI,0.9682494710829024,1.0202395861112594,1.0404345120628655,1.0272769628028116,-0.0590274917199091,0.0703866573508612,0.0259454145108648,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-26,54.81999969482422,55.5099983215332,54.61000061035156,55.38999938964844,54.37263107299805,6042000,DHI,0.948727182643876,1.0602924525197708,1.0017245638409595,1.019753497826135,-0.0710263151822588,0.0800553997772676,-0.0290574302513302,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
2019-11-27,55.400001525878906,55.79999923706055,55.15999984741211,55.29999923706055,54.28428268432617,6022600,DHI,0.9538879682008088,1.0284672865974214,1.0108181844949289,1.0184708296222131,-0.0645828614214043,0.0851482804792592,0.0045272126086668,,3179100000.0,5311500000.0,10020900000.0,274200000.0,280700000.0,15606600000.0,3900000.0,577000000.0,7640100000.0,587400000.0,163500000.0,-802200000.0,220200000.0,1450900000.0,3231200000.0,163100000.0,1017600000.0,496000000.0,14704500000.0,19200000.0,9857400000.0,178700000.0,1492900000.0,11282000000.0,627000000.0,4400000.0,126200000.0,-394000000.0,93300000.0,-490100000.0,-437200000.0,42700000.0,1618500000.0,8000000.0,-499500000.0,892100000.0,72000000.0,-223400000.0,-591800000.0,96800000.0,93500000.0,-224100000.0
