Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Long Term Debt,Inventory,Accounts Payable,Capital Surplus,Short Long Term Debt,Net Receivables,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-11-21,414.7000122070313,418.1700134277344,408.6799926757813,411.6000061035156,406.0657043457031,16700,FCNCA,1.0049502625176792,0.9899226369294184,1.0832886854245252,1.03199537924298,-0.0270451167253009,-0.0526789028740283,-0.0222807797948794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,410.0199890136719,411.8999938964844,407.4200134277344,407.4200134277344,401.9419250488281,8800,FCNCA,1.0026828978850464,1.0139339706152224,1.0817415269026645,1.0328322263084138,-0.0301493284233673,-0.0205696757031572,-0.0278825117933458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,408.5299987792969,410.4100036621094,406.8800048828125,408.3800048828125,402.8889770507813,3600,FCNCA,0.9965518510792336,1.0231677097767844,1.0970547648340014,1.032019884081241,-0.035468033002007,-0.0195433122179242,-0.0199703066552348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,410.4100036621094,410.9400024414063,404.7799987792969,407.489990234375,402.0109252929688,12600,FCNCA,0.9942579169328024,1.0502831756912991,1.098738079300125,1.0369551897736955,-0.0426972728408933,-0.0067480610990691,-0.0183294161856746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,406.1099853515625,419.3200073242188,404.7900085449219,418.510009765625,412.8828125,15400,FCNCA,0.9637728185490738,1.0331262920064712,1.0578635593861756,1.020376345675996,-0.0566035271269221,-0.0202868877469131,-0.0535356906449591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,420.8599853515625,436.0,420.8599853515625,433.9200134277344,428.0856628417969,21000,FCNCA,0.9330057912626124,1.0275982674331892,1.0100920255917103,1.026253639124301,-0.0932478478616885,-0.0264550872220206,-0.1021922378505069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,435.1199951171875,435.1199951171875,425.0,426.489990234375,420.7554931640625,17800,FCNCA,0.9465848175235848,1.029401371521477,1.0117659593788957,1.0246409570196735,-0.0780561394960887,-0.0200238109523713,-0.0990357425550394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,424.7099914550781,424.7099914550781,411.9800109863281,421.6300048828125,415.9609069824219,16800,FCNCA,0.9827529398489694,1.082570939678319,1.0325507162143612,1.029880242563007,-0.0471273027140375,0.0143306639869773,-0.0766132144540294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,427.0899963378906,433.7200012207031,427.0899963378906,429.2099914550781,423.4389343261719,32200,FCNCA,0.9813240081419812,1.061703550214277,1.015459040116547,1.036157586789428,-0.0548335786474467,-0.0089077477392816,-0.1019516823385628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,431.0,431.0,411.739990234375,411.739990234375,406.2038269042969,15500,FCNCA,1.024322400825755,1.0994104122561406,1.045324337118544,1.0465343935592823,-0.0222119927335273,0.0280007572309342,-0.0797008719363199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,410.8999938964844,419.1099853515625,410.8999938964844,413.4599914550781,407.9007568359375,13800,FCNCA,1.029332358328822,1.0834593237873869,1.0308653419413842,1.048372731047773,-0.0190403727189509,0.0143199792010635,-0.0971170131396617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,413.2999877929688,418.239990234375,413.2999877929688,416.2300109863281,410.6335144042969,11900,FCNCA,1.0405406238975348,1.0827655230643451,1.031736062479084,1.0387885930282448,0.0017520308692899,0.025746710155571,-0.0828749403039228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,418.489990234375,418.489990234375,404.55999755859375,406.0,400.5409851074219,13400,FCNCA,1.095429635532449,1.1140202913128583,1.0539798811833392,1.0447156071702373,0.0507140283622118,0.0570382540215737,-0.0598459865209297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,403.0,408.9299926757813,401.8299865722656,402.0,396.5947570800781,29100,FCNCA,1.112927150746286,1.1190502921100245,1.057609731034702,1.0484619827112251,0.0644651680350607,0.0744267722753735,-0.0468414604062172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,402.489990234375,411.7200012207031,402.489990234375,409.6099853515625,404.1024475097656,28200,FCNCA,1.0742175301845416,1.085274855533258,1.0148823834288063,1.0415757419863072,0.0326417881982343,0.036487648684665,-0.0926140885006285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,408.9400024414063,414.7099914550781,405.8200073242188,410.0,404.4873046875,18900,FCNCA,1.0959957719190236,1.0798204951773922,1.009418118277623,1.0495576207370112,0.0464381511820124,0.0309447030220029,-0.0810760932604774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,410.1499938964844,415.989990234375,397.0499877929688,404.9800109863281,399.5346984863281,26700,FCNCA,1.0989052588257842,1.0580600159502558,1.0350496980855342,1.0539026313731312,0.0450026274526529,0.0273335232153806,-0.065402466226131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,406.2999877929688,419.489990234375,393.7699890136719,409.760009765625,404.6001586914063,54200,FCNCA,1.0970810845547776,0.9908617765447386,0.9976480505490368,1.0520989179928428,0.0449821665619347,-0.0098614210680326,-0.0761865110225625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,413.989990234375,420.8800048828125,406.0,417.3800048828125,412.1242370605469,23700,FCNCA,1.0779383918841197,1.0186649814983717,0.9701714696752272,1.049480051520865,0.0284583403632545,0.0027714930913869,-0.1012209062381733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,416.4100036621094,416.4100036621094,410.4500122070313,412.25,407.0587463378906,12900,FCNCA,1.0642328549512423,0.9902179412814078,0.9798391138554476,1.0585213557872055,0.0057114991640365,-0.0143890270109761,-0.0977355996117064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,410.2999877929688,415.1700134277344,397.8500061035156,406.30999755859375,401.1935119628906,19600,FCNCA,1.0766904231446257,1.0179951650307322,1.001509701316164,1.0561912314345747,0.0204991917100509,0.0158677847872747,-0.0789463546143021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,407.5199890136719,412.489990234375,406.5,412.4700012207031,407.2759704589844,15200,FCNCA,1.0639318416028511,1.0026462616683425,0.9843673043565832,1.054691754118366,0.0092400874844851,-0.011350126740059,-0.0940231373203247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,410.6600036621094,416.5499877929688,410.0,413.2799987792969,408.0758361816406,29900,FCNCA,1.0577815495546647,0.9825919849857488,0.9832132163819924,1.0628648969920689,-0.0050833474374039,-0.0085459152195264,-0.104929597976932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,413.1400146484375,415.6400146484375,405.3299865722656,408.1600036621094,403.0202941894531,14000,FCNCA,1.060172333096752,1.0104629889258574,1.0020252656163948,1.054562443450246,0.0056098896465059,0.0090516249341654,-0.0949309720066102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,408.1900024414063,417.30999755859375,402.3200073242188,406.6199951171875,401.499755859375,30700,FCNCA,1.070065133596385,1.0189906861663087,1.020254335094917,1.0427572783556516,0.0273078552407335,0.0070429637571391,-0.0840265379967586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,408.25,410.8999938964844,404.7999877929688,404.7999877929688,399.7025451660156,8500,FCNCA,1.050914097573017,1.0382330824168635,1.009897115110854,1.039387058829826,0.0115270387431909,0.0224891164588316,-0.0920162834672009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,405.9700012207031,405.9700012207031,397.8999938964844,403.0,397.92523193359375,16900,FCNCA,1.0884614670792274,1.0134678363281713,1.0043919058311337,1.0452598484191695,0.0432016186600578,0.0134230976875187,-0.0973890874736358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,405.8999938964844,407.0499877929688,401.2999877929688,404.5,399.4064025878906,30100,FCNCA,1.0566130967212162,1.0124061058933818,0.9919018923727831,1.0173995405954512,0.0392135561257649,0.0188974871647287,-0.1086939175835439,73096000.0,31193448000.0,3334064000.0,34527512000.0,12010000.0,146428000.0,2785430000.0,363126000.0,150601000.0,-122294000.0,23882826000.0,336150000.0,29960082000.0,-122294000.0,1138431000.0,533675000.0,8748883000.0,3132312000.0,862445000.0,51097000.0,29266275000.0,658918000.0,15000000.0,2223000.0,126298000.0,0.0,-668672000.0,123365000.0,109823000.0,-60561000.0,323752000.0,-203591000.0,-163095000.0,355258000.0,113646000.0,-7725000.0,-14412000.0,870000.0,-2064000.0,-84798000.0
2018-01-03,403.5,407.25,403.0899963378906,403.3599853515625,398.28076171875,13300,FCNCA,1.0288079777706671,1.0348930921355093,0.9929918049870108,0.9765980219270426,0.0522099558436245,0.0309442998116538,-0.1024566558985033,73096000.0,31193448000.0,3334064000.0,34527512000.0,12010000.0,146428000.0,2785430000.0,363126000.0,150601000.0,-122294000.0,23882826000.0,336150000.0,29960082000.0,-122294000.0,1138431000.0,533675000.0,8748883000.0,3132312000.0,862445000.0,51097000.0,29266275000.0,658918000.0,15000000.0,2223000.0,126298000.0,0.0,-668672000.0,123365000.0,109823000.0,-60561000.0,323752000.0,-203591000.0,-163095000.0,355258000.0,113646000.0,-7725000.0,-14412000.0,870000.0,-2064000.0,-84798000.0
2018-01-04,404.739990234375,417.7000122070313,404.739990234375,414.0,408.7868041992188,23800,FCNCA,1.006256081503078,1.0083924555842176,0.9787936298620856,0.9849127815791188,0.0213432999239592,0.0100355192652255,-0.1108012299211118,73096000.0,31193448000.0,3334064000.0,34527512000.0,12010000.0,146428000.0,2785430000.0,363126000.0,150601000.0,-122294000.0,23882826000.0,336150000.0,29960082000.0,-122294000.0,1138431000.0,533675000.0,8748883000.0,3132312000.0,862445000.0,51097000.0,29266275000.0,658918000.0,15000000.0,2223000.0,126298000.0,0.0,-668672000.0,123365000.0,109823000.0,-60561000.0,323752000.0,-203591000.0,-163095000.0,355258000.0,113646000.0,-7725000.0,-14412000.0,870000.0,-2064000.0,-84798000.0
2018-01-05,417.9800109863281,422.5299987792969,416.3900146484375,420.8299865722656,415.5307922363281,40900,FCNCA,0.9975523117353684,1.0054150549426255,0.956482073848829,0.9789917900086822,0.0185605217266862,0.0057882358609703,-0.1334072970395695,73096000.0,31193448000.0,3334064000.0,34527512000.0,12010000.0,146428000.0,2785430000.0,363126000.0,150601000.0,-122294000.0,23882826000.0,336150000.0,29960082000.0,-122294000.0,1138431000.0,533675000.0,8748883000.0,3132312000.0,862445000.0,51097000.0,29266275000.0,658918000.0,15000000.0,2223000.0,126298000.0,0.0,-668672000.0,123365000.0,109823000.0,-60561000.0,323752000.0,-203591000.0,-163095000.0,355258000.0,113646000.0,-7725000.0,-14412000.0,870000.0,-2064000.0,-84798000.0
2018-01-08,420.0400085449219,425.2699890136719,420.0400085449219,421.3900146484375,416.0836791992188,20300,FCNCA,0.9781437602270168,0.996051775567817,0.9625317307981456,0.942840182406444,0.0353035778205728,0.0043272910935001,-0.1248182748549089,73096000.0,31193448000.0,3334064000.0,34527512000.0,12010000.0,146428000.0,2785430000.0,363126000.0,150601000.0,-122294000.0,23882826000.0,336150000.0,29960082000.0,-122294000.0,1138431000.0,533675000.0,8748883000.0,3132312000.0,862445000.0,51097000.0,29266275000.0,658918000.0,15000000.0,2223000.0,126298000.0,0.0,-668672000.0,123365000.0,109823000.0,-60561000.0,323752000.0,-203591000.0,-163095000.0,355258000.0,113646000.0,-7725000.0,-14412000.0,870000.0,-2064000.0,-84798000.0
2018-01-09,422.5,429.8200073242188,422.5,425.2200012207031,419.8654479980469,28800,FCNCA,0.9846198082867386,0.9922581166611706,0.9489863863247324,0.9530778204901076,0.0315419877966308,-0.0089661303862444,-0.1403114320261457,73096000.0,31193448000.0,3334064000.0,34527512000.0,12010000.0,146428000.0,2785430000.0,363126000.0,150601000.0,-122294000.0,23882826000.0,336150000.0,29960082000.0,-122294000.0,1138431000.0,533675000.0,8748883000.0,3132312000.0,862445000.0,51097000.0,29266275000.0,658918000.0,15000000.0,2223000.0,126298000.0,0.0,-668672000.0,123365000.0,109823000.0,-60561000.0,323752000.0,-203591000.0,-163095000.0,355258000.0,113646000.0,-7725000.0,-14412000.0,870000.0,-2064000.0,-84798000.0
2018-01-10,424.2699890136719,435.8699951171875,424.2699890136719,432.7300109863281,427.2808532714844,33800,FCNCA,0.9856030284393292,0.963011509277924,0.9361738355715205,0.966664672858564,0.0189383555807652,-0.0502630687182842,-0.1496112038881286,73096000.0,31193448000.0,3334064000.0,34527512000.0,12010000.0,146428000.0,2785430000.0,363126000.0,150601000.0,-122294000.0,23882826000.0,336150000.0,29960082000.0,-122294000.0,1138431000.0,533675000.0,8748883000.0,3132312000.0,862445000.0,51097000.0,29266275000.0,658918000.0,15000000.0,2223000.0,126298000.0,0.0,-668672000.0,123365000.0,109823000.0,-60561000.0,323752000.0,-203591000.0,-163095000.0,355258000.0,113646000.0,-7725000.0,-14412000.0,870000.0,-2064000.0,-84798000.0
2018-01-11,435.0,447.239990234375,427.6199951171875,444.3599853515625,438.7644653320313,40300,FCNCA,0.9558691071021436,0.9362528111761804,0.9365783212776354,0.9609362737659176,-0.005067166663774,-0.0686209586719702,-0.1385032849290856,73096000.0,31193448000.0,3334064000.0,34527512000.0,12010000.0,146428000.0,2785430000.0,363126000.0,150601000.0,-122294000.0,23882826000.0,336150000.0,29960082000.0,-122294000.0,1138431000.0,533675000.0,8748883000.0,3132312000.0,862445000.0,51097000.0,29266275000.0,658918000.0,15000000.0,2223000.0,126298000.0,0.0,-668672000.0,123365000.0,109823000.0,-60561000.0,323752000.0,-203591000.0,-163095000.0,355258000.0,113646000.0,-7725000.0,-14412000.0,870000.0,-2064000.0,-84798000.0
