Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2017-11-24,409.9700012207031,413.4800109863281,405.010009765625,410.2999877929688,385.7196350097656,4600,TPL,1.096904557948443,1.267511367951022,1.681917162720194,1.032019884081241,0.0648846738672024,0.2248003459563132,0.5648920912309578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,410.8999938964844,410.8999938964844,406.1400146484375,409.5,384.967529296875,5300,TPL,1.075775354556968,1.2811477574902002,1.724749607915136,1.0369551897736955,0.0388201647832722,0.2241165206998319,0.6076821124293366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,407.1199951171875,409.989990234375,403.0199890136719,406.989990234375,382.6078796386719,9800,TPL,1.0973981229603356,1.2970342486158295,1.7555172786474276,1.020376345675996,0.0770217772843395,0.2436210688624451,0.6441180286162929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,409.239990234375,409.239990234375,398.7099914550781,403.8900146484375,379.6936340332031,8100,TPL,1.1403848204934317,1.3054792469353915,1.7482324303370549,1.026253639124301,0.1141311813691308,0.2514258922801817,0.6359481668948377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,403.7300109863281,408.0,401.75,407.760009765625,383.3317565917969,9600,TPL,1.111119364159664,1.2946955321683795,1.7324556972505805,1.0246409570196735,0.0864784071399904,0.2452703496945312,0.6216539953166453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,404.5899963378906,407.5,403.6700134277344,405.010009765625,380.7465515136719,7000,TPL,1.1200711460758848,1.3004258553194803,1.7416309943738943,1.029880242563007,0.0901909035128778,0.2321855796281386,0.6324670637055037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,407.5799865722656,410.5,406.1099853515625,406.1099853515625,381.7806091308594,8700,TPL,1.1108319963562494,1.3089385474413773,1.7210076875749338,1.036157586789428,0.0746744095668214,0.2383272494878185,0.6035969651198239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,406.1499938964844,410.0,400.05999755859375,402.6799926757813,378.55609130859375,10100,TPL,1.1951177336401246,1.2889060009225666,1.6971521523676116,1.0465343935592823,0.1485833400808422,0.2174963458973602,0.5721269433127478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,402.0,403.1199951171875,398.510009765625,399.1499938964844,375.237548828125,8800,TPL,1.2566453672250586,1.3043190251227574,1.7415748357323129,1.048372731047773,0.2082726361772855,0.2351796805364341,0.6135924806512669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,398.4299926757813,402.8299865722656,395.5700073242188,399.3999938964844,375.4725646972656,13900,TPL,1.257236059539228,1.3231577882201668,1.7809306875247135,1.0387885930282448,0.2184474665109832,0.2661389753113927,0.6663196847417068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,400.9800109863281,402.0,398.0,398.4800109863281,374.6077270507813,8100,TPL,1.3596414250388549,1.333900794336784,1.783246569938964,1.0447156071702373,0.3149258178686176,0.2769187570454994,0.669420702234695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,401.5,403.25,396.5,400.0,376.0366821289063,4700,TPL,1.320124947553029,1.2974658272987192,1.767047801609645,1.0484619827112251,0.2716629648418038,0.2528423074640682,0.6625966101687257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,398.7300109863281,404.489990234375,398.7300109863281,400.0,376.0366821289063,7400,TPL,1.2952499478573636,1.3072408876178077,1.7765207998396355,1.0415757419863072,0.2536742058710564,0.2584536807692146,0.6690243279102006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,398.760009765625,404.0,398.260009765625,398.5299987792969,374.6547546386719,10500,TPL,1.342408175756212,1.3100652480591872,1.7682048911078372,1.0495576207370112,0.2928505550192009,0.2611894559037979,0.6777106795697367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,402.80999755859375,402.80999755859375,395.5199890136719,399.4500122070313,375.5196228027344,6100,TPL,1.381649792397855,1.2916839597345051,1.7937251173849518,1.0539026313731312,0.3277471610247238,0.2609574669996299,0.6932729530732866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,396.739990234375,400.6600036621094,391.7900085449219,397.010009765625,373.2257995605469,18300,TPL,1.4103925775783424,1.2721832615786457,1.7813458744386588,1.0520989179928428,0.3582936595854995,0.2714600639658744,0.7075113128670594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,398.0,408.2999877929688,398.0,400.25,376.2717590332031,15300,TPL,1.396876624384118,1.2683050069535504,1.756023862108914,1.049480051520865,0.3473965728632529,0.2524115185465656,0.6846314861955134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,403.0,414.0,403.0,409.4800109863281,384.94873046875,16100,TPL,1.3212611384176312,1.2183797368003806,1.7112738227366415,1.0585213557872055,0.2627397826304254,0.2137727685079966,0.6336991092694875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,409.4100036621094,415.739990234375,409.4100036621094,413.1199951171875,388.37060546875,11300,TPL,1.277474028235454,1.216767739566976,1.695220415824829,1.0561912314345747,0.2212827968008792,0.2146403593235186,0.6147643598943628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,415.4200134277344,421.0,415.4200134277344,418.3500061035156,393.287353515625,20200,TPL,1.2788334818006029,1.2174787619381653,1.6729192596708062,1.054691754118366,0.2241417276822368,0.2034823735297637,0.5945288179938983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,416.7200012207031,433.7000122070313,416.7200012207031,433.0,407.0597229003906,10800,TPL,1.2257736289290586,1.1834550321238475,1.6638191021456408,1.0628648969920689,0.1629087319369899,0.1923171319185722,0.5756762877867163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,431.7000122070313,445.0,427.75,443.1799926757813,416.6297912597656,17600,TPL,1.2427682869882897,1.1645023027550656,1.6370838971954915,1.054562443450246,0.1882058435380436,0.1630909387633736,0.5401276595724864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,445.0,458.0,444.9700012207031,450.05999755859375,423.0976257324219,21100,TPL,1.1988623392724052,1.1576051695668146,1.642286247545182,1.0427572783556516,0.1561050609167535,0.145657447157645,0.5380053744535065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,448.30999755859375,452.9299926757813,440.010009765625,440.5299987792969,414.1385803222656,7500,TPL,1.2190996303524124,1.1935822081040093,1.7191042359330644,1.039387058829826,0.1797125715225864,0.1778382421459774,0.6171908373550095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,444.7099914550781,446.7099914550781,442.2699890136719,446.6300048828125,419.8731689453125,5700,TPL,1.184694314834773,1.152979807832362,1.7689553235971265,1.0452598484191695,0.1394344664156035,0.1529350691917095,0.667174330292357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,446.010009765625,476.010009765625,446.010009765625,460.5899963378906,432.9968566894531,38500,TPL,1.1293555789533185,1.1406575958556686,1.738313321386049,1.0173995405954512,0.1119560383578672,0.1471489771270155,0.637717511429722,14937000.0,105098000.0,851000.0,120035000.0,105902000.0,1202000.0,8478000.0,-804000.0,1964000.0,79580000.0,6459000.0,-804000.0,19516000.0,98555000.0,,105098000.0,17773000.0,5608000.0,9337000.0,-18720000.0,-44948000.0,97231000.0,30162000.0,93830000.0,376000.0,-2769000.0,-12026000.0,1100000.0,-18747000.0,-34267000.0
2018-01-03,460.0299987792969,477.5,449.010009765625,453.0700073242188,425.9273376464844,27000,TPL,1.1055685667482065,1.1587670572030655,1.7613829028128036,0.9765980219270426,0.1289705448211638,0.15481826487921,0.6659344419272895,14937000.0,105098000.0,851000.0,120035000.0,105902000.0,1202000.0,8478000.0,-804000.0,1964000.0,79580000.0,6459000.0,-804000.0,19516000.0,98555000.0,,105098000.0,17773000.0,5608000.0,9337000.0,-18720000.0,-44948000.0,97231000.0,30162000.0,93830000.0,376000.0,-2769000.0,-12026000.0,1100000.0,-18747000.0,-34267000.0
2018-01-04,455.8699951171875,465.0199890136719,447.2900085449219,453.6400146484375,426.4632263183594,14400,TPL,1.1046864658506046,1.1662854801015032,1.7534603942495488,0.9849127815791188,0.1197736842714857,0.1679285437825111,0.6638655344663513,14937000.0,105098000.0,851000.0,120035000.0,105902000.0,1202000.0,8478000.0,-804000.0,1964000.0,79580000.0,6459000.0,-804000.0,19516000.0,98555000.0,,105098000.0,17773000.0,5608000.0,9337000.0,-18720000.0,-44948000.0,97231000.0,30162000.0,93830000.0,376000.0,-2769000.0,-12026000.0,1100000.0,-18747000.0,-34267000.0
2018-01-05,454.8800048828125,464.1499938964844,450.2999877929688,451.1199951171875,424.0941162109375,12000,TPL,1.157541393232761,1.1946703811173804,1.7421009395313252,0.9789917900086822,0.1785496032240787,0.1950435620357252,0.6522115686429266,14937000.0,105098000.0,851000.0,120035000.0,105902000.0,1202000.0,8478000.0,-804000.0,1964000.0,79580000.0,6459000.0,-804000.0,19516000.0,98555000.0,,105098000.0,17773000.0,5608000.0,9337000.0,-18720000.0,-44948000.0,97231000.0,30162000.0,93830000.0,376000.0,-2769000.0,-12026000.0,1100000.0,-18747000.0,-34267000.0
2018-01-08,454.75,485.5,454.0,481.25,452.4190979003906,32100,TPL,1.0351585568816832,1.1307633139962316,1.6153165333197883,0.942840182406444,0.0923183744752392,0.1390388295219148,0.5279665276667338,14937000.0,105098000.0,851000.0,120035000.0,105902000.0,1202000.0,8478000.0,-804000.0,1964000.0,79580000.0,6459000.0,-804000.0,19516000.0,98555000.0,,105098000.0,17773000.0,5608000.0,9337000.0,-18720000.0,-44948000.0,97231000.0,30162000.0,93830000.0,376000.0,-2769000.0,-12026000.0,1100000.0,-18747000.0,-34267000.0
2018-01-09,481.0199890136719,502.3800048828125,481.0199890136719,501.5899963378906,471.54052734375,30900,TPL,0.9835922088815024,1.088927892804813,1.5379602160057575,0.9530778204901076,0.0305143883913947,0.0877036457573978,0.4486623976548793,14937000.0,105098000.0,851000.0,120035000.0,105902000.0,1202000.0,8478000.0,-804000.0,1964000.0,79580000.0,6459000.0,-804000.0,19516000.0,98555000.0,,105098000.0,17773000.0,5608000.0,9337000.0,-18720000.0,-44948000.0,97231000.0,30162000.0,93830000.0,376000.0,-2769000.0,-12026000.0,1100000.0,-18747000.0,-34267000.0
2018-01-10,502.9800109863281,510.5700073242188,491.9299926757813,502.1400146484375,472.0576477050781,40800,TPL,0.9670211208215984,1.0737070482794422,1.5552202767127918,0.966664672858564,0.0003564479630344,0.0604324702832339,0.4694352372531427,14937000.0,105098000.0,851000.0,120035000.0,105902000.0,1202000.0,8478000.0,-804000.0,1964000.0,79580000.0,6459000.0,-804000.0,19516000.0,98555000.0,,105098000.0,17773000.0,5608000.0,9337000.0,-18720000.0,-44948000.0,97231000.0,30162000.0,93830000.0,376000.0,-2769000.0,-12026000.0,1100000.0,-18747000.0,-34267000.0
2018-01-11,506.0,544.9299926757812,505.0,541.7899780273438,509.3321838378906,45000,TPL,0.9044465310153263,1.0131719397186196,1.437442768177468,0.9609362737659176,-0.0564897427505912,0.0082981698704689,0.3623611619707469,14937000.0,105098000.0,851000.0,120035000.0,105902000.0,1202000.0,8478000.0,-804000.0,1964000.0,79580000.0,6459000.0,-804000.0,19516000.0,98555000.0,,105098000.0,17773000.0,5608000.0,9337000.0,-18720000.0,-44948000.0,97231000.0,30162000.0,93830000.0,376000.0,-2769000.0,-12026000.0,1100000.0,-18747000.0,-34267000.0
2018-01-12,540.0,540.0,516.0399780273438,528.0499877929688,496.4154052734375,43100,TPL,0.9413881501536282,1.042359346240811,1.485704028023169,0.9729510699723092,-0.031562919818681,0.047634122236456,0.4224389963777895,14937000.0,105098000.0,851000.0,120035000.0,105902000.0,1202000.0,8478000.0,-804000.0,1964000.0,79580000.0,6459000.0,-804000.0,19516000.0,98555000.0,,105098000.0,17773000.0,5608000.0,9337000.0,-18720000.0,-44948000.0,97231000.0,30162000.0,93830000.0,376000.0,-2769000.0,-12026000.0,1100000.0,-18747000.0,-34267000.0
2018-01-16,532.280029296875,546.4500122070312,518.0999755859375,518.0999755859375,487.0614929199219,26900,TPL,0.9653541399762946,1.067843163963779,1.50528943208193,0.9917823196316324,-0.0264281796553379,0.0715301568947848,0.4230811419631386,14937000.0,105098000.0,851000.0,120035000.0,105902000.0,1202000.0,8478000.0,-804000.0,1964000.0,79580000.0,6459000.0,-804000.0,19516000.0,98555000.0,,105098000.0,17773000.0,5608000.0,9337000.0,-18720000.0,-44948000.0,97231000.0,30162000.0,93830000.0,376000.0,-2769000.0,-12026000.0,1100000.0,-18747000.0,-34267000.0
2018-01-17,522.780029296875,537.0700073242188,514.0,534.989990234375,502.9396057128906,15800,TPL,0.945326138895926,1.027537988480203,1.412746896678312,0.9854883712686996,-0.0401622323727735,0.0396181911199469,0.3369185213899295,14937000.0,105098000.0,851000.0,120035000.0,105902000.0,1202000.0,8478000.0,-804000.0,1964000.0,79580000.0,6459000.0,-804000.0,19516000.0,98555000.0,,105098000.0,17773000.0,5608000.0,9337000.0,-18720000.0,-44948000.0,97231000.0,30162000.0,93830000.0,376000.0,-2769000.0,-12026000.0,1100000.0,-18747000.0,-34267000.0
2018-01-18,530.6599731445312,552.9600219726562,530.6599731445312,551.9000244140625,518.8366088867188,19500,TPL,0.9199673576712472,0.9776856250115434,1.3512012478150122,0.981540936006692,-0.0615735783354448,-0.002120778242582,0.2856833444862761,14937000.0,105098000.0,851000.0,120035000.0,105902000.0,1202000.0,8478000.0,-804000.0,1964000.0,79580000.0,6459000.0,-804000.0,19516000.0,98555000.0,,105098000.0,17773000.0,5608000.0,9337000.0,-18720000.0,-44948000.0,97231000.0,30162000.0,93830000.0,376000.0,-2769000.0,-12026000.0,1100000.0,-18747000.0,-34267000.0
2018-01-19,554.3400268554688,566.219970703125,554.3400268554688,559.9400024414062,526.3948974609375,30000,TPL,0.9037219051779972,0.975291537296158,1.3204615619725029,0.9694690060853024,-0.0657471009073052,0.0035795046199901,0.2746461986237669,14937000.0,105098000.0,851000.0,120035000.0,105902000.0,1202000.0,8478000.0,-804000.0,1964000.0,79580000.0,6459000.0,-804000.0,19516000.0,98555000.0,,105098000.0,17773000.0,5608000.0,9337000.0,-18720000.0,-44948000.0,97231000.0,30162000.0,93830000.0,376000.0,-2769000.0,-12026000.0,1100000.0,-18747000.0,-34267000.0
2018-01-22,555.6199951171875,569.989990234375,555.6199951171875,559.0999755859375,525.605224609375,21200,TPL,0.9157574578041776,0.9769188142947188,1.3339449174802671,0.962138874344328,-0.0463814165401502,0.0036822143329791,0.2845006968916344,14937000.0,105098000.0,851000.0,120035000.0,105902000.0,1202000.0,8478000.0,-804000.0,1964000.0,79580000.0,6459000.0,-804000.0,19516000.0,98555000.0,,105098000.0,17773000.0,5608000.0,9337000.0,-18720000.0,-44948000.0,97231000.0,30162000.0,93830000.0,376000.0,-2769000.0,-12026000.0,1100000.0,-18747000.0,-34267000.0
