Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Inventory,Accounts Payable,Short Term Investments,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2017-11-14,85.19999694824219,86.75,84.9000015258789,86.43000030517578,86.43000030517578,396600,MASI,1.0049751278914438,0.9880828557716064,1.146824047166483,1.043144349882203,-0.0381692219907592,-0.0768579266712159,0.0331718263282321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,86.0999984741211,86.51000213623047,84.9000015258789,86.37000274658203,86.37000274658203,619300,MASI,1.0098413621291071,0.972096751354975,1.142642113037466,1.0570826794517585,-0.0472413173226513,-0.0958529669186221,0.0320140136068181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,86.5,87.12000274658203,85.4800033569336,86.48999786376953,86.48999786376953,478200,MASI,1.0093653047519335,0.9783790592741958,1.1587467186501696,1.0412088647392546,-0.031843559987321,-0.0921001530634223,0.0465320078870215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,86.16999816894531,86.79000091552734,85.9000015258789,86.55000305175781,86.55000305175781,205500,MASI,1.0083188164751191,0.9894858043902648,1.144425182660304,1.0392013474275237,-0.0308825309524045,-0.0858352432887006,0.0444858107426282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,86.88999938964844,87.80000305175781,86.70999908447266,87.33000183105469,87.33000183105469,176700,MASI,0.974350103673449,0.9856864768831884,1.1565326678383767,1.0381241126825425,-0.0637740090090934,-0.0720230837456702,0.0493647160492449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,87.5999984741211,88.58000183105469,87.43000030517578,88.58000183105469,88.58000183105469,184500,MASI,0.974712063142239,0.9881462742148004,1.125874929954787,1.03199537924298,-0.0572833161007411,-0.0544552655886463,0.0203054647353824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,88.56999969482422,88.98999786376953,87.48999786376953,87.83999633789062,87.83999633789062,290600,MASI,0.9875911158545844,0.9347678054823942,1.1516394339656073,1.0328322263084138,-0.0452411104538293,-0.0997358408359854,0.0420153952695969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,88.16000366210938,88.70999908447266,87.51000213623047,87.97000122070312,87.97000122070312,87200,MASI,0.9836307556959842,0.9602137097711408,1.161873339390363,1.032019884081241,-0.0483891283852564,-0.0824973122235678,0.0448482679011268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,88.04000091552734,88.48999786376953,87.0999984741211,87.2699966430664,87.2699966430664,338600,MASI,0.982009857279524,0.9577174864907608,1.1493068283477084,1.0369551897736955,-0.0549453324941717,-0.0993137502996074,0.0322393328619088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,87.55999755859375,87.56999969482422,86.69000244140625,87.25,87.25,280300,MASI,0.9719198057508058,1.0137535466847245,1.1676790516151054,1.020376345675996,-0.0484565399251901,-0.0396596330686598,0.0562798015839707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,87.37999725341797,88.44000244140625,86.91999816894531,88.3499984741211,88.3499984741211,218000,MASI,0.9738540169950272,0.9767968821984332,1.1447651515158055,1.026253639124301,-0.0523996221292737,-0.0772564724567765,0.0324808880735882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,88.70999908447266,89.63999938964844,88.0199966430664,88.83999633789062,88.83999633789062,507200,MASI,0.9734354673768656,0.9735479674584496,1.1411526500725324,1.0246409570196735,-0.0512054896428079,-0.0758772150153986,0.0303509481385972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,89.05999755859375,89.05999755859375,85.37999725341797,88.87999725341797,88.87999725341797,525900,MASI,0.9877363144512394,0.9940369172403806,1.135463560841462,1.029880242563007,-0.0421439281117674,-0.074203358450961,0.0262996301730713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,89.08999633789062,90.0999984741211,88.1500015258789,88.47000122070312,88.47000122070312,559400,MASI,1.00700797003089,1.005538576432786,1.1477336895499632,1.036157586789428,-0.0291496167585378,-0.0650727215207727,0.0303229670948532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,88.7300033569336,89.27999877929688,87.81999969482422,88.11000061035156,88.11000061035156,564900,MASI,0.995346684153113,1.0150947885806556,1.1493587100391955,1.0465343935592823,-0.0511877094061693,-0.0563148664445507,0.0243335009843317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,88.16999816894531,88.16999816894531,86.4000015258789,87.11000061035156,87.11000061035156,269500,MASI,1.015612450933561,1.0086098036361495,1.1515325089628528,1.048372731047773,-0.0327602801142121,-0.0605295409501738,0.0235501538818068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,87.25,87.27999877929688,85.31999969482422,85.5199966430664,85.5199966430664,373900,MASI,1.006782060966109,1.0127456034853988,1.1808933796532994,1.0387885930282448,-0.0320065320621358,-0.0442732094233753,0.0662823768702927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,85.52999877929688,86.2300033569336,85.0,86.0,86.0,423600,MASI,0.997441846270894,1.011046476142351,1.1766279353651887,1.0447156071702373,-0.0472737608993432,-0.0459355611489336,0.0628020676609197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,85.97000122070312,86.33000183105469,85.04000091552734,85.5,85.5,188600,MASI,1.0019882826777229,1.0,1.1805848238760963,1.0484619827112251,-0.0464737000335022,-0.0446235198346509,0.0761336324351771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,85.73999786376953,86.33999633789062,84.8499984741211,85.11000061035156,85.11000061035156,236500,MASI,1.0179767215171514,1.020679146088696,1.1747151056273577,1.0415757419863072,-0.0235990204691558,-0.0281080607598971,0.0672186336979228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,85.0999984741211,86.61000061035156,84.8499984741211,85.9800033569336,85.9800033569336,272900,MASI,1.0073272531847042,1.0147708373282356,1.1336356991761265,1.0495576207370112,-0.042230367552307,-0.0341049548271537,0.043141487638026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,85.97000122070312,85.97000122070312,84.58999633789062,84.66000366210938,84.66000366210938,396900,MASI,1.019371596015917,1.011930007833061,1.181785952326109,1.0539026313731312,-0.0345310353572141,-0.018796484901814,0.0813337880144438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,84.75,87.08999633789062,84.75,86.86000061035156,86.86000061035156,691600,MASI,1.0195716893425808,0.971218052240008,1.1229564843441069,1.0520989179928428,-0.032527228650262,-0.0295051453727632,0.0491219227725074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,87.05000305175781,87.83999633789062,86.4000015258789,87.22000122070312,87.22000122070312,338300,MASI,1.0108919621066996,0.9892226275137552,1.1316211369739595,1.049480051520865,-0.0385880894141654,-0.0266708608932295,0.0602287610605589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,87.30000305175781,87.7300033569336,86.48999786376953,87.30000305175781,87.30000305175781,278000,MASI,1.0068728345148552,0.9807560109227058,1.118556679407959,1.0585213557872055,-0.0516485212723505,-0.0238509573696781,0.040981965940805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,87.43000030517578,87.73999786376953,86.55000305175781,87.2699966430664,87.2699966430664,268500,MASI,1.026011279474952,0.9834995431717354,1.121232980841363,1.0561912314345747,-0.0301799519596226,-0.0186278370717219,0.0407769249108969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,87.3499984741211,87.3499984741211,84.97000122070312,85.08999633789062,85.08999633789062,224700,MASI,1.071806332980541,1.0336114788275998,1.1453755233160547,1.054691754118366,0.0171145788621749,0.0196150904191982,0.0669850816391468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,85.30999755859375,86.51000213623047,84.87999725341797,86.33999633789062,86.33999633789062,193500,MASI,1.060227065070591,0.9894603188404876,1.1404911442819832,1.0628648969920689,-0.0026378319214777,-0.0016775813647876,0.0523483299230587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,86.31999969482422,87.0,85.94000244140625,86.75,86.75,301400,MASI,1.084495698340688,0.9880115168238924,1.1523919449072406,1.054562443450246,0.0299332548904418,-0.0133998471677995,0.0554357072842355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,86.87999725341797,87.08999633789062,86.22000122070312,86.52999877929688,86.52999877929688,294700,MASI,1.1000809405325145,0.9972264201183954,1.1485033936831115,1.0427572783556516,0.0573236621768629,-0.0147213022907741,0.0442225205914359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,86.5199966430664,86.68000030517578,85.25,85.69999694824219,85.69999694824219,230300,MASI,1.099649955888388,1.0114352787844958,1.152975508485365,1.039387058829826,0.0602628970585621,-0.004308687173536,0.05106210990731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,84.80999755859375,85.81999969482422,84.5999984741211,84.80000305175781,84.80000305175781,314900,MASI,1.0958726056702597,0.9891508754100125,1.1632074981110951,1.0452598484191695,0.0506127572510901,-0.0108938632306401,0.0614265048063256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,85.3499984741211,86.66999816894531,84.94999694824219,86.04000091552734,86.04000091552734,378300,MASI,1.0794978645410058,0.9800092840260218,1.1600418002852602,1.0173995405954512,0.0620983239455545,-0.0134993347026312,0.059445990328933,27123000.0,461494000.0,181411000.0,724025000.0,,98874000.0,41870000.0,905436000.0,52000.0,6352000.0,737956000.0,51757000.0,20617000.0,-475477000.0,132671000.0,315302000.0,129654000.0,19981000.0,-2941000.0,164096000.0,559695000.0,1234000.0,676285000.0,135265000.0,92259000.0,33780000.0,,-1145000.0,-17352000.0,-47908000.0,-4138000.0,-1276000.0,62205000.0,124789000.0,7285000.0,-66272000.0,3269000.0,56062000.0,20061000.0,453000.0,-24014000.0,-19772000.0,45713000.0,-43684000.0,-71000.0
2018-01-03,86.05000305175781,86.94000244140625,85.7699966430664,86.4800033569336,86.4800033569336,269800,MASI,1.033996238412218,0.9880896580861566,1.1504393385964506,0.9765980219270426,0.0573982164851755,-0.0158591342376989,0.0549908777109364,27123000.0,461494000.0,181411000.0,724025000.0,,98874000.0,41870000.0,905436000.0,52000.0,6352000.0,737956000.0,51757000.0,20617000.0,-475477000.0,132671000.0,315302000.0,129654000.0,19981000.0,-2941000.0,164096000.0,559695000.0,1234000.0,676285000.0,135265000.0,92259000.0,33780000.0,,-1145000.0,-17352000.0,-47908000.0,-4138000.0,-1276000.0,62205000.0,124789000.0,7285000.0,-66272000.0,3269000.0,56062000.0,20061000.0,453000.0,-24014000.0,-19772000.0,45713000.0,-43684000.0,-71000.0
2018-01-04,86.76000213623047,88.3499984741211,86.54000091552734,87.79000091552734,87.79000091552734,334000,MASI,0.9916846639785776,0.9681056723709116,1.1320195491174747,0.9849127815791188,0.0067718823994586,-0.0302512639480805,0.0424246893342772,27123000.0,461494000.0,181411000.0,724025000.0,,98874000.0,41870000.0,905436000.0,52000.0,6352000.0,737956000.0,51757000.0,20617000.0,-475477000.0,132671000.0,315302000.0,129654000.0,19981000.0,-2941000.0,164096000.0,559695000.0,1234000.0,676285000.0,135265000.0,92259000.0,33780000.0,,-1145000.0,-17352000.0,-47908000.0,-4138000.0,-1276000.0,62205000.0,124789000.0,7285000.0,-66272000.0,3269000.0,56062000.0,20061000.0,453000.0,-24014000.0,-19772000.0,45713000.0,-43684000.0,-71000.0
2018-01-05,87.83000183105469,89.19999694824219,87.70999908447266,89.08999633789062,89.08999633789062,429500,MASI,0.9617241421833514,0.9619485965989804,1.134021808645289,0.9789917900086822,-0.0172676478253307,-0.0376782224826748,0.0441324377568903,27123000.0,461494000.0,181411000.0,724025000.0,,98874000.0,41870000.0,905436000.0,52000.0,6352000.0,737956000.0,51757000.0,20617000.0,-475477000.0,132671000.0,315302000.0,129654000.0,19981000.0,-2941000.0,164096000.0,559695000.0,1234000.0,676285000.0,135265000.0,92259000.0,33780000.0,,-1145000.0,-17352000.0,-47908000.0,-4138000.0,-1276000.0,62205000.0,124789000.0,7285000.0,-66272000.0,3269000.0,56062000.0,20061000.0,453000.0,-24014000.0,-19772000.0,45713000.0,-43684000.0,-71000.0
2018-01-08,89.1500015258789,89.5,87.48999786376953,87.69999694824219,87.69999694824219,538600,MASI,0.935689856489083,0.9785633144944408,1.152679587863051,0.942840182406444,-0.0071503259173609,-0.013161169979876,0.0653295822099964,27123000.0,461494000.0,181411000.0,724025000.0,,98874000.0,41870000.0,905436000.0,52000.0,6352000.0,737956000.0,51757000.0,20617000.0,-475477000.0,132671000.0,315302000.0,129654000.0,19981000.0,-2941000.0,164096000.0,559695000.0,1234000.0,676285000.0,135265000.0,92259000.0,33780000.0,,-1145000.0,-17352000.0,-47908000.0,-4138000.0,-1276000.0,62205000.0,124789000.0,7285000.0,-66272000.0,3269000.0,56062000.0,20061000.0,453000.0,-24014000.0,-19772000.0,45713000.0,-43684000.0,-71000.0
2018-01-09,88.18000030517578,89.23999786376953,87.13999938964844,88.47000122070312,88.47000122070312,913200,MASI,0.943483667559508,0.9803323404570912,1.1513507313766715,0.9530778204901076,-0.0095941529305997,-0.0208919065903239,0.0620529130257934,27123000.0,461494000.0,181411000.0,724025000.0,,98874000.0,41870000.0,905436000.0,52000.0,6352000.0,737956000.0,51757000.0,20617000.0,-475477000.0,132671000.0,315302000.0,129654000.0,19981000.0,-2941000.0,164096000.0,559695000.0,1234000.0,676285000.0,135265000.0,92259000.0,33780000.0,,-1145000.0,-17352000.0,-47908000.0,-4138000.0,-1276000.0,62205000.0,124789000.0,7285000.0,-66272000.0,3269000.0,56062000.0,20061000.0,453000.0,-24014000.0,-19772000.0,45713000.0,-43684000.0,-71000.0
2018-01-10,88.25,88.44000244140625,84.95999908447266,86.0999984741211,86.0999984741211,539300,MASI,0.98559816625151,1.0268293290235375,1.1886178647105408,0.966664672858564,0.018933493392946,0.0135547510273292,0.1028328252508916,27123000.0,461494000.0,181411000.0,724025000.0,,98874000.0,41870000.0,905436000.0,52000.0,6352000.0,737956000.0,51757000.0,20617000.0,-475477000.0,132671000.0,315302000.0,129654000.0,19981000.0,-2941000.0,164096000.0,559695000.0,1234000.0,676285000.0,135265000.0,92259000.0,33780000.0,,-1145000.0,-17352000.0,-47908000.0,-4138000.0,-1276000.0,62205000.0,124789000.0,7285000.0,-66272000.0,3269000.0,56062000.0,20061000.0,453000.0,-24014000.0,-19772000.0,45713000.0,-43684000.0,-71000.0
