Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments
2018-03-07,89.6500015258789,91.52999877929688,88.98999786376953,91.30999755859376,72.1657943725586,790400,MSM,1.0047089967506844,1.0315906211230357,0.9699632568851712,0.9677982186735336,0.0369107780771507,-0.018742111415346,-0.1489878165221821,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-08,91.81999969482422,92.11000061035156,90.55999755859376,91.66000366210938,72.44242858886719,479900,MSM,1.0016359889771371,1.0365463550220355,0.9662592807672612,0.9800165942868844,0.0216193946902528,-0.0169442814682598,-0.1515535018546179,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-09,92.16999816894533,93.66999816894533,91.9800033569336,93.4000015258789,73.81759643554688,446000,MSM,0.9440041879318934,1.0061359610228806,0.9441345181914584,0.962822005368406,-0.0188178174365126,-0.0271756750654117,-0.1469467867581289,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-12,93.66999816894533,94.76000213623048,93.30999755859376,93.41999816894533,73.83341217041016,962100,MSM,0.9700276714227538,1.0082908869063507,0.9510934288456732,0.9681602160142494,0.0018674554085044,-0.0296683152809202,-0.146065112922163,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-13,94.0500030517578,94.51000213623048,92.80999755859376,93.75,74.09420776367188,616800,MSM,0.9482669108812938,1.0037758673168256,0.9472050962161424,0.9690913782459089,-0.020824467364615,-0.0403069761261245,-0.1508386812146324,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-14,94.5199966430664,96.16000366210938,94.25,95.38999938964844,75.39037322998047,901600,MSM,0.9445205401127168,0.9836690881112276,0.9370829545556894,0.9826382916238804,-0.0381177515111637,-0.0645138571300611,-0.1723910049389032,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-15,95.3000030517578,96.55999755859376,94.0999984741211,94.3000030517578,74.5289077758789,731400,MSM,0.9531966177936712,0.9827637443975132,0.9525363425233756,0.995714794917482,-0.0425181771238108,-0.0648002215375038,-0.159706800489093,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-16,93.69000244140624,96.3499984741211,92.02999877929688,95.62999725341795,75.58003997802734,1458700,MSM,0.9549916433038874,0.9721485859634356,0.9221183379234512,0.99283022632097,-0.0378385830170825,-0.0738923112693563,-0.1782726764115347,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-19,96.16000366210938,96.2699966430664,92.54000091552734,93.79000091552734,74.12583923339844,657700,MSM,0.9608481917433234,0.9625652878366854,0.9556625265469046,0.9977193171282256,-0.0368711253849023,-0.0880837595722597,-0.1597509052043043,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-20,93.9800033569336,95.47000122070312,92.8000030517578,93.58000183105467,73.9598617553711,577900,MSM,0.9471925457086278,0.958809548149399,0.9497922801647648,0.9892852301876452,-0.0420926844790174,-0.0918643985815579,-0.1565475890613584,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-21,93.66999816894533,94.47000122070312,92.86000061035156,93.48999786376952,73.88874816894531,461500,MSM,0.95176507468549,0.9330310779446358,0.949188445417154,0.9886352809649156,-0.0368702062794257,-0.1030157377959783,-0.1557846181678543,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-22,92.72000122070312,93.79000091552734,91.4000015258789,91.4800033569336,72.30015563964844,498100,MSM,0.958043274507979,0.943518964650126,0.9762488912076008,1.001420944386749,-0.04337766987877,-0.1192540188445848,-0.1561435860486613,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-23,91.88999938964844,92.20999908447266,89.38999938964844,89.48999786376953,70.7273941040039,419400,MSM,0.9837336782598256,0.9596634701421656,0.9817611595467328,1.0208790000721215,-0.0371453218122959,-0.1089086524299205,-0.165057350980823,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-26,90.6500015258789,91.77999877929688,90.3499984741211,91.47000122070312,72.292236328125,810200,MSM,0.9594684727583424,0.9372399606226086,0.9654962361832974,1.0055604459985763,-0.0460919732402341,-0.1138239540875464,-0.1492147896417285,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-27,91.9499969482422,92.08000183105467,88.81999969482422,89.4000015258789,70.65623474121094,284700,MSM,0.9895659824464904,0.9553382368788692,1.00145685361515,1.0208143643040246,-0.0312483818575342,-0.1123945757283488,-0.1318176888191342,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-28,89.80000305175781,91.08999633789062,89.1500015258789,90.12999725341795,71.2331771850586,429600,MSM,0.9653574746898655,0.938107838175796,0.9846866255920872,1.0137855361542834,-0.0484280614644178,-0.133518445038678,-0.1378228392908616,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-03-29,90.51000213623048,92.08000183105467,90.41999816894533,91.70999908447266,72.48192596435547,527500,MSM,0.9513600076460332,0.9182139691470348,0.9619748786123796,1.0027391855749308,-0.0513791779288975,-0.1389893192828881,-0.1383670773317169,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-02,91.33000183105467,91.55999755859376,87.2699966430664,88.4800033569336,69.92912292480469,569200,MSM,0.9991727900062732,0.9556018874614736,0.9717755775577558,1.0209426799016277,-0.0217698898953542,-0.1356739887855644,-0.1504173006244636,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-03,88.45999908447266,90.18000030517578,88.12000274658203,89.83000183105469,70.99608612060547,1099400,MSM,0.985164952841832,0.9382152615860624,0.9510781627276224,1.0073860021346626,-0.0222210492928305,-0.1504655897901901,-0.1525370858471004,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-04,88.83999633789062,91.23999786376952,88.23999786376953,90.9800033569336,71.90497589111328,328300,MSM,0.9997076839026352,0.9485261592137024,0.8882545588313467,1.0086288213636454,-0.0089211374610101,-0.1357943902968796,-0.1690460706969975,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-05,91.75,94.08000183105467,91.30999755859376,93.23999786376952,73.69114685058594,660000,MSM,0.979146473605646,0.9200997717532716,0.8655286045558651,1.0070075641703935,-0.0278610905647475,-0.1574012979451023,-0.1646254380355304,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-06,92.5500030517578,93.9800033569336,90.36000061035156,92.0,72.71111297607422,855400,MSM,1.0002215019299838,0.8908559995072605,0.8876609574570445,1.0294048035181318,-0.0291833015881479,-0.2017154113830461,-0.1752657712192796,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-09,92.80999755859376,93.3000030517578,91.41999816894533,91.73999786376952,72.50562286376953,1101300,MSM,1.0150157989876736,0.895590415151034,0.9082963178557024,1.0371214117684873,-0.0221056127808136,-0.2035853452841699,-0.1536357389029397,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-10,94.83000183105467,96.58000183105467,90.9499969482422,91.80999755859376,72.56094360351562,1824200,MSM,1.0075542220410931,0.902083735511594,0.9116886986752196,1.029383087600204,-0.0218288655591107,-0.180142319670036,-0.158232192696415,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-11,90.95999908447266,91.98999786376952,85.48999786376953,88.16999816894531,69.68412017822266,1966900,MSM,1.0498348029377564,0.9371409220664232,0.9565689987460636,1.0343834471238158,0.0154513558139406,-0.14483131233545,-0.1136564496561395,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-12,88.43000030517578,91.2300033569336,87.6500015258789,90.62000274658205,71.62045288085938,946400,MSM,1.0151198900317402,0.921982743743872,0.9114687972306816,1.0271557935683588,-0.0120359035366186,-0.1589171901118299,-0.1369935197801255,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-13,91.36000061035156,91.36000061035156,88.12999725341797,88.9000015258789,70.2610855102539,524100,MSM,1.0392887116566685,0.9456355944304324,0.9195262247426802,1.0272560919411189,0.0120326197155498,-0.1427140240974167,-0.1253378431735073,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-16,88.88999938964844,90.04000091552734,88.68000030517578,89.51000213623047,71.20775604248047,303800,MSM,1.0449113463418198,0.9398135266217046,0.9068515964751322,1.0235757079403338,0.021335638401486,-0.1392669002372019,-0.1239029617487337,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-17,90.23999786376952,90.3000030517578,89.16999816894531,89.30000305175781,71.04070281982422,422900,MSM,1.061589997773708,0.9353706249952344,0.8977076280410554,1.014767811419326,0.046822186354382,-0.128502771778299,-0.1157162805817366,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-18,89.5,91.37000274658205,89.33999633789062,90.7300033569336,72.17830657958984,1001200,MSM,1.039347268738462,0.9196294509148776,0.8492642873488924,1.0120135674144035,0.0273337013240582,-0.1421513707554319,-0.1307671548443846,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-19,91.86000061035156,92.0,88.7300033569336,89.52999877929688,71.22367858886719,735500,MSM,1.0595329834833531,0.9220576877551436,0.8668331292720314,1.024856428629928,0.0346765548534251,-0.1395701010166818,-0.1347453622333477,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-20,89.87000274658203,89.87000274658203,87.41999816894531,88.05999755859375,70.05422973632812,368200,MSM,1.0543947886703635,0.9437393080573304,0.8785592978897748,1.0270315688040224,0.0273632198663411,-0.1332962297410727,-0.1136527287083635,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-23,87.98999786376953,89.08999633789062,87.2300033569336,88.4000015258789,70.3247299194336,296100,MSM,1.0329184279253512,0.9376031925002628,0.8717625938109941,1.0289721591416667,0.0039462687836844,-0.1429296959960497,-0.1171888685145384,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
2018-04-24,88.56999969482422,89.45999908447266,86.08000183105469,87.06999969482422,69.26667785644531,476800,MSM,1.0521418732312051,0.9648780989637316,0.9429044549562162,1.0406249194487622,0.0115169537824428,-0.1154891669166047,-0.0778725602545804,110429000.0,626995000.0,873772000.0,1225140000.0,,4778000.0,2098912000.0,66000.0,,1168812000.0,115056000.0,633728000.0,-570733000.0,5846000.0,16083000.0,557725000.0,331986000.0,-17263000.0,316305000.0,1005579000.0,480983000.0,471795000.0,200991000.0,464959000.0,121266000.0,27025000.0,12184000.0,-88893000.0,-73675000.0,-194746000.0,-6880000.0,31130000.0,231431000.0,-36807000.0,-49182000.0,-9000.0,246841000.0,62980000.0,-102216000.0,-15871000.0,-72230000.0,-803000.0,35133000.0,-46548000.0,27025000.0
