Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Inventory,Accounts Payable,Short Long Term Debt,Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-09-29,50.720001220703125,51.03499984741211,48.9900016784668,50.97999954223633,50.97999954223633,352600,OSH,0.9705766964796212,1.1180855337744005,1.2298941021173069,1.0177523484754358,-0.0471756519958146,-0.1042167464426158,-0.204206094101681,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-09-30,51.2400016784668,53.869998931884766,50.470001220703125,53.43999862670898,53.43999862670898,703300,OSH,0.8905314628657701,1.0598802553363114,1.164483554292873,1.0045339769584258,-0.1140025140926557,-0.1737030182656871,-0.2630095156946304,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-01,53.88999938964844,54.72999954223633,49.119998931884766,50.56999969482422,50.56999969482422,768900,OSH,0.92564764990659,1.15463713154075,1.2018983418249387,1.0149206669190165,-0.0892730170124265,-0.1003070749373231,-0.2131971041340778,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-02,49.869998931884766,51.13999938964844,49.0260009765625,50.09999847412109,50.09999847412109,347500,OSH,0.9694611012795304,1.1876247866700922,1.1690619057618987,1.0320563943288297,-0.062595293049299,-0.0781333232341128,-0.2436327633298154,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-05,50.54999923706055,52.43999862670898,49.790000915527344,51.0,51.0,474200,OSH,0.956862730138442,1.1554902020622702,1.1311764436609604,1.0169315507029275,-0.0600688205644857,-0.0871428096346127,-0.2625447612991567,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-06,51.0,52.5099983215332,50.630001068115234,52.0099983215332,52.0099983215332,300500,OSH,0.982887917354922,1.096135361687368,1.12920594957837,1.0491302463111982,-0.0662423289562762,-0.1575646611748442,-0.2814573103874904,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-07,52.459999084472656,54.290000915527344,52.20600128173828,53.18000030517578,53.18000030517578,322400,OSH,0.978563381287956,1.0379842129780332,1.1009777905428504,1.0272682070512942,-0.0487048257633382,-0.2060047336422135,-0.2754133982858961,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-08,53.7400016784668,54.095001220703125,52.40999984741211,52.84000015258789,52.84000015258789,132300,OSH,1.0384178420407792,1.0268735458903242,1.1158213269154398,1.0483293009850092,-0.0099114589442299,-0.1935375138891628,-0.2177505689870813,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-09,53.290000915527344,54.08000183105469,52.25,52.41999816894531,52.41999816894531,356200,OSH,0.9448683805685342,1.0299504686066852,1.127432288029593,1.0518465726367494,-0.1069781920682152,-0.196500636404183,-0.2267930668804714,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-12,52.869998931884766,52.97499847412109,51.13999938964844,51.75,51.75,329800,OSH,0.9965217332333184,1.0309178449105525,1.1542028897050498,1.0451976788667212,-0.0486759456334028,-0.1747593957024591,-0.1843497520253398,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-13,51.619998931884766,52.290000915527344,51.0099983215332,52.18000030517578,52.18000030517578,280100,OSH,0.900728243103096,1.029513240830215,1.1592564454712495,1.0383629693531184,-0.1376347262500225,-0.1955753314561314,-0.2118642666709327,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-14,52.65999984741211,54.915000915527344,52.27000045776367,52.810001373291016,52.810001373291016,238200,OSH,0.861389897661954,1.0819920072667777,1.1772390939642765,1.0653468080457866,-0.2039569103838326,-0.1545134029142727,-0.2075085931804434,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-15,52.59999847412109,52.79999923706055,51.400001525878906,52.79999923706055,52.79999923706055,232200,OSH,0.8554924019248905,1.0484848751947355,1.1678030442874077,1.0811920070010823,-0.225699605076192,-0.1739087553506748,-0.2114651151018152,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-16,53.119998931884766,54.47999954223633,52.869998931884766,53.68000030517578,53.68000030517578,261000,OSH,0.8634500411813906,1.019932930118129,1.1684053812245547,1.0838882900645634,-0.2204382488831728,-0.2061226959333095,-0.2143216546385185,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-19,53.5,54.2400016784668,51.01499938964844,51.630001068115234,51.630001068115234,283700,OSH,0.8884369161908147,1.0490024932588915,1.1963974274621991,1.085679938850043,-0.1972430226592286,-0.1898631563199464,-0.2062247221837425,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-20,52.08000183105469,53.0,51.18000030517578,51.27999877929688,51.27999877929688,161600,OSH,0.8853354642474779,1.052457147141982,1.2018331227612455,1.0883390164590112,-0.2030035522115333,-0.1762227722877787,-0.1786360070025257,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-21,51.290000915527344,52.97999954223633,51.290000915527344,51.84999847412109,51.84999847412109,137300,OSH,0.9026036762646956,0.9971070835950652,1.1778206652273082,1.0914123806642604,-0.1888087043995647,-0.2223100902625924,-0.2139102126948537,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-22,52.130001068115234,52.70000076293945,51.619998931884766,52.18999862670898,52.18999862670898,173600,OSH,0.87602993722451,1.0155202413221849,1.1366162340626382,1.094738791139384,-0.218708853914874,-0.1883547665521678,-0.2274785151672314,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-23,52.63999938964844,54.09999847412109,51.560001373291016,52.56999969482422,52.56999969482422,136100,OSH,0.8565721712136573,0.9866844061821752,1.115274898392051,1.1082827557993673,-0.25171058458571,-0.1985124419250855,-0.2412997729969959,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-26,51.650001525878906,52.65999984741211,50.1349983215332,51.18999862670898,51.18999862670898,223700,OSH,0.9202969696070936,1.0689588335357432,1.104707965503928,1.131753622338089,-0.2114566527309954,-0.1607583711461009,-0.2887124007492856,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-27,50.630001068115234,51.720001220703125,50.209999084472656,51.400001525878906,51.400001525878906,193300,OSH,0.9105057947030928,1.034435731333106,1.1305447253944982,1.148785200454681,-0.2382794057515882,-0.2164548450423844,-0.2985647572532057,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-28,50.630001068115234,51.56999969482422,50.13999938964844,50.63999938964844,50.63999938964844,367500,OSH,0.9314770682755488,1.0689178854765191,1.1208530609330098,1.1717206663972943,-0.2402435981217455,-0.229643947045111,-0.3384149666515366,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-29,50.52999877929688,50.77999877929688,49.459999084472656,49.47999954223633,49.47999954223633,190500,OSH,0.90925630749174,1.0398140913283866,1.120452690776304,1.1675292886158797,-0.2582729811241394,-0.2592123049013124,-0.3082013585825063,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-10-30,49.18999862670898,49.43999862670898,46.45500183105469,47.59000015258789,47.59000015258789,174900,OSH,1.0134481905357513,1.124816108587173,1.233032152070393,1.1783167979264215,-0.1648686073906704,-0.1960518318422914,-0.1656196988734986,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-11-02,47.790000915527344,48.880001068115234,45.0099983215332,46.810001373291016,46.810001373291016,205200,OSH,1.124332397438147,1.145481678248346,1.142704552642617,1.166155805005939,-0.0418234075677921,-0.1689574118401329,-0.2470879381063782,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-11-03,47.34000015258789,49.380001068115234,46.810001373291016,48.56999969482422,48.56999969482422,206300,OSH,1.1327980400137163,1.1931233503613712,1.1509162420652803,1.1598423641651217,-0.0270443241514053,-0.0921905992180429,-0.2340055934151865,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-11-04,48.720001220703125,50.56999969482422,48.5099983215332,48.79999923706055,48.79999923706055,230700,OSH,1.0954918016448068,1.177049170588652,1.1784835905869842,1.152631411002053,-0.0571396093572462,-0.105530688908547,-0.2087239688289075,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-11-05,50.0,51.41999816894531,49.51100158691406,51.119998931884766,51.119998931884766,158300,OSH,1.061228504176728,1.2558685111434758,1.1590375829026935,1.1314046287997348,-0.0701761246230068,0.0026842002830083,-0.1831804805681522,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-11-06,51.119998931884766,52.060001373291016,50.79999923706055,52.040000915527344,52.040000915527344,93300,OSH,1.0376633176401011,1.2488469777174476,1.1633358925914974,1.13153473850806,-0.0938714208679587,-0.0172116409776952,-0.1737822019424648,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-11-09,54.38999938964844,56.27999877929688,52.790000915527344,54.869998931884766,54.869998931884766,323300,OSH,1.0187716897037449,1.1106251104972586,1.1412429406025832,1.0952501884521426,-0.0764784987483977,-0.1084043827161929,-0.1511544366632884,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-11-10,55.0,55.0,47.98099899291992,49.52999877929688,49.52999877929688,528000,OSH,1.1397133485602886,1.2358166887348665,1.278619087257601,1.0839984978705262,0.0557148506897624,0.0257887852900886,-0.008794417305372,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-11-11,53.2400016784668,54.0,50.94499969482422,51.56999969482422,51.56999969482422,254800,OSH,1.09210781516597,1.1566802768832598,1.2129144775492082,1.0757014096148303,0.0164064055511394,-0.0397166550493026,-0.0829773545181211,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-11-12,52.0,52.0,46.77999877929688,47.0,47.0,442500,OSH,1.1908510898021942,1.2687234269811751,1.3599999610413895,1.1099785439559162,0.080872545846278,0.0382182832527786,0.0483484176981208,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-11-13,47.650001525878906,47.80899810791016,45.22999954223633,45.4900016784668,45.4900016784668,359300,OSH,1.2543415974482368,1.2941305069186564,1.423169827984749,1.0836109391783006,0.1707306582699361,0.0960938368364503,0.12816633988372,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-11-16,46.0,46.60499954223633,45.0099983215332,45.16999816894531,45.16999816894531,250200,OSH,1.3358424307856638,1.2656630614665396,1.349568331981538,1.0745618956570646,0.2612805351285991,0.0909330534795047,0.0727129357818727,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-11-17,45.52000045776367,46.970001220703125,44.382999420166016,46.34999847412109,46.34999847412109,185800,OSH,1.3702265461129015,1.2297735032682946,1.302912651083827,1.0716898328073,0.2985367133056014,0.0346328724301312,0.028496616029024,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-11-18,46.5,46.900001525878906,45.369998931884766,45.869998931884766,45.869998931884766,103600,OSH,1.3754087992518635,1.2068890756365418,1.319162845662767,1.0797196178315844,0.2956891814202791,0.0332087015811961,0.0220696824257795,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
2020-11-19,45.95000076293945,46.7599983215332,44.900001525878906,45.400001525878906,45.400001525878906,121600,OSH,1.4030836700881868,1.1680616078629145,1.3477972812804744,1.0747387601086344,0.3283449099795523,0.0089275311049217,0.059478409742963,4704000.0,,326061000.0,-350163000.0,5285000.0,176001000.0,301822000.0,4192000.0,15741000.0,-354355000.0,23717000.0,9634000.0,1619000.0,33987000.0,239504000.0,66044000.0,219821000.0,-364501000.0,168158000.0,553000.0,10757000.0,18507000.0,62840000.0,3782000.0,-27871000.0,49457000.0,53603000.0,124251000.0,607407000.0,-107862000.0,-29814000.0,-19393000.0,-55546000.0,7848000.0,-750000.0,-86403000.0,2646000.0,1485000.0,-27705000.0
