Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-06-22,38.97999954223633,41.45000076293945,38.97999954223633,40.93000030517578,40.93000030517578,575700,DV,0.8819936038347911,0.8705106475068768,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-06-23,41.380001068115234,43.86899948120117,41.02999877929688,43.08000183105469,43.08000183105469,737200,DV,0.801067707862916,0.8291550534464921,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-06-24,43.29999923706055,43.7599983215332,39.02000045776367,41.959999084472656,41.959999084472656,900800,DV,0.7781220743153228,0.8341277589053091,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-06-25,42.02000045776367,44.2400016784668,41.10300064086914,43.52000045776367,43.52000045776367,1390700,DV,0.7996323269994926,0.8122701769828428,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-06-28,43.52999877929688,45.810001373291016,43.40999984741211,43.9900016784668,43.9900016784668,532400,DV,0.8160945704953686,0.7765400896570892,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-06-29,44.290000915527344,48.41999816894531,43.810001373291016,47.060001373291016,47.060001373291016,543300,DV,0.7352315653300933,0.7239693731534973,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-06-30,46.790000915527344,47.68000030517578,42.31999969482422,42.34000015258789,42.34000015258789,948500,DV,0.8195559905027192,0.7522437474418149,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-01,42.060001373291016,43.18999862670898,41.15999984741211,41.459999084472656,41.459999084472656,594100,DV,0.838157278517991,0.7826821389171816,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-02,41.88999938964844,42.88999938964844,39.43000030517578,39.47999954223633,39.47999954223633,334400,DV,0.8913373615686638,0.8039513713054178,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-06,39.43000030517578,39.845001220703125,38.09000015258789,38.130001068115234,38.130001068115234,281900,DV,0.909782262128421,0.8672960600171016,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-07,38.20000076293945,39.130001068115234,37.57600021362305,38.02000045776367,38.02000045776367,219300,DV,0.8982114969676569,0.9082061642175984,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-08,36.88999938964844,39.2400016784668,36.2400016784668,39.119998931884766,39.119998931884766,226500,DV,0.8691206781268158,0.8085378329340025,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-09,39.459999084472656,40.52999877929688,38.5,40.209999084472656,40.209999084472656,236900,DV,0.8348669599395113,0.7702064167744224,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-12,40.060001373291016,40.59999847412109,38.310001373291016,39.619998931884766,39.619998931884766,242800,DV,0.8379606677934883,0.7902574535595257,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-13,39.709999084472656,40.709999084472656,37.880001068115234,37.970001220703125,37.970001220703125,259500,DV,0.890176406384499,0.8456676212284028,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-14,38.18000030517578,38.470001220703125,34.15999984741211,36.11000061035156,36.11000061035156,724400,DV,0.9155358851977916,0.8795347463876054,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-15,36.25,36.25,33.4900016784668,34.560001373291016,34.560001373291016,474900,DV,0.9114582971152346,1.0231481251525298,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-16,35.130001068115234,36.65999984741211,34.91999816894531,35.9900016784668,35.9900016784668,470200,DV,0.8816337333271292,1.019171953168366,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-19,35.16999816894531,38.02999877929688,34.805999755859375,37.70000076293945,37.70000076293945,242800,DV,0.8429708234352734,0.941379335815686,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-20,37.79999923706055,38.33000183105469,37.41899871826172,37.869998931884766,37.869998931884766,184000,DV,0.8278320904591971,0.950884587726103,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-21,37.459999084472656,38.33000183105469,36.0099983215332,36.25,36.25,286300,DV,0.8764138057314116,0.9975172371699892,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-22,36.380001068115234,37.27000045776367,35.720001220703125,36.290000915527344,36.290000915527344,300200,DV,0.8724166174894142,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-23,37.33000183105469,38.650001525878906,36.0099983215332,36.09999847412109,36.09999847412109,595500,DV,0.8817174866786751,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-26,36.27999877929688,37.27000045776367,34.0,34.5099983215332,34.5099983215332,358500,DV,0.924949337258496,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-27,34.75,35.029998779296875,32.06999969482422,32.650001525878906,32.650001525878906,474500,DV,0.9509953380078658,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-28,33.0,35.20000076293945,33.0,34.79999923706055,34.79999923706055,952200,DV,0.9649426025071112,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-29,35.099998474121094,36.5,35.0099983215332,35.900001525878906,35.900001525878906,299800,DV,0.9816156039175558,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-07-30,34.099998474121094,35.689998626708984,32.95000076293945,34.599998474121094,34.599998474121094,556700,DV,1.0500000992262335,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-02,34.529998779296875,35.2599983215332,32.83000183105469,34.70000076293945,34.70000076293945,252900,DV,1.0541787039417914,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-03,34.70000076293945,35.060001373291016,33.58000183105469,34.75,34.75,268200,DV,1.0448921258501012,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-04,34.790000915527344,35.70000076293945,34.40999984741211,35.189998626708984,35.189998626708984,121800,DV,1.06308614115768,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-05,35.04999923706055,35.70000076293945,34.36000061035156,34.689998626708984,34.689998626708984,195600,DV,1.059383149462132,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-06,34.290000915527344,35.33000183105469,33.97999954223633,34.150001525878906,34.150001525878906,116900,DV,1.0491947358743945,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-09,34.18000030517578,35.099998474121094,33.619998931884766,34.0,34.0,166500,DV,1.0929411719827091,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-10,34.5,35.15999984741211,33.18000030517578,33.56999969482422,33.56999969482422,144700,DV,1.0723860687300046,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-11,33.54999923706055,33.720001220703125,32.209999084472656,33.20000076293945,33.20000076293945,129100,DV,1.0650602348727436,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-12,32.959999084472656,34.18000030517578,32.75,33.79999923706055,33.79999923706055,172600,DV,1.0023669181319674,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-13,33.75,33.90999984741211,32.84000015258789,33.060001373291016,33.060001373291016,197900,DV,1.0904415529209606,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-16,32.709999084472656,32.83000183105469,31.0,31.5,31.5,216700,DV,1.144761948358445,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-17,31.170000076293945,32.45100021362305,30.584999084472656,31.729999542236328,31.729999542236328,142500,DV,1.1739678707028,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-18,31.75,32.22999954223633,31.5,31.780000686645508,31.780000686645508,242700,DV,1.08873498195551,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-19,31.729999542236328,31.96999931335449,30.9950008392334,31.350000381469727,31.350000381469727,166600,DV,1.12344500134427,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-20,31.540000915527344,31.989999771118164,31.01000022888184,31.770000457763672,31.770000457763672,135800,DV,1.1013535150867853,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-23,31.950000762939453,32.279998779296875,31.540000915527344,31.65999984741211,31.65999984741211,105000,DV,1.1481364071166391,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
2021-08-24,31.84000015258789,32.5099983215332,31.459999084472656,31.82999992370605,31.82999992370605,228500,DV,1.1193842649549948,0.0,121710000.0,620398000.0,94639000.0,416085000.0,1400000.0,3591000.0,511334000.0,421000.0,10441000.0,54941000.0,35172000.0,227349000.0,-259675000.0,2233000.0,33354000.0,34020000.0,82000.0,1011000.0,18107000.0,141935000.0,67026000.0,94677000.0,22000000.0,3495000.0,,601000.0,-3206000.0,-52101000.0,15296000.0,1979000.0,396000.0,8130000.0,15709000.0,241000.0,3378000.0,5028000.0,-18810000.0,-279149000.0,3273000.0,-3206000.0
