Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Dividends Paid
2021-05-05,28.38999938964844,29.450000762939453,28.309999465942383,28.82999992370605,28.82999992370605,516600,DRVN,0.9909816084089532,0.9947970995862914,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-06,28.76000022888184,28.799999237060547,27.84000015258789,27.93000030517578,27.93000030517578,210400,DRVN,1.0594342939231722,1.0322234016719107,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-07,27.799999237060547,28.459999084472656,27.65999984741211,28.1200008392334,28.1200008392334,318800,DRVN,1.030583167757344,1.051209053475556,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-10,28.100000381469727,28.729999542236328,27.959999084472656,28.21999931335449,28.21999931335449,223900,DRVN,1.044649194172219,1.0166548983748809,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-11,27.13999938964844,28.350000381469727,27.0009994506836,28.26000022888184,28.26000022888184,270500,DRVN,1.055555544306743,1.0120311447216623,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-12,28.059999465942383,28.559999465942383,27.780000686645508,27.90999984741211,27.90999984741211,468500,DRVN,1.0795413588495717,1.015406675296548,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-13,27.940000534057617,28.299999237060547,27.38999938964844,27.670000076293945,27.670000076293945,410900,DRVN,1.0719190374279428,0.9855439241985052,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-14,27.88999938964844,28.40999984741211,27.51000022888184,28.1299991607666,28.1299991607666,261800,DRVN,1.0586562948846507,0.9911126908119968,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-17,27.690000534057617,29.350000381469727,27.520000457763672,29.21999931335449,29.21999931335449,245300,DRVN,1.0054756964809026,0.9380561427626336,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-18,29.11000061035156,30.450000762939453,29.06999969482422,29.350000381469727,29.350000381469727,504700,DRVN,0.9798977804116014,0.958773390933745,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-19,29.21999931335449,29.270000457763672,28.34499931335449,28.82999992370605,28.82999992370605,185500,DRVN,1.013180685458627,0.9975719842175008,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-20,28.770000457763672,29.170000076293945,28.229999542236328,28.34000015258789,28.34000015258789,160600,DRVN,1.0486943949659997,1.0366972125116147,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-21,28.520000457763672,29.09000015258789,27.81999969482422,28.81999969482422,28.81999969482422,245200,DRVN,1.0211658784459012,1.0225537690983044,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-24,28.799999237060547,29.625,28.7450008392334,28.75,28.75,180500,DRVN,1.0288695625636888,1.024000018575917,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-25,28.950000762939453,29.46999931335449,28.600000381469727,29.020000457763672,29.020000457763672,155700,DRVN,1.0630599550254825,1.0165403009877594,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-26,28.81999969482422,29.46999931335449,28.81999969482422,29.1200008392334,29.1200008392334,191000,DRVN,1.0230082437151324,1.0206043426108942,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-27,29.1299991607666,30.1299991607666,29.11000061035156,29.6200008392334,29.6200008392334,577200,DRVN,1.0246454936378462,1.0087777958867854,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-05-28,29.530000686645508,30.040000915527344,29.209999084472656,29.6200008392334,29.6200008392334,191600,DRVN,1.0438892370096973,0.9979742953547948,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-01,29.850000381469727,30.76000022888184,29.21999931335449,29.88999938964844,29.88999938964844,407800,DRVN,1.0190699132306311,1.011040479439432,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-02,29.82999992370605,30.160999298095703,29.14999961853028,29.530000686645508,29.530000686645508,285500,DRVN,1.039959308174374,1.0220115002850043,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-03,29.5,29.670000076293945,28.530000686645508,29.5,29.5,155700,DRVN,1.0081355854616327,1.0315254340737552,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-04,29.700000762939453,29.850000381469727,28.89999961853028,28.920000076293945,28.920000076293945,222900,DRVN,0.985477175823446,1.0501383388352077,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-07,28.75,28.90999984741211,27.541000366210938,28.56999969482422,28.56999969482422,330800,DRVN,0.9849492366199192,1.0602030535203233,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-08,28.57999992370605,29.684999465942383,28.26000022888184,29.59000015258789,29.59000015258789,286600,DRVN,0.98479213380808,1.046299389145659,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-09,29.520000457763672,29.88999938964844,28.89999961853028,28.979999542236328,28.979999542236328,222100,DRVN,1.024499689545768,1.0579710259390205,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-10,28.989999771118164,29.59000015258789,28.65999984741211,29.479999542236328,29.479999542236328,193700,DRVN,0.9806648675822544,1.0278154581939325,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-11,29.43000030517578,29.82999992370605,29.229999542236328,29.82999992370605,29.82999992370605,153900,DRVN,0.9735166272142396,1.002011380023327,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-14,29.530000686645508,30.479999542236328,29.46999931335449,30.1299991607666,30.1299991607666,225600,DRVN,0.9844009516612766,1.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-15,30.0,30.15999984741211,29.270000457763672,29.65999984741211,29.65999984741211,149300,DRVN,0.9632501632435782,1.004045881316613,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-16,29.540000915527344,30.0,28.8799991607666,29.780000686645508,29.780000686645508,408300,DRVN,0.9513095792643924,0.9983209824292716,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-17,29.700000762939453,30.059999465942383,29.030000686645508,29.3799991607666,29.3799991607666,481600,DRVN,1.004765190639761,1.0129340054108198,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-18,29.39999961853028,29.709999084472656,28.43000030517578,28.76000022888184,28.76000022888184,430700,DRVN,1.05041720598231,1.0486787067937622,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-21,28.86000061035156,29.59499931335449,28.520000457763672,29.209999084472656,29.209999084472656,236000,DRVN,1.0431359215465237,1.0390277758551203,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-22,29.09000015258789,30.030000686645508,28.90999984741211,29.71999931335449,29.71999931335449,201700,DRVN,1.0420592203526169,1.007065982391424,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-23,29.6299991607666,29.770000457763672,29.299999237060547,29.43000030517578,29.43000030517578,182500,DRVN,1.0523275226710709,1.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-24,29.5,29.770000457763672,29.23500061035156,29.57999992370605,29.57999992370605,240500,DRVN,1.0388776072175931,0.9783637798749444,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-25,29.600000381469727,31.030000686645508,29.56999969482422,30.850000381469727,30.850000381469727,589000,DRVN,1.018152332545148,0.924473261105514,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-06-28,30.76000022888184,31.0,29.209999084472656,29.790000915527344,29.790000915527344,439100,DRVN,1.065793857812574,0.969788469344766,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
