Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2019-08-28,38.40999984741211,38.45000076293945,35.400001525878906,35.45000076293945,35.45000076293945,861700,MDLA,0.7737658593748739,0.8691113907718763,0.5159379554837213,1.0376918441745164,-0.2639259847996426,-0.2221138222685222,-0.4089666866527053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-29,35.779998779296875,36.59999847412109,34.83000183105469,35.88999938964844,35.88999938964844,579800,MDLA,0.7358595791737296,0.879632215985208,0.5932014844688993,1.0061255072758946,-0.270265928102165,-0.1881063376460202,-0.3577651138220369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30,35.9900016784668,36.459999084472656,35.290000915527344,35.619998931884766,35.619998931884766,208500,MDLA,0.7779337427118344,0.8189219806568497,0.5572712233773052,0.9877970758764808,-0.2098633331646464,-0.2533406308154604,-0.3356112990077379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,35.75,36.59999847412109,34.16999816894531,34.20000076293945,34.20000076293945,694800,MDLA,0.8368421111337291,0.873099413573964,0.557017509125436,1.006579794190457,-0.1697376830567279,-0.212767577855349,-0.2526786234784213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-04,34.66999816894531,36.97999954223633,34.61100006103516,36.900001525878906,36.900001525878906,753300,MDLA,0.8075880218097296,0.7590785655994544,0.5531165041578131,1.0063518641843596,-0.19876384237463,-0.3229884524598091,-0.3094328362673018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05,37.220001220703125,37.64300155639648,35.41999816894531,36.47999954223633,36.47999954223633,886300,MDLA,0.8061951813722307,0.7894736732032049,0.5438596601301284,0.9877692663138892,-0.1815740849416584,-0.2722482288795328,-0.1958108052575793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-06,33.59000015258789,36.29999923706055,33.0,34.16999816894531,34.16999816894531,2070200,MDLA,0.8109452902943468,0.8261633320159956,0.5736026172598035,0.9690296845701092,-0.1580843942757623,-0.2338234238829035,-0.2030078804912185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-09,33.84000015258789,33.849998474121094,26.18000030517578,28.479999542236328,28.479999542236328,4051700,MDLA,0.9666432980737252,1.0007022632754614,0.6839887589656437,0.974601100586469,-0.0079578025127438,-0.0577732125720471,-0.031909797693818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,27.989999771118164,29.39999961853028,27.309999465942383,28.989999771118164,28.989999771118164,1368600,MDLA,0.9682649160552766,1.1027940519408077,0.687478456796382,0.9761899030612584,-0.0079249870059818,0.0403702923435418,-0.0444987692096622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-11,28.670000076293945,29.200000762939453,27.75,28.39999961853028,28.39999961853028,1399600,MDLA,1.0380281668384734,1.1137323797754148,0.7411971661903107,0.9814555571814548,0.0565726096570186,0.0640572128663836,0.0444756416320692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-12,28.549999237060547,28.709999084472656,26.26000022888184,26.26000022888184,26.26000022888184,1011200,MDLA,1.107006833261632,1.1892612060181278,0.8092155298851965,0.9786821553106512,0.128324677950981,0.1329002353394168,0.1318834119485735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-13,28.0,32.22999954223633,27.75,30.07999992370605,30.07999992370605,3054500,MDLA,0.968417527747706,1.0641621809415671,0.7333776436800086,0.987396678943335,-0.018979151195629,0.0066293029605217,-0.0165350327769226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16,30.0,31.21999931335449,29.64299964904785,30.420000076293945,30.420000076293945,830500,MDLA,0.8994083018320891,1.0335305869561306,0.7682446015983231,0.9826616262133095,-0.0832533243812205,-0.0238445732798742,-0.0011602260666604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-17,30.299999237060547,32.08000183105469,30.15999984741211,31.299999237060547,31.299999237060547,1072100,MDLA,0.9038339170957796,1.0035143965825186,0.7297124827256976,0.9869791412258752,-0.0831452241300955,-0.0572396319291443,-0.0824948575835001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-18,30.93000030517578,31.3700008392334,29.895000457763672,31.25,31.25,852400,MDLA,0.9126400146484376,1.0329599609375,0.6953599853515625,0.9867204398181848,-0.0740804251697472,-0.0362371715554039,-0.0931222390990079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19,31.25,31.25,30.0,30.040000915527344,30.040000915527344,700100,MDLA,0.8754992821410458,1.0496005234922612,0.6864181162050215,0.995011450677082,-0.1195121685360361,-0.0214898128086429,-0.1212375229226465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20,30.020000457763672,31.1259994506836,29.8700008392334,30.1200008392334,30.1200008392334,2345100,MDLA,0.804780846471421,1.036188519749955,0.6653386572759934,0.9960398818346244,-0.1912590353632033,-0.0394094553115909,-0.1319599424372227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-23,30.0,30.690000534057617,29.5,30.309999465942383,30.309999465942383,476300,MDLA,0.836357665065421,1.0471791596955518,0.5908940997355198,0.9976146190139424,-0.1612569539485215,-0.029977740655819,-0.1640066528610665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-24,30.43000030517578,30.71999931335449,29.5,30.190000534057617,30.190000534057617,1621200,MDLA,0.9039417168854053,1.0486915961361505,0.5713812419625537,1.0119348901247942,-0.1079931732393889,-0.0396318209360462,-0.2008501222914728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-25,30.200000762939453,30.96999931335449,29.700000762939453,30.65999984741211,30.65999984741211,628000,MDLA,0.885518582963134,1.0394651336543768,0.5489236793041474,1.0097773436008184,-0.1242587606376843,-0.0369278740518395,-0.2022655730810743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-26,30.14999961853028,30.940000534057617,28.57999992370605,29.5,29.5,2011800,MDLA,0.9559322292521848,1.054576291876324,0.60983050071587,1.0188342190622592,-0.0629019898100744,-0.0311700229489502,-0.2054431370311497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-27,29.63999938964844,30.100000381469727,26.52300071716309,27.51000022888184,27.51000022888184,1394100,MDLA,1.0356233927329257,1.127226462045808,0.6713921904647404,1.0279220586600373,0.0077013340728884,0.029232356248998,-0.1555290130002984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,27.440000534057617,27.55500030517578,26.100000381469727,27.43000030517578,27.43000030517578,1356600,MDLA,1.071090004881366,1.0922347339099183,0.7054320148082013,1.0229391089257944,0.0481508959555716,0.0057702488590194,-0.1539752134386185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-01,27.040000915527344,27.5049991607666,26.155000686645508,26.40999984741211,26.40999984741211,1219600,MDLA,1.101098072386228,1.1628170867816912,0.7572889100928859,1.0331074467465924,0.0679906256396356,0.0562203481450303,-0.1395441459747232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-02,26.18000030517578,28.350000381469727,25.68000030517578,27.709999084472656,27.709999084472656,1175400,MDLA,1.0743414450145303,1.1169253621622215,0.7015518288108084,1.0645124703401363,0.0098289746743938,-0.0068815633000789,-0.1913660012595469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03,27.709999084472656,28.809999465942383,26.940000534057617,28.6200008392334,28.6200008392334,758100,MDLA,1.0538084892739632,1.0999300705499049,0.716981127045743,1.0604946631589245,-0.006686173884961,-0.0176486771813042,-0.1919142515601719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-04,28.6200008392334,29.799999237060547,27.559999465942383,29.799999237060547,29.799999237060547,973400,MDLA,0.986241615506412,1.1305368956120867,0.640939626525767,1.0487397601702302,-0.0624981446638182,0.0211233195772924,-0.229793648665881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07,29.559999465942383,29.920000076293945,29.020000457763672,29.40999984741211,29.40999984741211,835000,MDLA,0.977898686776516,1.1377082372687235,0.682760966606158,1.0501054432696155,-0.0722067564930994,0.0276076974478247,-0.1901582984102575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-08,29.1200008392334,29.350000381469727,27.64999961853028,27.709999084472656,27.709999084472656,1115000,MDLA,1.001082666461087,1.142186960095044,0.7737279409031651,1.0730029298493442,-0.0719202633882571,0.0010359942708901,-0.1492511592089045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-09,27.739999771118164,28.13999938964844,27.25,27.530000686645508,27.530000686645508,519400,MDLA,1.0196149289760337,1.1805303011040382,0.7642571881857457,1.0691769327565497,-0.049562003780516,0.0461832291044004,-0.1396330296899792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-10,27.57999992370605,28.39999961853028,27.0,28.06999969482422,28.06999969482422,687100,MDLA,1.000712520768832,1.1104382050293122,0.7328108271628192,1.062308334970296,-0.0615958142014638,-0.0196965391653045,-0.1393634948496602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11,28.13999938964844,29.489999771118164,27.809999465942383,29.479999542236328,29.479999542236328,568900,MDLA,1.0,1.0831072184865305,0.749660811554858,1.046331019445505,-0.0463310194455053,-0.0398692920751988,-0.1255119487064109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-14,29.25,29.959999084472656,28.520000457763672,29.06999969482422,29.06999969482422,515100,MDLA,1.0660474749380815,1.0928792841858948,0.7478500171772919,1.0486679415024387,0.0173795334356428,-0.0338131361503994,-0.1327531821478269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-15,29.350000381469727,29.780000686645508,28.68000030517578,29.1299991607666,29.1299991607666,650600,MDLA,1.0288362573562733,1.067627918896627,0.7428767598041686,1.0411449978382394,-0.0123087404819661,-0.0452134680986242,-0.1437914924115565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-16,28.93000030517578,28.93000030517578,27.18000030517578,27.36000061035156,27.36000061035156,1756200,MDLA,1.101242634818035,1.148391790035498,0.8037280438801717,1.0521863086694416,0.0490563261485934,0.0323652331720496,-0.1135991759393799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-17,27.559999465942383,28.39999961853028,27.170000076293945,28.290000915527344,28.290000915527344,821300,MDLA,1.0887238685155205,1.1003887646988546,0.7416047671713286,1.045139526059733,0.0435843424557875,-0.0109788648056947,-0.1737119815615152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-18,28.25,28.68000030517578,27.68099975585937,28.520000457763672,28.520000457763672,784700,MDLA,1.0757363188198727,1.073983123041239,0.774894811597161,1.0489642593361574,0.0267720594837153,-0.0293963671581976,-0.1730983555229188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21,28.3799991607666,28.68000030517578,26.239999771118164,26.299999237060547,26.299999237060547,2172000,MDLA,1.205703422218683,1.134600799171848,0.8167300443099582,1.0401557689402523,0.1655476532784308,0.0542746202884261,-0.1033158521111772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-22,26.299999237060547,26.600000381469727,24.239999771118164,24.239999771118164,24.239999771118164,1968000,MDLA,1.334158434734015,1.2219472408793286,0.8403465772101265,1.0392857492778664,0.2948726854561485,0.1268294844454769,-0.054462697550455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-23,24.239999771118164,25.530000686645508,23.76000022888184,25.350000381469727,25.350000381469727,1362500,MDLA,1.228796810642268,1.1514792936805966,0.8134122496623767,1.040533347199015,0.1882634634432529,0.0612666090803286,-0.0840376059623023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-24,25.6200008392334,27.540000915527344,25.549999237060547,27.290000915527344,27.290000915527344,898600,MDLA,1.1725906532232024,1.0571637747749132,0.7753755638524946,1.0483311387448295,0.1242595144783729,-0.0311838717019585,-0.1262708963803029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-25,27.040000915527344,27.575000762939453,26.100000381469727,27.14999961853028,27.14999961853028,448800,MDLA,1.1244935954182604,1.0394106707130089,0.7907918826894161,1.0472237990930433,0.0772697963252171,-0.0251314745953925,-0.103843691836474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28,27.1200008392334,28.415000915527344,26.809999465942383,28.200000762939453,28.200000762939453,699600,MDLA,1.0836878950054658,1.022695013203316,0.8039006901761132,1.0479818360763853,0.0357060589290805,-0.0471022664290452,-0.1033699411537329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-29,28.13999938964844,28.75,28.020000457763672,28.489999771118164,28.489999771118164,691600,MDLA,1.0656370956215,0.9831519990841514,0.8329238235478225,1.0403561361801832,0.0252809594413168,-0.1016532897910066,-0.0984301486265654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30,28.479999542236328,29.420000076293945,27.75,29.3799991607666,29.3799991607666,845800,MDLA,1.048672578149198,0.945881610256732,0.8117767550285871,1.028957528147249,0.0197150500019489,-0.1474016390902435,-0.1169261517177506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,29.309999465942383,29.559999465942383,28.88999938964844,29.07999992370605,29.07999992370605,786400,MDLA,1.085625852051269,0.9656121044489824,0.7998624583874314,1.028953970896263,0.0566718811550059,-0.1341499946081187,-0.1143780037050866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-01,29.170000076293945,29.82999992370605,28.76000022888184,29.770000457763672,29.770000457763672,475400,MDLA,0.9798454695249004,0.9714477538327329,0.793080290470548,1.0210186331905924,-0.041173163665692,-0.1050642768932785,-0.0856684875895591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04,29.84000015258789,30.920000076293945,29.670000076293945,30.15999984741211,30.15999984741211,374200,MDLA,0.9900530756439544,0.9578912312934696,0.7748674057516174,1.017747736512303,-0.0276946608683489,-0.1216988939925266,-0.1103636291648231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-05,30.209999084472656,30.31999969482422,29.280000686645508,29.38999938964844,29.38999938964844,381600,MDLA,0.9530452810675234,1.0122490853292891,0.8394011768841021,1.0255920535009635,-0.0725467724334401,-0.0741392568899528,-0.0545399969713763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-06,29.020000457763672,29.280000686645508,28.290000915527344,28.76000022888184,28.76000022888184,435100,MDLA,1.0013907860869395,1.0344228012252925,0.8984700955126704,1.02472378454011,-0.0233329984531704,-0.0624198582586019,-0.0394743329177046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-07,28.8700008392334,29.11199951171875,27.5,27.739999771118164,27.739999771118164,271700,MDLA,1.0176640149661549,1.0630857972040084,0.9733237282904154,1.021753728436673,-0.0040897134705177,-0.0328121601240503,0.0467214048696911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08,27.739999771118164,28.3799991607666,27.34000015258789,28.06999969482422,28.06999969482422,333600,MDLA,1.015318856781287,1.0865693028712018,0.9522621956837792,1.0184480680698833,-0.0031292112885963,-0.0060132764793552,0.015435659125304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11,28.040000915527344,28.32999992370605,27.75,28.09000015258789,28.09000015258789,239900,MDLA,1.1381274168632975,1.0964755809808349,0.9519401789200292,1.02732105527683,0.1108063615864676,0.0051690478831674,0.0177271078321757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-12,28.350000381469727,29.559999465942383,28.15999984741211,29.479999542236328,29.479999542236328,656200,MDLA,1.0729307887352555,1.0359566278748529,0.9148575214431148,1.024242363400095,0.0486884253351604,-0.0606290371263649,-0.02087526381663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13,29.38999938964844,31.13999938964844,28.81999969482422,30.989999771118164,30.989999771118164,504900,MDLA,1.0077444263598168,0.9899967903119736,0.899645026352985,1.0310099359995386,-0.0232655096397218,-0.1069661088971384,-0.055146239562146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
