Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-10-28,72.04000091552734,72.62999725341797,69.11000061035156,72.30000305175781,72.30000305175781,387600,NCNO,1.1271091898216494,1.0087136545895714,0.767219901512224,1.1717206663972943,-0.0446114765756449,-0.2898481779320587,-0.6920481260723225,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-10-29,73.08999633789062,73.16000366210938,70.80000305175781,72.05999755859375,72.05999755859375,326300,NCNO,1.151679165632615,1.0514848627555942,0.7606161980330857,1.1675292886158797,-0.0158501229832643,-0.2475415334741049,-0.6680378513257246,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-10-30,71.44999694824219,71.66999816894531,69.4000015258789,70.5199966430664,70.5199966430664,560400,NCNO,1.145916072112279,1.083380674457117,0.7236245208232607,1.1783167979264215,-0.0324007258141427,-0.2374872659723474,-0.675027330120631,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-02,71.0,71.81300354003906,68.08999633789062,69.19999694824219,69.19999694824219,639600,NCNO,1.2062139436672823,1.1445086768931427,0.7190751519649771,1.166155805005939,0.0400581386613432,-0.169930413195336,-0.6707173387840181,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-03,69.44999694824219,72.62999725341797,69.37999725341797,72.55999755859375,72.55999755859375,387800,NCNO,1.1528390895869276,1.088754171142382,0.6914277819322137,1.1598423641651217,-0.007003274578194,-0.1965597784370321,-0.6934940535482532,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-04,74.5999984741211,77.08999633789062,73.5999984741211,75.5999984741211,75.5999984741211,504600,NCNO,1.1588624653258646,1.0403439565253678,0.6677248751468734,1.152631411002053,0.0062310543238115,-0.2422359029718312,-0.7194826842690183,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-05,78.66999816894531,78.66999816894531,76.06999969482422,77.66999816894531,77.66999816894531,426900,NCNO,1.1613235364322017,1.0128749842097953,0.6800566620322539,1.1314046287997348,0.0299189076324668,-0.2403093266506721,-0.6621614014385919,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-06,76.5,78.05000305175781,75.69999694824219,76.75,76.75,260200,NCNO,1.1170033010675386,1.0432573250139965,0.7271661416715441,1.13153473850806,-0.0145314374405212,-0.2228012936811463,-0.6099519528624181,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-09,76.75,76.75,72.06500244140625,73.0,73.0,629900,NCNO,1.113424640812286,1.1497260315777504,0.7838356331603168,1.0952501884521426,0.0181744523601434,-0.0693034616357011,-0.5085617441055549,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-10,73.0,73.7040023803711,68.70999908447266,71.01000213623047,71.01000213623047,685000,NCNO,1.162371474896972,1.108998699210297,0.8117166266108246,1.0839984978705262,0.0783729770264458,-0.1010292042344809,-0.4756968779521485,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-11,71.19999694824219,72.33999633789062,70.19999694824219,71.48999786376953,71.48999786376953,393200,NCNO,1.1229542758174011,1.1025318513090832,0.8382990921244348,1.0757014096148303,0.0472528662025706,-0.0938650806234793,-0.4575927399428946,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-12,71.31999969482422,73.5,71.30999755859375,73.5,73.5,473100,NCNO,1.0187754728356186,1.106938783814307,0.8027210884353742,1.1099785439559162,-0.0912030711202975,-0.1235663599140894,-0.5089304549078946,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-13,73.63999938964844,75.33999633789062,72.81999969482422,73.29000091552734,73.29000091552734,207300,NCNO,1.0092782138993222,1.077091028179833,0.8204393548503285,1.0836109391783006,-0.0743327252789785,-0.1209456419023731,-0.4745641332507003,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-16,71.87000274658203,73.2699966430664,71.0999984741211,72.02999877929688,72.02999877929688,296800,NCNO,1.0541441287237654,1.0590031941139162,0.836179377522742,1.0745618956570646,-0.0204177669332992,-0.1157268138731186,-0.4406760186769232,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-17,72.2699966430664,74.1500015258789,71.76000213623047,73.08999633789062,73.08999633789062,378500,NCNO,1.1030237622927308,1.0406348525039322,0.8362293336194835,1.0716898328073,0.0313339294854306,-0.1545057783342311,-0.4381867014353193,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-18,73.70999908447266,74.58999633789062,72.52999877929688,73.44999694824219,73.44999694824219,251500,NCNO,1.0810075537760675,0.962423490517218,0.8386657730908905,1.0797196178315844,0.001287935944483,-0.2112568835381276,-0.458427390146097,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-19,73.51000213623047,76.88999938964844,73.0,76.80999755859375,76.80999755859375,439500,NCNO,1.0761620399616991,0.8902486580767688,0.8011977980936943,1.0747387601086344,0.0014232798530646,-0.2688854186812239,-0.487121073443817,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-20,76.98999786376953,78.66000366210938,76.77999877929688,77.58999633789062,77.58999633789062,364400,NCNO,1.0335095531154952,0.9166130442495072,0.7845083361881698,1.0823666585670508,-0.0488571054515556,-0.2761777722292672,-0.4992325717490739,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-23,78.16999816894531,80.0,77.9000015258789,79.44000244140625,79.44000244140625,324100,NCNO,0.9904330046214308,0.8838116430857174,0.7808408468397176,1.0655008807234645,-0.0750678761020334,-0.2779934040184323,-0.4850753658824221,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-24,79.5,79.81999969482422,76.66999816894531,76.75,76.75,509600,NCNO,0.9863191784787256,0.8849511162077565,0.8050814451534507,1.0462667827802716,-0.059947604301546,-0.2459698468200083,-0.4434359328460917,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-25,77.13999938964844,79.9000015258789,77.08000183105469,79.7300033569336,79.7300033569336,519700,NCNO,0.93503072761723,0.8022074048854342,0.7949328784595303,1.0403610731589388,-0.1053303455417087,-0.3098375598200591,-0.4647094307040947,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-27,80.08999633789062,83.30999755859375,79.76000213623047,81.79000091552734,81.79000091552734,276500,NCNO,0.9128255633499524,0.7536373480825631,0.7488690465141205,1.0432249427155542,-0.1303993793656018,-0.3772543913573463,-0.498454243652305,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-11-30,81.5,82.48999786376953,79.01000213623047,81.48999786376953,81.48999786376953,878600,NCNO,0.8885753535441295,0.7688060273435485,0.7603387005611898,1.057318771652863,-0.1687434181087334,-0.3837601350526062,-0.4975980524554427,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-01,81.80000305175781,83.0999984741211,80.3219985961914,82.98999786376953,82.98999786376953,415300,NCNO,0.8633570715774019,0.8474515440583985,0.7704542748834423,1.0299227666019029,-0.1665656950245009,-0.3066129424515553,-0.4841675136006677,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-02,82.0,83.0,80.73999786376953,80.80999755859375,80.80999755859375,320400,NCNO,0.8579384225421471,0.8286103342092205,0.7913624884912359,1.0415781929012056,-0.1836397703590584,-0.3348721411705385,-0.4532021485579131,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-03,80.75,84.52999877929688,80.66300201416016,83.47000122070312,83.47000122070312,356000,NCNO,0.8000478950841728,0.8575536214716222,0.7494908405221661,1.0581536374396452,-0.2581057423554723,-0.3133923953708748,-0.4829559174268296,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-04,84.13999938964844,84.43000030517578,82.22000122070312,83.6500015258789,83.6500015258789,449100,NCNO,0.8529587229242005,0.8334728027366952,0.7471607753726615,1.055411022203609,-0.2024522992794085,-0.3254661835429672,-0.4576287249429651,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-07,84.0,89.05000305175781,83.82499694824219,87.61000061035156,87.61000061035156,557600,NCNO,0.833923034466471,0.807442042814131,0.7276566551292504,1.0603009546150792,-0.2263779201486082,-0.3668792444873122,-0.4685661086882943,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-08,87.0,90.22000122070312,86.93000030517578,90.1999969482422,90.1999969482422,487000,NCNO,0.7907982732192848,0.76286030916473,0.7253880545330869,1.055428864375226,-0.2646305911559411,-0.3920731191151957,-0.44663119077393,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-09,89.87999725341797,90.0,84.13999938964844,85.7300033569336,85.7300033569336,663400,NCNO,0.8314475211499214,0.8236323089405412,0.7612271034741821,1.0711936781318203,-0.2397461569818989,-0.3436656041839397,-0.4388638622047917,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-10,84.83000183105469,86.55000305175781,77.0999984741211,81.27999877929688,81.27999877929688,895800,NCNO,0.8407972116665159,0.799212599164296,0.7866633807454654,1.062316503263218,-0.2215192915967021,-0.3437294869730725,-0.4124594464101735,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-11,82.63999938964844,84.69999694824219,80.52999877929688,82.54000091552734,82.54000091552734,432800,NCNO,0.8552216568319823,0.817179503272256,0.7753816245470914,1.073775639924845,-0.2185539830928627,-0.3330450951735839,-0.4297184548544334,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-14,82.45999908447266,84.16999816894531,80.20999908447266,80.27999877929688,80.27999877929688,401200,NCNO,0.8937468994892829,0.844170374608219,0.7950922122773572,1.0697624410001334,-0.1760155415108505,-0.3118198468219675,-0.4263658096512435,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-15,80.9000015258789,81.45999908447266,74.80000305175781,74.87999725341797,74.87999725341797,704300,NCNO,0.9385683941927344,0.8896902402535959,0.831196634100114,1.0593177594136232,-0.1207493652208887,-0.2214009087134297,-0.3798727595320939,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-16,76.31999969482422,76.3550033569336,73.5,73.97000122070312,73.97000122070312,1095600,NCNO,0.9468703495968602,0.8804920397268972,0.8438555784621897,1.0685424132795076,-0.1216720636826473,-0.2199757782566933,-0.3638274192995134,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-17,74.68000030517578,76.25,72.18000030517578,75.93000030517578,75.93000030517578,1848100,NCNO,0.931779266635632,0.8407743961017241,0.8089029095494236,1.0520021356846316,-0.1202228690489995,-0.2676727023079915,-0.3844627016451316,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-18,76.31999969482422,81.0999984741211,76.31999969482422,80.62000274658203,80.62000274658203,1403500,NCNO,0.8961795775064411,0.7849168521887666,0.7432398428129015,1.0541479277304715,-0.1579683502240306,-0.3437482194168322,-0.4532921898922082,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
2020-12-21,79.29000091552734,80.56999969482422,76.04000091552734,79.4000015258789,79.4000015258789,798000,NCNO,0.957304794401754,0.7925692581336407,0.7725440676798387,1.057296658195766,-0.0999918637940119,-0.3278203376587253,-0.4355894111983391,26093000.0,288564000.0,78522000.0,167273000.0,4356000.0,7000000.0,59125000.0,250151000.0,41000.0,3608000.0,-120924000.0,1947000.0,55840000.0,-408000.0,9464000.0,91184000.0,76575000.0,,-408000.0,13477000.0,145277000.0,85340000.0,44506000.0,4666000.0,25420000.0,-58027000.0,-37000.0,84091000.0,-6214000.0,81042000.0,-27594000.0,16837000.0,-229000.0,-8998000.0,3914000.0,-14156000.0,3049000.0,5694000.0,-5760000.0
