Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Short Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments
2020-02-06,15.979999542236328,16.040000915527344,15.520000457763672,16.030000686645508,15.81542682647705,139300,NFE,0.724266940317277,0.8521520890692698,1.686213135964961,0.8367853497309393,-0.1125184094136623,0.0289972623873637,0.6663078570495826,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-02-07,16.100000381469727,16.3700008392334,15.789999961853027,16.1299991607666,15.914085388183594,277400,NFE,0.6831991101164921,0.7960323669837015,1.670180033376624,0.7935212395670934,-0.1103221294506012,-0.0104866299204984,0.6348131970942192,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-02-10,15.979999542236328,16.299999237060547,15.899999618530272,16.1299991607666,15.914085388183594,218100,NFE,0.6515809071519078,0.7879727416245623,1.6174831283130324,0.7080264948218032,-0.0564455876698954,-0.0218001291227641,0.5959742334146254,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-02-11,16.200000762939453,16.549999237060547,16.100000381469727,16.540000915527344,16.318599700927734,44000,NFE,0.6463119208064475,0.7793228004057203,1.588875346174912,0.7577791944221275,-0.1114672736156799,-0.0317493548740219,0.5778800684228909,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-02-12,16.579999923706055,16.966999053955078,16.56999969482422,16.610000610351562,16.387662887573242,33500,NFE,0.5749547682077968,0.8127633671657633,1.5695363806768157,0.6556544781362726,-0.0806997099284758,-0.0305390943130462,0.5684235002756228,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-02-13,16.559999465942383,16.638999938964844,16.010000228881836,16.34000015258789,16.12127685546875,49500,NFE,0.5966951531626352,0.8567931253809663,1.577111357621786,0.6877233932900451,-0.0910282401274098,0.0231362692301498,0.5802495401915256,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-02-14,16.329999923706055,16.85099983215332,15.770000457763672,16.100000381469727,15.884489059448242,34500,NFE,0.5776396915147092,0.8913043478260868,1.677639907651818,0.6328948362376976,-0.0552551447229884,0.0440381233016374,0.6742996139903439,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-02-18,16.25,16.860000610351562,16.040000915527344,16.5,16.279132843017578,93900,NFE,0.5751516059723345,0.8478788520711418,1.6393940728913126,0.6494822674924952,-0.0743306615201606,0.0030599182945538,0.6352638665654549,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-02-19,16.5,16.75,16.309999465942383,16.399999618530273,16.180471420288086,92600,NFE,0.5310976589451161,0.8457317598597797,1.6774392574901038,0.6212259546448674,-0.0901282956997513,0.0037019656286771,0.6781291563535863,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-02-20,16.40999984741211,16.510000228881836,15.850000381469728,16.049999237060547,15.835158348083496,36100,NFE,0.4996885156778334,0.8623053200402038,1.716510843201671,0.6024837075005126,-0.1027951918226792,3.363908900366752e-05,0.7148548586754764,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-02-21,15.970000267028809,16.360000610351562,15.890000343322754,16.280000686645508,16.06208038330078,45900,NFE,0.5485257605962887,0.8390662160871976,1.6953316148044282,0.672994196719796,-0.1244684361235073,-0.0500161365909805,0.6746355917410434,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-02-24,16.09000015258789,16.170000076293945,15.75,15.970000267028809,15.756229400634766,83300,NFE,0.6023794057768241,0.8453349928977839,1.6762678732646057,0.7128334632909551,-0.1104540575141309,-0.0637169321042466,0.6303254782984367,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-02-25,16.010000228881836,16.010000228881836,15.446000099182127,15.84000015258789,15.627968788146973,115600,NFE,0.6603535351223855,0.8756312963729486,1.7367425244458865,0.7790606018039337,-0.1187070666815481,-0.0669828067209957,0.6455960957997473,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-02-26,15.670000076293944,16.31999969482422,15.55500030517578,15.729999542236328,15.519441604614258,94700,NFE,0.6567069252151099,0.8944690675789823,1.8328033245103,0.7616966398962702,-0.1049897146811603,-0.070213428605302,0.717819680809435,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-02-27,15.489999771118164,15.52400016784668,14.25,14.3100004196167,14.118449211120604,123100,NFE,0.7141859168035811,0.978336853827346,1.9810154734442444,0.8080501435920159,-0.0938642267884347,-0.0310664042237585,0.8642055621190252,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-02-28,14.1899995803833,14.260000228881836,13.460000038146973,14.050000190734863,13.861929893493652,131700,NFE,0.6967971117460563,0.9750889679715302,2.052671405800244,0.8039945572893201,-0.1071974455432638,-0.0655542506504656,0.9354085281958922,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-02,14.420000076293944,14.609999656677246,13.81999969482422,14.270000457763672,14.078985214233398,91700,NFE,0.6117729284097974,0.9803783623337604,2.2425365880357,0.7365135258588363,-0.1247405974490389,-0.0270149370875621,1.1824615573958683,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-03,14.43000030517578,14.84000015258789,13.59000015258789,14.06999969482422,13.88166046142578,103500,NFE,0.6318409703341089,1.0078181634814456,2.5368736524435054,0.7619740946148655,-0.1301331242807566,-0.0514190724669065,1.4319107224777383,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-04,16.0,16.0,14.239999771118164,15.3100004196167,15.105064392089844,239600,NFE,0.5898104832131307,0.9320705194481806,2.444140745945023,0.7200387043581622,-0.1302282211450315,-0.1128129187364881,1.3909229954993432,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-05,15.0,15.470000267028809,14.800000190734863,15.449999809265137,15.243189811706545,62100,NFE,0.627831652646396,0.9087378265392936,2.062169056203269,0.8035293557496315,-0.1756977031032355,-0.1514045668973325,0.9723758058689492,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-06,15.630000114440918,15.630000114440918,14.630000114440918,15.199999809265137,14.996536254882812,182700,NFE,0.6499999872814055,0.884210488160006,2.1455999259269056,0.8279168057463571,-0.1779168184649515,-0.1806528966717496,1.007987707272434,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-09,14.510000228881836,14.652999877929688,13.479999542236328,13.489999771118164,13.309425354003906,350400,NFE,0.7916976451037638,0.9651593614878364,2.335751992126079,0.9535238275269462,-0.1618261824231823,-0.1337950669706198,1.076915841891223,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-10,13.93000030517578,14.031999588012695,10.739999771118164,11.609999656677246,11.454590797424316,417100,NFE,1.0249784177166132,1.1111110648572489,2.967226150608996,0.93751496128262,0.0874634564339933,0.0379050897025445,1.756182630095179,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-11,11.43000030517578,12.6899995803833,11.020000457763672,11.020000457763672,10.872488975524902,225400,NFE,0.9945553013688452,1.179673300539242,3.1288197995356573,0.9759973030416064,0.0185579983272388,0.0169922193798637,1.8450265548836964,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-12,10.119999885559082,11.029999732971191,9.880000114440918,10.510000228881836,10.369314193725586,301700,NFE,1.0789726749179205,1.2159848226076044,3.484971508360056,1.1183169023040096,-0.0393442273860891,-0.112665297599179,2.056402077220204,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-13,10.979999542236328,11.029999732971191,10.279999732971191,10.6899995803833,10.546905517578123,85200,NFE,1.0430309265598192,1.1449953305980018,3.527671722593396,1.0020290023992315,0.0410019241605876,-0.0773898378228825,2.223544990776656,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-16,9.960000038146973,10.520000457763672,8.420000076293945,9.550000190734863,9.422164916992188,127900,NFE,1.176963510399342,1.3581152397362877,3.8993896267314025,1.154696163181374,0.0222673472179681,-0.063310462054803,2.368191605816415,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-17,9.420000076293944,10.065999984741213,8.817999839782715,9.75,9.619487762451172,157400,NFE,1.206154025215619,1.3333334655197644,3.682517009419473,1.1570109519637126,0.0491430732519064,-0.028756672565446,2.2436879272011208,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-18,8.829999923706055,9.600000381469728,8.760000228881836,9.300000190734863,9.175511360168455,143700,NFE,1.2225807930199295,1.397849607653748,4.048451646625725,1.2579863744882274,-0.0354055814682978,-0.1191720914358207,2.45366796982887,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-19,9.270000457763672,9.710000038146973,8.510000228881836,9.489999771118164,9.362969398498535,117500,NFE,1.1643835142040695,1.3245519228624378,4.114376511606233,1.1695174739874898,-0.0051339597834203,-0.127969425328015,2.5663613315477747,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-20,9.579999923706056,9.66800022125244,8.319999694824219,8.710000038146973,8.59341049194336,175500,NFE,1.288174337498241,1.4202064756642108,4.693662879969956,1.2321109934680623,0.0560633440301787,-0.0265658619333468,3.065947126881502,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-23,8.75,8.75,7.010000228881836,8.020000457763672,7.912646770477295,102300,NFE,1.435161925471599,1.546134412372455,5.41904612281181,1.2782648704797976,0.1568970549918014,0.0417025350394599,3.762350475079353,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-24,8.399999618530273,9.803999900817873,8.350000381469727,8.930000305175781,8.810464859008789,64000,NFE,1.440089465301617,1.3605821197989878,4.945484963806668,1.1633792784668344,0.2767101868347825,0.0451524403114185,3.45850688645847,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
2020-03-25,9.039999961853027,11.005000114440918,8.510000228881836,9.619999885559082,9.491228103637695,125900,NFE,1.333679920789962,1.294178898209595,4.573034866202438,1.1630380067850696,0.1706419140048922,-0.0021156044204475,3.122961510750926,61302000.0,,736490000.0,84805000.0,302519000.0,8508000.0,25475000.0,1123814000.0,130658000.0,50781000.0,-45823000.0,14355000.0,-30000.0,190043000.0,27098000.0,102263000.0,34000.0,-30000.0,658809000.0,211120000.0,2540000.0,23503000.0,55254000.0,619872000.0,70529000.0,11593000.0,,,3036000.0,-376164000.0,342856000.0,602607000.0,-22859000.0,274948000.0,-33809000.0,-7818000.0,-6413000.0,-234261000.0,8641000.0,887000.0,-33742000.0,-50345000.0,-19754000.0,-15197000.0,-125044000.0,-377051000.0,
